#,"Country,Other",Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,"Serious, Critical",Tot Cases/1M pop,Deaths/1M pop,Total Tests,Tests/1M pop,Population,Region
37,Greece,"3,277,557",,"28,867",,"3,151,717",,"96,973",277,"317,262","2,794","78,872,546","7,634,738","10,330,747",Europe
38,Denmark,"2,959,972",+932,"6,084",+12,"2,930,717","+1,614","23,171",15,"507,785","1,044","127,150,212","21,812,676","5,829,189",Europe
39,Romania,"2,888,318",+494,"65,427",+6,"2,606,660",,"216,231",216,"151,977","3,443","22,594,702","1,188,880","19,005,028",Europe
40,Sweden,"2,498,388",,"18,656",,"2,464,421","+1,335","15,311",19,"244,617","1,827","18,493,218","1,810,672","10,213,458",Europe
41,Iraq,"2,324,223",+82,"25,205",+1,"2,296,270",+323,"2,748",22,"55,526",602,"18,453,588","440,857","41,858,482",Asia
42,Serbia,"2,001,654",+510,"15,956",+3,"1,969,132","+1,346","16,566",27,"230,777","1,840","9,432,261","1,087,473","8,673,560",Europe
43,Bangladesh,"1,952,556",+24,"29,127",,"1,893,460",+329,"29,969","1,297","11,646",174,"13,961,944","83,273","167,664,530",Asia
44,Hungary,"1,890,953",,"46,048",,"1,776,617",,"68,288",45,"196,649","4,789","11,295,119","1,174,632","9,615,875",Europe
45,Slovakia,"1,774,808","+1,155","19,839",+10,"1,730,712","+2,156","24,257",88,"324,792","3,631","7,057,901","1,291,606","5,464,437",Europe
46,Jordan,"1,694,216",,"14,048",,"1,678,941",,"1,227",124,"163,112","1,352","16,670,254","1,604,946","10,386,802",Asia
47,Georgia,"1,654,255",+92,"16,800",+3,"1,635,791",+241,"1,664",,"416,135","4,226","16,807,205","4,227,927","3,975,283",Asia
48,Pakistan,"1,527,856",+105,"30,369",,"1,493,998",,"3,489",186,"6,682",133,"28,048,307","122,660","228,667,501",Asia
49,Ireland,"1,511,754",+705,"6,996",,"1,415,949","+9,147","88,809",41,"300,082","1,389","12,016,948","2,385,357","5,037,798",Europe
50,Norway,"1,423,629",+120,"2,871",,N/A,N/A,N/A,20,"258,931",522,"11,002,430","2,001,130","5,498,109",Europe
51,Kazakhstan,"1,305,457",+10,"13,660",,"1,290,988",+13,809,24,"68,049",712,"11,575,012","603,370","19,183,944",Asia
52,Hong Kong,"1,201,860",+429,"9,249",+13,N/A,N/A,N/A,115,"157,988","1,216","44,972,952","5,911,837","7,607,272",Asia
53,Singapore,"1,182,168","+2,044","1,325",,"1,112,762",,"68,081",8,"199,227",223,"23,712,995","3,996,275","5,933,774",Asia
54,Morocco,"1,164,700",+30,"16,065",,"1,148,225",+71,410,293,"30,891",426,"11,237,010","298,034","37,703,827",Africa
55,Bulgaria,"1,153,129",+237,"36,854",+5,"959,593",+51,"156,682",105,"168,251","5,377","9,799,054","1,429,764","6,853,618",Europe
56,Croatia,"1,117,735",+560,"15,782",+4,"1,097,448",+619,"4,505",23,"275,347","3,888","4,765,135","1,173,861","4,059,368",Europe
57,Cuba,"1,101,731",+245,"8,525",+2,"1,091,901",+298,"1,305",23,"97,377",753,"12,920,253","1,141,962","11,314,080",North America
58,Lebanon,"1,096,406",+86,"10,375",+1,"1,079,455",,"6,576",186,"161,950","1,532","4,795,578","708,354","6,770,027",Asia
59,Lithuania,"1,054,620",+429,"9,066",+12,"1,016,503",+445,"29,051",31,"397,454","3,417","8,217,113","3,096,775","2,653,442",Europe
60,Tunisia,"1,039,532",,"28,533",,N/A,N/A,N/A,29,"86,319","2,369","4,563,397","378,930","12,042,858",Africa
61,Slovenia,"1,004,472",+495,"6,578",+2,"981,300",+796,"16,594",33,"483,046","3,163","2,640,751","1,269,924","2,079,456",Europe
62,Finland,"1,000,472",,"3,638",,"46,000",,"950,834",31,"180,060",655,"10,644,579","1,915,758","5,556,328",Europe
63,Nepal,"978,743",+11,"11,951",,"966,523",+25,269,,"32,531",397,"5,616,752","186,685","30,086,842",Asia
64,Belarus,"977,813",+379,"6,926",+4,"928,536",,"42,351",,"103,541",733,"13,103,056","1,387,494","9,443,687",Europe
65,Bolivia,"904,446",+152,"21,908",+1,"855,488",+913,"27,050",220,"75,612","1,832","2,693,845","225,205","11,961,722",South America
66,UAE,"897,136",+244,"2,302",,"879,787",+361,"15,047",,"88,763",228,"154,420,740","15,278,480","10,107,075",Asia
67,Uruguay,"895,775",,"7,197",,"886,654",,"1,924",18,"256,261","2,059","6,091,188","1,742,550","3,495,560",South America
68,New Zealand,"884,289","+5,714",636,+9,"824,272","+5,986","59,381",,"176,784",127,"6,983,031","1,396,020","5,002,100",Australia/Oceania
69,Ecuador,"868,285",+56,"35,581",,N/A,N/A,N/A,759,"47,895","1,963","2,470,170","136,257","18,128,779",South America
70,Costa Rica,"847,784",,"8,383",,"829,515",,"9,886",43,"163,713","1,619","4,240,743","818,919","5,178,467",North America
71,Guatemala,"842,572",+203,"17,520",+6,"822,541",+288,"2,511",5,"45,504",946,"4,402,305","237,752","18,516,348",North America
72,Latvia,"817,316",+322,"5,743",,"803,135",+457,"8,438",9,"442,176","3,107","7,154,016","3,870,391","1,848,396",Europe
73,Azerbaijan,"792,496",+20,"9,707",,"782,646",+12,143,,"76,905",942,"6,794,952","659,391","10,304,893",Asia
74,Panama,"771,819",+333,"8,182",,"760,199",+367,"3,438",8,"173,915","1,844","5,832,022","1,314,137","4,437,910",North America
75,Saudi Arabia,"753,417",+85,"9,078",+2,"740,672",+205,"3,667",48,"21,047",254,"41,827,109","1,168,458","35,796,840",Asia
76,Sri Lanka,"663,131",,"16,502",,"642,574",,"4,055",,"30,735",765,"6,486,117","300,616","21,576,057",Asia
77,Paraguay,"649,034",,"18,795",,"624,673",,"5,566",5,"89,014","2,578","2,623,300","359,780","7,291,397",South America
78,Kuwait,"631,294",,"2,555",,"627,899",,840,8,"143,964",583,"7,999,656","1,824,290","4,385,079",Asia
79,Myanmar,"612,749",+16,"19,434",,"591,633",+24,"1,682",,"11,126",353,"7,898,754","143,428","55,071,224",Asia
80,Palestine,"581,940",+124,"5,353",,"576,242",+343,345,17,"109,462","1,007","3,078,533","579,068","5,316,355",Asia
81,Dominican Republic,"579,114",+160,"4,376",,"574,446",+149,292,14,"52,431",396,"3,265,645","295,663","11,045,164",North America
82,Estonia,"570,257",+181,"2,531",,"507,474",+763,"60,252",7,"429,361","1,906","3,311,935","2,493,640","1,328,153",Europe
83,Bahrain,"566,272",+442,"1,475",,"561,221",+426,"3,576",2,"313,077",815,"9,699,812","5,362,766","1,808,733",Asia
84,Venezuela,"522,176",+55,"5,706",+1,"515,463",+158,"1,007",230,"18,458",202,"3,359,014","118,736","28,289,854",South America
85,Moldova,"516,986",,"11,489",,"504,142",,"1,355",49,"128,701","2,860","3,216,305","800,681","4,016,964",Europe
86,Egypt,"515,645",,"24,613",,"442,182",,"48,850",122,"4,872",233,"3,693,367","34,898","105,833,319",Africa
87,Libya,"501,904",,"6,430",,"490,973",,"4,501",101,"71,286",913,"2,477,219","351,842","7,040,705",Africa
88,Cyprus,"470,481",,"1,011",,"124,370",,"345,100",60,"384,601",826,"9,477,138","7,747,209","1,223,297",Asia
89,Ethiopia,"470,434",+17,"7,510",,"454,967",,"7,957",15,"3,916",63,"4,765,964","39,675","120,124,639",Africa
90,Mongolia,"469,580",+30,"2,177",,"313,256",,"154,147",192,"139,176",645,"4,030,048","1,194,441","3,374,002",Asia
91,Armenia,"422,825",+3,"8,622",,"410,558",+10,"3,645",,"142,208","2,900","3,035,104","1,020,791","2,973,286",Asia
92,Honduras,"422,275",,"10,892",,"131,100",,"280,283",105,"41,439","1,069","1,263,329","123,975","10,190,206",North America
93,Oman,"389,053",+17,"4,257",,"384,145",+90,651,2,"72,829",797,"25,000,000","4,679,893","5,342,003",Asia
94,Bosnia and Herzegovina,"376,764",+65,"15,758",+2,"192,218",,"168,788",,"116,148","4,858","1,752,716","540,325","3,243,821",Europe
95,Réunion,"374,295",,742,,"355,605",,"17,948",10,"412,720",818,"1,603,660","1,768,291","906,898",Africa
96,Qatar,"364,187",+98,677,,"362,674",+106,836,2,"129,705",241,"3,426,179","1,220,234","2,807,805",Asia
97,Kenya,"323,709",+13,"5,649",,"317,909",,151,,"5,789",101,"3,584,170","64,097","55,918,167",Africa
98,Zambia,"318,984",,"3,974",,"314,075",,935,,"16,513",206,"3,408,441","176,448","19,316,962",Africa
99,North Macedonia,"309,062",,"9,271",,"299,064",,727,,"148,358","4,450","2,007,553","963,678","2,083,219",Europe
100,Botswana,"305,859",,"2,688",,"303,026",,145,1,"125,470","1,103","2,026,898","831,481","2,437,697",Africa
101,Albania,"274,828",+37,"3,496",,"270,893",+24,439,2,"95,689","1,217","1,800,323","626,832","2,872,099",Europe
102,Algeria,"265,767",+6,"6,875",+1,"178,346",+2,"80,546",6,"5,869",152,"230,861","5,098","45,286,524",Africa
103,Nigeria,"255,685",,"3,143",,"249,890",,"2,652",11,"1,187",15,"5,036,813","23,384","215,399,392",Africa
104,Zimbabwe,"247,554",+30,"5,468",,"241,426",+64,660,12,"16,228",358,"2,241,348","146,924","15,255,204",Africa
105,Uzbekistan,"238,469",+27,"1,637",,"236,483",+25,349,23,"6,943",48,"1,377,915","40,116","34,348,650",Asia
106,Montenegro,"234,707",+88,"2,713",,"231,376",+79,618,6,"373,612","4,319","2,445,741","3,893,190","628,210",Europe
107,Luxembourg,"233,966",,"1,058",,"221,501",,"11,407",1,"363,053","1,642","4,213,886","6,538,824","644,441",Europe
108,Mozambique,"225,365",+7,"2,201",,"223,104",,60,13,"6,862",67,"1,310,132","39,892","32,842,294",Africa
109,Laos,"205,270",+377,732,,"7,660",,"196,878",,"27,490",98,"1,232,128","165,010","7,466,975",Asia
110,Kyrgyzstan,"200,983",,"2,991",,"196,386",+10,"1,606",131,"29,911",445,"1,907,195","283,837","6,719,339",Asia
111,Iceland,"185,222",+52,114,,"75,685",,"109,423",,"536,473",330,"1,953,616","5,658,407","345,259",Europe
112,Maldives,"178,883",,298,,"163,687",,"14,898",25,"320,692",534,"2,213,831","3,968,840","557,803",Asia
113,Afghanistan,"178,689",+39,"7,682",+1,"161,748",+40,"9,259","1,124","4,410",190,"940,341","23,208","40,517,414",Asia
114,Uganda,"164,069",,"3,596",,"100,205",,"60,268",2,"3,393",74,"2,612,795","54,030","48,358,437",Africa
115,El Salvador,"162,089",,"4,127",,"150,662",,"7,300",8,"24,763",631,"1,950,448","297,981","6,545,552",North America
116,Ghana,"161,124",,"1,445",,"159,655",,24,1,"4,996",45,"2,433,244","75,453","32,248,654",Africa
117,Namibia,"158,358",+26,"4,025",+2,"153,662",,671,,"60,342","1,534","1,001,841","381,752","2,624,324",Africa
118,Martinique,"151,358",,922,,104,,"150,332",8,"403,905","2,460","828,928","2,212,026","374,737",North America
119,Trinidad and Tobago,"144,563",+204,"3,813",+1,"133,834",+230,"6,916",18,"102,694","2,709","696,573","494,828","1,407,706",North America
120,Brunei,"141,119",+105,218,,"139,882",+158,"1,019",,"317,068",490,"717,784","1,612,726","445,075",Asia
121,Guadeloupe,"140,130",,854,,"2,250",,"137,026",19,"350,108","2,134","938,039","2,343,644","400,248",North America
122,Cambodia,"136,216",+16,"3,056",,"132,921",+25,239,,"7,948",178,"2,946,965","171,950","17,138,485",Asia
123,Rwanda,"129,767",+3,"1,458",,"45,522",,"82,787",,"9,588",108,"5,233,320","386,676","13,534,118",Africa
124,Jamaica,"129,562",+73,"2,948",+5,"83,006",+41,"43,608",,"43,410",988,"984,844","329,975","2,984,604",North America
125,Cameroon,"119,780",,"1,927",,"117,791",,62,13,"4,317",69,"1,751,774","63,142","27,743,456",Africa
126,Angola,"99,194",,"1,900",,"97,149",,145,,"2,857",55,"1,499,795","43,198","34,718,761",Africa
127,Malta,"90,595",+196,688,+1,"84,646",+535,"5,261",4,"204,192","1,551","1,872,465","4,220,353","443,675",Europe
128,DRC,"87,023",,"1,337",,"50,930",,"34,756",,921,14,"846,704","8,960","94,495,223",Africa
129,Senegal,"85,988",+4,"1,967",+1,"84,004",+3,17,1,"4,901",112,"1,064,723","60,690","17,543,574",Africa
130,Malawi,"85,747",,"2,633",,"81,938",,"1,176",67,"4,282",131,"571,585","28,542","20,025,820",Africa
131,Ivory Coast,"81,887",,799,,"81,061",,27,,"2,971",29,"1,494,624","54,227","27,562,125",Africa
132,French Guiana,"80,422",,394,,"11,254",,"68,774",1,"257,176","1,260","622,646","1,991,116","312,712",South America
133,Suriname,"79,302",,"1,327",,"49,396",,"28,579",,"133,021","2,226","235,824","395,570","596,163",South America
134,Channel Islands,"73,609",,166,,"72,059",,"1,384",,"416,414",939,"1,252,808","7,087,261","176,769",Europe
135,French Polynesia,"72,648",,648,,N/A,N/A,N/A,7,"255,935","2,283",,,"283,853",Australia/Oceania
136,Eswatini,"70,294",+10,"1,397",,"68,788",+24,109,11,"59,473","1,182","1,012,764","856,861","1,181,946",Africa
137,Barbados,"67,611",+355,389,,"63,961",+537,"3,261",,"234,750","1,351","641,298","2,226,629","288,013",North America
138,Fiji,"64,533",+1,862,,"62,684",+7,987,,"71,054",949,"506,642","557,838","908,224",Australia/Oceania
139,Madagascar,"64,152",+31,"1,391",,"59,370",,"3,391",14,"2,214",48,"422,372","14,574","28,981,167",Africa
140,Guyana,"63,416",+3,"1,228",,"62,105",+13,83,1,"79,926","1,548","591,033","744,905","793,434",South America
141,Sudan,"62,093",,"4,930",,N/A,N/A,N/A,,"1,359",108,"562,941","12,317","45,704,894",Africa
142,New Caledonia,"60,457",,312,,"60,064",,81,9,"208,132","1,074","98,964","340,697","290,475",Australia/Oceania
143,Mauritania,"58,683",,982,,"57,693",,8,,"12,047",202,"799,783","164,188","4,871,149",Africa
144,Bhutan,"57,771",+431,20,,"53,080",+306,"4,671",3,"73,405",25,"2,284,301","2,902,491","787,014",Asia
145,Belize,"57,419",,676,,"56,534",,209,6,"139,803","1,646","534,770","1,302,050","410,714",North America
146,Taiwan,"56,465","+5,169",856,,"23,729",+275,"31,880",,"2,363",36,"14,289,370","598,008","23,894,942",Asia
147,Cabo Verde,"56,004",,401,,"55,538",,65,23,"98,783",707,"400,982","707,278","566,937",Africa
148,Syria,"55,797",+2,"3,150",,"52,101",+11,546,,"3,054",172,"146,269","8,005","18,271,174",Asia
149,Gabon,"47,597",,303,,"47,282",,12,,"20,508",131,"1,592,483","686,143","2,320,921",Africa
150,Papua New Guinea,"43,732",,649,,"43,025",,58,7,"4,726",70,"249,149","26,923","9,254,257",Australia/Oceania
151,Seychelles,"42,079",,165,,"41,260",,654,,"423,113","1,659",,,"99,451",Africa
152,Curaçao,"41,966",,273,,"41,251",,442,3,"253,862","1,651","496,693","3,004,616","165,310",North America
153,Andorra,"41,013",,153,,"40,343",,517,14,"529,275","1,974","249,838","3,224,174","77,489",Europe
154,Burundi,"39,144",+194,38,,773,,"38,333",,"3,123",3,"345,742","27,588","12,532,506",Africa
155,Mauritius,"37,532",,990,,"35,656",,886,,"29,423",776,"358,675","281,183","1,275,595",Africa
156,Mayotte,"37,038",,187,,"2,964",,"33,887",,"130,074",657,"176,919","621,324","284,745",Africa
157,Togo,"36,977",,273,,"36,679",,25,,"4,285",32,"727,740","84,323","8,630,398",Africa
158,Guinea,"36,459",,440,,"35,976",,43,8,"2,646",32,"660,107","47,909","13,778,348",Africa
159,Faeroe Islands,"34,658",,28,,"7,693",,"26,937",5,"704,431",569,"778,000","15,813,008","49,200",Europe
160,Aruba,"34,589",,212,,"34,251",,126,2,"321,495","1,970","177,885","1,653,391","107,588",North America
161,Tanzania,"33,864",,803,,N/A,N/A,N/A,7,539,13,,,"62,817,445",Africa
162,Bahamas,"33,483",+20,789,,"32,310",,384,11,"83,695","1,972","229,817","574,459","400,058",North America
163,Lesotho,"32,910",,697,,"24,155",,"8,058",,"15,145",321,"431,221","198,441","2,173,043",Africa
164,Mali,"30,740",+13,731,,"29,813",+18,196,,"1,443",34,"664,333","31,178","21,307,810",Africa
165,Haiti,"30,640",,835,,"29,389",,416,,"2,629",72,"132,422","11,362","11,654,566",North America
166,Isle of Man,"28,416",,87,,"26,794",,"1,535",,"331,000","1,013","150,753","1,756,025","85,849",Europe
167,Benin,"26,952",,163,,"25,506",,"1,283",5,"2,122",13,"604,310","47,588","12,698,671",Africa
168,Somalia,"26,485",,"1,350",,"13,182",,"11,953",,"1,586",81,"400,466","23,985","16,696,753",Africa
169,Congo,"24,079",,385,,"20,178",,"3,516",,"4,177",67,"347,815","60,340","5,764,250",Africa
170,Saint Lucia,"23,239",,368,,"22,736",,135,1,"125,515","1,988","142,630","770,353","185,149",North America
171,Timor-Leste,"22,860",,130,,"22,714",,16,,"16,760",95,"261,007","191,359","1,363,967",Asia
172,Cayman Islands,"21,755",,26,,"8,553",,"13,176",1,"324,116",387,"222,773","3,318,976","67,121",North America
173,Burkina Faso,"20,853",,382,,"20,439",,32,,950,17,"248,995","11,348","21,942,002",Africa
174,Nicaragua,"18,491",,225,,"4,225",,"14,041",,"2,732",33,,,"6,767,463",North America
175,Gibraltar,"17,706",,102,,"16,579",,"1,025",,"525,822","3,029","534,283","15,866,807","33,673",Europe
176,South Sudan,"17,422",,138,,"13,514",,"3,770",1,"1,524",12,"376,391","32,925","11,431,684",Africa
177,Tajikistan,"17,388",,124,,"17,264",,0,,"1,752",12,,,"9,925,932",Asia
178,Liechtenstein,"17,103",+12,85,+1,"16,831",+30,187,,"446,251","2,218","102,174","2,665,919","38,326",Europe
179,San Marino,"16,140",,114,,"15,662",,364,4,"473,870","3,347","149,271","4,382,590","34,060",Europe
180,Equatorial Guinea,"15,907",,183,,"15,698",,26,5,"10,701",123,"310,972","209,198","1,486,499",Africa
181,Djibouti,"15,611",,189,,"15,411",,11,,"15,395",186,"303,924","299,713","1,014,049",Africa
182,CAR,"14,649",,113,,"6,859",,"7,677",2,"2,940",23,"81,294","16,318","4,982,002",Africa
183,Grenada,"14,428",,220,,"13,945",,263,4,"127,155","1,939","148,567","1,309,330","113,468",North America
184,Solomon Islands,"14,182","+1,745",140,+1,"12,763","+1,569","1,279",2,"19,768",195,"5,117","7,133","717,413",Australia/Oceania
185,Bermuda,"13,143",,131,,"12,719",,293,,"212,460","2,118","866,313","14,004,187","61,861",North America
186,Dominica,"12,011",,63,,"11,926",,22,,"166,104",871,"187,690","2,595,630","72,310",North America
187,Gambia,"11,995",,365,,"11,591",,39,,"4,723",144,"155,686","61,301","2,539,702",Africa
188,Greenland,"11,971",,21,,"2,761",,"9,189",4,"210,206",369,"164,926","2,896,030","56,949",North America
189,Yemen,"11,818",,"2,149",+1,"9,009",+8,660,23,381,69,"265,253","8,552","31,016,634",Asia
190,Monaco,"11,605",+1,54,,"11,396",+34,155,4,"291,979","1,359","54,960","1,382,781","39,746",Europe
191,Saint Martin,"10,279",,63,,"1,399",,"8,817",7,"257,871","1,580","112,382","2,819,347","39,861",North America
192,Sint Maarten,"10,002",+12,86,,"9,850",+9,66,10,"228,570","1,965","62,056","1,418,131","43,759",North America
193,Eritrea,"9,733",,103,,"9,629",,1,,"2,677",28,"23,693","6,517","3,635,414",Africa
194,Tonga,"9,697",+144,11,,"8,306",,"1,380",,"89,898",102,"408,213","3,784,410","107,867",Australia/Oceania
195,Caribbean Netherlands,"9,592",,34,,"9,392",,166,,"359,722","1,275","30,126","1,129,796","26,665",North America
196,Niger,"8,914",,309,,"8,508",+1,97,1,346,12,"249,235","9,662","25,794,115",Africa
197,Guinea-Bissau,"8,185",,171,,"7,515",,499,6,"3,988",83,"132,611","64,616","2,052,305",Africa
198,Comoros,"8,100",,160,,"7,933",,7,,"8,968",177,,,"903,178",Africa
199,Sierra Leone,"7,681",,125,,N/A,N/A,N/A,,929,15,"259,958","31,430","8,271,035",Africa
200,Antigua and Barbuda,"7,571",,135,,"7,402",,34,1,"76,168","1,358","18,901","190,153","99,399",North America
201,Liberia,"7,432",,294,,"5,747",,"1,391",2,"1,409",56,"139,824","26,516","5,273,137",Africa
202,Chad,"7,396",,193,,"4,874",,"2,329",,428,11,"191,341","11,073","17,279,986",Africa
203,Samoa,"7,185",,13,,"1,605",,"5,567",3,"35,781",65,"53,893","268,385","200,805",Australia/Oceania
204,Vanuatu,"6,855",+66,12,,"6,384",+393,459,2,"21,412",37,"24,976","78,012","320,154",Australia/Oceania
205,St. Vincent Grenadines,"6,779",,106,,"6,641",,32,,"60,755",950,"98,860","886,009","111,579",North America
206,British Virgin Islands,"6,296",,62,,N/A,N/A,N/A,1,"205,779","2,026","102,862","3,361,943","30,596",North America
207,Sao Tome and Principe,"5,953",,73,,"5,875",,5,,"26,278",322,"29,036","128,173","226,537",Africa
208,Turks and Caicos,"5,941",,36,,"5,862",,43,4,"149,772",908,"478,593","12,065,268","39,667",North America
209,Saint Kitts and Nevis,"5,561",,43,,"5,517",,1,,"103,209",798,"65,141","1,208,979","53,881",North America
210,Cook Islands,"4,727",,,,"3,990",,737,,"268,686",,"15,740","894,674","17,593",Australia/Oceania
211,St. Barth,"4,432",,6,,N/A,N/A,N/A,,"446,234",604,"78,646","7,918,445","9,932",North America
212,Palau,"4,396",,6,,"3,879",,511,1,"240,877",329,"45,500","2,493,151","18,250",Australia/Oceania
213,Kiribati,"3,076",,13,,"2,597",,466,3,"25,055",106,,,"122,772",Australia/Oceania
214,Anguilla,"2,731",,9,,"2,716",,6,4,"179,129",590,"51,382","3,370,195","15,246",North America
215,Saint Pierre Miquelon,"2,641",,1,,"2,449",,191,1,"459,864",174,"22,941","3,994,602","5,743",North America
216,Diamond Princess,712,,13,,699,,0,,,,,,,
