#,"Country,Other",Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,"Serious, Critical",Tot Cases/1M pop,Deaths/1M pop,Total Tests,Tests/1M pop,Population,Region
22,Australia,"5,351,917","+41,649","6,762",+35,"4,927,072","+50,390","418,083",134,"205,607",260,"68,228,047","2,621,142","26,029,889",Australia/Oceania
23,Ukraine,"4,990,465",,"108,220",,N/A,N/A,N/A,177,"115,351","2,501","19,521,252","451,222","43,263,119",Europe
24,Malaysia,"4,382,402","+9,705","35,409",+12,"4,238,471","+14,346","108,522",134,"132,364","1,069","57,867,837","1,747,807","33,108,826",Asia
25,Austria,"4,045,809","+8,996","16,407",+17,"3,890,719","+17,229","138,683",160,"444,670","1,803","180,471,945","19,835,434","9,098,462",Europe
26,Israel,"4,028,450","+2,500","10,612",,"3,941,841",,"75,997",220,"431,959","1,138","41,373,364","4,436,346","9,326,000",Asia
27,Thailand,"4,012,184","+18,892","26,757",+125,"3,763,978","+22,220","221,449","1,496","57,224",382,"17,270,775","246,325","70,113,759",Asia
28,Belgium,"3,972,963",,"31,165",,"3,638,799",,"302,999",181,"340,151","2,668","33,313,880","2,852,219","11,679,986",Europe
29,Czechia,"3,880,562","+1,250","39,977",+5,"3,808,279","+5,548","32,306",62,"361,165","3,721","55,012,917","5,120,065","10,744,574",Europe
30,South Africa,"3,740,398","+1,206","100,144",+2,"3,627,200","+1,091","13,054",175,"61,674","1,651","24,179,126","398,679","60,648,176",Africa
31,Portugal,"3,719,485",,"21,993",,N/A,N/A,N/A,61,"366,688","2,168","40,678,788","4,010,351","10,143,449",Europe
32,Philippines,"3,682,847",+224,"59,964",+8,"3,600,733","+1,265","22,150",289,"32,826",534,"29,273,313","260,918","112,193,649",Asia
33,Canada,"3,632,318","+8,533","38,311",+23,"3,373,544","+5,926","220,463",407,"94,752",999,"60,149,136","1,569,040","38,334,982",North America
34,Peru,"3,555,139",+470,"212,619",+23,N/A,N/A,N/A,370,"105,199","6,292","29,380,269","869,378","33,794,574",South America
35,Switzerland,"3,551,790",,"13,793",,"3,195,806","+33,525","342,191",103,"405,085","1,573","20,548,491","2,343,575","8,768,010",Europe
36,Chile,"3,528,626","+2,781","57,231",+26,"3,296,974","+16,617","174,421",346,"181,793","2,949","36,365,786","1,873,543","19,410,168",South America
37,Greece,"3,232,496","+8,017","28,537",+49,"3,067,647","+18,342","136,312",322,"312,867","2,762","77,812,113","7,531,283","10,331,854",Europe
38,Denmark,"2,947,910","+1,318","5,985",+11,"2,911,499","+2,681","30,426",16,"505,754","1,027","127,053,977","21,797,827","5,828,745",Europe
39,Romania,"2,881,322","+1,046","65,333",+22,"2,606,660",,"209,329",246,"151,586","3,437","22,443,554","1,180,754","19,007,818",Europe
40,Sweden,"2,495,996",,"18,572",,"2,455,229","+1,786","22,195",24,"244,416","1,819","18,471,631","1,808,801","10,212,084",Europe
41,Iraq,"2,323,040",+102,"25,198",+1,"2,292,257",+597,"5,585",31,"55,524",602,"18,422,384","440,319","41,838,706",Asia
42,Serbia,"1,995,351",+728,"15,923",+7,"1,956,844","+1,930","22,584",25,"230,030","1,836","9,367,431","1,079,903","8,674,326",Europe
43,Bangladesh,"1,952,275",+51,"29,124",,"1,890,516",+252,"32,635","1,283","11,646",174,"13,920,552","83,044","167,628,694",Asia
44,Hungary,"1,879,480",,"45,865",,"1,748,707",,"84,908",50,"195,445","4,769","11,244,573","1,169,311","9,616,408",Europe
45,Slovakia,"1,763,197",+927,"19,721",+24,"1,702,532","+5,564","40,944",111,"322,671","3,609","7,013,438","1,283,483","5,464,380",Europe
46,Jordan,"1,694,216",,"14,048",,"1,678,941",,"1,227",124,"163,147","1,353","16,670,254","1,605,288","10,384,590",Asia
47,Georgia,"1,652,929",+222,"16,789",+1,"1,633,684",+346,"2,456",,"415,784","4,223","16,693,631","4,199,180","3,975,450",Asia
48,Pakistan,"1,527,151",+76,"30,363",,"1,490,947","+3,803","5,841",211,"6,681",133,"27,880,235","121,975","228,573,595",Asia
49,Ireland,"1,498,834",,"6,932",,"1,363,739","+10,656","128,163",50,"297,589","1,376","11,971,043","2,376,814","5,036,593",Europe
50,Norway,"1,419,507",+411,"2,783",,N/A,N/A,N/A,20,"258,224",506,"11,002,430","2,001,467","5,497,184",Europe
51,Kazakhstan,"1,305,375",+20,"13,660",,"1,290,790",+5,925,24,"68,063",712,"11,575,012","603,524","19,179,036",Asia
52,Hong Kong,"1,197,078",+794,"9,110",+41,N/A,N/A,N/A,115,"157,387","1,198","44,972,952","5,912,868","7,605,945",Asia
53,Morocco,"1,164,345",+49,"16,062",,"1,147,643",+64,640,293,"30,889",426,"11,237,010","298,109","37,694,267",Africa
54,Singapore,"1,157,251","+1,670","1,313",+3,"1,090,358","+3,458","65,580",8,"195,061",221,"23,611,604","3,979,862","5,932,770",Asia
55,Bulgaria,"1,149,225",+254,"36,782",+1,"948,501",+182,"163,942",118,"167,654","5,366","9,746,014","1,421,789","6,854,755",Europe
56,Croatia,"1,113,135",+644,"15,725",+5,"1,092,179",+930,"5,231",25,"274,177","3,873","4,740,837","1,167,717","4,059,919",Europe
57,Cuba,"1,099,444",+402,"8,520",+1,"1,088,990",+477,"1,934",23,"97,174",753,"12,920,253","1,141,947","11,314,231",North America
58,Lebanon,"1,095,518",+112,"10,358",+3,"1,076,531",+505,"8,629",186,"161,803","1,530","4,795,578","708,285","6,770,692",Asia
59,Lithuania,"1,048,710","+1,137","9,014",+8,"1,005,177","+2,902","34,519",46,"395,104","3,396","8,177,249","3,080,795","2,654,266",Europe
60,Tunisia,"1,038,668",,"28,509",,N/A,N/A,N/A,29,"86,267","2,368","4,547,755","377,716","12,040,157",Africa
61,Slovenia,"996,834","+1,299","6,556",+1,"967,137","+2,425","23,141",28,"479,374","3,153","2,633,470","1,266,426","2,079,450",Europe
62,Nepal,"978,654",+6,"11,951",,"966,303",+44,400,,"32,540",397,"5,593,765","185,992","30,075,373",Asia
63,Belarus,"974,046",+840,"6,899",+5,"928,536",,"38,611",,"103,142",731,"13,025,001","1,379,218","9,443,755",Europe
64,Finland,"949,583",,"3,517",,"46,000",,"900,066",29,"170,907",633,"10,591,416","1,906,254","5,556,140",Europe
65,Bolivia,"903,828",+52,"21,903",+2,"851,714",+452,"30,211",220,"75,582","1,832","2,688,875","224,855","11,958,241",South America
66,Uruguay,"895,592",+141,"7,193",,"886,330",+410,"2,069",17,"256,228","2,058","6,089,116","1,742,088","3,495,298",South America
67,UAE,"895,264",+246,"2,302",,"876,893",+398,"16,069",,"88,601",228,"152,201,658","15,062,815","10,104,463",Asia
68,Ecuador,"866,787",+67,"35,527",,N/A,N/A,N/A,759,"47,828","1,960","2,470,170","136,301","18,122,920",South America
69,Costa Rica,"844,892",,"8,357",,"825,599",,"10,936",44,"163,187","1,614","4,163,300","804,121","5,177,452",North America
70,Guatemala,"837,492",+115,"17,427",+5,"816,834",+431,"3,231",5,"45,248",942,"4,351,661","235,109","18,509,094",North America
71,New Zealand,"818,882","+5,812",543,+9,"760,025","+8,568","58,314",,"163,708",109,"6,968,718","1,393,158","5,002,100",Australia/Oceania
72,Latvia,"812,877",+191,"5,714",+3,"796,377","+1,307","10,786",11,"439,667","3,091","7,124,966","3,853,731","1,848,849",Europe
73,Azerbaijan,"792,349",+14,"9,705",,"782,506",+39,138,,"76,905",942,"6,766,600","656,767","10,302,897",Asia
74,Panama,"768,594",+124,"8,178",,"757,947",+224,"2,469",9,"173,246","1,843","5,786,353","1,304,283","4,436,424",North America
75,Saudi Arabia,"752,479",+83,"9,068",+2,"738,780",+249,"4,631",60,"21,028",253,"41,737,219","1,166,333","35,784,981",Asia
76,Sri Lanka,"662,827",+33,"16,495",,"642,550",+5,"3,782",,"30,723",765,"6,477,329","300,236","21,574,099",Asia
77,Paraguay,"648,446",,"18,734",,"624,673",,"5,039",3,"88,956","2,570","2,615,453","358,798","7,289,482",South America
78,Kuwait,"630,888",,"2,555",,"627,278",,"1,055",4,"143,917",583,"7,976,136","1,819,499","4,383,698",Asia
79,Myanmar,"612,545",+18,"19,434",,"591,304",+40,"1,807",,"11,124",353,"7,823,103","142,075","55,063,264",Asia
80,Palestine,"581,678",,"5,352",,"575,613",,713,17,"109,466","1,007","3,078,533","579,352","5,313,756",Asia
81,Dominican Republic,"578,733",+107,"4,375",,"574,240",+108,118,16,"52,408",396,"3,254,321","294,701","11,042,788",North America
82,Estonia,"567,182",+258,"2,511",+3,"501,553","+1,093","63,118",3,"427,052","1,891","3,291,730","2,478,464","1,328,133",Europe
83,Bahrain,"562,759",+360,"1,473",,"557,318",+457,"3,968",3,"311,358",815,"9,672,860","5,351,712","1,807,433",Asia
84,Venezuela,"522,034",+88,"5,701",+1,"514,685",+77,"1,648",230,"18,452",202,"3,359,014","118,728","28,291,608",South America
85,Moldova,"516,316",+152,"11,481",+1,"503,156",+206,"1,679",20,"128,527","2,858","3,202,186","797,125","4,017,168",Europe
86,Egypt,"511,977",,"24,522",,"442,182",,"45,273",122,"4,840",232,"3,693,367","34,912","105,791,067",Africa
87,Libya,"501,862",+28,"6,429",,"490,900",+63,"4,533",101,"71,301",913,"2,476,960","351,908","7,038,662",Africa
88,Ethiopia,"470,259",+27,"7,509",,"453,628",+12,"9,122",20,"3,917",63,"4,733,549","39,426","120,062,207",Africa
89,Mongolia,"469,330",+23,"2,177",,"313,256",,"153,897",192,"139,150",645,"4,030,048","1,194,851","3,372,847",Asia
90,Cyprus,"464,366",,993,,"124,370",,"339,003",60,"379,662",812,"9,477,138","7,748,426","1,223,105",Asia
91,Armenia,"422,747",+18,"8,621",,"410,434",+14,"3,692",,"142,188","2,900","3,013,643","1,013,614","2,973,165",Asia
92,Honduras,"421,268",,"10,888",,"131,100",,"279,280",105,"41,354","1,069","1,263,329","124,017","10,186,760",North America
93,Oman,"388,843",+16,"4,257",,"383,851",,735,6,"72,829",797,"25,000,000","4,682,389","5,339,155",Asia
94,Bosnia and Herzegovina,"376,437",,"15,749",,"192,218",,"168,470",,"116,032","4,854","1,748,585","538,977","3,244,265",Europe
95,Qatar,"363,443",+98,677,,"361,719",+141,"1,047",1,"129,440",241,"3,421,141","1,218,440","2,807,805",Asia
96,Réunion,"360,445",,731,,"342,442",,"17,272",10,"397,509",806,"1,603,660","1,768,563","906,759",Africa
97,Kenya,"323,609",+4,"5,649",,"317,811",+5,149,,"5,790",101,"3,565,081","63,785","55,892,218",Africa
98,Zambia,"318,467",+63,"3,973",+3,"313,553",+138,941,,"16,496",206,"3,398,200","176,021","19,305,665",Africa
99,North Macedonia,"308,516",+126,"9,261",,"298,251",+152,"1,004",,"148,096","4,446","1,994,836","957,573","2,083,221",Europe
100,Botswana,"305,859",,"2,688",,"303,026",,145,1,"125,524","1,103","2,026,898","831,835","2,436,658",Africa
101,Albania,"274,462",+33,"3,496",+1,"270,608",+42,358,2,"95,559","1,217","1,791,981","623,912","2,872,168",Europe
102,Algeria,"265,739",+1,"6,874",,"178,332",+1,"80,533",6,"5,870",152,"230,861","5,100","45,269,193",Africa
103,Nigeria,"255,648",+2,"3,143",,"249,847",+5,"2,658",11,"1,187",15,"4,977,858","23,122","215,287,378",Africa
104,Zimbabwe,"247,261",+24,"5,462",,"240,923",+63,876,12,"16,213",358,"2,227,364","146,052","15,250,472",Africa
105,Uzbekistan,"238,252",+38,"1,637",,"236,228",+42,387,23,"6,938",48,"1,377,915","40,128","34,338,044",Asia
106,Montenegro,"234,137",+86,"2,709",,"230,861",+56,567,6,"372,706","4,312","2,438,028","3,880,925","628,208",Europe
107,Luxembourg,"229,311",,"1,054",,"214,556",,"13,701",4,"355,952","1,636","4,200,517","6,520,335","644,218",Europe
108,Mozambique,"225,323",+7,"2,200",,"223,071",,52,13,"6,865",67,"1,306,062","39,791","32,823,079",Africa
109,Kyrgyzstan,"200,980",,"2,991",,"196,306",,"1,683",131,"29,921",445,"1,907,195","283,936","6,716,984",Asia
110,Laos,"199,868",+406,714,+2,"7,660",,"191,494",,"26,775",96,"1,232,128","165,061","7,464,667",Asia
111,Iceland,"183,974",,110,,"75,685",,"108,179",1,"532,932",319,"1,953,616","5,659,194","345,211",Europe
112,Afghanistan,"178,387",+14,"7,676",,"161,474",+9,"9,237","1,124","4,405",190,"934,593","23,077","40,498,204",Asia
113,Maldives,"178,313",,298,,"163,687",,"14,328",25,"319,789",534,"2,213,831","3,970,321","557,595",Asia
114,Uganda,"164,051",+9,"3,596",,"100,205",+5,"60,250",2,"3,395",74,"2,605,320","53,911","48,326,710",Africa
115,El Salvador,"162,089",,"4,125",,"150,662",,"7,302",8,"24,766",630,"1,950,448","298,013","6,544,838",North America
116,Ghana,"161,101",,"1,445",,"159,624",,32,1,"4,998",45,"2,430,490","75,400","32,234,448",Africa
117,Namibia,"158,074",+73,"4,022",,"153,662",,390,,"60,257","1,533","996,110","379,714","2,623,317",Africa
118,Martinique,"147,519",,918,,104,,"146,497",8,"393,653","2,450","828,928","2,211,985","374,744",North America
119,Trinidad and Tobago,"142,076",+223,"3,800",+2,"131,870",+419,"6,406",18,"100,934","2,700","688,829","489,362","1,407,607",North America
120,Guadeloupe,"140,130",,854,,"2,250",,"137,026",19,"350,109","2,134","938,039","2,343,650","400,247",North America
121,Brunei,"139,847",+210,217,,"138,167",+387,"1,463",,"314,275",488,"717,784","1,613,059","444,983",Asia
122,Cambodia,"136,044",+12,"3,055",,"132,751",+19,238,,"7,940",178,"2,942,234","171,725","17,133,427",Asia
123,Rwanda,"129,756",,"1,458",,"45,522",,"82,776",1,"9,592",108,"5,188,208","383,542","13,527,079",Africa
124,Jamaica,"129,203",+35,"2,926",+2,"82,455",+90,"43,822",,"43,294",980,"964,286","323,117","2,984,322",North America
125,Cameroon,"119,780",,"1,927",,"117,791",,62,13,"4,320",69,"1,751,774","63,175","27,728,969",Africa
126,Angola,"99,194",,"1,900",,"97,149",,145,,"2,859",55,"1,499,795","43,226","34,696,309",Africa
127,Malta,"88,558",+314,673,+1,"79,743",+730,"8,142",4,"199,612","1,517","1,855,198","4,181,670","443,650",Europe
128,DRC,"87,023",,"1,337",,"50,930",,"34,756",,922,14,"846,704","8,966","94,435,439",Africa
129,Senegal,"85,967",+2,"1,965",,"83,979",+3,23,1,"4,903",112,"1,058,790","60,385","17,533,896",Africa
130,Malawi,"85,727",+4,"2,631",+1,"81,915",+20,"1,181",67,"4,283",131,"568,690","28,413","20,014,980",Africa
131,Ivory Coast,"81,857",+8,797,,"81,023",+3,37,,"2,971",29,"1,488,217","54,023","27,547,805",Africa
132,French Guiana,"80,035",,394,,"11,254",,"68,387",2,"256,077","1,261","618,263","1,978,169","312,543",South America
133,Suriname,"79,276",,"1,325",,"49,395",,"28,556",,"133,003","2,223","235,707","395,450","596,048",South America
134,French Polynesia,"72,596",,648,,N/A,N/A,N/A,7,"255,785","2,283",,,"283,817",Australia/Oceania
135,Channel Islands,"72,328",,165,,"70,327",,"1,836",,"409,248",934,"1,252,808","7,088,664","176,734",Europe
136,Eswatini,"70,098",+1,"1,395",,"68,643",+30,60,11,"59,320","1,181","1,009,482","854,275","1,181,683",Africa
137,Fiji,"64,510",+1,862,,"62,662",,986,,"71,040",949,"506,199","557,437","908,083",Australia/Oceania
138,Barbados,"64,348",+171,383,+2,"60,862",,"3,103",,"223,427","1,330","631,288","2,191,934","288,005",North America
139,Madagascar,"64,089",,"1,390",,"59,355",,"3,344",14,"2,213",48,"415,532","14,346","28,965,556",Africa
140,Guyana,"63,368",+4,"1,228",,"62,049",+13,91,1,"79,874","1,548","582,937","734,777","793,352",South America
141,Sudan,"62,057",,"4,929",,N/A,N/A,N/A,,"1,358",108,"562,941","12,323","45,682,456",Africa
142,New Caledonia,"60,385",,312,,"60,011",,62,9,"207,927","1,074","98,964","340,768","290,415",Australia/Oceania
143,Mauritania,"58,681",,982,,"57,688",+1,11,,"12,053",202,"794,258","163,143","4,868,469",Africa
144,Belize,"57,331",,672,,"56,473",,186,6,"139,642","1,637","529,581","1,289,912","410,556",North America
145,Cabo Verde,"55,988",+2,401,,"55,522",+6,65,23,"98,778",707,"400,982","707,443","566,805",Africa
146,Syria,"55,769",+4,"3,149",+1,"51,985",+21,635,,"3,054",172,"146,269","8,010","18,261,854",Asia
147,Bhutan,"51,800","+1,367",16,,"42,206","+1,592","9,578",10,"65,834",20,"2,232,772","2,837,688","786,828",Asia
148,Gabon,"47,594",+6,303,,"47,280",+10,11,,"20,517",131,"1,591,228","685,942","2,319,770",Africa
149,Papua New Guinea,"43,660",,649,,"42,946",,65,7,"4,720",70,"249,149","26,933","9,250,547",Australia/Oceania
150,Seychelles,"41,660",,164,,"40,675",,821,,"418,955","1,649",,,"99,438",Africa
151,Curaçao,"41,652",+499,271,+1,"40,800",+494,581,3,"251,986","1,639","494,095","2,989,171","165,295",North America
152,Andorra,"40,709",,153,,"39,999",,557,14,"525,372","1,975","249,838","3,224,299","77,486",Europe
153,Burundi,"38,722",,38,,773,,"37,911",,"3,092",3,"345,742","27,605","12,524,732",Africa
154,Mauritius,"37,251",,985,,"35,198",,"1,068",,"29,204",772,"358,675","281,193","1,275,549",Africa
155,Mayotte,"37,038",,187,,"2,964",,"33,887",,"130,140",657,"176,919","621,639","284,601",Africa
156,Togo,"36,962",,273,+1,"36,672",+4,17,,"4,285",32,"725,088","84,057","8,626,145",Africa
157,Guinea,"36,459",,440,,"35,976",,43,8,"2,648",32,"660,107","47,936","13,770,534",Africa
158,Faeroe Islands,"34,658",,28,,"7,693",,"26,937",5,"704,488",569,"778,000","15,814,294","49,196",Europe
159,Aruba,"34,345",,212,,"34,038",,95,2,"319,257","1,971","177,885","1,653,544","107,578",North America
160,Tanzania,"33,851",,803,,N/A,N/A,N/A,7,539,13,,,"62,780,106",Africa
161,Bahamas,"33,391",+3,789,,"32,259",+1,343,11,"83,483","1,973","229,817","574,578","399,975",North America
162,Taiwan,"33,204","+1,350",854,,"21,915",+203,"10,435",,"1,390",36,"13,704,955","573,573","23,894,003",Asia
163,Lesotho,"32,910",,697,,"24,155",,"8,058",,"15,147",321,"431,221","198,475","2,172,673",Africa
164,Mali,"30,651",+18,729,,"29,734",+22,188,,"1,439",34,"659,396","30,965","21,295,008",Africa
165,Haiti,"30,594",,835,,"29,176",,583,,"2,626",72,"132,422","11,365","11,651,529",North America
166,Isle of Man,"28,416",,87,,"26,794",,"1,535",,"331,038","1,014","150,753","1,756,230","85,839",Europe
167,Benin,"26,952",,163,,"25,506",,"1,283",5,"2,124",13,"604,310","47,615","12,691,707",Africa
168,Somalia,"26,471",,"1,350",,"13,182",,"11,939",,"1,586",81,"400,466","23,999","16,687,024",Africa
169,Congo,"24,079",,385,,"20,178",,"3,516",,"4,179",67,"347,815","60,371","5,761,272",Africa
170,Saint Lucia,"23,094",+49,367,+2,"22,616",,111,1,"124,744","1,982","141,628","765,015","185,131",North America
171,Timor-Leste,"22,853",,130,,"22,704",,19,,"16,762",95,"260,207","190,849","1,363,417",Asia
172,Cayman Islands,"21,406",,26,,"8,553",,"12,827",1,"318,993",387,"222,773","3,319,768","67,105",North America
173,Burkina Faso,"20,853",,382,,"20,439",,32,,951,17,"248,995","11,354","21,929,427",Africa
174,Nicaragua,"18,491",,225,,"4,225",,"14,041",,"2,733",33,,,"6,765,741",North America
175,Gibraltar,"17,494",,101,,"16,579",,814,,"519,526","2,999","534,283","15,866,807","33,673",Europe
176,Tajikistan,"17,388",,124,,"17,264",,0,,"1,753",12,,,"9,921,238",Asia
177,South Sudan,"17,369",,138,,"13,514",,"3,717",1,"1,520",12,"370,216","32,393","11,428,816",Africa
178,Liechtenstein,"16,975",+29,84,,"16,621",+132,270,,"442,934","2,192","102,174","2,666,058","38,324",Europe
179,Equatorial Guinea,"15,906",,183,,"15,697",,26,5,"10,708",123,"307,847","207,236","1,485,487",Africa
180,San Marino,"15,683",,114,,"15,225",,344,4,"460,466","3,347","147,532","4,331,660","34,059",Europe
181,Djibouti,"15,598",,189,,"15,404",,5,,"15,387",186,"302,030","297,938","1,013,735",Africa
182,CAR,"14,649",,113,,"6,859",,"7,677",2,"2,941",23,"81,294","16,324","4,980,164",Africa
183,Grenada,"14,165",,219,,"13,815",,131,4,"124,849","1,930","146,475","1,291,018","113,457",North America
184,Bermuda,"12,901",,131,,"12,563",,207,,"208,531","2,117","858,416","13,875,408","61,866",North America
185,Solomon Islands,"12,437",,139,,"11,194",,"1,104",2,"17,345",194,"5,117","7,136","717,043",Australia/Oceania
186,Gambia,"11,994",,365,,"11,591",,38,,"4,725",144,"155,686","61,337","2,538,212",Africa
187,Dominica,"11,988",,63,,"11,903",,22,,"165,795",871,"187,337","2,590,891","72,306",North America
188,Greenland,"11,971",,21,,"2,761",,"9,189",4,"210,217",369,"164,926","2,896,182","56,946",North America
189,Yemen,"11,817",,"2,148",,"9,001",,668,23,381,69,"265,253","8,556","31,002,242",Asia
190,Monaco,"11,402",+20,54,,"11,137",+28,211,4,"286,915","1,359","54,960","1,382,989","39,740",Europe
191,Saint Martin,"10,279",,63,,"1,399",,"8,817",7,"257,962","1,581","112,382","2,820,338","39,847",North America
192,Sint Maarten,"9,920",,86,,"9,753",,81,10,"226,753","1,966","62,056","1,418,488","43,748",North America
193,Eritrea,"9,733",,103,,"9,629",+3,1,,"2,678",28,"23,693","6,519","3,634,341",Africa
194,Caribbean Netherlands,"9,349",,34,,"8,987",,328,,"350,675","1,275","30,126","1,130,008","26,660",North America
195,Tonga,"8,967",+125,11,,"7,202",+186,"1,754",,"83,150",102,"348,863","3,234,976","107,841",Australia/Oceania
196,Niger,"8,871",+5,308,,"8,493",,70,1,344,12,"246,945","9,581","25,774,845",Africa
197,Guinea-Bissau,"8,176",,170,,"7,280",,726,6,"3,986",83,"131,519","64,115","2,051,285",Africa
198,Comoros,"8,100",,160,,"7,933",,7,,"8,972",177,,,"902,772",Africa
199,Sierra Leone,"7,681",,125,,N/A,N/A,N/A,,929,15,"259,958","31,443","8,267,483",Africa
200,Antigua and Barbuda,"7,535",,135,,"7,377",,23,1,"75,819","1,358","18,901","190,185","99,382",North America
201,Liberia,"7,402",,294,,"5,747",,"1,361",2,"1,404",56,"139,824","26,529","5,270,532",Africa
202,Chad,"7,378",,192,,"4,874",,"2,312",,427,11,"191,341","11,080","17,269,641",Africa
203,St. Vincent Grenadines,"6,751",+2,106,,"6,641",,4,,"60,509",950,"98,713","884,755","111,571",North America
204,Vanuatu,"6,315",+226,7,,"5,051",,"1,257",3,"19,735",22,"24,976","78,051","319,996",Australia/Oceania
205,British Virgin Islands,"6,162",,62,,N/A,N/A,N/A,1,"201,432","2,027","102,294","3,343,925","30,591",North America
206,Sao Tome and Principe,"5,948",,73,,"5,872",,3,,"26,267",322,"29,036","128,224","226,448",Africa
207,Turks and Caicos,"5,936",,36,,"5,862",,38,4,"149,691",908,"447,713","11,290,203","39,655",North America
208,Samoa,"5,688",+273,12,,"1,605",,"4,071",3,"28,330",60,"36,282","180,709","200,776",Australia/Oceania
209,Saint Kitts and Nevis,"5,557",+2,43,,"5,509",,5,,"103,150",798,"65,141","1,209,159","53,873",North America
210,St. Barth,"4,432",,6,,N/A,N/A,N/A,,"446,279",604,"78,646","7,919,243","9,931",North America
211,Palau,"4,190",,6,,"3,803",,381,,"229,614",329,"42,790","2,344,915","18,248",Australia/Oceania
212,Cook Islands,"3,941",+153,,,"3,389",+207,552,,"224,010",,"14,341","815,154","17,593",Australia/Oceania
213,Kiribati,"3,071",,13,,"2,596",,462,3,"25,022",106,,,"122,732",Australia/Oceania
214,Anguilla,"2,731",,9,,"2,716",,6,4,"179,164",590,"51,382","3,370,859","15,243",North America
215,Saint Pierre Miquelon,"2,537",,1,,"2,449",,87,1,"441,755",174,"22,941","3,994,602","5,743",North America
