#,"Country,Other",Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,"Serious, Critical",Tot Cases/1M pop,Deaths/1M pop,Total Tests,Tests/1M pop,Population,Region
9,S. Korea,"17,346,753","+51,020","23,007",+49,N/A,N/A,N/A,417,"337,812",448,"15,804,065","307,770","51,350,274",Asia
10,Italy,"16,586,872","+62,675","163,889",+153,"15,222,419","+67,398","1,200,564",366,"275,080","2,718","214,594,775","3,558,878","60,298,443",Europe
11,Turkey,"15,036,110","+1,193","98,801",+10,"14,932,844","+1,354","4,465",975,"174,824","1,149","159,323,561","1,852,450","86,006,947",Asia
12,Spain,"11,953,481","+14,333","104,668",+53,"11,446,906","+14,368","401,907",339,"255,481","2,237","471,036,328","10,067,447","46,788,060",Europe
13,Vietnam,"10,659,358","+2,709","43,044",,"9,267,281","+1,825","1,349,033",475,"107,727",435,"85,801,758","867,138","98,948,207",Asia
14,Argentina,"9,083,673",,"128,653",,"8,895,999",,"59,021",372,"197,652","2,799","35,716,069","777,146","45,957,986",South America
15,Netherlands,"8,053,049","+1,757","22,262",+6,"7,886,445","+10,770","144,342",71,"468,077","1,294","21,107,399","1,226,850","17,204,551",Europe
16,Japan,"7,925,130","+23,197","29,631",+30,"7,517,841","+38,420","377,658",160,"63,015",236,"48,945,912","389,186","125,764,967",Asia
17,Iran,"7,223,576",+571,"141,131",+17,"6,992,001","+2,643","90,444","1,062","84,026","1,642","50,914,586","592,246","85,968,659",Asia
18,Colombia,"6,092,667",,"139,797",,"5,926,476",,"26,394",342,"117,439","2,695","34,465,052","664,327","51,879,622",South America
19,Indonesia,"6,047,315",+107,"156,305",+18,"5,884,059",+395,"6,951","2,771","21,687",561,"95,739,932","343,352","278,839,237",Asia
20,Australia,"6,029,879","+37,731","7,311",+41,"5,699,816","+41,303","322,752",143,"231,530",281,"69,540,042","2,670,137","26,043,626",Australia/Oceania
21,Poland,"5,997,825",+890,"116,069",+14,"5,334,764",+28,"546,992","1,321","158,797","3,073","36,116,043","956,199","37,770,435",Europe
22,Mexico,"5,740,080",,"324,350",,"5,039,624",,"376,106","4,798","43,677","2,468","15,801,675","120,236","131,422,318",North America
23,Ukraine,"5,002,870",,"108,411",,N/A,N/A,N/A,177,"115,671","2,507","19,521,252","451,348","43,250,980",Europe
24,Malaysia,"4,451,781",+922,"35,564",+9,"4,384,384","+5,520","31,833",69,"134,381","1,074","58,847,274","1,776,356","33,128,087",Asia
25,Thailand,"4,281,536","+9,721","28,781",+77,"4,134,191","+20,145","118,564","1,496","61,058",410,"17,270,775","246,297","70,121,872",Asia
26,Austria,"4,154,244","+5,240","18,183",+13,"4,063,754","+8,028","72,307",80,"456,468","1,998","183,321,889","20,143,392","9,100,845",Europe
27,Israel,"4,082,961","+2,474","10,699",+1,"4,048,807",,"23,455",220,"437,804","1,147","41,373,364","4,436,346","9,326,000",Asia
28,Belgium,"4,071,279",,"31,494",,"3,839,733","+20,124","200,052",131,"348,499","2,696","33,643,042","2,879,824","11,682,324",Europe
29,Czechia,"3,907,804","+1,680","40,185",+5,"3,855,816","+1,969","11,803",30,"363,669","3,740","55,226,142","5,139,470","10,745,494",Europe
30,Portugal,"3,853,800",,"22,280",,N/A,N/A,N/A,61,"379,981","2,197","41,376,874","4,079,725","10,142,074",Europe
31,South Africa,"3,802,198","+3,785","100,377",+7,"3,661,635","+9,970","40,186",192,"62,657","1,654","24,527,102","404,185","60,682,906",Africa
32,Canada,"3,761,261","+4,989","39,352",+60,"3,466,549","+6,786","255,360",468,"98,076","1,026","61,020,893","1,591,144","38,350,336",North America
33,Philippines,"3,686,216",+134,"60,412",+2,"3,620,659",+290,"5,145",289,"32,836",538,"29,618,635","263,836","112,261,400",Asia
34,Switzerland,"3,619,035","+2,034","13,865",+3,"3,489,351","+12,315","115,819",69,"412,616","1,581","20,851,897","2,377,383","8,770,946",Europe
35,Peru,"3,567,171",+648,"212,877",+12,N/A,N/A,N/A,295,"105,488","6,295","29,912,021","884,555","33,815,913",South America
36,Chile,"3,563,650","+1,129","57,544",+3,"3,429,112","+4,476","76,994",206,"183,525","2,963","37,105,587","1,910,908","19,417,781",South America
37,Greece,"3,335,550","+4,262","29,249",+44,"3,237,163","+6,725","69,138",240,"322,915","2,832","79,994,784","7,744,303","10,329,501",Europe
38,Denmark,"2,968,301",+913,"6,191",+8,"2,946,068","+1,689","16,042",8,"509,170","1,062","127,244,848","21,827,035","5,829,690",Europe
39,Romania,"2,896,012","+1,116","65,515",+16,"2,606,660",,"223,837",193,"152,407","3,448","22,750,156","1,197,258","19,001,890",Europe
40,Sweden,"2,502,709",+456,"18,791",,"2,470,701",,"13,217",21,"245,003","1,840","18,513,445","1,812,378","10,215,004",Europe
41,Iraq,"2,325,287",+40,"25,212",+1,"2,298,392",+218,"1,683",12,"55,522",602,"18,485,010","441,373","41,880,731",Asia
42,Serbia,"2,007,554",+463,"16,007",+3,"1,978,619",+957,"12,928",23,"231,480","1,846","9,504,063","1,095,860","8,672,699",Europe
43,Bangladesh,"1,952,733",+7,"29,127",,"1,896,279",+278,"27,327","1,297","11,644",174,"13,997,272","83,464","167,704,846",Asia
44,Hungary,"1,903,200",,"46,266",,"1,808,061",,"48,873",40,"197,935","4,812","11,355,462","1,180,982","9,615,274",Europe
45,Slovakia,"1,782,607",+765,"19,938",+7,"1,746,031",+690,"16,638",70,"326,216","3,649","7,099,765","1,299,252","5,464,502",Europe
46,Jordan,"1,694,216",,"14,048",,"1,678,941",,"1,227",124,"163,073","1,352","16,670,254","1,604,561","10,389,291",Asia
47,Georgia,"1,655,221",,"16,811",,"1,637,293",,"1,117",,"416,398","4,229","16,920,079","4,256,522","3,975,095",Asia
48,Pakistan,"1,528,564",+46,"30,372",,"1,494,141",,"4,051",110,"6,682",133,"28,202,655","123,278","228,773,146",Asia
49,Ireland,"1,519,296",+491,"7,092",+5,"1,464,123","+2,313","48,081",39,"301,498","1,407","12,081,430","2,397,512","5,039,154",Europe
50,Norway,"1,426,798",+307,"3,006",+10,N/A,N/A,N/A,20,"259,458",547,"11,002,430","2,000,751","5,499,150",Europe
51,Kazakhstan,"1,305,551",+3,"13,660",,"1,291,101",+12,790,24,"68,035",712,"11,575,012","603,196","19,189,465",Asia
52,Hong Kong,"1,205,083",+290,"9,325",+7,N/A,N/A,N/A,5,"158,381","1,226","44,972,952","5,910,676","7,608,766",Asia
53,Singapore,"1,202,546","+1,570","1,338",,"1,140,531",,"60,677",5,"202,623",225,"23,767,171","4,004,643","5,934,904",Asia
54,Morocco,"1,165,004",+20,"16,069",,"1,148,595",+39,340,293,"30,890",426,"11,237,010","297,949","37,714,582",Africa
55,Bulgaria,"1,157,919",+720,"36,947",+27,"983,414","+4,881","137,558",75,"168,982","5,392","9,864,292","1,439,551","6,852,339",Europe
56,Croatia,"1,123,578",+549,"15,848",+5,"1,103,204",+694,"4,526",21,"276,829","3,905","4,794,945","1,181,385","4,058,749",Europe
57,Cuba,"1,103,395",+109,"8,527",,"1,094,057",+179,811,23,"97,526",754,"12,920,253","1,141,979","11,313,911",North America
58,Lebanon,"1,097,118",+33,"10,392",+1,"1,081,770",,"4,956",186,"162,073","1,535","4,795,578","708,433","6,769,280",Asia
59,Lithuania,"1,058,783",+238,"9,108",+2,"1,025,983","+1,182","23,692",30,"399,162","3,434","8,255,055","3,112,161","2,652,515",Europe
60,Tunisia,"1,040,193",,"28,550",,N/A,N/A,N/A,29,"86,352","2,370","4,572,976","379,629","12,045,897",Africa
61,Finland,"1,023,013",,"3,939",,"46,000",,"973,074",24,"184,110",709,"10,720,282","1,929,309","5,556,539",Europe
62,Slovenia,"1,011,273",+475,"6,598",+3,"991,779",+475,"12,896",22,"486,314","3,173","2,647,759","1,273,290","2,079,463",Europe
63,Belarus,"980,868",+40,"6,954",+3,"928,536",,"45,378",,"103,866",736,"13,172,291","1,394,836","9,443,611",Europe
64,Nepal,"978,865",+29,"11,951",,"966,697",+23,217,,"32,521",397,"5,643,648","187,498","30,099,745",Asia
65,New Zealand,"952,697","+9,269",731,+18,"895,772","+6,452","56,194",,"190,459",146,"7,083,851","1,416,175","5,002,100",Australia/Oceania
66,Bolivia,"905,097",+23,"21,923",,"859,363",+221,"23,811",220,"75,641","1,832","2,700,878","225,720","11,965,638",South America
67,UAE,"899,242",+209,"2,302",,"882,880",+289,"14,060",,"88,946",228,"156,493,149","15,479,027","10,110,012",Asia
68,Uruguay,"895,775",,"7,197",,"886,654",,"1,924",18,"256,239","2,059","6,091,188","1,742,403","3,495,855",South America
69,Ecuador,"869,956",+53,"35,598",,N/A,N/A,N/A,759,"47,970","1,963","2,470,170","136,207","18,135,371",South America
70,Costa Rica,"857,290","+1,032","8,421",+4,"836,721",+742,"12,148",42,"165,512","1,626","4,291,131","828,466","5,179,610",North America
71,Guatemala,"846,785",+153,"17,622",+9,"827,077",+265,"2,086",5,"45,712",951,"4,469,600","241,280","18,524,509",North America
72,Latvia,"823,110",+384,"5,777",+7,"809,733",,"7,600",8,"445,433","3,126","7,186,387","3,888,975","1,847,887",Europe
73,Azerbaijan,"792,585",+6,"9,709",,"782,804",+18,72,,"76,897",942,"6,820,672","661,743","10,307,138",Asia
74,Panama,"778,310",+652,"8,188",+3,"763,639",+469,"6,483",8,"175,312","1,844","5,887,808","1,326,208","4,439,581",North America
75,Saudi Arabia,"754,340",+102,"9,093",,"742,019",+113,"3,228",52,"21,065",254,"41,921,522","1,170,659","35,810,181",Asia
76,Sri Lanka,"663,426",+18,"16,506",+1,"646,131",+2,789,,"30,745",765,"6,486,117","300,586","21,578,260",Asia
77,Paraguay,"649,455",,"18,870",,"624,673",,"5,912",2,"89,045","2,587","2,623,300","359,674","7,293,551",South America
78,Kuwait,"631,409",,"2,555",,"628,090",,764,8,"143,939",582,"8,007,805","1,825,501","4,386,633",Asia
79,Myanmar,"612,924",+10,"19,434",,"591,879",+32,"1,611",,"11,128",353,"7,978,264","144,848","55,080,179",Asia
80,Palestine,"581,940",,"5,353",,"576,242",,345,17,"109,402","1,006","3,078,533","578,750","5,319,279",Asia
81,Dominican Republic,"579,443",,"4,376",,"574,726",,341,1,"52,449",396,"3,279,736","296,867","11,047,837",North America
82,Estonia,"572,434",+241,"2,548",+9,"511,857",+818,"58,029",3,"430,993","1,918","3,329,716","2,506,988","1,328,174",Europe
83,Bahrain,"569,727",+357,"1,476",,"565,160",+425,"3,091",2,"314,732",815,"9,730,202","5,375,220","1,810,196",Asia
84,Venezuela,"522,550",+36,"5,709",,"515,769",+41,"1,072",230,"18,473",202,"3,359,014","118,744","28,287,881",South America
85,Moldova,"516,986",,"11,489",,"504,142",,"1,355",49,"128,708","2,860","3,216,305","800,726","4,016,734",Europe
86,Egypt,"515,645",,"24,613",,"442,182",,"48,850",122,"4,870",232,"3,693,367","34,882","105,880,852",Africa
87,Libya,"501,904",,"6,430",,"490,973",,"4,501",101,"71,263",913,"2,477,219","351,728","7,043,003",Africa
88,Cyprus,"474,267",,"1,020",,"124,370",,"348,877",60,"387,628",834,"9,477,138","7,745,848","1,223,512",Asia
89,Ethiopia,"470,609",+22,"7,510",,"455,711",+320,"7,388",9,"3,915",62,"4,796,596","39,907","120,194,875",Africa
90,Mongolia,"469,885",,"2,179",,"313,256",,"154,450",192,"139,213",646,"4,030,048","1,193,982","3,375,301",Asia
91,Honduras,"423,775",+57,"10,895",+2,"132,358",,"280,522",105,"41,571","1,069","1,357,403","133,156","10,194,082",North America
92,Armenia,"422,874",,"8,622",,"412,019",+16,"2,233",,"142,218","2,900","3,057,702","1,028,344","2,973,422",Asia
93,Oman,"389,126",,"4,258",,"384,243",,625,4,"72,799",797,"25,000,000","4,677,088","5,345,206",Asia
94,Bosnia and Herzegovina,"377,087",,"15,765",,"192,218",,"169,104",,"116,266","4,861","1,758,191","542,096","3,243,322",Europe
95,Réunion,"374,295",,742,,"355,605",,"17,948",10,"412,649",818,"1,603,660","1,767,985","907,055",Africa
96,Qatar,"364,778",+50,677,,"363,573",+57,528,3,"129,916",241,"3,449,841","1,228,661","2,807,805",Asia
97,Kenya,"323,796",+4,"5,649",,"318,010",+8,137,,"5,788",101,"3,603,531","64,409","55,947,360",Africa
98,Zambia,"319,755",,"3,976",,"315,266",,513,1,"16,542",206,"3,429,405","177,417","19,329,671",Africa
99,North Macedonia,"309,790",+21,"9,282",+2,"299,936",+71,572,,"148,708","4,456","2,023,422","971,297","2,083,217",Europe
100,Botswana,"305,859",,"2,688",,"303,026",,145,1,"125,410","1,102","2,026,898","831,082","2,438,867",Africa
101,Albania,"275,191",+14,"3,496",,"271,339",+33,356,2,"95,818","1,217","1,808,310","629,630","2,872,022",Europe
102,Algeria,"265,782",,"6,875",,"178,358",,"80,549",6,"5,866",152,"230,861","5,096","45,306,021",Africa
103,Nigeria,"255,766",+13,"3,143",,"249,914",+3,"2,709",11,"1,187",15,"5,075,820","23,551","215,525,408",Africa
104,Zimbabwe,"247,990",+55,"5,470",,"241,861",+11,659,12,"16,250",358,"2,262,474","148,257","15,260,526",Africa
105,Luxembourg,"239,335","+1,479","1,064",,"229,617","+2,420","8,654",2,"371,239","1,650","4,232,272","6,564,797","644,692",Europe
106,Uzbekistan,"238,628",+1,"1,637",,"236,746",+10,245,23,"6,945",48,"1,377,915","40,102","34,360,583",Asia
107,Montenegro,"235,403",+65,"2,716",+1,"232,032",+114,655,6,"374,719","4,323","2,455,249","3,908,313","628,212",Europe
108,Mozambique,"225,387",,"2,201",,"223,143",+5,43,13,"6,858",67,"1,313,881","39,979","32,863,910",Africa
109,Laos,"207,848",+134,745,+1,"7,660",,"199,443",,"27,826",100,"1,232,128","164,953","7,469,572",Asia
110,Kyrgyzstan,"200,993",,"2,991",,"196,405",,"1,597",131,"29,901",445,"1,907,195","283,725","6,721,988",Asia
111,Iceland,"185,795",+58,119,,"75,685",,"109,991",,"538,048",345,"1,953,616","5,657,522","345,313",Europe
112,Maldives,"179,171",,298,,"163,687",,"15,186",25,"321,073",534,"2,213,831","3,967,169","558,038",Asia
113,Afghanistan,"178,901",,"7,683",,"161,896",,"9,322","1,124","4,413",190,"944,738","23,304","40,539,025",Asia
114,Taiwan,"173,931","+23,128",876,+5,"28,721",+929,"144,334",,"7,279",37,"14,936,942","625,081","23,895,999",Asia
115,Uganda,"164,069",,"3,596",,"100,205",,"60,268",2,"3,390",74,"2,612,795","53,990","48,394,130",Africa
116,El Salvador,"162,089",,"4,128",,"150,662",,"7,299",8,"24,760",631,"1,950,448","297,944","6,546,355",North America
117,Ghana,"161,216",+12,"1,445",,"159,737",+25,34,1,"4,997",45,"2,438,498","75,578","32,264,636",Africa
118,Namibia,"158,874",+63,"4,025",,"153,662",,"1,187",,"60,513","1,533","1,008,685","384,194","2,625,457",Africa
119,Martinique,"153,253",,926,,104,,"152,223",8,"408,969","2,471","828,928","2,212,067","374,730",North America
120,Trinidad and Tobago,"148,977",+347,"3,838",+5,"136,502",+335,"8,637",18,"105,821","2,726","708,941","503,575","1,407,817",North America
121,Brunei,"142,079",+168,218,,"141,959",+937,-98,,"319,151",490,"717,784","1,612,353","445,178",Asia
122,Guadeloupe,"140,130",,854,,"2,250",,"137,026",19,"350,106","2,134","938,039","2,343,633","400,250",North America
123,Cambodia,"136,257",+3,"3,056",,"133,144",+28,57,,"7,948",178,"2,953,579","172,279","17,144,176",Asia
124,Jamaica,"130,388",+89,"2,969",+2,"83,763",+74,"43,656",,"43,682",995,"1,006,348","337,144","2,984,921",North America
125,Rwanda,"129,815",+3,"1,459",,"45,522",,"82,834",,"9,586",108,"5,282,265","390,064","13,542,037",Africa
126,Cameroon,"119,780",,"1,927",,"117,791",,62,13,"4,315",69,"1,751,774","63,105","27,759,755",Africa
127,Angola,"99,194",,"1,900",,"97,149",,145,,"2,855",55,"1,499,795","43,167","34,744,019",Africa
128,Malta,"92,150",+175,702,+2,"87,724",+196,"3,724",4,"207,684","1,582","1,887,959","4,254,997","443,704",Europe
129,DRC,"87,023",,"1,337",,"50,930",,"34,756",,920,14,"846,704","8,954","94,562,480",Africa
130,Senegal,"86,007",+2,"1,966",,"84,020",+2,21,,"4,899",112,"1,070,854","61,002","17,554,461",Africa
131,Malawi,"85,790",,"2,634",,"82,069",+3,"1,087",67,"4,281",131,"574,956","28,693","20,038,016",Africa
132,Ivory Coast,"81,959",+2,799,,"81,123",+11,37,,"2,972",29,"1,502,805","54,492","27,578,236",Africa
133,French Guiana,"80,859",,395,,"11,254",,"69,210",2,"258,416","1,262","627,211","2,004,490","312,903",South America
134,Suriname,"79,393",+57,"1,328",,"49,402",+1,"28,663",,"133,144","2,227","236,066","395,890","596,292",South America
135,Channel Islands,"74,642",+259,171,+2,"73,655",+431,816,,"422,164",967,"1,252,808","7,085,697","176,808",Europe
136,French Polynesia,"72,746",,648,,N/A,N/A,N/A,7,"256,245","2,283",,,"283,892",Australia/Oceania
137,Barbados,"71,127",+334,399,+1,"67,374",+712,"3,354",,"246,950","1,385","652,229","2,264,511","288,022",North America
138,Eswatini,"70,740",+62,"1,397",,"69,000",+31,343,11,"59,836","1,182","1,016,234","859,583","1,182,241",Africa
139,Fiji,"64,669",+4,862,,"62,791",,"1,016",,"71,191",949,"508,091","559,335","908,384",Australia/Oceania
140,Madagascar,"64,181",,"1,391",,"59,370",,"3,420",14,"2,213",48,"426,220","14,698","28,998,729",Africa
141,Guyana,"63,491",+7,"1,228",,"62,149",+6,114,1,"80,011","1,548","598,855","754,674","793,528",South America
142,Sudan,"62,117",,"4,931",,N/A,N/A,N/A,,"1,358",108,"562,941","12,310","45,730,136",Africa
143,New Caledonia,"60,749",+166,312,,"60,231",+129,206,9,"209,089","1,074","98,964","340,619","290,542",Australia/Oceania
144,Bhutan,"59,274",+27,21,,"58,623",+270,630,1,"75,295",27,"2,300,918","2,922,829","787,223",Asia
145,Mauritania,"58,695",+1,982,,"57,696",+1,17,,"12,042",201,"804,958","165,148","4,874,165",Africa
146,Belize,"57,535",+38,676,,"56,640",+36,219,6,"140,025","1,645","541,382","1,317,581","410,891",North America
147,Cabo Verde,"56,031",+3,401,,"55,562",+6,68,23,"98,805",707,"400,982","707,093","567,085",Africa
148,Syria,"55,829",+4,"3,150",,"52,223",+22,456,,"3,054",172,"146,269","8,001","18,281,658",Asia
149,Gabon,"47,602",,304,,"47,285",,13,,"20,499",131,"1,593,622","686,251","2,322,216",Africa
150,Papua New Guinea,"43,821",,650,,"43,133",,38,7,"4,733",70,"249,149","26,910","9,258,431",Australia/Oceania
151,Seychelles,"42,474",,166,,"41,727",,581,,"427,020","1,669",,,"99,466",Africa
152,Curaçao,"42,241",,274,,"41,612",,355,3,"255,501","1,657","496,693","3,004,325","165,326",North America
153,Andorra,"41,349",,153,,"40,689",,507,14,"533,591","1,974","249,838","3,224,049","77,492",Europe
154,Burundi,"40,552",+155,38,,773,,"39,741",,"3,233",3,"345,742","27,568","12,541,253",Africa
155,Mauritius,"37,697",+6,990,,"35,962",,745,,"29,551",776,"358,675","281,171","1,275,647",Africa
156,Mayotte,"37,363",,187,,"2,964",,"34,212",,"131,141",656,"176,919","620,971","284,907",Africa
157,Togo,"36,993",+2,273,,"36,697",+4,23,,"4,284",32,"731,261","84,684","8,635,182",Africa
158,Guinea,"36,459",,440,,"35,976",,43,8,"2,644",32,"660,107","47,878","13,787,140",Africa
159,Aruba,"34,846",,212,,"34,516",,118,3,"323,851","1,970","177,885","1,653,222","107,599",North America
160,Faeroe Islands,"34,658",,28,,"7,693",,"26,937",5,"704,374",569,"778,000","15,811,723","49,204",Europe
161,Tanzania,"33,872",,803,,N/A,N/A,N/A,7,539,13,,,"62,859,450",Africa
162,Bahamas,"33,601",+19,798,,"32,374",+6,429,,"83,971","1,994","229,817","574,327","400,150",North America
163,Lesotho,"32,910",,697,,"24,155",,"8,058",,"15,142",321,"431,221","198,403","2,173,460",Africa
164,Mali,"30,860",+10,732,,"29,973",+31,155,,"1,447",34,"667,507","31,306","21,322,211",Africa
165,Haiti,"30,697",,835,,"29,522",,340,,"2,633",72,"132,422","11,359","11,657,984",North America
166,Isle of Man,"28,416",,87,,"26,794",,"1,535",,"330,957","1,013","150,753","1,755,800","85,860",Europe
167,Benin,"26,952",,163,,"25,506",,"1,283",5,"2,121",13,"604,310","47,559","12,706,506",Africa
168,Somalia,"26,485",,"1,350",,"13,182",,"11,953",,"1,585",81,"400,466","23,969","16,707,698",Africa
169,Congo,"24,079",,385,,"20,178",,"3,516",,"4,175",67,"347,815","60,305","5,767,599",Africa
170,Saint Lucia,"23,482",+23,368,,"22,921",+4,193,,"126,814","1,987","143,281","773,785","185,169",North America
171,Timor-Leste,"22,875",+1,130,,"22,730",+7,15,,"16,763",95,"262,960","192,703","1,364,585",Asia
172,Cayman Islands,"22,223",,27,,"8,553",,"13,643",1,"330,995",402,"222,773","3,318,037","67,140",North America
173,Burkina Faso,"20,853",,382,,"20,439",,32,,950,17,"248,995","11,341","21,956,149",Africa
174,Nicaragua,"18,491",,225,,"4,225",,"14,041",,"2,732",33,,,"6,769,400",North America
175,Gibraltar,"17,837",,102,,"16,579",,"1,156",,"529,712","3,029","534,283","15,866,807","33,673",Europe
176,South Sudan,"17,487",+4,138,,"13,514",,"3,835",1,"1,529",12,"381,528","33,365","11,434,910",Africa
177,Tajikistan,"17,388",,124,,"17,264",,0,,"1,751",12,,,"9,931,212",Asia
178,Liechtenstein,"17,212",+11,84,,"17,031",+15,97,1,"449,059","2,192","102,174","2,665,710","38,329",Europe
179,San Marino,"16,524",+48,115,,"16,152",+93,257,4,"485,115","3,376","152,231","4,469,233","34,062",Europe
180,Equatorial Guinea,"15,908",+1,183,,"15,701",+3,24,5,"10,693",123,"316,462","212,728","1,487,639",Africa
181,Solomon Islands,"15,677",,141,,"14,109",,"1,427",2,"21,839",196,"5,117","7,128","717,828",Australia/Oceania
182,Djibouti,"15,631",,189,,"15,427",,15,,"15,409",186,"305,941","301,597","1,014,403",Africa
183,Grenada,"14,743",,220,,"14,111",,412,4,"129,916","1,939","150,740","1,328,328","113,481",North America
184,CAR,"14,649",,113,,"6,859",,"7,677",2,"2,939",23,"81,294","16,311","4,984,069",Africa
185,Bermuda,"13,488",,131,,"12,981",,376,,"218,058","2,118","876,273","14,166,567","61,855",North America
186,Dominica,"12,161",,63,,"12,025",,73,,"168,167",871,"191,084","2,642,384","72,315",North America
187,Gambia,"11,995",,365,,"11,591",,39,,"4,720",144,"155,686","61,260","2,541,378",Africa
188,Greenland,"11,971",,21,,"2,761",,"9,189",4,"210,198",369,"164,926","2,895,928","56,951",North America
189,Monaco,"11,824",+23,54,,"11,653",+15,117,4,"297,437","1,358","54,960","1,382,537","39,753",Europe
190,Yemen,"11,819",+1,"2,149",,"9,009",,661,23,381,69,"265,253","8,547","31,032,824",Asia
191,Tonga,"10,494",+42,11,,"9,255",+128,"1,228",,"97,259",102,"486,186","4,506,020","107,897",Australia/Oceania
192,Saint Martin,"10,462",,63,,"1,399",,"9,000",7,"262,350","1,580","112,382","2,818,145","39,878",North America
193,Samoa,"10,210",+618,20,+1,"1,605",,"8,585",4,"50,837",100,"73,313","365,037","200,837",Australia/Oceania
194,Sint Maarten,"10,065",,86,,"9,913",,66,10,"229,947","1,965","62,056","1,417,742","43,771",North America
195,Caribbean Netherlands,"9,801",+72,34,,"9,708",+89,59,,"367,478","1,275","30,126","1,129,541","26,671",North America
196,Eritrea,"9,734",,103,,"9,631",,0,,"2,677",28,"23,693","6,515","3,636,621",Africa
197,Niger,"8,954",+11,309,,"8,531",+7,114,1,347,12,"250,696","9,711","25,815,793",Africa
198,Guinea-Bissau,"8,202",,171,,"7,528",,503,6,"3,994",83,"134,285","65,395","2,053,452",Africa
199,Comoros,"8,100",,160,,"7,933",,7,,"8,964",177,,,"903,635",Africa
200,Sierra Leone,"7,681",,125,,N/A,N/A,N/A,,928,15,"259,958","31,415","8,275,032",Africa
201,Antigua and Barbuda,"7,626",,136,,"7,443",,47,1,"76,706","1,368","18,901","190,115","99,419",North America
202,Vanuatu,"7,590",+63,13,,"7,023",,554,3,"23,694",41,"24,976","77,969","320,331",Australia/Oceania
203,Liberia,"7,434",,294,,"5,747",,"1,393",2,"1,409",56,"139,824","26,502","5,276,068",Africa
204,Chad,"7,412",,193,,"4,874",,"2,345",,429,11,"191,341","11,066","17,291,623",Africa
205,St. Vincent Grenadines,"6,786",,106,,"6,641",,39,,"60,813",950,"98,944","886,690","111,588",North America
206,British Virgin Islands,"6,355",,62,,N/A,N/A,N/A,1,"207,673","2,026","103,049","3,367,504","30,601",North America
207,Turks and Caicos,"5,995",+32,36,,"5,918",+56,41,4,"151,084",907,"497,269","12,531,981","39,680",North America
208,Sao Tome and Principe,"5,964",,73,,"5,884",,7,,"26,315",322,"29,036","128,117","226,637",Africa
209,Saint Kitts and Nevis,"5,566",,43,,"5,519",,4,,"103,283",798,"70,707","1,312,037","53,891",North America
210,Cook Islands,"5,200",+84,1,,"4,941",+78,258,,"295,555",57,"16,896","960,327","17,594",Australia/Oceania
211,Palau,"4,690",+80,6,,"4,043",+59,641,1,"256,958",329,"46,722","2,559,829","18,252",Australia/Oceania
212,St. Barth,"4,544",,6,,N/A,N/A,N/A,,"457,511",604,"78,646","7,918,445","9,932",North America
213,Kiribati,"3,084",,13,,"2,601",,470,3,"25,111",106,,,"122,817",Australia/Oceania
214,Anguilla,"2,788",,9,,"2,766",,13,4,"182,832",590,"51,382","3,369,532","15,249",North America
215,Saint Pierre Miquelon,"2,701",,1,,"2,449",,251,1,"470,394",174,"23,446","4,083,246","5,742",North America
