#,"Country,Other",Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,"Serious, Critical",Tot Cases/1M pop,Deaths/1M pop,Total Tests,Tests/1M pop,Population,Region
41,Iraq,"2,320,260",+134,"25,173",+3,"2,284,245",+708,"10,842",45,"55,500",602,"18,354,771","439,040","41,806,569",Asia
42,Serbia,"1,980,722",+993,"15,825",+7,"1,931,773","+2,440","33,124",30,"228,310","1,824","9,221,892","1,062,972","8,675,570",Europe
43,Bangladesh,"1,951,770",+56,"29,122",,"1,883,510",+596,"39,138","1,283","11,647",174,"13,844,874","82,621","167,570,461",Asia
44,Hungary,"1,854,198",,"45,510",,"1,709,370",,"99,318",56,"192,799","4,732","11,127,382","1,157,020","9,617,276",Europe
45,Slovakia,"1,725,487","+3,258","19,417",+25,"1,615,277","+6,809","90,793",179,"315,775","3,553","6,908,765","1,264,349","5,464,286",Europe
46,Jordan,"1,689,314",,"14,003",,"1,668,852",,"6,459",276,"162,731","1,349","16,575,546","1,596,720","10,380,995",Asia
47,Georgia,"1,649,222",+217,"16,756",+5,"1,627,958",+592,"4,508",,"414,823","4,215","16,444,613","4,136,260","3,975,720",Asia
48,Pakistan,"1,525,466",+285,"30,361",+1,"1,486,113",+117,"8,992",365,"6,678",133,"27,561,228","120,660","228,420,997",Asia
49,Ireland,"1,471,210","+2,313","6,786",,"1,304,319","+4,043","160,105",59,"292,218","1,348","11,833,422","2,350,403","5,034,635",Europe
50,Norway,"1,408,708",+451,"2,518",,N/A,N/A,N/A,20,"256,330",458,"11,002,430","2,002,014","5,495,680",Europe
51,Kazakhstan,"1,305,188",+18,"13,660",,"1,289,965",+83,"1,563",528,"68,081",713,"11,575,012","603,775","19,171,060",Asia
52,Hong Kong,"1,171,422","+3,709","8,172",+111,N/A,N/A,N/A,115,"154,058","1,075","44,972,952","5,914,547","7,603,787",Asia
53,Morocco,"1,163,526",+54,"16,060",,"1,146,704",+38,762,293,"30,880",426,"11,237,010","298,232","37,678,732",Africa
54,Bulgaria,"1,140,679",+226,"36,568",+3,"926,649",+376,"177,462",206,"166,362","5,333","9,627,296","1,404,091","6,856,602",Europe
55,Singapore,"1,109,744","+3,743","1,276",+4,"1,036,932","+5,612","71,536",22,"187,105",215,"23,548,306","3,970,285","5,931,138",Asia
56,Croatia,"1,102,730",+809,"15,601",+9,"1,078,183","+1,557","8,946",38,"271,554","3,842","4,691,685","1,155,356","4,060,813",Europe
57,Lebanon,"1,092,995",+188,"10,315",+3,"1,064,061",,"18,619",186,"161,405","1,523","4,795,578","708,172","6,771,773",Asia
58,Cuba,"1,092,547",+695,"8,514",+2,"1,080,374",+649,"3,659",23,"96,562",752,"12,920,253","1,141,922","11,314,475",North America
59,Tunisia,"1,037,147",+211,"28,410",+15,N/A,N/A,N/A,42,"86,172","2,360","4,521,880","375,704","12,035,767",Africa
60,Lithuania,"1,030,966","+1,492","8,907",+8,"965,343","+1,230","56,716",56,"388,223","3,354","8,090,105","3,046,426","2,655,605",Europe
61,Nepal,"978,475",+23,"11,951",,"965,625",+66,899,100,"32,554",398,"5,556,836","184,878","30,056,735",Asia
62,Slovenia,"973,892",+938,"6,501",+3,"930,589","+1,517","36,802",40,"468,343","3,126","2,618,646","1,259,303","2,079,440",Europe
63,Belarus,"965,322",+645,"6,844",+8,"928,536",,"29,942",,"102,217",725,"12,891,473","1,365,063","9,443,865",Europe
64,Bolivia,"902,448",+132,"21,896",+1,"841,533","+1,413","39,019",220,"75,502","1,832","2,682,016","224,388","11,952,584",South America
65,UAE,"892,170",+298,"2,302",,"869,993",+678,"19,875",,"88,332",228,"149,003,998","14,752,550","10,100,220",Asia
66,Finland,"889,626",,"3,178",,"46,000",,"840,448",32,"160,125",572,"10,437,451","1,878,647","5,555,835",Europe
67,Uruguay,"889,513",+381,"7,166",+4,"877,114",+745,"5,233",40,"254,520","2,050","6,022,372","1,723,203","3,494,871",South America
68,Ecuador,"862,321",+182,"35,449",,N/A,N/A,N/A,759,"47,607","1,957","2,470,170","136,373","18,113,398",South America
69,Costa Rica,"840,383",+368,"8,316",+3,"817,646",+956,"14,421",57,"162,368","1,607","4,053,111","783,089","5,175,801",North America
70,Guatemala,"830,933",+188,"17,327",+2,"805,678",+728,"7,928",5,"44,922",937,"4,264,033","230,522","18,497,306",North America
71,Latvia,"802,534",+533,"5,643",+4,"765,542","+1,903","31,349",24,"433,899","3,051","7,070,181","3,822,577","1,849,585",Europe
72,Azerbaijan,"792,061",+42,"9,697",,"782,023",+49,341,,"76,902",941,"6,714,357","651,901","10,299,655",Asia
73,Panama,"765,213",+159,"8,170",,"754,803",+333,"2,240",10,"172,578","1,843","5,719,316","1,289,874","4,434,010",North America
74,Saudi Arabia,"751,076",+78,"9,048",+1,"735,105",+285,"6,923",95,"21,000",253,"41,579,921","1,162,564","35,765,710",Asia
75,New Zealand,"693,219","+8,845",350,+20,"597,791","+10,664","95,078",,"138,586",70,"6,927,999","1,385,018","5,002,100",Australia/Oceania
76,Sri Lanka,"661,991",+106,"16,481",+1,"637,292",+16,"8,218",,"30,689",764,"6,368,159","295,220","21,570,918",Asia
77,Paraguay,"648,353",,"18,731",,"624,673",,"4,949",8,"88,982","2,571","2,601,300","357,009","7,286,371",South America
78,Kuwait,"629,525",,"2,554",,"625,298",,"1,673",10,"143,680",583,"7,922,315","1,808,148","4,381,453",Asia
79,Myanmar,"611,875",+66,"19,433",+1,"589,991",+149,"2,451",,"11,115",353,"7,693,629","139,756","55,050,330",Asia
80,Palestine,"581,236",+161,"5,351",,"575,095",+421,790,17,"109,470","1,008","3,078,533","579,812","5,309,533",Asia
81,Dominican Republic,"578,130",,"4,375",,"573,590",,165,20,"52,372",396,"3,228,620","292,476","11,038,927",North America
82,Estonia,"558,706",+453,"2,468",+2,"486,425","+1,856","69,813",9,"420,680","1,858","3,251,959","2,448,576","1,328,102",Europe
83,Bahrain,"556,241",+681,"1,471",,"548,777",+965,"5,993",4,"308,112",815,"9,620,989","5,329,243","1,805,320",Asia
84,Venezuela,"520,843",+135,"5,686",+1,"513,516",+84,"1,641",230,"18,408",201,"3,359,014","118,716","28,294,457",South America
85,Moldova,"514,199",+185,"11,446",+1,"500,082",+266,"2,671",56,"127,990","2,849","3,163,527","787,437","4,017,499",Europe
86,Egypt,"509,177",,"24,473",,"438,458",,"46,246",122,"4,816",231,"3,693,367","34,935","105,722,407",Africa
87,Libya,"501,738",,"6,419",,"490,052",,"5,267",101,"71,317",912,"2,473,358","351,562","7,035,342",Africa
88,Ethiopia,"469,819",+13,"7,504",,"447,542","+1,966","14,773",16,"3,916",63,"4,672,113","38,947","119,960,755",Africa
89,Mongolia,"468,610",+65,"2,177",,"313,256",,"153,177",192,"139,013",646,"4,030,048","1,195,515","3,370,971",Asia
90,Cyprus,"439,964","+2,853",947,+2,"124,370",,"314,647",60,"359,803",774,"9,477,138","7,750,403","1,222,793",Asia
91,Armenia,"422,574",+11,"8,617",+1,"410,106",+26,"3,851",,"142,139","2,898","2,981,215","1,002,774","2,972,969",Asia
92,Honduras,"421,062",,"10,880",,"131,100",,"279,082",105,"41,357","1,069","1,263,329","124,085","10,181,160",North America
93,Oman,"388,468",+36,"4,251",+1,"383,246",+307,971,14,"72,821",797,"25,000,000","4,686,451","5,334,527",Asia
94,Bosnia and Herzegovina,"375,693",+139,"15,719",+1,"192,218",,"167,756",,"115,776","4,844","1,737,191","535,346","3,244,986",Europe
95,Qatar,"361,819",+152,677,,"359,958",+117,"1,184",1,"128,862",241,"3,412,599","1,215,397","2,807,805",Asia
96,Réunion,"336,945",,709,,"322,519",,"13,717",10,"371,686",782,"1,603,660","1,769,005","906,532",Africa
97,Kenya,"323,454",+4,"5,648",,"317,685",+14,121,1,"5,791",101,"3,527,127","63,154","55,850,051",Africa
98,Zambia,"317,076",+45,"3,967",,"312,473",+110,636,,"16,440",206,"3,364,267","174,429","19,287,307",Africa
99,North Macedonia,"306,670",+196,"9,228",+2,"295,457",+23,"1,985",,"147,209","4,430","1,960,264","940,976","2,083,224",Europe
100,Botswana,"305,526",,"2,686",,"302,476",,364,1,"125,474","1,103","2,026,898","832,413","2,434,968",Africa
101,Albania,"273,870",+47,"3,492",,"269,862",+34,516,13,"95,349","1,216","1,780,345","619,837","2,872,279",Europe
102,Algeria,"265,691",+7,"6,874",,"178,305",+5,"80,512",6,"5,873",152,"230,861","5,103","45,241,031",Africa
103,Nigeria,"255,468",,"3,142",,"249,612",,"2,714",11,"1,188",15,"4,841,764","22,509","215,105,356",Africa
104,Zimbabwe,"246,525",+44,"5,446",,"238,705",+124,"2,374",12,"16,173",357,"2,196,229","144,083","15,242,784",Africa
105,Uzbekistan,"237,853",+25,"1,637",,"235,674",+29,542,23,"6,930",48,"1,377,915","40,148","34,320,808",Asia
106,Montenegro,"233,326",+61,"2,705",,"230,030",+50,591,6,"371,416","4,306","2,425,486","3,860,972","628,206",Europe
107,Mozambique,"225,266",+2,"2,200",,"222,998",,68,13,"6,870",67,"1,298,341","39,593","32,791,856",Africa
108,Luxembourg,"216,979",,"1,037",,"196,469",,"19,473",3,"336,999","1,611","4,165,411","6,469,476","643,856",Europe
109,Kyrgyzstan,"200,968",+13,"2,991",+1,"196,243",+10,"1,734",131,"29,936",446,"1,907,195","284,098","6,713,158",Asia
110,Laos,"183,560","+1,593",679,+6,"7,660",,"175,221",,"24,603",91,"1,023,002","137,115","7,460,915",Asia
111,Iceland,"181,830",,101,,"75,685",,"106,044",2,"526,842",293,"1,885,540","5,463,243","345,132",Europe
112,Afghanistan,"177,827",+32,"7,671",,"161,033",,"9,123","1,124","4,394",190,"923,538","22,822","40,466,988",Asia
113,Maldives,"176,993",,298,,"163,687",,"13,008",25,"317,615",535,"2,213,831","3,972,736","557,256",Asia
114,Uganda,"163,936",+4,"3,595",,"100,183",+2,"60,158",2,"3,396",74,"2,564,531","53,123","48,275,153",Africa
115,El Salvador,"161,570",,"4,120",+1,"144,494",,"12,956",40,"24,691",630,"1,875,785","286,656","6,543,678",North America
116,Ghana,"160,971",,"1,445",,"159,468",,58,1,"4,997",45,"2,419,852","75,124","32,211,363",Africa
117,Namibia,"157,646",,"4,019",,"153,069",,558,3,"60,132","1,533","983,850","375,275","2,621,680",Africa
118,Martinique,"141,415",,909,,104,,"140,402",8,"377,354","2,426","807,954","2,155,958","374,754",North America
119,Trinidad and Tobago,"138,425",+266,"3,756",+2,"127,942",+691,"6,727",18,"98,352","2,669","675,674","480,071","1,407,446",North America
120,Brunei,"135,974",+544,213,,"131,984",+887,"3,777",,"305,673",479,"717,784","1,613,596","444,835",Asia
121,Cambodia,"135,747",+33,"3,054",,"132,068",+128,625,,"7,927",178,"2,930,355","171,114","17,125,206",Asia
122,Guadeloupe,"130,705",,843,,"2,250",,"127,612",19,"326,563","2,106","938,039","2,343,668","400,244",North America
123,Rwanda,"129,728",+2,"1,458",,"45,522",,"82,748",1,"9,598",108,"5,133,903","379,849","13,515,640",Africa
124,Jamaica,"128,811",,"2,893",,"81,282",,"44,636",,"43,169",970,"931,763","312,267","2,983,864",North America
125,Cameroon,"119,544",,"1,927",,"117,455",,162,13,"4,315",70,"1,751,774","63,229","27,705,427",Africa
126,Angola,"99,194",,"1,900",,"97,149",,145,,"2,862",55,"1,499,795","43,272","34,659,825",Africa
127,DRC,"86,748",,"1,337",,"50,930",,"34,481",,920,14,"846,704","8,975","94,338,290",Africa
128,Senegal,"85,919",+8,"1,965",,"83,914",+4,40,,"4,905",112,"1,048,212","59,836","17,518,170",Africa
129,Malawi,"85,664",+7,"2,626",,"80,672",+6,"2,366",67,"4,284",131,"563,134","28,160","19,997,364",Africa
130,Ivory Coast,"81,761",,796,,"80,924",,41,,"2,970",29,"1,474,554","53,572","27,524,533",Africa
131,Malta,"81,596",+607,641,+2,"73,649",+190,"7,306",4,"183,937","1,445","1,814,298","4,089,868","443,608",Europe
132,Suriname,"79,232",+3,"1,325",,"49,383",,"28,524",,"132,970","2,224","235,433","395,113","595,862",South America
133,French Guiana,"79,075",,394,,"11,254",,"67,427",4,"253,229","1,262","609,252","1,951,061","312,267",South America
134,French Polynesia,"72,318",,646,,N/A,N/A,N/A,7,"254,856","2,277",,,"283,760",Australia/Oceania
135,Eswatini,"69,851",+13,"1,394",,"68,349",+23,108,11,"59,133","1,180","1,003,000","849,095","1,181,257",Africa
136,Channel Islands,"69,036",,156,,"64,656",,"4,224",,"390,747",883,"1,244,612","7,044,562","176,677",Europe
137,Fiji,"64,422",+2,834,,"62,605",,983,,"70,961",919,"505,020","556,280","907,852",Australia/Oceania
138,Madagascar,"64,050",,"1,388",,"59,313",,"3,349",22,"2,213",48,"413,244","14,279","28,940,188",Africa
139,Guyana,"63,272",+5,"1,226",,"61,962",,84,4,"79,766","1,546","571,790","720,849","793,217",South America
140,Sudan,"61,955",,"4,907",,N/A,N/A,N/A,,"1,357",108,"562,941","12,333","45,645,995",Africa
141,New Caledonia,"60,294",,311,,"59,727",,256,9,"207,683","1,071","98,964","340,883","290,317",Australia/Oceania
142,Barbados,"59,938",+204,375,,"58,084",,"1,479",,"208,123","1,302","615,321","2,136,583","287,993",North America
143,Mauritania,"58,670",,982,,"57,680",,8,,"12,062",202,"783,891","161,158","4,864,113",Africa
144,Belize,"57,289",,656,,"56,383",,250,6,"139,627","1,599","523,303","1,275,419","410,299",North America
145,Cabo Verde,"55,960",+2,401,,"55,495",+2,64,23,"98,766",708,"400,982","707,711","566,590",Africa
146,Syria,"55,711",+5,"3,144",,"51,744",+31,823,,"3,053",172,"146,269","8,016","18,246,710",Asia
147,Gabon,"47,586",,303,,"47,266",,17,,"20,530",131,"1,588,772","685,436","2,317,900",Africa
148,Papua New Guinea,"42,203",,640,,"39,905",,"1,658",7,"4,565",69,"249,149","26,951","9,244,518",Australia/Oceania
149,Curaçao,"40,671",,267,,"39,858",,546,3,"246,087","1,616","494,095","2,989,605","165,271",North America
150,Seychelles,"40,421",,164,,"39,790",,467,,"406,584","1,650",,,"99,416",Africa
151,Andorra,"40,024",,153,,"39,283",,588,14,"516,559","1,975","249,838","3,224,465","77,482",Europe
152,Burundi,"38,519",,38,,773,,"37,708",,"3,079",3,"345,742","27,633","12,512,099",Africa
153,Togo,"36,944",+1,272,,"36,592",+1,80,,"4,286",32,"720,093","83,545","8,619,235",Africa
154,Mayotte,"36,891",,187,,"2,964",,"33,740",,"129,731",658,"176,919","622,152","284,366",Africa
155,Mauritius,"36,628",+147,968,,"33,927",,"1,733",,"28,717",759,"358,675","281,209","1,275,474",Africa
156,Guinea,"36,459",,440,,"35,976",,43,8,"2,650",32,"660,107","47,980","13,757,835",Africa
157,Faeroe Islands,"34,237",,28,,"7,693",,"26,516",5,"696,030",569,"778,000","15,816,544","49,189",Europe
158,Aruba,"34,051",,212,,"33,752",,87,3,"316,571","1,971","177,885","1,653,790","107,562",North America
159,Tanzania,"33,815",,800,,N/A,N/A,N/A,7,539,13,,,"62,719,432",Africa
160,Bahamas,"33,295",,788,,"32,202",,305,11,"83,270","1,971","226,807","567,242","399,842",North America
161,Lesotho,"32,910",,697,,"24,155",,"8,058",,"15,151",321,"431,221","198,530","2,172,070",Africa
162,Bhutan,"31,437","+1,384",12,,"25,074",+328,"6,351",7,"39,969",15,"2,117,936","2,692,770","786,527",Asia
163,Haiti,"30,549",,833,,"28,645",,"1,071",,"2,623",72,"132,422","11,370","11,646,592",North America
164,Mali,"30,495",+2,728,,"29,641",+2,126,,"1,433",34,"652,266","30,660","21,274,206",Africa
165,Isle of Man,"28,416",,84,,"26,794",,"1,538",,"331,100",979,"150,753","1,756,557","85,823",Europe
166,Benin,"26,952",,163,,"25,506",,"1,283",5,"2,125",13,"604,310","47,657","12,680,390",Africa
167,Somalia,"26,400",,"1,348",,"13,182",,"11,870",,"1,584",81,"400,466","24,021","16,671,214",Africa
168,Taiwan,"24,310",+278,853,,"20,510",+75,"2,947",,"1,017",36,"12,881,839","539,159","23,892,476",Asia
169,Congo,"24,071",,385,,"20,178",,"3,508",,"4,182",67,"347,815","60,422","5,756,433",Africa
170,Saint Lucia,"22,964",+5,365,,"22,580",+13,19,1,"124,062","1,972","140,589","759,526","185,101",North America
171,Timor-Leste,"22,832",,130,,"22,692",+4,10,,"16,757",95,"257,402","188,916","1,362,524",Asia
172,Burkina Faso,"20,853",,382,,"20,439",,32,,952,17,"248,995","11,365","21,908,992",Africa
173,Cayman Islands,"20,606",,24,,"8,553",,"12,029",1,"307,199",358,"222,773","3,321,153","67,077",North America
174,Nicaragua,"18,434",,224,,"4,225",,"13,985",,"2,726",33,,,"6,762,942",North America
175,Tajikistan,"17,388",,124,,"17,264",,0,,"1,754",13,,,"9,913,611",Asia
176,South Sudan,"17,278",,138,,"13,514",,"3,626",1,"1,512",12,"361,644","31,656","11,424,156",Africa
177,Gibraltar,"16,979",,101,,"16,359",,519,3,"504,232","2,999","533,498","15,843,495","33,673",Europe
178,Liechtenstein,"16,429",,84,,"16,199",,146,4,"428,732","2,192","80,413","2,098,460","38,320",Europe
179,Equatorial Guinea,"15,903",,183,,"15,693",,27,5,"10,717",123,"301,203","202,989","1,483,841",Africa
180,Djibouti,"15,590",+2,189,,"15,396",+5,5,,"15,387",187,"298,739","294,840","1,013,225",Africa
181,San Marino,"15,181",,113,,"14,740",,328,4,"445,766","3,318","144,139","4,232,411","34,056",Europe
182,CAR,"14,649",,113,,"6,859",,"7,677",2,"2,943",23,"81,294","16,333","4,977,178",Africa
183,Grenada,"14,024",+12,218,,"13,748",+13,58,4,"123,626","1,922","144,147","1,270,701","113,439",North America
184,Bermuda,"12,564",,128,,"12,198",,238,,"203,058","2,069","841,380","13,598,280","61,874",North America
185,Gambia,"11,988",,365,,"11,591",,32,,"4,728",144,"155,686","61,395","2,535,791",Africa
186,Greenland,"11,971",,21,,"2,761",,"9,189",4,"210,228",369,"164,926","2,896,335","56,943",North America
187,Dominica,"11,891",,63,,"11,683",,145,,"164,467",871,"184,859","2,556,833","72,300",North America
188,Yemen,"11,806",,"2,143",,"8,999",,664,23,381,69,"265,253","8,562","30,978,856",Asia
189,Solomon Islands,"11,470",,133,,"9,700",,"1,637",1,"16,010",186,"5,117","7,142","716,443",Australia/Oceania
190,Monaco,"10,842",+4,54,,"10,601",+30,187,4,"272,885","1,359","54,960","1,383,303","39,731",Europe
191,Saint Martin,"10,107",,63,,"1,399",,"8,645",7,"253,792","1,582","112,382","2,821,967","39,824",North America
192,Sint Maarten,"9,766",+8,86,,"9,601",+6,79,10,"223,320","1,967","62,056","1,419,039","43,731",North America
193,Eritrea,"9,728",,103,,"9,623",,2,,"2,678",28,"23,693","6,522","3,632,597",Africa
194,Niger,"8,811",+1,308,,"8,484",,19,1,342,12,"242,057","9,403","25,743,531",Africa
195,Caribbean Netherlands,"8,574",,33,,"8,160",,381,,"321,714","1,238","30,126","1,130,389","26,651",North America
196,Guinea-Bissau,"8,151",,170,,"7,146",,835,6,"3,977",83,"129,753","63,306","2,049,629",Africa
197,Comoros,"8,093",+4,160,,"7,921",,12,,"8,971",177,,,"902,113",Africa
198,Sierra Leone,"7,674",,125,,N/A,N/A,N/A,,929,15,"259,958","31,465","8,261,710",Africa
199,Antigua and Barbuda,"7,493",,135,,"7,350",,8,1,"75,418","1,359","18,901","190,241","99,353",North America
200,Liberia,"7,400",,294,,"5,747",,"1,359",2,"1,405",56,"139,824","26,551","5,266,298",Africa
201,Chad,"7,308",,191,,"4,874",,"2,243",,424,11,"191,341","11,090","17,252,832",Africa
202,Tonga,"7,127",+131,9,,"4,550",+373,"2,568",,"66,114",83,"204,783","1,899,692","107,798",Australia/Oceania
203,St. Vincent Grenadines,"6,746",,106,,"6,638",,2,,"60,470",950,"98,571","883,577","111,559",North America
204,British Virgin Islands,"6,155",,62,,N/A,N/A,N/A,1,"201,249","2,027","102,012","3,335,470","30,584",North America
205,Sao Tome and Principe,"5,945",,73,,"5,867",,5,,"26,270",323,"29,036","128,306","226,303",Africa
206,Turks and Caicos,"5,910",,36,,"5,838",,36,4,"149,103",908,"436,234","11,005,727","39,637",North America
207,Saint Kitts and Nevis,"5,549",,43,,"5,506",,0,,"103,026",798,"65,141","1,209,450","53,860",North America
208,St. Barth,"4,150",,6,,N/A,N/A,N/A,,"417,925",604,"78,646","7,920,040","9,930",North America
209,Vanuatu,"4,107",+196,2,,"1,647",+46,"2,458",18,"12,845",6,"24,976","78,113","319,741",Australia/Oceania
210,Palau,"4,042",,6,,"3,721",,315,,"221,540",329,"41,052","2,250,041","18,245",Australia/Oceania
211,Kiribati,"3,067",+1,13,,"2,585",+7,469,9,"25,003",106,,,"122,666",Australia/Oceania
212,Anguilla,"2,700",,9,,"2,676",,15,4,"177,189",591,"51,382","3,371,965","15,238",North America
213,Samoa,"2,285",,1,,761,,"1,523",,"11,384",5,,,"200,729",Australia/Oceania
214,Cook Islands,"2,118",,,,"1,396",,722,,"120,396",,"9,860","560,482","17,592",Australia/Oceania
