#,"Country,Other",Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,"Serious, Critical",Tot Cases/1M pop,Deaths/1M pop,Total Tests,Tests/1M pop,Population,Region
22,Australia,"5,064,885","+44,991","6,564",+14,"4,572,728","+44,974","485,593",112,"194,616",252,"67,658,270","2,599,737","26,025,040",Australia/Oceania
23,Ukraine,"4,984,733",+267,"108,135",+3,N/A,N/A,N/A,177,"115,208","2,499","19,521,252","451,177","43,267,404",Europe
24,Malaysia,"4,325,818","+8,112","35,292",+12,"4,144,728","+15,765","145,798",174,"130,681","1,066","57,465,179","1,736,002","33,102,028",Asia
25,Israel,"3,997,863","+4,341","10,584",+25,"3,941,841","+9,095","45,438",272,"428,679","1,135","41,373,364","4,436,346","9,326,000",Asia
26,Austria,"3,987,385","+10,635","16,226",+18,"3,779,116","+21,386","192,043",191,"438,289","1,784","179,365,755","19,715,677","9,097,621",Europe
27,Belgium,"3,935,291","+5,847","31,060",+16,"3,589,265","+11,140","314,966",176,"336,950","2,659","33,120,016","2,835,822","11,679,161",Europe
28,Thailand,"3,883,485","+25,139","26,086",+108,"3,606,429","+25,509","250,970","1,496","55,391",372,"17,270,775","246,335","70,110,896",Asia
29,Czechia,"3,862,336","+2,250","39,900",+17,"3,778,722","+7,116","43,714",80,"359,479","3,714","54,905,349","5,110,208","10,744,249",Europe
30,South Africa,"3,732,075",+828,"100,096",,"3,619,311","+1,603","12,668",546,"61,549","1,651","24,060,151","396,797","60,635,919",Africa
31,Portugal,"3,682,996","+6,851","21,915",+25,N/A,N/A,N/A,61,"363,074","2,160","40,464,651","3,989,049","10,143,934",Europe
32,Philippines,"3,681,373",+276,"59,769",+39,"3,593,225","+1,294","28,379",289,"32,820",533,"29,151,556","259,888","112,169,737",Asia
33,Canada,"3,574,548","+9,911","38,029",+41,"3,339,349","+8,388","197,170",367,"93,258",992,"59,839,826","1,561,192","38,329,563",North America
34,Peru,"3,551,540",+295,"212,486",+15,N/A,N/A,N/A,395,"105,115","6,289","29,204,946","864,383","33,787,042",South America
35,Switzerland,"3,544,301","+3,698","13,759",,"3,027,893","+31,279","502,649",113,"404,279","1,569","20,400,357","2,326,955","8,766,974",Europe
36,Chile,"3,512,020","+3,464","57,041",+44,"3,212,065","+18,284","242,914",423,"180,962","2,939","36,115,860","1,860,925","19,407,481",South America
37,Greece,"3,173,630","+8,635","28,130",+54,"2,958,806","+29,021","186,694",357,"307,145","2,722","76,515,099","7,405,152","10,332,685",Europe
38,Denmark,"2,936,789","+1,626","5,908",+23,"2,890,708","+3,171","40,173",18,"503,875","1,014","126,974,589","21,785,456","5,828,411",Europe
39,Romania,"2,872,849",+912,"65,211",+10,"2,606,660",,"200,978",279,"151,124","3,430","22,327,299","1,174,508","19,009,910",Europe
40,Sweden,"2,491,980",,"18,472",,"2,448,211","+1,619","25,297",22,"244,047","1,809","18,445,431","1,806,418","10,211,053",Europe
41,Iraq,"2,321,874",+93,"25,185",+2,"2,288,524",+512,"8,165",36,"55,516",602,"18,392,880","439,770","41,823,873",Asia
42,Serbia,"1,989,415",+699,"15,884",+7,"1,946,136","+2,306","27,395",28,"229,330","1,831","9,302,535","1,072,351","8,674,900",Europe
43,Bangladesh,"1,952,065",+42,"29,123",,"1,888,700",+767,"34,242","1,283","11,647",174,"13,888,179","82,864","167,601,817",Asia
44,Hungary,"1,868,007",,"45,721",,"1,725,324",,"96,962",50,"194,244","4,754","11,191,893","1,163,784","9,616,809",Europe
45,Slovakia,"1,750,541","+2,168","19,573",+24,"1,667,876","+5,534","63,092",136,"320,357","3,582","6,974,263","1,276,324","5,464,336",Europe
46,Jordan,"1,694,216",,"14,048",,"1,678,941",,"1,227",124,"163,173","1,353","16,670,254","1,605,544","10,382,931",Asia
47,Georgia,"1,651,470",+148,"16,771",+1,"1,631,434",+425,"3,265",,"415,404","4,219","16,574,189","4,169,004","3,975,575",Asia
48,Pakistan,"1,526,568",+96,"30,361",,"1,486,820",+91,"9,387",273,"6,681",133,"27,740,595","121,401","228,503,165",Asia
49,Ireland,"1,491,351","+1,442","6,863",,"1,325,838","+4,057","158,650",58,"296,156","1,363","11,910,682","2,365,254","5,035,689",Europe
50,Norway,"1,415,928",+319,"2,667",,N/A,N/A,N/A,20,"257,606",485,"11,002,430","2,001,719","5,496,490",Europe
51,Kazakhstan,"1,305,292",+13,"13,660",,"1,290,521",+19,"1,111",24,"68,071",712,"11,575,012","603,640","19,175,355",Asia
52,Hong Kong,"1,190,183","+1,921","8,770",+65,N/A,N/A,N/A,115,"156,501","1,153","44,972,952","5,913,643","7,604,949",Asia
53,Morocco,"1,164,030",+68,"16,061",,"1,147,180",+52,789,293,"30,887",426,"11,237,010","298,166","37,687,097",Africa
54,Bulgaria,"1,145,408",+265,"36,700",+8,"939,051",+224,"169,657",136,"167,076","5,353","9,692,112","1,413,750","6,855,607",Europe
55,Singapore,"1,138,001","+2,573","1,301",+2,"1,069,285","+4,341","67,415",17,"191,840",219,"23,611,604","3,980,367","5,932,017",Asia
56,Croatia,"1,109,066",+515,"15,685",+10,"1,086,643","+1,213","6,738",28,"273,147","3,863","4,721,021","1,162,718","4,060,332",Europe
57,Cuba,"1,096,837",+603,"8,518",+1,"1,085,490",+584,"2,829",23,"96,942",753,"12,920,253","1,141,936","11,314,344",North America
58,Lebanon,"1,094,672",+169,"10,341",+3,"1,072,082",,"12,249",186,"161,666","1,527","4,795,578","708,233","6,771,191",Asia
59,Lithuania,"1,041,489",+900,"8,968",+4,"989,597","+1,095","42,924",44,"392,292","3,378","8,137,789","3,065,215","2,654,884",Europe
60,Tunisia,"1,038,501",+146,"28,499",+9,N/A,N/A,N/A,29,"86,268","2,367","4,537,900","376,961","12,038,131",Africa
61,Slovenia,"987,542",+800,"6,535",+4,"950,892","+1,347","30,115",42,"474,907","3,143","2,627,117","1,263,374","2,079,445",Europe
62,Nepal,"978,571",+3,"11,951",,"966,028",+48,592,,"32,547",397,"5,576,300","185,464","30,066,771",Asia
63,Belarus,"970,141",+525,"6,874",+2,"928,536",,"34,731",,"102,728",728,"12,964,077","1,372,760","9,443,805",Europe
64,Finland,"920,692",,"3,334",,"46,000",,"871,358",33,"165,711",600,"10,512,930","1,892,176","5,555,999",Europe
65,Bolivia,"903,306",+62,"21,899",,"848,265",+747,"33,142",220,"75,555","1,832","2,686,794","224,730","11,955,630",South America
66,Uruguay,"893,909",+334,"7,182",+1,"883,171",+520,"3,556",29,"255,761","2,055","6,068,869","1,736,393","3,495,101",South America
67,UAE,"893,762",+224,"2,302",,"874,040",+591,"17,420",,"88,469",228,"150,592,774","14,906,479","10,102,505",Asia
68,Ecuador,"865,263",+76,"35,508",,N/A,N/A,N/A,759,"47,756","1,960","2,470,170","136,334","18,118,525",South America
69,Costa Rica,"841,343",,"8,327",,"820,853",,"12,163",63,"162,525","1,609","4,136,613","799,085","5,176,690",North America
70,Guatemala,"835,338",+125,"17,377",+4,"812,888",+444,"5,073",5,"45,144",939,"4,322,582","233,607","18,503,654",North America
71,Latvia,"808,799",+458,"5,679",+1,"785,060","+1,134","18,060",27,"437,380","3,071","7,101,595","3,840,384","1,849,189",Europe
72,Azerbaijan,"792,237",+21,"9,703",,"782,332",+39,202,,"76,906",942,"6,743,461","654,616","10,301,401",Asia
73,New Zealand,"767,295","+6,755",457,+12,"692,751","+8,826","74,087",,"153,395",91,"6,951,558","1,389,728","5,002,100",Australia/Oceania
74,Panama,"766,931",+173,"8,176",,"756,736",+441,"2,019",9,"172,915","1,843","5,757,004","1,297,994","4,435,310",North America
75,Saudi Arabia,"751,813",+96,"9,058",+3,"737,199",+289,"5,556",75,"21,014",253,"41,664,826","1,164,600","35,776,087",Asia
76,Sri Lanka,"662,592",+33,"16,489",,"642,500",+7,"3,603",,"30,714",764,"6,368,159","295,196","21,572,631",Asia
77,Paraguay,"648,446",,"18,734",,"624,673",,"5,039",3,"88,974","2,571","2,615,453","358,869","7,288,046",South America
78,Kuwait,"630,424",+102,"2,555",,"626,599",+168,"1,270",6,"143,845",583,"7,948,416","1,813,605","4,382,662",Asia
79,Myanmar,"612,341",+63,"19,434",,"590,889",+80,"2,018",,"11,122",353,"7,782,033","141,344","55,057,295",Asia
80,Palestine,"581,678",+211,"5,352",+1,"575,613",+518,713,17,"109,507","1,008","3,078,533","579,564","5,311,807",Asia
81,Dominican Republic,"578,531",,"4,375",,"574,035",,121,20,"52,398",396,"3,247,359","294,118","11,041,006",North America
82,Estonia,"564,031",+347,"2,494",+4,"495,521","+1,233","66,016",4,"424,684","1,878","3,275,072","2,465,948","1,328,119",Europe
83,Bahrain,"560,023",+592,"1,473",+1,"554,013",+670,"4,537",4,"310,012",815,"9,649,168","5,341,485","1,806,458",Asia
84,Venezuela,"521,471",+98,"5,695",+2,"514,082",+118,"1,694",230,"18,431",201,"3,359,014","118,723","28,292,923",South America
85,Moldova,"515,445",+133,"11,462",+1,"501,862",+208,"2,121",46,"128,306","2,853","3,184,739","792,752","4,017,321",Europe
86,Egypt,"511,977",,"24,522",,"442,182",,"45,273",122,"4,841",232,"3,693,367","34,922","105,759,377",Africa
87,Libya,"501,834",,"6,429",,"490,837",,"4,568",101,"71,312",914,"2,475,203","351,735","7,037,130",Africa
88,Ethiopia,"470,050",+25,"7,509",,"453,570",+5,"8,971",17,"3,917",63,"4,704,274","39,197","120,015,383",Africa
89,Mongolia,"469,136",+52,"2,177",,"313,256",,"153,703",192,"139,128",646,"4,030,048","1,195,157","3,371,981",Asia
90,Cyprus,"457,585","+1,459",982,+2,"124,370",,"332,233",60,"374,162",803,"9,477,138","7,749,338","1,222,961",Asia
91,Armenia,"422,677",+15,"8,620",,"410,324",+14,"3,733",,"142,168","2,899","2,998,412","1,008,522","2,973,075",Asia
92,Honduras,"421,268",,"10,888",,"131,100",,"279,280",105,"41,365","1,069","1,263,329","124,048","10,184,175",North America
93,Oman,"388,686",+24,"4,254",+1,"383,681",+189,751,3,"72,828",797,"25,000,000","4,684,263","5,337,019",Asia
94,Bosnia and Herzegovina,"376,081",,"15,732",,"192,218",,"168,131",,"115,910","4,849","1,742,774","537,131","3,244,598",Europe
95,Qatar,"362,783",+160,677,,"360,875",+147,"1,231",1,"129,205",241,"3,417,141","1,217,015","2,807,805",Asia
96,Réunion,"347,941",,720,,"331,736",,"15,485",10,"383,764",794,"1,603,660","1,768,767","906,654",Africa
97,Kenya,"323,541",+10,"5,648",,"317,775",+21,118,1,"5,791",101,"3,549,966","63,537","55,872,756",Africa
98,Zambia,"317,750",+54,"3,967",,"313,002",+85,781,,"16,466",206,"3,381,138","175,214","19,297,192",Africa
99,North Macedonia,"307,794",+140,"9,251",+7,"297,164",+105,"1,379",,"147,749","4,441","1,976,805","948,917","2,083,222",Europe
100,Botswana,"305,526",,"2,686",,"302,476",,364,1,"125,427","1,103","2,026,898","832,102","2,435,878",Africa
101,Albania,"274,219",+28,"3,493",+1,"270,341",+24,385,2,"95,473","1,216","1,786,831","622,108","2,872,219",Europe
102,Algeria,"265,724",+4,"6,874",,"178,321",+2,"80,529",6,"5,872",152,"230,861","5,101","45,256,195",Africa
103,Nigeria,"255,606",,"3,142",,"249,718",,"2,746",11,"1,188",15,"4,906,535","22,800","215,203,368",Africa
104,Zimbabwe,"246,973",+15,"5,457",,"240,339",+83,"1,177",12,"16,198",358,"2,214,122","145,218","15,246,924",Africa
105,Uzbekistan,"238,071",+31,"1,637",,"235,981",+60,453,23,"6,935",48,"1,377,915","40,137","34,330,089",Asia
106,Montenegro,"233,721",+29,"2,706",,"230,555",+63,460,6,"372,045","4,307","2,432,283","3,871,786","628,207",Europe
107,Mozambique,"225,293",+13,"2,200",,"223,047",,46,13,"6,867",67,"1,302,362","39,696","32,808,668",Africa
108,Luxembourg,"223,666",,"1,045",,"204,847",,"17,774",4,"347,280","1,623","4,184,582","6,497,284","644,051",Europe
109,Kyrgyzstan,"200,970",+1,"2,991",,"196,293",+5,"1,686",131,"29,928",445,"1,907,195","284,011","6,715,218",Asia
110,Laos,"195,465",+924,698,+6,"7,660",,"187,107",,"26,191",94,"1,032,460","138,345","7,462,935",Asia
111,Iceland,"183,363",,102,,"75,685",,"107,576",1,"531,219",296,"1,953,616","5,659,801","345,174",Europe
112,Afghanistan,"177,974",,"7,674",+1,"161,033",,"9,267","1,124","4,396",190,"926,472","22,885","40,483,797",Asia
113,Maldives,"177,658",,298,,"163,687",,"13,673",25,"318,704",535,"2,213,831","3,971,432","557,439",Asia
114,Uganda,"163,993",+8,"3,596",,"100,198",,"60,199",3,"3,395",74,"2,587,984","53,578","48,302,914",Africa
115,El Salvador,"162,089",+144,"4,122",+1,"150,662","+1,605","7,305",8,"24,768",630,"1,950,448","298,038","6,544,303",North America
116,Ghana,"161,048",,"1,445",,"159,566",,37,1,"4,998",45,"2,426,051","75,288","32,223,793",Africa
117,Namibia,"157,896",+38,"4,021",,"153,069",,806,,"60,207","1,533","991,139","377,928","2,622,562",Africa
118,Martinique,"147,519",,918,,104,,"146,497",8,"393,649","2,450","828,928","2,211,961","374,748",North America
119,Trinidad and Tobago,"140,332",+90,"3,780",+3,"130,316",+489,"6,236",18,"99,701","2,686","682,433","484,843","1,407,533",North America
120,Guadeloupe,"140,130",,854,,"2,250",,"137,026",19,"350,111","2,134","938,039","2,343,662","400,245",North America
121,Brunei,"138,530",+269,215,,"136,073",+338,"2,242",,"311,363",483,"717,784","1,613,306","444,915",Asia
122,Cambodia,"135,947",+33,"3,055",,"132,618",+22,274,,"7,936",178,"2,938,205","171,528","17,129,632",Asia
123,Rwanda,"129,750",+2,"1,458",,"45,522",,"82,770",1,"9,596",108,"5,166,836","382,112","13,521,800",Africa
124,Jamaica,"129,020",+48,"2,914",+12,"81,812",,"44,294",,"43,236",977,"945,271","316,768","2,984,111",North America
125,Cameroon,"119,780",,"1,927",,"117,791",,62,13,"4,321",70,"1,751,774","63,200","27,718,103",Africa
126,Angola,"99,194",,"1,900",,"97,149",,145,,"2,860",55,"1,499,795","43,247","34,679,470",Africa
127,DRC,"86,748",,"1,337",,"50,930",,"34,481",,919,14,"846,704","8,970","94,390,601",Africa
128,Malta,"86,162",+542,662,+3,"76,061",+317,"9,439",4,"194,220","1,492","1,838,360","4,143,904","443,630",Europe
129,Senegal,"85,950",+1,"1,965",,"83,959",+8,26,,"4,904",112,"1,054,841","60,185","17,526,638",Africa
130,Malawi,"85,703",+1,"2,628",,"81,385",+45,"1,690",67,"4,284",131,"566,331","28,307","20,006,849",Africa
131,Ivory Coast,"81,828",+14,796,,"80,985",+7,47,,"2,972",29,"1,482,520","53,837","27,537,064",Africa
132,French Guiana,"79,529",,394,,"11,254",,"67,881",4,"254,562","1,261","613,484","1,963,683","312,415",South America
133,Suriname,"79,241",,"1,325",,"49,392",,"28,524",,"132,963","2,223","235,564","395,267","595,962",South America
134,French Polynesia,"72,528",,648,,N/A,N/A,N/A,7,"255,568","2,283",,,"283,791",Australia/Oceania
135,Channel Islands,"70,138",,157,,"68,420",,"1,561",,"396,915",888,"1,249,036","7,068,361","176,708",Europe
136,Eswatini,"69,968",+2,"1,395",,"68,487",+48,86,11,"59,220","1,181","1,007,248","852,526","1,181,486",Africa
137,Fiji,"64,499",+1,834,,"62,633",,"1,032",,"71,036",919,"505,477","556,707","907,976",Australia/Oceania
138,Madagascar,"64,089",+39,"1,390",+2,"59,355",+42,"3,344",14,"2,213",48,"415,532","14,352","28,953,847",Africa
139,Guyana,"63,326",+11,"1,226",,"61,991",,109,3,"79,827","1,545","577,611","728,121","793,290",South America
140,Barbados,"62,214",+261,379,,"59,312",+398,"2,523",,"216,021","1,316","624,286","2,167,660","288,000",North America
141,Sudan,"61,987",,"4,920",,N/A,N/A,N/A,,"1,357",108,"562,941","12,327","45,665,628",Africa
142,New Caledonia,"60,362",,312,,"59,941",,109,9,"207,880","1,074","98,964","340,820","290,370",Australia/Oceania
143,Mauritania,"58,677",+1,982,,"57,684",,11,,"12,057",202,"789,980","162,332","4,866,458",Africa
144,Belize,"57,318",,664,,"56,456",,198,6,"139,651","1,618","525,140","1,279,466","410,437",North America
145,Cabo Verde,"55,972",+1,401,,"55,504",+1,67,23,"98,767",708,"400,982","707,566","566,706",Africa
146,Syria,"55,742",+3,"3,146",,"51,860",+13,736,,"3,054",172,"146,269","8,013","18,254,865",Asia
147,Gabon,"47,588",,303,,"47,270",,15,,"20,522",131,"1,589,113","685,285","2,318,907",Africa
148,Papua New Guinea,"43,374",,643,,"42,597",,134,7,"4,690",70,"249,149","26,942","9,247,764",Australia/Oceania
149,Bhutan,"42,222","+1,593",14,,"31,914",+490,"10,294",3,"53,671",18,"2,173,778","2,763,199","786,689",Asia
150,Curaçao,"41,153",,270,,"40,306",,577,3,"248,984","1,634","494,095","2,989,370","165,284",North America
151,Seychelles,"40,866",,164,,"39,963",,739,,"411,011","1,649",,,"99,428",Africa
152,Andorra,"40,328",,153,,"39,702",,473,14,"520,469","1,975","249,838","3,224,382","77,484",Europe
153,Burundi,"38,665",+2,38,,773,,"37,854",,"3,089",3,"345,742","27,618","12,518,901",Africa
154,Mauritius,"37,103",+160,985,,"34,747",,"1,371",,"29,089",772,"358,675","281,200","1,275,514",Africa
155,Mayotte,"36,958",,187,,"2,964",,"33,807",,"129,908",657,"176,919","621,875","284,493",Africa
156,Togo,"36,957",+1,272,,"36,659",+9,26,,"4,286",32,"723,005","83,847","8,622,956",Africa
157,Guinea,"36,459",,440,,"35,976",,43,8,"2,649",32,"660,107","47,957","13,764,673",Africa
158,Faeroe Islands,"34,658",,28,,"7,693",,"26,937",5,"704,545",569,"778,000","15,815,580","49,192",Europe
159,Aruba,"34,189",,212,,"33,893",,84,2,"317,827","1,971","177,885","1,653,652","107,571",North America
160,Tanzania,"33,815",,800,,N/A,N/A,N/A,7,539,13,,,"62,752,103",Africa
161,Bahamas,"33,358",+12,789,,"32,237",+6,332,11,"83,413","1,973","229,025","572,686","399,914",North America
162,Lesotho,"32,910",,697,,"24,155",,"8,058",,"15,149",321,"431,221","198,500","2,172,395",Africa
163,Haiti,"30,585",,835,,"29,082",,668,,"2,625",72,"132,422","11,367","11,649,250",North America
164,Mali,"30,566",+20,729,,"29,670",+2,167,,"1,436",34,"655,427","30,792","21,285,407",Africa
165,Isle of Man,"28,416",,87,,"26,794",,"1,535",,"331,065","1,014","150,753","1,756,373","85,832",Europe
166,Taiwan,"27,410",+575,854,,"21,148",+96,"5,408",,"1,147",36,"13,275,357","555,610","23,893,298",Asia
167,Benin,"26,952",,163,,"25,506",,"1,283",5,"2,124",13,"604,310","47,634","12,686,484",Africa
168,Somalia,"26,471",,"1,350",,"13,182",,"11,939",,"1,587",81,"400,466","24,009","16,679,727",Africa
169,Congo,"24,079",,385,,"20,178",,"3,516",,"4,181",67,"347,815","60,395","5,759,039",Africa
170,Saint Lucia,"23,037",+8,365,,"22,612",+2,60,1,"124,446","1,972","141,215","762,842","185,117",North America
171,Timor-Leste,"22,842",,130,,"22,697",,15,,"16,759",95,"258,938","189,976","1,363,005",Asia
172,Cayman Islands,"21,121",,25,,"8,553",,"12,543",1,"314,807",373,"222,773","3,320,411","67,092",North America
173,Burkina Faso,"20,853",,382,,"20,439",,32,,951,17,"248,995","11,359","21,919,995",Africa
174,Nicaragua,"18,491",,225,,"4,225",,"14,041",,"2,734",33,,,"6,764,449",North America
175,Tajikistan,"17,388",,124,,"17,264",,0,,"1,753",13,,,"9,917,718",Asia
176,South Sudan,"17,333",,138,,"13,514",,"3,681",1,"1,517",12,"364,018","31,857","11,426,665",Africa
177,Gibraltar,"17,236",,101,,"16,579",,556,,"511,864","2,999","534,283","15,866,807","33,673",Europe
178,Liechtenstein,"16,757",+22,84,,"16,345",,328,,"437,268","2,192","102,174","2,666,197","38,322",Europe
179,Equatorial Guinea,"15,904",,183,,"15,696",,25,5,"10,712",123,"303,365","204,324","1,484,727",Africa
180,Djibouti,"15,594",,189,,"15,401",,4,,"15,386",186,"300,702","296,697","1,013,500",Africa
181,San Marino,"15,181",,113,,"14,740",,328,4,"445,740","3,318","144,139","4,232,163","34,058",Europe
182,CAR,"14,649",,113,,"6,859",,"7,677",2,"2,942",23,"81,294","16,328","4,978,786",Africa
183,Grenada,"14,064",+40,219,+1,"13,793",+45,52,4,"123,968","1,930","145,445","1,282,030","113,449",North America
184,Bermuda,"12,711",,129,,"12,362",,220,,"205,447","2,085","848,492","13,714,110","61,870",North America
185,Solomon Islands,"12,005",,137,,"10,805",,"1,063",2,"16,749",191,"5,117","7,139","716,766",Australia/Oceania
186,Gambia,"11,990",,365,,"11,591",,34,,"4,726",144,"155,686","61,364","2,537,094",Africa
187,Greenland,"11,971",,21,,"2,761",,"9,189",4,"210,220",369,"164,926","2,896,233","56,945",North America
188,Dominica,"11,953",,63,,"11,757",,133,,"165,318",871,"185,863","2,570,613","72,303",North America
189,Yemen,"11,813",,"2,147",,"8,999",,667,23,381,69,"265,253","8,559","30,991,448",Asia
190,Monaco,"11,152",,54,,"10,896",+66,202,4,"280,652","1,359","54,960","1,383,129","39,736",Europe
191,Saint Martin,"10,176",,63,,"1,399",,"8,714",7,"255,447","1,581","112,382","2,821,117","39,836",North America
192,Sint Maarten,"9,861",+8,86,,"9,689",+7,86,10,"225,446","1,966","62,056","1,418,747","43,740",North America
193,Eritrea,"9,731",+2,103,,"9,625",,3,,"2,678",28,"23,693","6,521","3,633,536",Africa
194,Caribbean Netherlands,"8,992",,33,,"8,620",,339,,"337,335","1,238","30,126","1,130,177","26,656",North America
195,Niger,"8,838",+16,308,,"8,487",,43,1,343,12,"243,301","9,445","25,760,392",Africa
196,Tonga,"8,228",+297,9,,"5,934",,"2,285",,"76,312",83,"275,789","2,557,841","107,821",Australia/Oceania
197,Guinea-Bissau,"8,173",+1,170,,"7,260",,743,6,"3,986",83,"130,662","63,721","2,050,521",Africa
198,Comoros,"8,099",+2,160,,"7,929",+2,10,,"8,974",177,,,"902,468",Africa
199,Sierra Leone,"7,677",,125,,N/A,N/A,N/A,,929,15,"259,958","31,454","8,264,818",Africa
200,Antigua and Barbuda,"7,511",,135,,"7,358",,18,1,"75,588","1,359","18,901","190,212","99,368",North America
201,Liberia,"7,400",,294,,"5,747",,"1,359",2,"1,405",56,"139,824","26,539","5,268,578",Africa
202,Chad,"7,347",,192,,"4,874",,"2,281",,426,11,"191,341","11,085","17,261,883",Africa
203,St. Vincent Grenadines,"6,748",,106,,"6,639",,3,,"60,485",950,"98,670","884,417","111,565",North America
204,British Virgin Islands,"6,162",,62,,N/A,N/A,N/A,1,"201,452","2,027","102,294","3,344,253","30,588",North America
205,Sao Tome and Principe,"5,948",,73,,"5,872",,3,,"26,274",322,"29,036","128,262","226,381",Africa
206,Turks and Caicos,"5,923",,36,,"5,859",,28,4,"149,393",908,"447,713","11,292,481","39,647",North America
207,Saint Kitts and Nevis,"5,554",+1,43,,"5,506",,5,,"103,106",798,"65,141","1,209,293","53,867",North America
208,Vanuatu,"5,480",+182,4,,"3,621",+46,"1,855",6,"17,132",13,"24,976","78,080","319,878",Australia/Oceania
209,St. Barth,"4,313",,6,,N/A,N/A,N/A,,"434,340",604,"78,646","7,920,040","9,930",North America
210,Palau,"4,098",,6,,"3,785",,307,,"224,585",329,"42,036","2,303,721","18,247",Australia/Oceania
211,Samoa,"3,665",,7,,"1,605",,"2,053",,"18,256",35,,,"200,754",Australia/Oceania
212,Cook Islands,"3,171",,,,"2,319",,852,,"180,242",,"13,184","749,389","17,593",Australia/Oceania
213,Kiribati,"3,069",,13,,"2,595",,461,9,"25,012",106,,,"122,701",Australia/Oceania
214,Anguilla,"2,717",,9,,"2,692",,16,4,"178,269",591,"51,382","3,371,301","15,241",North America
