#,"Country,Other",Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,"Serious, Critical",Tot Cases/1M pop,Deaths/1M pop,Total Tests,Tests/1M pop,Population,Region
43,Bangladesh,"1,951,504",+72,"29,122",+2,"1,880,420",+876,"41,962","1,248","11,647",174,"13,814,637","82,452","167,548,063",Asia
44,Hungary,"1,849,217","+2,906","45,430",+40,"1,703,932","+3,204","99,855",55,"192,274","4,724","11,103,060","1,154,451","9,617,610",Europe
45,Slovakia,"1,703,550","+6,790","19,334",+23,"1,578,357","+11,509","105,859",176,"311,763","3,538","6,860,089","1,255,449","5,464,250",Europe
46,Jordan,"1,689,314",,"14,003",,"1,668,852",,"6,459",276,"162,753","1,349","16,575,546","1,596,933","10,379,612",Asia
47,Georgia,"1,647,814",+571,"16,739",+9,"1,623,453","+1,021","7,622",,"414,458","4,210","16,367,795","4,116,830","3,975,825",Asia
48,Pakistan,"1,524,549",+194,"30,349",+2,"1,485,609",+136,"8,591",432,"6,676",133,"27,442,945","120,173","228,362,305",Asia
49,Ireland,"1,454,182","+5,370","6,740",+10,"1,293,692","+2,268","153,750",49,"288,879","1,339","11,803,237","2,344,759","5,033,881",Europe
50,Norway,"1,404,207","+1,988","2,518",,N/A,N/A,N/A,20,"255,538",458,"11,002,430","2,002,225","5,495,102",Europe
51,Kazakhstan,"1,305,114",+32,"13,659",,"1,289,315",+564,"2,140",528,"68,088",713,"11,575,012","603,872","19,167,993",Asia
52,Morocco,"1,163,214",+105,"16,060",+1,"1,146,532",+73,622,293,"30,877",426,"11,237,010","298,279","37,672,757",Africa
53,Hong Kong,"1,150,769","+6,981","7,706",+135,N/A,N/A,N/A,115,"151,358","1,014","36,260,319","4,769,239","7,602,957",Asia
54,Bulgaria,"1,137,780","+1,176","36,512",+14,"917,376","+4,301","183,892",214,"165,922","5,325","9,588,895","1,398,346","6,857,312",Europe
55,Croatia,"1,097,409","+2,294","15,563",+15,"1,071,968",+770,"9,878",37,"270,221","3,832","4,672,242","1,150,471","4,061,157",Europe
56,Lebanon,"1,091,777",+364,"10,297",+5,"1,058,414","+3,394","23,066",186,"161,215","1,520","4,795,578","708,128","6,772,188",Asia
57,Singapore,"1,090,823","+5,729","1,263",+5,"1,025,578",,"63,982",26,"183,934",213,"23,548,306","3,970,705","5,930,510",Asia
58,Cuba,"1,089,452",+814,"8,510",,"1,077,199",+917,"3,743",23,"96,288",752,"12,920,253","1,141,913","11,314,570",North America
59,Tunisia,"1,035,884",,"28,323",,N/A,N/A,N/A,42,"86,079","2,354","4,521,880","375,756","12,034,079",Africa
60,Lithuania,"1,021,989","+3,148","8,872",+11,"952,151","+4,391","60,966",49,"384,768","3,340","8,057,486","3,033,555","2,656,120",Europe
61,Nepal,"978,402",+25,"11,951",,"965,305",+77,"1,146",100,"32,560",398,"5,542,767","184,454","30,049,566",Asia
62,Slovenia,"965,388","+3,103","6,484",+4,"919,739","+2,941","39,165",50,"464,255","3,118","2,613,326","1,256,748","2,079,436",Europe
63,Belarus,"961,389","+1,144","6,810",+11,"928,536",,"26,043",,"101,800",721,"12,840,471","1,359,657","9,443,907",Europe
64,Bolivia,"901,752",+165,"21,894",,"834,747","+1,736","45,111",220,"75,458","1,832","2,682,016","224,429","11,950,409",South America
65,UAE,"890,987",+288,"2,302",,"866,872",+770,"21,813",,"88,229",228,"147,804,034","14,636,110","10,098,587",Asia
66,Uruguay,"887,028","+1,048","7,156",,"872,762","+1,495","7,110",42,"253,820","2,048","5,995,538","1,715,605","3,494,707",South America
67,Finland,"874,135","+9,320","3,105",+50,"46,000",,"825,030",32,"157,340",559,"10,404,458","1,872,748","5,555,718",Europe
68,Ecuador,"859,890",,"35,421",,N/A,N/A,N/A,759,"47,482","1,956","2,470,170","136,400","18,109,736",South America
69,Costa Rica,"837,828",+742,"8,298",+10,"811,186","+4,566","18,344",57,"161,894","1,603","4,053,111","783,185","5,175,166",North America
70,Guatemala,"827,596","+1,535","17,300",+5,"800,420","+2,082","9,876",5,"44,752",936,"4,231,490","228,819","18,492,772",North America
71,Latvia,"796,890","+2,443","5,608",+12,"745,248","+6,244","46,034",30,"430,782","3,032","7,048,269","3,810,147","1,849,868",Europe
72,Azerbaijan,"791,876",+62,"9,691",+4,"781,865",+46,320,,"76,893",941,"6,697,184","650,313","10,298,407",Asia
73,Panama,"764,243",+310,"8,168",,"753,552",+223,"2,523",10,"172,395","1,843","5,696,867","1,285,080","4,433,082",North America
74,Saudi Arabia,"750,707",+118,"9,043",+1,"734,041",+230,"7,623",118,"20,994",253,"41,524,968","1,161,268","35,758,299",Asia
75,Sri Lanka,"661,453",+168,"16,473",+4,"637,223",+36,"7,757",,"30,666",764,"6,368,159","295,236","21,569,694",Asia
76,Paraguay,"647,950",,"18,664",,"624,673",,"4,613",38,"88,941","2,562","2,584,332","354,739","7,285,174",South America
77,New Zealand,"643,875","+15,977",278,+12,"538,532","+20,127","105,065",,"128,721",56,"6,915,223","1,382,464","5,002,100",Australia/Oceania
78,Kuwait,"628,978",,"2,554",,"624,538",,"1,886",10,"143,583",583,"7,763,313","1,772,207","4,380,590",Asia
79,Myanmar,"611,448",+173,"19,430",,"589,001",+331,"3,017",,"11,108",353,"7,643,491","138,858","55,045,355",Asia
80,Palestine,"581,075",,"5,351",,"574,674",,"1,050",17,"109,473","1,008","3,078,533","579,990","5,307,909",Asia
81,Dominican Republic,"578,020",+38,"4,375",,"573,445",+98,200,21,"52,369",396,"3,222,385","291,950","11,037,442",North America
82,Estonia,"555,139","+1,404","2,451",+3,"477,706","+3,244","74,982",13,"417,998","1,846","3,239,556","2,439,261","1,328,089",Europe
83,Bahrain,"553,750",+860,"1,470",,"545,100","+2,110","7,180",6,"306,870",815,"9,603,290","5,321,833","1,804,508",Asia
84,Venezuela,"520,373",+69,"5,682",+1,"513,186",+113,"1,505",230,"18,391",201,"3,359,014","118,712","28,295,553",South America
85,Moldova,"513,146",+204,"11,428",+5,"498,738",+341,"2,980",61,"127,724","2,844","3,149,854","784,009","4,017,627",Europe
86,Egypt,"505,264",,"24,417",,"434,503",,"46,344",122,"4,780",231,"3,693,367","34,943","105,695,999",Africa
87,Libya,"501,657",+47,"6,413",+2,"489,826",+123,"5,418",91,"71,318",912,"2,472,159","351,455","7,034,066",Africa
88,Ethiopia,"469,704",+25,"7,492",,"441,083","+1,970","21,129",15,"3,917",62,"4,653,297","38,803","119,921,735",Africa
89,Mongolia,"468,223",+85,"2,177",,"313,256",,"152,790",192,"138,928",646,"4,030,048","1,195,772","3,370,249",Asia
90,Cyprus,"426,377","+4,774",938,+1,"124,370",,"301,069",60,"348,725",767,"9,477,138","7,751,163","1,222,673",Asia
91,Armenia,"422,498",+14,"8,611",,"409,879",+26,"4,008",,"142,117","2,897","2,973,199","1,000,103","2,972,894",Asia
92,Honduras,"421,013",+35,"10,880",+2,"131,100",,"279,033",105,"41,361","1,069","1,263,329","124,111","10,179,007",North America
93,Oman,"388,279",+50,"4,250",,"382,823",+105,"1,206",19,"72,810",797,"25,000,000","4,688,015","5,332,747",Asia
94,Bosnia and Herzegovina,"375,332",+110,"15,710",+2,"192,218",,"167,404",,"115,655","4,841","1,735,332","534,728","3,245,263",Europe
95,Qatar,"361,283",+123,677,,"359,445",+151,"1,161",1,"128,671",241,"3,408,699","1,214,008","2,807,805",Asia
96,Réunion,"336,945",,709,,"322,519",,"13,717",10,"371,721",782,"1,603,660","1,769,175","906,445",Africa
97,Kenya,"323,402",+7,"5,648",,"317,633",+9,121,1,"5,792",101,"3,511,614","62,894","55,833,833",Africa
98,Zambia,"316,747",+197,"3,966",,"311,999",+131,782,,"16,429",206,"3,354,681","173,996","19,280,246",Africa
99,North Macedonia,"305,717",+294,"9,220",+6,"294,662",+235,"1,835",,"146,752","4,426","1,960,264","940,976","2,083,225",Europe
100,Botswana,"305,526",,"2,686",,"302,476",,364,1,"125,508","1,103","2,026,898","832,635","2,434,318",Africa
101,Albania,"273,608",+79,"3,492",,"269,653",+50,463,13,"95,257","1,216","1,776,780","618,587","2,872,322",Europe
102,Algeria,"265,662",+11,"6,874",,"178,281",+11,"80,507",5,"5,874",152,"230,861","5,104","45,230,200",Africa
103,Nigeria,"255,415",+74,"3,142",,"249,606",+40,"2,667",11,"1,188",15,"4,841,764","22,516","215,035,347",Africa
104,Zimbabwe,"246,182",+140,"5,440",+1,"238,030",+486,"2,712",12,"16,154",357,"2,185,767","143,425","15,239,827",Africa
105,Uzbekistan,"237,710",+23,"1,637",,"235,559",+39,514,23,"6,927",48,"1,377,915","40,156","34,314,179",Asia
106,Montenegro,"233,010",+86,"2,702",+2,"229,711",+86,597,6,"370,914","4,301","1,209,418","1,925,196","628,205",Europe
107,Mozambique,"225,249",+5,"2,200",,"222,998",+1,51,13,"6,872",67,"1,295,834","39,531","32,779,847",Africa
108,Luxembourg,"214,099","+1,709","1,035",,"193,675",+907,"19,389",4,"332,598","1,608","4,157,103","6,457,967","643,717",Europe
109,Kyrgyzstan,"200,923",+14,"2,988",+2,"196,206",+13,"1,729",131,"29,936",445,"1,907,195","284,160","6,711,686",Asia
110,Iceland,"180,951",+369,98,+1,"75,685",,"105,168",4,"524,341",284,"1,881,426","5,451,797","345,102",Europe
111,Afghanistan,"177,716",+58,"7,667",+2,"160,937",+166,"9,112","1,124","4,393",190,"921,112","22,769","40,454,982",Asia
112,Maldives,"176,993",,298,,"163,687",,"13,008",25,"317,689",535,"2,213,831","3,973,663","557,126",Asia
113,Laos,"174,136","+2,697",664,+1,"7,660",,"165,812",,"23,344",89,"1,023,002","137,141","7,459,472",Asia
114,Uganda,"163,892",+14,"3,595",,"100,167",,"60,130",2,"3,396",74,"2,555,603","52,960","48,255,323",Africa
115,El Salvador,"161,052",,"4,118",,"141,145",,"15,789",45,"24,614",629,"1,847,861","282,408","6,543,232",North America
116,Ghana,"160,925",,"1,445",,"159,409",,71,1,"4,997",45,"2,410,734","74,862","32,202,484",Africa
117,Namibia,"157,622",,"4,019",,"153,069",,534,3,"60,137","1,533","982,245","374,752","2,621,051",Africa
118,Martinique,"141,415",,909,,104,,"140,402",8,"377,350","2,426","807,954","2,155,935","374,758",North America
119,Trinidad and Tobago,"137,757",+261,"3,746",+5,"126,980",+359,"7,031",18,"97,882","2,662","673,601","478,619","1,407,385",North America
120,Cambodia,"135,585",+33,"3,054",,"131,598",+71,933,,"7,919",178,"2,924,126","170,781","17,122,044",Asia
121,Brunei,"133,726",+745,208,+2,"127,970","+1,210","5,548",,"300,659",468,"717,784","1,613,806","444,777",Asia
122,Guadeloupe,"130,705",,843,,"2,250",,"127,612",19,"326,564","2,106","938,039","2,343,674","400,243",North America
123,Rwanda,"129,718",+4,"1,458",,"45,522",,"82,738",,"9,601",108,"5,102,965","377,683","13,511,241",Africa
124,Jamaica,"128,735",+8,"2,884",+2,"81,052",+68,"44,799",,"43,146",967,"924,184","309,746","2,983,688",North America
125,Cameroon,"119,544",,"1,927",,"117,455",,162,13,"4,316",70,"1,751,774","63,249","27,696,372",Africa
126,Angola,"99,138",,"1,900",,"97,120",,118,,"2,861",55,"1,494,119","43,126","34,645,793",Africa
127,DRC,"86,748",+33,"1,337",,"50,930",,"34,481",,920,14,"846,704","8,979","94,300,925",Africa
128,Senegal,"85,886",+6,"1,964",,"83,889",+6,33,,"4,904",112,"1,043,229","59,572","17,512,121",Africa
129,Malawi,"85,631",+6,"2,626",,"80,227",+308,"2,778",67,"4,284",131,"561,333","28,080","19,990,588",Africa
130,Ivory Coast,"81,722",+3,796,,"80,909",+1,17,,"2,970",29,"1,470,274","53,434","27,515,583",Africa
131,Suriname,"79,188",+15,"1,324",,"49,377",,"28,487",,"132,913","2,222","235,193","394,758","595,790",South America
132,Malta,"78,779",+717,638,+3,"72,562",+216,"5,579",4,"177,593","1,438","1,801,312","4,060,741","443,592",Europe
133,French Guiana,"78,649",,394,,"11,254",,"67,001",4,"251,950","1,262","609,252","1,951,724","312,161",South America
134,French Polynesia,"72,195",,646,,N/A,N/A,N/A,7,"254,443","2,277",,,"283,737",Australia/Oceania
135,Eswatini,"69,723",+28,"1,394",,"68,268",+4,61,11,"59,033","1,180","1,000,792","847,344","1,181,093",Africa
136,Channel Islands,"68,613",+248,156,,"64,012",+368,"4,445",,"388,401",883,"1,243,253","7,037,746","176,655",Europe
137,Fiji,"64,404",+4,834,,"62,600",+5,970,,"70,948",919,"504,823","556,117","907,764",Australia/Oceania
138,Madagascar,"64,009",,"1,384",,"59,280",,"3,345",19,"2,213",48,"410,717","14,197","28,930,431",Africa
139,Guyana,"63,246",+7,"1,226",,"61,949",+14,71,3,"79,739","1,546","567,141","715,035","793,165",South America
140,Sudan,"61,929",,"4,905",,N/A,N/A,N/A,,"1,357",107,"562,941","12,337","45,631,971",Africa
141,New Caledonia,"60,262",+21,311,,"59,631",+26,320,3,"207,600","1,071","98,964","340,926","290,280",Australia/Oceania
142,Barbados,"59,080",+218,374,,"57,526",,"1,180",,"205,147","1,299","611,269","2,122,550","287,988",North America
143,Mauritania,"58,668",,982,,"57,679",,7,,"12,066",202,"779,912","160,395","4,862,438",Africa
144,Belize,"57,277",+24,654,,"56,318",+28,305,6,"139,632","1,594","521,962","1,272,457","410,200",North America
145,Cabo Verde,"55,950",,401,,"55,491",+3,58,23,"98,763",708,"400,982","707,813","566,508",Africa
146,Syria,"55,688",+8,"3,140",+2,"51,576",+13,972,,"3,053",172,"146,269","8,019","18,240,886",Asia
147,Gabon,"47,584",,303,,"47,265",,16,,"20,535",131,"1,588,441","685,506","2,317,180",Africa
148,Papua New Guinea,"42,203",,640,,"39,905",,"1,658",7,"4,566",69,"249,149","26,958","9,242,199",Australia/Oceania
149,Seychelles,"40,421",+212,164,,"39,790",+63,467,,"406,617","1,650",,,"99,408",Africa
150,Curaçao,"40,217",,267,,"39,453",,497,3,"243,353","1,616","494,095","2,989,768","165,262",North America
151,Andorra,"40,024",+311,153,,"39,283",+412,588,14,"516,572","1,975","249,838","3,224,548","77,480",Europe
152,Burundi,"38,482",+19,38,,773,,"37,671",,"3,077",3,"345,742","27,643","12,507,240",Africa
153,Togo,"36,930",+6,272,,"36,591",+5,67,,"4,286",32,"718,126","83,342","8,616,577",Africa
154,Mayotte,"36,745",,187,,"2,964",,"33,594",,"129,258",658,"176,919","622,349","284,276",Africa
155,Guinea,"36,459",,440,,"35,976",,43,8,"2,651",32,"660,107","47,997","13,752,951",Africa
156,Mauritius,"36,327",+66,968,,"33,754",+154,"1,605",,"28,482",759,"358,675","281,216","1,275,445",Africa
157,Faeroe Islands,"34,237",,28,,"7,693",,"26,516",5,"696,072",569,"778,000","15,817,509","49,186",Europe
158,Aruba,"33,929",,212,,"33,663",,54,2,"315,454","1,971","177,885","1,653,883","107,556",North America
159,Tanzania,"33,815",+18,800,,N/A,N/A,N/A,7,539,13,,,"62,696,095",Africa
160,Bahamas,"33,258",,788,,"32,183",,287,11,"83,188","1,971","226,807","567,314","399,791",North America
161,Lesotho,"32,899",+19,697,,"24,151",+35,"8,051",,"15,148",321,"429,108","197,578","2,171,839",Africa
162,Haiti,"30,545",+16,833,,"28,431",+162,"1,281",,"2,623",72,"132,422","11,372","11,644,694",North America
163,Mali,"30,480",+4,727,,"29,636",+9,117,,"1,433",34,"648,671","30,502","21,266,205",Africa
164,Isle of Man,"28,229",+212,82,,"26,512",+275,"1,635",,"328,944",956,"150,753","1,756,680","85,817",Europe
165,Bhutan,"26,963","+1,087",10,,"23,137",+761,"3,816",16,"34,286",13,"2,097,163","2,666,752","786,411",Asia
166,Benin,"26,952",,163,,"25,506",,"1,283",5,"2,126",13,"604,310","47,673","12,676,037",Africa
167,Somalia,"26,400",,"1,348",,"13,182",,"11,870",,"1,584",81,"400,466","24,030","16,665,133",Africa
168,Congo,"24,069",,384,,"20,178",,"3,507",,"4,183",67,"347,815","60,442","5,754,572",Africa
169,Taiwan,"23,154",+162,853,,"20,228",+82,"2,073",,969,36,"12,686,277","530,987","23,891,889",Asia
170,Saint Lucia,"22,953",+6,365,,"22,560",+17,28,,"124,011","1,972","140,589","759,575","185,089",North America
171,Timor-Leste,"22,830",+3,130,,"22,681",+1,19,,"16,760",95,"256,935","188,620","1,362,180",Asia
172,Burkina Faso,"20,853",,382,,"20,439",,32,,952,17,"248,995","11,369","21,901,133",Africa
173,Cayman Islands,"20,606",,24,,"8,553",,"12,029",1,"307,245",358,"222,773","3,321,649","67,067",North America
174,Nicaragua,"18,434",,224,,"4,225",,"13,985",,"2,726",33,,,"6,761,865",North America
175,Tajikistan,"17,388",,124,,"17,264",,0,,"1,754",13,,,"9,910,677",Asia
176,South Sudan,"17,237",,138,,"13,514",,"3,585",1,"1,509",12,"359,136","31,441","11,422,364",Africa
177,Gibraltar,"16,854",+81,101,,"16,211",+32,542,3,"500,520","2,999","532,486","15,813,441","33,673",Europe
178,Liechtenstein,"16,286",+110,84,,"15,848",+63,354,9,"425,011","2,192","80,413","2,098,515","38,319",Europe
179,Equatorial Guinea,"15,903",,183,,"15,693",,27,5,"10,722",123,"301,203","203,075","1,483,208",Africa
180,Djibouti,"15,585",,189,,"15,391",+2,5,,"15,385",187,"297,370","293,546","1,013,028",Africa
181,San Marino,"15,181",,113,,"14,740",,328,4,"445,779","3,318","144,139","4,232,536","34,055",Europe
182,CAR,"14,649",,113,,"6,859",,"7,677",2,"2,944",23,"81,294","16,337","4,976,029",Africa
183,Grenada,"13,998",+16,218,,"13,727",+20,53,4,"123,405","1,922","143,299","1,263,314","113,431",North America
184,Bermuda,"12,456",,127,,"12,088",,241,,"201,303","2,052","837,414","13,533,526","61,877",North America
185,Gambia,"11,988",,365,,"11,591",,32,,"4,729",144,"155,686","61,418","2,534,860",Africa
186,Greenland,"11,971",,21,,"2,761",,"9,189",4,"210,231",369,"164,926","2,896,386","56,942",North America
187,Yemen,"11,805",+2,"2,143",,"8,996",+2,666,23,381,69,"265,253","8,565","30,969,861",Asia
188,Dominica,"11,787",,63,,"11,503",,221,,"163,034",871,"180,273","2,493,471","72,298",North America
189,Solomon Islands,"11,174",+396,133,,"9,700",,"1,341",1,"15,602",186,"5,117","7,145","716,212",Australia/Oceania
190,Monaco,"10,721",+51,54,,"10,374",+52,293,4,"269,867","1,359","54,960","1,383,442","39,727",Europe
191,Saint Martin,"9,912",,63,,"1,399",,"8,450",7,"248,951","1,582","112,382","2,822,605","39,815",North America
192,Eritrea,"9,725",+1,103,,"9,620",,2,,"2,678",28,"23,693","6,524","3,631,926",Africa
193,Sint Maarten,"9,715",+17,86,,"9,589",+2,40,10,"222,189","1,967","62,056","1,419,266","43,724",North America
194,Niger,"8,801",,308,,"8,477",+6,16,1,342,12,"240,394","9,342","25,731,488",Africa
195,Caribbean Netherlands,"8,515",+40,31,,"8,094",+9,390,,"319,536","1,163","30,126","1,130,516","26,648",North America
196,Guinea-Bissau,"8,149",+9,170,,"7,139",+28,840,6,"3,977",83,"129,238","63,074","2,048,992",Africa
197,Comoros,"8,086",+1,160,,"7,919",+4,7,,"8,966",177,,,"901,859",Africa
198,Sierra Leone,"7,674",,125,,N/A,N/A,N/A,,929,15,"259,958","31,474","8,259,490",Africa
199,Antigua and Barbuda,"7,491",,135,,"7,347",,9,1,"75,406","1,359","18,901","190,262","99,342",North America
200,Liberia,"7,400",,294,,"5,747",,"1,359",2,"1,406",56,"139,824","26,559","5,264,670",Africa
201,Chad,"7,308",,191,,"4,874",,"2,243",,424,11,"191,341","11,095","17,246,367",Africa
202,St. Vincent Grenadines,"6,746",,106,,"6,638",,2,,"60,473",950,"98,567","883,581","111,554",North America
203,Tonga,"6,423",+279,6,,"3,160",+271,"3,257",,"59,593",56,"163,307","1,515,160","107,782",Australia/Oceania
204,British Virgin Islands,"6,141",,62,,N/A,N/A,N/A,1,"200,804","2,027","101,616","3,322,739","30,582",North America
205,Sao Tome and Principe,"5,945",,73,,"5,867",,5,,"26,277",323,"29,036","128,338","226,247",Africa
206,Turks and Caicos,"5,910",,36,,"5,838",,36,4,"149,133",908,"436,234","11,007,949","39,629",North America
207,Saint Kitts and Nevis,"5,549",,43,,"5,506",,0,,"103,036",798,"65,141","1,209,563","53,855",North America
208,Palau,"4,024",+1,6,,"3,711",,307,,"220,566",329,"40,607","2,225,773","18,244",Australia/Oceania
209,St. Barth,"3,780",,6,,N/A,N/A,N/A,,"380,703",604,"78,646","7,920,838","9,929",North America
210,Kiribati,"3,065",,13,,"2,570",+3,482,9,"24,992",106,,,"122,641",Australia/Oceania
211,Vanuatu,"3,059",+272,2,+1,"1,123",+61,"1,934",6,"9,570",6,"24,976","78,137","319,642",Australia/Oceania
