#,"Country,Other",Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,"Serious, Critical",Tot Cases/1M pop,Deaths/1M pop,Total Tests,Tests/1M pop,Population,Region
57,Cuba,"1,100,609",+297,"8,522",,"1,090,651",+393,"1,436",23,"97,277",753,"12,920,253","1,141,955","11,314,155",North America
58,Lebanon,"1,095,959",+148,"10,368",+3,"1,078,226",+396,"7,365",186,"161,876","1,531","4,795,578","708,319","6,770,360",Asia
59,Lithuania,"1,051,268","+1,056","9,035",+9,"1,011,212","+2,479","31,021",53,"396,129","3,404","8,194,298","3,087,697","2,653,854",Europe
60,Tunisia,"1,039,532",,"28,533",,N/A,N/A,N/A,29,"86,329","2,370","4,563,397","378,972","12,041,507",Africa
61,Slovenia,"1,000,460","+2,152","6,567",+3,"974,615","+2,301","19,278",28,"481,117","3,158","2,636,541","1,267,901","2,079,453",Europe
62,Nepal,"978,693",+9,"11,951",,"966,424",+25,318,,"32,535",397,"5,605,701","186,353","30,081,108",Asia
63,Belarus,"975,566",+605,"6,914",+4,"928,536",,"40,116",,"103,303",732,"13,058,091","1,382,727","9,443,721",Europe
64,Finland,"949,583",,"3,517",,"46,000",,"900,066",29,"170,904",633,"10,591,416","1,906,222","5,556,234",Europe
65,Bolivia,"904,126",+97,"21,905",+1,"853,511",+430,"28,710",220,"75,596","1,832","2,693,845","225,238","11,959,981",South America
66,UAE,"896,141",+249,"2,302",,"878,441",+385,"15,398",,"88,676",228,"153,311,221","15,170,664","10,105,769",Asia
67,Uruguay,"895,775",,"7,197",,"886,654",,"1,924",18,"256,270","2,059","6,091,188","1,742,615","3,495,429",South America
68,Ecuador,"866,925",,"35,528",,N/A,N/A,N/A,759,"47,828","1,960","2,470,170","136,279","18,125,849",South America
69,New Zealand,"850,747","+11,292",582,+12,"795,027","+9,514","55,138",,"170,078",116,"6,975,091","1,394,433","5,002,100",Australia/Oceania
70,Costa Rica,"847,784",,"8,383",,"829,515",,"9,886",43,"163,729","1,619","4,240,743","818,999","5,177,960",North America
71,Guatemala,"839,416",+898,"17,457",+12,"819,213",+837,"2,746",5,"45,343",943,"4,381,418","236,671","18,512,721",North America
72,Latvia,"814,400",+985,"5,724",+8,"799,701","+1,055","8,975",9,"440,544","3,096","7,136,411","3,860,393","1,848,623",Europe
73,Azerbaijan,"792,412",+21,"9,706",,"782,584",+12,122,,"76,904",942,"6,780,926","658,093","10,303,895",Asia
74,Panama,"769,976",+519,"8,180",+1,"758,759",,"3,037",9,"173,529","1,844","5,807,856","1,308,911","4,437,167",North America
75,Saudi Arabia,"752,994",+146,"9,074",+2,"739,767",+231,"4,153",59,"21,039",254,"41,783,592","1,167,436","35,790,910",Asia
76,Sri Lanka,"663,006",+61,"16,497",,"642,560",+3,"3,949",,"30,730",765,"6,486,117","300,630","21,575,078",Asia
77,Paraguay,"648,682",,"18,786",,"624,673",,"5,223",6,"88,977","2,577","2,615,453","358,751","7,290,440",South America
78,Kuwait,"631,076",+74,"2,555",,"627,610",+103,911,8,"143,937",583,"7,986,760","1,821,636","4,384,388",Asia
79,Myanmar,"612,677",+19,"19,434",,"591,522",+15,"1,721",,"11,126",353,"7,858,171","142,701","55,067,244",Asia
80,Palestine,"581,816",,"5,353",,"575,899",,564,17,"109,466","1,007","3,078,533","579,210","5,315,056",Asia
81,Dominican Republic,"578,789",,"4,375",,"574,244",,170,16,"52,408",396,"3,255,822","294,805","11,043,976",North America
82,Estonia,"568,544",+209,"2,526",+1,"504,185","+1,378","61,833",5,"428,074","1,902","3,300,973","2,485,405","1,328,143",Europe
83,Bahrain,"564,617",+441,"1,474",,"559,442",+511,"3,701",3,"312,274",815,"9,683,216","5,355,515","1,808,083",Asia
84,Venezuela,"522,056",+1,"5,704",+1,"515,060",+98,"1,292",230,"18,453",202,"3,359,014","118,732","28,290,731",South America
85,Moldova,"516,699",+112,"11,487",+2,"503,763",+164,"1,449",44,"128,626","2,860","3,210,737","799,274","4,017,066",Europe
86,Egypt,"515,645",,"24,613",,"442,182",,"48,850",122,"4,873",233,"3,693,367","34,905","105,812,193",Africa
87,Libya,"501,862",,"6,429",,"490,900",,"4,533",101,"71,290",913,"2,476,960","351,857","7,039,683",Africa
88,Ethiopia,"470,352",+47,"7,510",+1,"453,671",+13,"9,171",15,"3,917",63,"4,752,120","39,570","120,093,423",Africa
89,Mongolia,"469,450",+51,"2,177",,"313,256",,"154,017",192,"139,161",645,"4,030,048","1,194,646","3,373,425",Asia
90,Cyprus,"464,366",,993,,"124,370",,"339,003",60,"379,632",812,"9,477,138","7,747,817","1,223,201",Asia
91,Armenia,"422,799",+15,"8,622",,"410,503",+18,"3,674",,"142,202","2,900","3,023,341","1,016,855","2,973,226",Asia
92,Honduras,"422,275",+36,"10,892",,"131,100",,"280,283",105,"41,446","1,069","1,263,329","123,996","10,188,483",North America
93,Oman,"388,956",+34,"4,257",,"384,029",+27,670,3,"72,830",797,"25,000,000","4,681,140","5,340,579",Asia
94,Bosnia and Herzegovina,"376,567",+41,"15,753",+1,"192,218",,"168,596",,"116,080","4,856","1,750,968","539,749","3,244,043",Europe
95,Réunion,"374,295","+13,850",742,+11,"355,605","+13,163","17,948",10,"412,752",818,"1,603,660","1,768,428","906,828",Africa
96,Qatar,"363,828",+74,677,,"362,232",+138,919,1,"129,577",241,"3,423,677","1,219,343","2,807,805",Asia
97,Kenya,"323,646",+16,"5,649",,"317,882",+31,115,,"5,789",101,"3,573,937","63,929","55,905,193",Africa
98,Zambia,"318,860",+220,"3,973",,"313,866",+30,"1,021",,"16,512",206,"3,402,725","176,204","19,311,313",Africa
99,North Macedonia,"308,878",+126,"9,265",+2,"298,811",+123,802,,"148,270","4,447","2,000,910","960,489","2,083,220",Europe
100,Botswana,"305,859",,"2,688",,"303,026",,145,1,"125,497","1,103","2,026,898","831,658","2,437,178",Africa
101,Albania,"274,606",+71,"3,496",,"270,789",+47,321,2,"95,610","1,217","1,795,792","625,247","2,872,134",Europe
102,Algeria,"265,746",,"6,874",,"178,337",+1,"80,535",6,"5,869",152,"230,861","5,099","45,277,859",Africa
103,Nigeria,"255,670",,"3,143",,"249,874",,"2,653",11,"1,187",15,"5,036,813","23,390","215,343,385",Africa
104,Zimbabwe,"247,336",+39,"5,466",+2,"241,160",+48,710,12,"16,216",358,"2,232,354","146,357","15,252,838",Africa
105,Uzbekistan,"238,357",+36,"1,637",,"236,352",+31,368,23,"6,940",48,"1,377,915","40,122","34,343,347",Asia
106,Montenegro,"234,405",+69,"2,710",+1,"231,076",+72,619,6,"373,132","4,314","2,441,891","3,887,068","628,209",Europe
107,Luxembourg,"231,669",+678,"1,056",+1,"218,751",+642,"11,862",2,"359,550","1,639","4,207,684","6,530,325","644,330",Europe
108,Mozambique,"225,345",+7,"2,201",,"223,088",,56,13,"6,863",67,"1,307,729","39,830","32,832,686",Africa
109,Laos,"202,542","+1,082",730,+3,"7,660",,"194,152",,"27,129",98,"1,232,128","165,036","7,465,821",Asia
110,Kyrgyzstan,"200,982",,"2,991",,"196,351",+10,"1,640",131,"29,916",445,"1,907,195","283,886","6,718,162",Asia
111,Iceland,"183,974",,112,,"75,685",,"108,177",1,"532,895",324,"1,953,616","5,658,801","345,235",Europe
112,Maldives,"178,883",,298,,"163,687",,"14,898",25,"320,752",534,"2,213,831","3,969,580","557,699",Asia
113,Afghanistan,"178,555",+40,"7,679",,"161,665",+60,"9,211","1,124","4,408",190,"937,846","23,152","40,507,809",Asia
114,Uganda,"164,069",+11,"3,596",,"100,205",,"60,268",2,"3,394",74,"2,612,795","54,047","48,342,573",Africa
115,El Salvador,"162,089",,"4,126",,"150,662",,"7,301",8,"24,765",630,"1,950,448","297,997","6,545,195",North America
116,Ghana,"161,117",+3,"1,445",,"159,644",+4,28,1,"4,997",45,"2,432,646","75,451","32,241,551",Africa
117,Namibia,"158,112",,"4,022",,"153,662",,428,,"60,260","1,533","997,168","380,044","2,623,820",Africa
118,Martinique,"147,519",,918,,104,,"146,497",8,"393,656","2,450","828,928","2,212,002","374,741",North America
119,Trinidad and Tobago,"142,919",+405,"3,807",+1,"132,554",,"6,558",18,"101,530","2,704","690,185","490,308","1,407,656",North America
120,Brunei,"140,542",+178,218,,"139,297",+110,"1,027",,"315,804",490,"717,784","1,612,893","445,029",Asia
121,Guadeloupe,"140,130",,854,,"2,250",,"137,026",19,"350,109","2,134","938,039","2,343,650","400,247",North America
122,Cambodia,"136,117",+27,"3,056",+1,"132,825",+24,236,,"7,943",178,"2,946,019","171,920","17,135,956",Asia
123,Rwanda,"129,758",,"1,458",,"45,522",,"82,778",,"9,590",108,"5,206,385","384,786","13,530,598",Africa
124,Jamaica,"129,347",+35,"2,936",+4,"82,777",+84,"43,634",,"43,340",984,"973,527","326,198","2,984,463",North America
125,Cameroon,"119,780",,"1,927",,"117,791",,62,13,"4,319",69,"1,751,774","63,158","27,736,213",Africa
126,Angola,"99,194",,"1,900",,"97,149",,145,,"2,858",55,"1,499,795","43,212","34,707,535",Africa
127,Malta,"89,607",+297,679,+2,"82,288",+785,"6,640",4,"201,971","1,530","1,864,230","4,201,915","443,662",Europe
128,DRC,"87,023",,"1,337",,"50,930",,"34,756",,921,14,"846,704","8,963","94,465,331",Africa
129,Senegal,"85,975",+3,"1,965",,"83,989",+3,21,1,"4,902",112,"1,061,052","60,498","17,538,735",Africa
130,Malawi,"85,735",+6,"2,632",,"81,930",+15,"1,173",67,"4,282",131,"570,098","28,476","20,020,400",Africa
131,Ivory Coast,"81,870",+9,799,+2,"81,047",+21,24,,"2,971",29,"1,491,434","54,126","27,554,965",Africa
132,French Guiana,"80,035",,394,,"11,254",,"68,387",2,"256,008","1,260","618,263","1,977,638","312,627",South America
133,Suriname,"79,302",,"1,327",,"49,396",,"28,579",,"133,033","2,226","235,824","395,607","596,106",South America
134,Channel Islands,"73,429",+125,166,+1,"71,865",+160,"1,398",,"415,438",939,"1,252,808","7,087,983","176,751",Europe
135,French Polynesia,"72,621",,648,,N/A,N/A,N/A,7,"255,856","2,283",,,"283,835",Australia/Oceania
136,Eswatini,"70,144",+37,"1,395",,"68,684",+2,65,11,"59,353","1,180","1,011,152","855,593","1,181,814",Africa
137,Barbados,"65,770",+674,386,,"62,344",+550,"3,040",,"228,361","1,340","635,587","2,206,830","288,009",North America
138,Fiji,"64,524",+2,862,,"62,677",+5,985,,"71,050",949,"506,642","557,882","908,153",Australia/Oceania
139,Madagascar,"64,121",,"1,391",,"59,370",,"3,360",14,"2,213",48,"418,849","14,456","28,973,361",Africa
140,Guyana,"63,389",+9,"1,228",,"62,076",+22,85,1,"79,896","1,548","586,801","739,609","793,393",South America
141,Sudan,"62,079",,"4,929",,N/A,N/A,N/A,,"1,359",108,"562,941","12,320","45,693,675",Africa
142,New Caledonia,"60,457",,312,,"60,064",,81,9,"208,153","1,074","98,964","340,732","290,445",Australia/Oceania
143,Mauritania,"58,683",,982,,"57,693",,8,,"12,050",202,"797,224","163,707","4,869,809",Africa
144,Belize,"57,394",+9,676,,"56,522",+4,196,6,"139,769","1,646","533,150","1,298,355","410,635",North America
145,Cabo Verde,"55,998",+5,401,,"55,534",+8,63,23,"98,784",707,"400,982","707,360","566,871",Africa
146,Syria,"55,785",+3,"3,150",,"52,051",+15,584,,"3,054",172,"146,269","8,007","18,266,514",Asia
147,Bhutan,"55,616","+1,034",19,,"49,037","+1,867","6,560",9,"70,675",24,"2,264,711","2,877,939","786,921",Asia
148,Gabon,"47,594",,303,,"47,280",,11,,"20,512",131,"1,591,228","685,772","2,320,346",Africa
149,Papua New Guinea,"43,669",+6,649,,"42,973",+19,47,7,"4,720",70,"249,149","26,928","9,252,402",Australia/Oceania
150,Seychelles,"41,660",,164,,"40,675",,821,,"418,929","1,649",,,"99,444",Africa
151,Curaçao,"41,652",,271,,"40,800",,581,3,"251,974","1,639","494,095","2,989,026","165,303",North America
152,Andorra,"41,013",+304,153,,"40,343",+344,517,14,"529,282","1,974","249,838","3,224,215","77,488",Europe
153,Taiwan,"40,185","+2,480",856,,"22,537",+237,"16,792",,"1,682",36,"13,964,112","584,408","23,894,472",Asia
154,Burundi,"38,812",+11,38,,773,,"38,001",,"3,098",3,"345,742","27,596","12,528,619",Africa
155,Mauritius,"37,432",+19,990,,"35,518",+101,924,,"29,345",776,"358,675","281,188","1,275,572",Africa
156,Mayotte,"37,038",,187,,"2,964",,"33,887",,"130,107",657,"176,919","621,481","284,673",Africa
157,Togo,"36,971",+2,273,,"36,679",,19,,"4,285",32,"727,015","84,260","8,628,272",Africa
158,Guinea,"36,459",,440,,"35,976",,43,8,"2,647",32,"660,107","47,923","13,774,441",Africa
159,Faeroe Islands,"34,658",,28,,"7,693",,"26,937",5,"704,460",569,"778,000","15,813,651","49,198",Europe
160,Aruba,"34,345",,212,,"34,038",,95,2,"319,242","1,971","177,885","1,653,468","107,583",North America
161,Tanzania,"33,864",,803,,N/A,N/A,N/A,7,539,13,,,"62,798,776",Africa
162,Bahamas,"33,421",+10,789,,"32,289",+18,343,11,"83,549","1,972","229,817","574,520","400,016",North America
163,Lesotho,"32,910",,697,,"24,155",,"8,058",,"15,146",321,"431,221","198,458","2,172,858",Africa
164,Mali,"30,691",+13,730,,"29,772",+6,189,,"1,441",34,"661,850","31,071","21,301,409",Africa
165,Haiti,"30,615",,835,,"29,312",,468,,"2,627",72,"132,422","11,364","11,653,047",North America
166,Isle of Man,"28,416",,87,,"26,794",,"1,535",,"331,019","1,013","150,753","1,756,127","85,844",Europe
167,Benin,"26,952",,163,,"25,506",,"1,283",5,"2,123",13,"604,310","47,601","12,695,189",Africa
168,Somalia,"26,485",,"1,350",,"13,182",,"11,953",,"1,587",81,"400,466","23,992","16,691,888",Africa
169,Congo,"24,079",,385,,"20,178",,"3,516",,"4,178",67,"347,815","60,356","5,762,761",Africa
170,Saint Lucia,"23,161",+50,367,,"22,708",+39,86,1,"125,100","1,982","142,170","767,905","185,140",North America
171,Timor-Leste,"22,854",+1,130,,"22,704",,20,,"16,759",95,"260,621","191,114","1,363,692",Asia
172,Cayman Islands,"21,406",,26,,"8,553",,"12,827",1,"318,955",387,"222,773","3,319,372","67,113",North America
173,Burkina Faso,"20,853",,382,,"20,439",,32,,951,17,"248,995","11,351","21,935,714",Africa
174,Nicaragua,"18,491",,225,,"4,225",,"14,041",,"2,733",33,,,"6,766,602",North America
175,Gibraltar,"17,494",,101,,"16,579",,814,,"519,526","2,999","534,283","15,866,807","33,673",Europe
176,South Sudan,"17,420",+10,138,,"13,514",,"3,768",1,"1,524",12,"375,617","32,862","11,430,250",Africa
177,Tajikistan,"17,388",,124,,"17,264",,0,,"1,752",12,,,"9,923,585",Asia
178,Liechtenstein,"17,027",+22,84,,"16,702",+21,241,3,"444,279","2,192","102,174","2,665,988","38,325",Europe
179,San Marino,"16,076",+95,114,,"15,615",+118,347,4,"471,991","3,347","149,271","4,382,590","34,060",Europe
180,Equatorial Guinea,"15,907",,183,,"15,698",,26,5,"10,705",123,"310,972","209,269","1,485,993",Africa
181,Djibouti,"15,598",,189,,"15,404",,5,,"15,384",186,"302,030","297,892","1,013,892",Africa
182,CAR,"14,649",,113,,"6,859",,"7,677",2,"2,941",23,"81,294","16,321","4,981,083",Africa
183,Grenada,"14,287",+122,219,,"13,850",+35,218,4,"125,918","1,930","147,590","1,300,776","113,463",North America
184,Bermuda,"13,143",+242,131,,"12,719",+156,293,,"212,453","2,118","866,313","14,003,734","61,863",North America
185,Solomon Islands,"12,437",,139,,"11,194",,"1,104",2,"17,340",194,"5,117","7,134","717,228",Australia/Oceania
186,Gambia,"11,995",+1,365,,"11,591",,39,,"4,724",144,"155,686","61,319","2,538,957",Africa
187,Dominica,"11,988",,63,,"11,903",,22,,"165,791",871,"187,337","2,590,820","72,308",North America
188,Greenland,"11,971",,21,,"2,761",,"9,189",4,"210,209",369,"164,926","2,896,081","56,948",North America
189,Yemen,"11,818",,"2,148",,"9,001",,669,23,381,69,"265,253","8,554","31,009,438",Asia
190,Monaco,"11,520",+40,54,,"11,266",+21,200,4,"289,862","1,359","54,960","1,382,885","39,743",Europe
191,Saint Martin,"10,279",,63,,"1,399",,"8,817",7,"257,916","1,581","112,382","2,819,842","39,854",North America
192,Sint Maarten,"9,933",+13,86,,"9,821",+68,26,10,"227,024","1,966","62,056","1,418,326","43,753",North America
193,Eritrea,"9,733",,103,,"9,629",,1,,"2,678",28,"23,693","6,518","3,634,877",Africa
194,Caribbean Netherlands,"9,574",+13,34,,"9,379",+24,161,,"359,088","1,275","30,126","1,129,923","26,662",North America
195,Tonga,"9,347",+241,11,,"7,740",+118,"1,596",,"86,663",102,"378,306","3,507,575","107,854",Australia/Oceania
196,Niger,"8,903",+10,308,,"8,497",+1,98,1,345,12,"248,217","9,627","25,784,480",Africa
197,Guinea-Bissau,"8,184",+2,171,,"7,476",,537,6,"3,989",83,"132,469","64,562","2,051,795",Africa
198,Comoros,"8,100",,160,,"7,933",,7,,"8,970",177,,,"902,975",Africa
199,Sierra Leone,"7,681",,125,,N/A,N/A,N/A,,929,15,"259,958","31,437","8,269,259",Africa
200,Antigua and Barbuda,"7,567",+28,135,,"7,387",+10,45,1,"76,134","1,358","18,901","190,170","99,390",North America
201,Liberia,"7,432",,294,,"5,747",,"1,391",2,"1,410",56,"139,824","26,523","5,271,834",Africa
202,Chad,"7,396",,193,,"4,874",,"2,329",,428,11,"191,341","11,076","17,274,814",Africa
203,Samoa,"6,794",+485,13,,"1,605",,"5,176",4,"33,836",65,"51,546","256,716","200,790",Australia/Oceania
204,St. Vincent Grenadines,"6,765",+14,106,,"6,641",,18,,"60,632",950,"98,753","885,082","111,575",North America
205,Vanuatu,"6,458",+41,7,,"5,638",+188,813,,"20,177",22,"24,976","78,032","320,075",Australia/Oceania
206,British Virgin Islands,"6,162",,62,,N/A,N/A,N/A,1,"201,412","2,027","102,294","3,343,597","30,594",North America
207,Sao Tome and Principe,"5,953",,73,,"5,875",,5,,"26,283",322,"29,036","128,199","226,492",Africa
208,Turks and Caicos,"5,941",+5,36,,"5,862",,43,4,"149,795",908,"478,593","12,067,094","39,661",North America
209,Saint Kitts and Nevis,"5,561",,43,,"5,512",,6,,"103,217",798,"65,141","1,209,069","53,877",North America
210,St. Barth,"4,432",,6,,N/A,N/A,N/A,,"446,279",604,"78,646","7,919,243","9,931",North America
211,Cook Islands,"4,404",+203,,,"3,797",+99,607,,"250,327",,"15,405","875,632","17,593",Australia/Oceania
212,Palau,"4,279",+89,6,,"3,837",+34,436,,"234,479",329,"44,460","2,436,298","18,249",Australia/Oceania
213,Kiribati,"3,076",,13,,"2,597",,466,3,"25,059",106,,,"122,752",Australia/Oceania
