#,"Country,Other",Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,"Serious, Critical",Tot Cases/1M pop,Deaths/1M pop,Total Tests,Tests/1M pop,Population,Region
78,Kuwait,"631,076",,"2,555",,"627,610",,911,8,"143,931",583,"7,986,760","1,821,564","4,384,561",Asia
79,Myanmar,"612,697",+20,"19,434",,"591,544",+22,"1,719",,"11,126",353,"7,870,822","142,929","55,068,239",Asia
80,Palestine,"581,816",,"5,353",,"575,899",,564,17,"109,459","1,007","3,078,533","579,175","5,315,380",Asia
81,Dominican Republic,"578,954",+165,"4,376",+1,"574,297",+53,281,16,"52,421",396,"3,261,060","295,272","11,044,273",North America
82,Estonia,"569,346",+802,"2,528",+2,"505,048",+863,"61,770",5,"428,678","1,903","3,304,993","2,488,428","1,328,145",Europe
83,Bahrain,"565,076",+459,"1,475",+1,"559,916",+474,"3,685",3,"312,500",816,"9,690,419","5,359,016","1,808,246",Asia
84,Venezuela,"522,070",+14,"5,705",+1,"515,135",+75,"1,230",230,"18,454",202,"3,359,014","118,733","28,290,512",South America
85,Moldova,"516,864",+165,"11,487",,"504,008",+245,"1,369",48,"128,668","2,860","3,213,594","799,991","4,017,040",Europe
86,Egypt,"515,645",,"24,613",,"442,182",,"48,850",122,"4,873",233,"3,693,367","34,903","105,817,474",Africa
87,Libya,"501,862",,"6,429",,"490,900",,"4,533",101,"71,288",913,"2,476,960","351,844","7,039,939",Africa
88,Ethiopia,"470,389",+37,"7,510",,"454,163",+492,"8,716",15,"3,917",63,"4,756,760","39,606","120,101,227",Africa
89,Mongolia,"469,491",+41,"2,177",,"313,256",,"154,058",192,"139,167",645,"4,030,048","1,194,595","3,373,569",Asia
90,Cyprus,"464,366",,993,,"124,370",,"339,003",60,"379,624",812,"9,477,138","7,747,665","1,223,225",Asia
91,Armenia,"422,805",+6,"8,622",,"410,517",+14,"3,666",,"142,203","2,900","3,026,628","1,017,956","2,973,241",Asia
92,Honduras,"422,275",,"10,892",,"131,100",,"280,283",105,"41,445","1,069","1,263,329","123,991","10,188,914",North America
93,Oman,"388,995",+39,"4,257",,"384,055",+26,683,2,"72,833",797,"25,000,000","4,680,828","5,340,935",Asia
94,Bosnia and Herzegovina,"376,642",+75,"15,753",,"192,218",,"168,671",,"116,105","4,856","1,751,774","540,006","3,243,987",Europe
95,Réunion,"374,295",,742,,"355,605",,"17,948",10,"412,744",818,"1,603,660","1,768,393","906,846",Africa
96,Qatar,"363,905",+77,677,,"362,338",+106,890,1,"129,605",241,"3,424,254","1,219,548","2,807,805",Asia
97,Kenya,"323,664",+18,"5,649",,"317,882",,133,,"5,789",101,"3,576,023","63,962","55,908,436",Africa
98,Zambia,"318,984",+124,"3,974",+1,"314,075",+209,935,,"16,517",206,"3,408,441","176,487","19,312,725",Africa
99,North Macedonia,"308,964",+86,"9,266",+1,"298,916",+105,782,,"148,311","4,448","2,003,269","961,621","2,083,220",Europe
100,Botswana,"305,859",,"2,688",,"303,026",,145,1,"125,491","1,103","2,026,898","831,613","2,437,308",Africa
101,Albania,"274,685",+79,"3,496",,"270,789",,400,2,"95,638","1,217","1,795,792","625,249","2,872,125",Europe
102,Algeria,"265,754",+8,"6,874",,"178,341",+4,"80,539",6,"5,869",152,"230,861","5,099","45,280,025",Africa
103,Nigeria,"255,679",+9,"3,143",,"249,886",+12,"2,650",11,"1,187",15,"5,036,813","23,388","215,357,387",Africa
104,Zimbabwe,"247,383",+47,"5,467",+1,"241,170",+10,746,12,"16,218",358,"2,234,565","146,496","15,253,429",Africa
105,Uzbekistan,"238,391",+34,"1,637",,"236,397",+45,357,23,"6,941",48,"1,377,915","40,120","34,344,673",Asia
106,Montenegro,"234,472",+67,"2,711",+1,"231,146",+70,615,6,"373,239","4,315","2,442,943","3,888,742","628,209",Europe
107,Luxembourg,"233,137","+1,468","1,056",,"220,258","+1,507","11,823",1,"361,813","1,639","4,211,394","6,535,798","644,358",Europe
108,Mozambique,"225,351",+6,"2,201",,"223,088",,62,13,"6,863",67,"1,308,458","39,849","32,835,088",Africa
109,Laos,"203,518",+976,730,,"7,660",,"195,128",,"27,259",98,"1,232,128","165,029","7,466,109",Asia
110,Kyrgyzstan,"200,983",+1,"2,991",,"196,360",+9,"1,632",131,"29,915",445,"1,907,195","283,874","6,718,456",Asia
111,Iceland,"183,974",,112,,"75,685",,"108,177",1,"532,886",324,"1,953,616","5,658,702","345,241",Europe
112,Maldives,"178,883",,298,,"163,687",,"14,898",25,"320,737",534,"2,213,831","3,969,395","557,725",Asia
113,Afghanistan,"178,613",+58,"7,680",+1,"161,683",+18,"9,250","1,124","4,409",190,"938,557","23,168","40,510,210",Asia
114,Uganda,"164,069",,"3,596",,"100,205",,"60,268",2,"3,394",74,"2,612,795","54,043","48,346,539",Africa
115,El Salvador,"162,089",,"4,127",+1,"150,662",,"7,300",8,"24,764",631,"1,950,448","297,993","6,545,284",North America
116,Ghana,"161,124",+7,"1,445",,"159,655",+11,24,1,"4,997",45,"2,433,244","75,465","32,243,327",Africa
117,Namibia,"158,112",,"4,022",,"153,662",,428,,"60,257","1,533","997,168","380,026","2,623,946",Africa
118,Martinique,"147,519",,918,,104,,"146,497",8,"393,657","2,450","828,928","2,212,008","374,740",North America
119,Trinidad and Tobago,"143,465",+546,"3,808",+1,"133,138",+584,"6,519",18,"101,917","2,705","693,892","492,937","1,407,669",North America
120,Brunei,"140,723",+181,218,,"139,409",+112,"1,096",,"316,203",490,"717,784","1,612,853","445,040",Asia
121,Guadeloupe,"140,130",,854,,"2,250",,"137,026",19,"350,108","2,134","938,039","2,343,644","400,248",North America
122,Cambodia,"136,146",+29,"3,056",,"132,851",+26,239,,"7,945",178,"2,946,965","171,969","17,136,588",Asia
123,Rwanda,"129,760",+2,"1,458",,"45,522",,"82,780",,"9,589",108,"5,218,611","385,665","13,531,478",Africa
124,Jamaica,"129,373",+26,"2,937",+1,"82,795",+18,"43,641",,"43,348",984,"975,768","326,945","2,984,498",North America
125,Cameroon,"119,780",,"1,927",,"117,791",,62,13,"4,318",69,"1,751,774","63,154","27,738,024",Africa
126,Angola,"99,194",,"1,900",,"97,149",,145,,"2,858",55,"1,499,795","43,209","34,710,341",Africa
127,Malta,"89,919",+312,684,+5,"82,969",+681,"6,266",4,"202,673","1,542","1,866,549","4,207,104","443,666",Europe
128,DRC,"87,023",,"1,337",,"50,930",,"34,756",,921,14,"846,704","8,962","94,472,804",Africa
129,Senegal,"85,978",+3,"1,965",,"83,995",+6,18,1,"4,902",112,"1,061,888","60,541","17,539,945",Africa
130,Malawi,"85,741",+6,"2,633",+1,"81,934",+4,"1,174",67,"4,282",132,"570,669","28,502","20,021,755",Africa
131,Ivory Coast,"81,875",+5,799,,"81,054",+7,22,,"2,971",29,"1,492,363","54,156","27,556,755",Africa
132,French Guiana,"80,422",+387,394,,"11,254",,"68,774",1,"257,228","1,260","622,646","1,991,518","312,649",South America
133,Suriname,"79,302",,"1,327",,"49,396",,"28,579",,"133,030","2,226","235,824","395,598","596,120",South America
134,Channel Islands,"73,523",+94,166,,"71,955",+90,"1,402",,"415,958",939,"1,252,808","7,087,782","176,756",Europe
135,French Polynesia,"72,621",,648,,N/A,N/A,N/A,7,"255,853","2,283",,,"283,839",Australia/Oceania
136,Eswatini,"70,190",+46,"1,395",,"68,706",+22,89,11,"59,390","1,180","1,011,587","855,937","1,181,847",Africa
137,Barbados,"66,317",+547,386,,"62,507",+163,"3,424",,"230,259","1,340","637,232","2,212,534","288,010",North America
138,Fiji,"64,524",,862,,"62,677",,985,,"71,048",949,"506,642","557,871","908,171",Australia/Oceania
139,Madagascar,"64,121",,"1,391",,"59,370",,"3,360",14,"2,213",48,"418,849","14,455","28,975,312",Africa
140,Guyana,"63,399",+10,"1,228",,"62,081",+5,90,1,"79,908","1,548","587,994","741,104","793,403",South America
141,Sudan,"62,084",+5,"4,929",,N/A,N/A,N/A,,"1,359",108,"562,941","12,319","45,696,479",Africa
142,New Caledonia,"60,457",,312,,"60,064",,81,9,"208,148","1,074","98,964","340,724","290,452",Australia/Oceania
143,Mauritania,"58,683",,982,,"57,693",,8,,"12,050",202,"797,799","163,814","4,870,144",Africa
144,Belize,"57,406",+12,676,,"56,528",+6,202,6,"139,791","1,646","534,109","1,300,627","410,655",North America
145,Bhutan,"56,301",+685,19,,"50,413","+1,376","5,869",9,"71,544",24,"2,270,580","2,885,313","786,944",Asia
146,Cabo Verde,"55,999",+1,401,,"55,537",+3,61,23,"98,783",707,"400,982","707,340","566,887",Africa
147,Syria,"55,790",+5,"3,150",,"52,065",+14,575,,"3,054",172,"146,269","8,007","18,267,679",Asia
148,Gabon,"47,594",,303,,"47,280",,11,,"20,510",131,"1,591,228","685,729","2,320,490",Africa
149,Papua New Guinea,"43,732",+63,649,,"43,025",+52,58,7,"4,726",70,"249,149","26,927","9,252,866",Australia/Oceania
150,Taiwan,"43,241","+3,056",856,,"22,537",,"19,848",,"1,810",36,"13,964,112","584,405","23,894,590",Asia
151,Seychelles,"42,079",+419,165,+1,"41,260",+585,654,,"423,134","1,659",,,"99,446",Africa
152,Curaçao,"41,652",,271,,"40,800",,581,3,"251,972","1,639","494,095","2,989,008","165,304",North America
153,Andorra,"41,013",,153,,"40,343",,517,14,"529,282","1,974","249,838","3,224,215","77,488",Europe
154,Burundi,"38,853",+41,38,,773,,"38,042",,"3,101",3,"345,742","27,594","12,529,591",Africa
155,Mauritius,"37,636",+204,990,,"35,611",+93,"1,035",,"29,505",776,"358,675","281,186","1,275,578",Africa
156,Mayotte,"37,038",,187,,"2,964",,"33,887",,"130,099",657,"176,919","621,442","284,691",Africa
157,Togo,"36,973",+2,273,,"36,679",,21,,"4,285",32,"727,399","84,299","8,628,803",Africa
158,Guinea,"36,459",,440,,"35,976",,43,8,"2,647",32,"660,107","47,919","13,775,418",Africa
159,Faeroe Islands,"34,658",,28,,"7,693",,"26,937",5,"704,460",569,"778,000","15,813,651","49,198",Europe
160,Aruba,"34,345",,212,,"34,038",,95,2,"319,239","1,971","177,885","1,653,452","107,584",North America
161,Tanzania,"33,864",,803,,N/A,N/A,N/A,7,539,13,,,"62,803,443",Africa
162,Bahamas,"33,430",+9,789,,"32,297",+8,344,11,"83,569","1,972","229,817","574,504","400,027",North America
163,Lesotho,"32,910",,697,,"24,155",,"8,058",,"15,146",321,"431,221","198,454","2,172,904",Africa
164,Mali,"30,700",+9,731,+1,"29,787",+15,182,,"1,441",34,"662,355","31,092","21,303,009",Africa
165,Haiti,"30,615",,835,,"29,312",,468,,"2,627",72,"132,422","11,363","11,653,427",North America
166,Isle of Man,"28,416",,87,,"26,794",,"1,535",,"331,015","1,013","150,753","1,756,107","85,845",Europe
167,Benin,"26,952",,163,,"25,506",,"1,283",5,"2,123",13,"604,310","47,598","12,696,060",Africa
168,Somalia,"26,485",,"1,350",,"13,182",,"11,953",,"1,587",81,"400,466","23,990","16,693,104",Africa
169,Congo,"24,079",,385,,"20,178",,"3,516",,"4,178",67,"347,815","60,352","5,763,133",Africa
170,Saint Lucia,"23,161",,368,+1,"22,716",+8,77,1,"125,099","1,988","142,292","768,556","185,142",North America
171,Timor-Leste,"22,857",+3,130,,"22,714",+10,13,,"16,760",95,"260,621","191,105","1,363,760",Asia
172,Cayman Islands,"21,755",+349,26,,"8,553",,"13,176",1,"324,145",387,"222,773","3,319,273","67,115",North America
173,Burkina Faso,"20,853",,382,,"20,439",,32,,951,17,"248,995","11,350","21,937,286",Africa
174,Nicaragua,"18,491",,225,,"4,225",,"14,041",,"2,733",33,,,"6,766,817",North America
175,Gibraltar,"17,706",+212,101,,"16,579",,"1,026",,"525,822","2,999","534,283","15,866,807","33,673",Europe
176,South Sudan,"17,420",,138,,"13,514",,"3,768",1,"1,524",12,"375,617","32,861","11,430,608",Africa
177,Tajikistan,"17,388",,124,,"17,264",,0,,"1,752",12,,,"9,924,172",Asia
178,Liechtenstein,"17,049",+22,84,,"16,724",+22,241,3,"444,842","2,192","102,174","2,665,919","38,326",Europe
179,San Marino,"16,140",+64,114,,"15,662",+47,364,4,"473,870","3,347","149,271","4,382,590","34,060",Europe
180,Equatorial Guinea,"15,907",,183,,"15,698",,26,5,"10,704",123,"310,972","209,251","1,486,120",Africa
181,Djibouti,"15,611",+13,189,,"15,411",+7,11,,"15,396",186,"303,924","299,748","1,013,932",Africa
182,CAR,"14,649",,113,,"6,859",,"7,677",2,"2,941",23,"81,294","16,320","4,981,312",Africa
183,Grenada,"14,332",+45,220,+1,"13,872",+22,240,4,"126,313","1,939","147,982","1,304,220","113,464",North America
184,Bermuda,"13,143",,131,,"12,719",,293,,"212,453","2,118","866,313","14,003,734","61,863",North America
185,Solomon Islands,"12,437",,139,,"11,194",,"1,104",2,"17,339",194,"5,117","7,134","717,274",Australia/Oceania
186,Dominica,"12,011",+23,63,,"11,926",+23,22,,"166,107",871,"187,690","2,595,666","72,309",North America
187,Gambia,"11,995",,365,,"11,591",,39,,"4,724",144,"155,686","61,314","2,539,143",Africa
188,Greenland,"11,971",,21,,"2,761",,"9,189",4,"210,209",369,"164,926","2,896,081","56,948",North America
189,Yemen,"11,818",,"2,148",,"9,001",,669,23,381,69,"265,253","8,553","31,011,237",Asia
190,Monaco,"11,545",+25,54,,"11,279",+13,212,4,"290,484","1,359","54,960","1,382,850","39,744",Europe
191,Saint Martin,"10,279",,63,,"1,399",,"8,817",7,"257,903","1,581","112,382","2,819,701","39,856",North America
192,Sint Maarten,"9,981",+48,86,,"9,836",+15,59,10,"228,111","1,965","62,056","1,418,261","43,755",North America
193,Eritrea,"9,733",,103,,"9,629",,1,,"2,678",28,"23,693","6,518","3,635,012",Africa
194,Caribbean Netherlands,"9,577",+3,34,,"9,383",+4,160,,"359,187","1,275","30,126","1,129,880","26,663",North America
195,Tonga,"9,468",+121,11,,"7,945",+205,"1,512",,"87,783",102,"393,231","3,645,855","107,857",Australia/Oceania
196,Niger,"8,908",+5,309,+1,"8,498",+1,101,1,345,12,"248,217","9,626","25,786,888",Africa
197,Guinea-Bissau,"8,185",+1,171,,"7,476",,538,6,"3,989",83,"132,611","64,628","2,051,923",Africa
198,Comoros,"8,100",,160,,"7,933",,7,,"8,970",177,,,"903,026",Africa
199,Sierra Leone,"7,681",,125,,N/A,N/A,N/A,,929,15,"259,958","31,435","8,269,703",Africa
200,Antigua and Barbuda,"7,567",,135,,"7,387",,45,1,"76,132","1,358","18,901","190,164","99,393",North America
201,Liberia,"7,432",,294,,"5,747",,"1,391",2,"1,410",56,"139,824","26,521","5,272,160",Africa
202,Chad,"7,396",,193,,"4,874",,"2,329",,428,11,"191,341","11,075","17,276,107",Africa
203,Samoa,"6,794",,13,,"1,605",,"5,176",4,"33,836",65,"51,546","256,711","200,794",Australia/Oceania
204,St. Vincent Grenadines,"6,769",+4,106,,"6,641",,22,,"60,667",950,"98,805","885,540","111,576",North America
205,Vanuatu,"6,494",+36,7,,"5,638",,849,,"20,288",22,"24,976","78,027","320,095",Australia/Oceania
206,British Virgin Islands,"6,162",,62,,N/A,N/A,N/A,1,"201,412","2,027","102,294","3,343,597","30,594",North America
207,Sao Tome and Principe,"5,953",,73,,"5,875",,5,,"26,282",322,"29,036","128,193","226,503",Africa
208,Turks and Caicos,"5,941",,36,,"5,862",,43,4,"149,791",908,"478,593","12,066,789","39,662",North America
209,Saint Kitts and Nevis,"5,561",,43,,"5,517",+5,1,,"103,215",798,"65,141","1,209,046","53,878",North America
210,Cook Islands,"4,490",+86,,,"3,916",+119,574,,"255,215",,"15,494","880,691","17,593",Australia/Oceania
211,St. Barth,"4,432",,6,,N/A,N/A,N/A,,"446,279",604,"78,646","7,919,243","9,931",North America
212,Palau,"4,279",,6,,"3,837",,436,,"234,466",329,"44,460","2,436,164","18,250",Australia/Oceania
213,Kiribati,"3,076",,13,,"2,597",,466,3,"25,058",106,,,"122,757",Australia/Oceania
