#,"Country,Other",Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,"Serious, Critical",Tot Cases/1M pop,Deaths/1M pop,Total Tests,Tests/1M pop,Population,Region
20,Ukraine,"4,862,459",,"106,485",,N/A,N/A,N/A,177,"112,315","2,460","19,521,252","450,909","43,293,111",Europe
21,Vietnam,"4,292,564","+133,688","40,726",+82,"2,616,002","+26,566","1,635,836","4,249","43,444",412,"79,958,878","809,242","98,807,169",Asia
22,S. Korea,"4,212,652","+254,326","8,796",+216,"969,524",,"3,234,332",896,"82,049",171,"15,804,065","307,812","51,343,185",Asia
23,South Africa,"3,683,172","+1,735","99,543",+26,"3,559,951","+2,582","23,678",546,"60,816","1,644","23,226,664","383,516","60,562,373",Africa
24,Israel,"3,669,119","+7,048","10,274",+10,"3,599,664","+14,372","59,181",439,"393,429","1,102","41,373,364","4,436,346","9,326,000",Asia
25,Philippines,"3,666,672",+935,"56,879",+109,"3,560,293","+1,652","49,500",292,"32,730",508,"28,340,201","252,978","112,026,263",Asia
26,Czechia,"3,624,963","+8,254","38,911",+25,"3,503,631","+12,295","82,421",173,"337,448","3,622","52,820,750","4,917,080","10,742,301",Europe
27,Malaysia,"3,595,172","+33,406","33,173",+67,"3,250,793","+27,143","311,206",371,"108,743","1,003","50,621,543","1,531,145","33,061,241",Asia
28,Belgium,"3,586,292","+7,554","30,259",+15,"3,153,957",,"402,076",227,"307,198","2,592","31,867,095","2,729,700","11,674,211",Europe
29,Peru,"3,524,504",,"210,995",,N/A,N/A,N/A,837,"104,455","6,253","27,557,825","816,725","33,741,853",South America
30,Australia,"3,344,617","+22,901","5,403",+48,"3,123,151","+21,470","216,063",112,"128,659",208,"63,941,649","2,459,678","25,995,948",Australia/Oceania
31,Portugal,"3,322,134","+13,696","21,182",+20,"2,821,650","+15,695","479,302",85,"327,406","2,088","37,805,639","3,725,851","10,146,846",Europe
32,Canada,"3,320,791","+3,480","36,956",+51,"3,168,132","+1,937","115,703",600,"86,711",965,"58,355,310","1,523,755","38,297,049",North America
33,Chile,"3,169,095","+21,661","42,955",+146,"2,216,435","+36,310","909,705","1,061","163,428","2,215","33,428,088","1,723,865","19,391,359",South America
34,Thailand,"3,004,814","+22,818","23,179",+52,"2,749,491","+18,462","232,144",687,"42,869",331,"17,270,775","246,395","70,093,717",Asia
35,Switzerland,"2,912,283","+23,612","13,300",,"2,293,957",,"605,026",134,"332,424","1,518","18,871,544","2,154,099","8,760,758",Europe
36,Austria,"2,839,297","+31,289","14,986",+26,"2,534,897","+29,406","289,414",202,"312,265","1,648","162,347,984","17,855,002","9,092,577",Europe
37,Romania,"2,765,169","+4,837","63,933",+76,"2,570,546","+15,156","130,690",794,"145,363","3,361","21,291,120","1,119,262","19,022,464",Europe
38,Denmark,"2,717,328","+14,931","4,830",+58,"2,428,005","+31,426","284,493",35,"466,381",829,"125,824,470","21,595,540","5,826,410",Europe
39,Greece,"2,499,259","+12,997","26,143",+51,"2,290,900","+18,010","182,216",384,"241,762","2,529","67,212,620","6,501,720","10,337,668",Europe
40,Sweden,"2,455,966",,"17,479",,"2,243,175",,"195,312",59,"240,666","1,713","18,174,812","1,780,994","10,204,870",Europe
41,Iraq,"2,307,555",+397,"25,041",+7,"2,254,166","+1,346","28,348",90,"55,291",600,"18,046,455","432,407","41,734,879",Asia
42,Bangladesh,"1,946,737",+368,"29,077",+13,"1,839,998","+4,018","77,662","1,275","11,626",174,"13,506,809","80,666","167,440,555",Asia
43,Serbia,"1,923,977","+2,146","15,405",+30,"1,839,799","+7,105","68,773",103,"221,699","1,775","8,825,623","1,016,971","8,678,346",Europe
44,Hungary,"1,800,046",,"44,286",,"1,618,574",,"137,186",126,"187,130","4,604","10,836,962","1,126,596","9,619,211",Europe
45,Jordan,"1,638,228",,"13,849",,"1,546,429",,"77,950",694,"157,932","1,335","16,319,298","1,573,251","10,372,975",Asia
46,Georgia,"1,623,672","+3,033","16,338",+32,"1,547,531","+8,118","59,803",,"408,335","4,109","15,984,903","4,020,019","3,976,325",Asia
47,Pakistan,"1,513,503",+796,"30,258",+10,"1,453,496","+1,831","29,749",842,"6,636",133,"26,608,558","116,663","228,080,586",Asia
48,Slovakia,"1,503,308","+9,925","18,663",+32,"1,323,805","+17,913","160,840",228,"275,126","3,416","6,482,860","1,186,451","5,464,077",Europe
49,Ireland,"1,318,954","+3,854","6,531",,"1,186,625",,"125,798",43,"262,204","1,298","11,426,271","2,271,504","5,030,266",Europe
50,Norway,"1,305,006","+5,457","1,664",,"88,952",,"1,214,390",26,"237,605",303,"9,852,076","1,793,789","5,492,326",Europe
51,Kazakhstan,"1,303,536",+220,"13,626",+3,"1,275,617","+1,884","14,293",528,"68,058",711,"11,575,012","604,336","19,153,269",Asia
52,Morocco,"1,161,586",+80,"16,015",+6,"1,142,892",+210,"2,679",293,"30,857",425,"11,237,010","298,507","37,644,076",Africa
53,Bulgaria,"1,100,811","+1,388","35,811",+21,"853,380","+1,381","211,620",416,"160,451","5,220","9,264,285","1,350,337","6,860,723",Europe
54,Lebanon,"1,077,242","+1,268","10,142",+8,"682,977",,"384,123",186,"159,022","1,497","4,795,578","707,920","6,774,183",Asia
55,Cuba,"1,072,474",+510,"8,499",+1,"1,061,574",+498,"2,401",34,"94,783",751,"12,920,253","1,141,867","11,315,021",North America
56,Croatia,"1,062,953","+1,524","15,194",+22,"1,037,462","+2,084","10,297",72,"261,630","3,740","4,543,597","1,118,339","4,062,809",Europe
57,Tunisia,"1,005,167","+1,912","27,922",+18,"966,531",+902,"10,714",157,"83,583","2,322","4,379,844","364,199","12,025,975",Africa
58,Nepal,"977,447",+67,"11,945",,"958,555",+362,"6,947",100,"32,565",398,"5,442,940","181,340","30,015,158",Asia
59,Belarus,"929,340","+1,876","6,550",+15,"920,791","+2,507","1,999",,"98,404",694,"12,530,795","1,326,837","9,444,110",Europe
60,Lithuania,"928,835","+5,318","8,498",+9,"841,986","+7,760","78,351",69,"349,371","3,196","7,812,034","2,938,410","2,658,592",Europe
61,Slovenia,"902,748","+1,840","6,353",+12,"869,672","+3,746","26,723",78,"434,135","3,055","2,578,220","1,239,876","2,079,417",Europe
62,Bolivia,"894,551",+351,"21,455",+2,"795,820","+2,006","77,276",220,"74,921","1,797","2,669,468","223,574","11,939,965",South America
63,UAE,"882,477",+558,"2,301",,"841,700","+1,623","38,476",,"87,454",228,"139,792,483","13,853,523","10,090,753",Asia
64,Uruguay,"853,170","+1,929","7,040",+9,"831,524","+3,080","14,606",117,"244,187","2,015","5,753,399","1,646,689","3,493,920",South America
65,Ecuador,"836,216",,"35,264",,N/A,N/A,N/A,759,"46,220","1,949","2,470,170","136,533","18,092,158",South America
66,Singapore,"819,663","+16,274","1,073",+6,"757,741","+18,777","60,849",34,"138,281",181,"23,230,460","3,919,101","5,927,497",Asia
67,Costa Rica,"815,945","+1,362","8,097",+15,"691,566","+4,726","116,282",116,"157,758","1,566","3,712,867","717,862","5,172,119",North America
68,Guatemala,"791,944","+2,590","17,073",+28,"737,485","+3,205","37,386",5,"42,875",924,"3,997,718","216,432","18,471,010",North America
69,Azerbaijan,"788,958",+433,"9,500",+12,"774,246","+1,531","5,212",,"76,654",923,"6,593,522","640,619","10,292,421",Asia
70,Panama,"757,487",+426,"8,111",+5,"745,464",+730,"3,912",26,"171,043","1,831","5,547,860","1,252,728","4,428,624",North America
71,Saudi Arabia,"747,119",+283,"9,006",+1,"726,876",+525,"11,237",443,"20,914",252,"40,989,691","1,147,440","35,722,722",Asia
72,Latvia,"697,548","+7,754","5,348",+25,"574,069","+22,251","118,131",59,"376,803","2,889","6,806,528","3,676,768","1,851,226",Europe
73,Finland,"671,773",,"2,387",,"46,000",,"623,386",39,"120,928",430,"10,008,882","1,801,729","5,555,155",Europe
74,Sri Lanka,"649,632",+639,"16,321",+14,"609,822",+142,"23,489",,"30,126",757,"6,282,076","291,325","21,563,820",Asia
75,Paraguay,"643,619",+277,"18,460",+6,"614,216",+898,"10,943",132,"88,416","2,536","2,541,177","349,090","7,279,430",South America
76,Kuwait,"622,489",+524,"2,544",+1,"613,669","+1,083","6,276",38,"142,236",581,"7,713,564","1,762,517","4,376,447",Asia
77,Myanmar,"597,417","+1,596","19,386",+3,"545,865","+1,809","32,166",,"10,858",352,"7,237,739","131,544","55,021,476",Asia
78,Palestine,"577,945",+77,"5,284",+6,"563,845","+1,200","8,816",56,"109,044",997,"3,078,533","580,843","5,300,112",Asia
79,Dominican Republic,"575,883",+291,"4,371",+1,"569,727",+194,"1,785",32,"52,209",396,"3,139,196","284,597","11,030,314",North America
80,Bahrain,"525,171","+1,517","1,458",,"503,957","+4,843","19,756",13,"291,663",810,"9,444,181","5,244,998","1,800,607",Asia
81,Venezuela,"516,578",+342,"5,647",+2,"505,807",+501,"5,124",230,"18,253",200,"3,359,014","118,690","28,300,813",South America
82,Estonia,"514,067","+3,052","2,290",+15,"401,965","+8,660","109,812",20,"387,090","1,724","3,136,168","2,361,517","1,328,031",Europe
83,Moldova,"504,875",+568,"11,285",+16,"483,192","+1,607","10,398",105,"125,646","2,808","3,055,334","760,366","4,018,239",Europe
84,Libya,"497,279",,"6,288",,"472,350",,"18,641",122,"70,757",895,"2,436,098","346,631","7,027,938",Africa
85,Egypt,"489,876","+1,113","24,172",+10,"419,894","+1,432","45,810",122,"4,640",229,"3,693,367","34,985","105,569,243",Africa
86,Ethiopia,"468,930",+35,"7,476",,"420,298",+105,"41,156",70,"3,916",62,"4,532,021","37,851","119,734,440",Africa
87,Mongolia,"465,590",+264,"2,173",,"313,256",,"150,161",192,"138,289",645,"4,030,048","1,197,002","3,366,784",Asia
88,Hong Kong,"440,609","+37,529","1,774",+220,"13,232",,"425,603",61,"57,983",233,"36,260,319","4,771,739","7,598,974",Asia
89,Armenia,"421,226",+218,"8,528",+12,"405,688",+695,"7,010",,"141,706","2,869","2,912,927","979,948","2,972,532",Asia
90,Honduras,"413,699",,"10,785",,"128,408",,"274,506",105,"40,684","1,061","1,263,329","124,237","10,168,669",North America
91,Oman,"384,522",+216,"4,248",,"371,874",,"8,400",55,"72,222",798,"25,000,000","4,695,538","5,324,204",Asia
92,Bosnia and Herzegovina,"372,255",+116,"15,544",+25,"192,218",,"164,493",,"114,660","4,788","1,706,211","525,539","3,246,594",Europe
93,Qatar,"358,083",+163,670,,"355,050",+298,"2,363",10,"127,531",239,"3,382,901","1,204,820","2,807,805",Asia
94,Cyprus,"331,508","+1,834",875,+2,"124,370",,"206,263",60,"271,261",716,"9,477,138","7,754,810","1,222,098",Asia
95,Kenya,"323,071",+14,"5,640",,"303,329",+5,"14,102",1,"5,794",101,"3,399,164","60,965","55,755,985",Africa
96,Zambia,"313,744",+131,"3,958",,"308,200",+232,"1,586",,"16,301",206,"3,287,759","170,825","19,246,354",Africa
97,Réunion,"302,162",,666,,"289,069",,"12,427",41,"333,502",735,"1,463,269","1,615,039","906,027",Africa
98,North Macedonia,"299,419",+370,"9,075",+10,"287,518",+391,"2,826",,"143,728","4,356","1,904,444","914,178","2,083,231",Europe
99,Albania,"272,132",+102,"3,479",+1,"267,083",+125,"1,570",13,"94,736","1,211","1,749,552","609,064","2,872,527",Europe
100,Algeria,"265,227",+41,"6,853",+1,"177,827",+41,"80,547",14,"5,871",152,"230,861","5,110","45,178,208",Africa
101,Botswana,"263,950",,"2,619",,"259,434",,"1,897",1,"108,568","1,077","2,026,898","833,703","2,431,199",Africa
102,Nigeria,"254,640",+3,"3,142",,"249,171",+11,"2,327",11,"1,186",15,"4,442,964","20,694","214,699,305",Africa
103,Zimbabwe,"239,019",+280,"5,397",,"228,224",+335,"5,398",12,"15,698",354,"2,102,446","138,086","15,225,633",Africa
104,Uzbekistan,"236,840",+69,"1,637",,"233,933",+156,"1,270",23,"6,909",48,"1,377,915","40,193","34,282,359",Asia
105,Montenegro,"230,887",+128,"2,685",+1,"227,060",+171,"1,142",60,"367,538","4,274","1,177,696","1,874,718","628,199",Europe
106,Mozambique,"225,135",+14,"2,196",+1,"219,897",,"3,042",13,"6,880",67,"1,276,700","39,016","32,722,203",Africa
107,New Zealand,"207,562","+18,882",63,,"39,580","+3,442","167,919",,"41,495",13,"6,802,074","1,359,844","5,002,100",Australia/Oceania
108,Kyrgyzstan,"200,615",+16,"2,963",+1,"195,600",+69,"2,052",131,"29,922",442,"1,907,195","284,460","6,704,621",Asia
109,Luxembourg,"186,360",,996,,"175,605",,"9,759",5,"289,807","1,549","4,081,710","6,347,432","643,049",Europe
110,Afghanistan,"174,347",+78,"7,622",+2,"157,316",+65,"9,409","1,124","4,316",189,"894,617","22,145","40,397,353",Asia
111,Maldives,"172,270",+323,297,,"157,389",+518,"14,584",25,"309,559",534,"2,198,851","3,951,208","556,501",Asia
112,Uganda,"163,338",,"3,590",,"100,064",,"59,684",35,"3,392",75,"2,472,516","51,339","48,160,142",Africa
113,Ghana,"160,028",,"1,442",,"157,999",,587,1,"4,976",45,"2,321,483","72,186","32,159,866",Africa
114,Namibia,"157,324",+13,"4,013",,"153,059",+234,252,5,"60,093","1,533","960,436","366,855","2,618,029",Africa
115,El Salvador,"156,364",,"4,086",+3,"132,410",,"19,868",153,"23,905",625,"1,758,939","268,906","6,541,090",North America
116,Laos,"143,969",+259,628,,"7,660",,"135,681",,"19,318",84,"1,002,806","134,559","7,452,546",Asia
117,Iceland,"140,929",,68,,"75,685",,"65,176",3,"408,541",197,"1,782,357","5,166,896","344,957",Europe
118,Cambodia,"132,072",+334,"3,040",+2,"126,031",+495,"3,001",,"7,720",178,"2,874,168","168,013","17,106,868",Asia
119,Trinidad and Tobago,"129,963",+642,"3,652",+3,"104,218",+285,"22,093",18,"92,363","2,595","637,557","453,104","1,407,088",North America
120,Rwanda,"129,551",+3,"1,458",,"45,522",,"82,571",1,"9,603",108,"4,905,589","363,643","13,490,123",Africa
121,Jamaica,"128,166",+24,"2,825",,"78,479",+333,"46,862",25,"42,968",947,"861,547","288,834","2,982,842",North America
122,Guadeloupe,"126,642",,837,,"2,250",,"123,555",19,"316,416","2,091","938,039","2,343,697","400,239",North America
123,Cameroon,"119,322",,"1,926",,"117,263",,133,13,"4,315",70,"1,751,774","63,349","27,652,909",Africa
124,Martinique,"115,951",,895,,104,,"114,952",10,"309,387","2,388","707,420","1,887,576","374,777",North America
125,Angola,"98,796",,"1,900",,"96,738",,158,,"2,857",55,"1,436,142","41,533","34,578,437",Africa
126,DRC,"86,154",,"1,335",,"50,930",,"33,889",,915,14,"846,704","8,996","94,121,574",Africa
127,Senegal,"85,747",+8,"1,961",,"83,705",+10,81,3,"4,905",112,"1,019,319","58,303","17,483,088",Africa
128,Malawi,"85,411",+15,"2,618",+1,"76,181",+177,"6,612",67,"4,280",131,"549,985","27,557","19,958,067",Africa
129,Brunei,"84,844","+4,095",140,+5,"46,546","+3,369","38,158",,"190,874",315,"717,784","1,614,801","444,503",Asia
130,Ivory Coast,"81,546",+12,795,,"80,314",+94,437,,"2,968",29,"1,428,735","52,006","27,472,621",Africa
131,Suriname,"78,454",+60,"1,317",,"49,364",+2,"27,773",3,"131,757","2,212","230,140","386,500","595,446",South America
132,French Guiana,"77,782",,393,,"11,254",,"66,135",5,"249,580","1,261","597,622","1,917,600","311,651",South America
133,Malta,"71,800",+121,608,+1,"69,935",+75,"1,257",3,"161,889","1,371","1,211,456","2,731,488","443,515",Europe
134,Eswatini,"69,297",+7,"1,391",,"67,768",+29,138,11,"58,711","1,179","481,633","408,058","1,180,306",Africa
135,French Polynesia,"68,425",,642,,N/A,N/A,N/A,7,"241,247","2,264",,,"283,631",Australia/Oceania
136,Fiji,"64,025",+6,834,,"62,130",,"1,061",,"70,564",919,"497,869","548,714","907,338",Australia/Oceania
137,Madagascar,"63,791",+132,"1,373",+7,"59,002",+325,"3,416",26,"2,209",48,"401,851","13,913","28,883,598",Africa
138,Guyana,"63,040",+16,"1,223",,"61,508",+35,309,4,"79,504","1,542","545,087","687,445","792,917",South America
139,Sudan,"61,569",,"3,912",,"40,329",,"17,328",,"1,351",86,"562,941","12,355","45,564,658",Africa
140,Mauritania,"58,646",+1,980,,"57,635",+7,31,30,"12,081",202,"751,783","154,866","4,854,396",Africa
141,Belize,"56,876",,651,,"55,227",,998,6,"138,815","1,589","505,691","1,234,218","409,726",North America
142,New Caledonia,"56,833",,302,,"50,063",,"6,468",21,"195,908","1,041","98,964","341,138","290,100",Australia/Oceania
143,Barbados,"56,013",+150,319,+3,"54,123",+254,"1,571",,"194,513","1,108","590,700","2,051,291","287,965",North America
144,Cabo Verde,"55,892",+2,401,,"55,429",,62,23,"98,730",708,"400,982","708,309","566,112",Africa
145,Syria,"54,963",+69,"3,092",+3,"48,087",+185,"3,784",,"3,018",170,"146,269","8,031","18,212,928",Asia
146,Channel Islands,"53,230",,145,,"49,786",,"3,299",,"301,501",821,"1,214,932","6,881,518","176,550",Europe
147,Gabon,"47,559",+16,303,,"47,066",+505,190,1,"20,555",131,"1,576,525","681,379","2,313,727",Africa
148,Papua New Guinea,"41,421",,638,,"39,905",,878,7,"4,487",69,"249,149","26,990","9,231,069",Australia/Oceania
149,Seychelles,"39,403",,163,,"38,923",,317,,"396,536","1,640",,,"99,368",Africa
150,Curaçao,"39,133",,264,,"38,533",,336,3,"236,857","1,598","494,095","2,990,564","165,218",North America
151,Andorra,"38,434",,151,,"37,606",,677,14,"496,102","1,949","249,838","3,224,881","77,472",Europe
152,Burundi,"38,150",,38,,773,,"37,339",,"3,056",3,"345,742","27,695","12,483,916",Africa
153,Togo,"36,815",,272,,"36,421",,122,,"4,279",32,"693,741","80,632","8,603,820",Africa
154,Mayotte,"36,703",,187,,"2,964",,"33,552",,"129,307",659,"176,919","623,299","283,843",Africa
155,Guinea,"36,397",,440,,"32,939",,"3,018",49,"2,651",32,"587,607","42,799","13,729,507",Africa
156,Faeroe Islands,"34,237",,28,,"7,693",,"26,516",5,"696,242",569,"778,000","15,821,369","49,174",Europe
157,Aruba,"33,732",,212,,"33,462",,58,7,"313,710","1,972","177,885","1,654,344","107,526",North America
158,Tanzania,"33,620",,798,,N/A,N/A,N/A,7,537,13,,,"62,584,080",Africa
159,Bahamas,"33,169",,771,,"31,963",,435,9,"83,017","1,930","222,122","555,937","399,545",North America
160,Lesotho,"32,707",,697,,"23,437",,"8,573",,"15,067",321,"403,174","185,732","2,170,726",Africa
161,Mauritius,"32,431",,786,,"28,637",,"3,008",,"25,430",616,"358,675","281,246","1,275,307",Africa
162,Mali,"30,398",+2,724,,"29,544",+2,130,,"1,432",34,"626,406","29,509","21,227,801",Africa
163,Haiti,"30,385",+3,823,+3,"25,485",,"4,077",,"2,611",71,"132,422","11,381","11,635,580",North America
164,Benin,"26,575",,163,,"25,506",,906,5,"2,100",13,"604,310","47,752","12,655,144",Africa
165,Somalia,"26,351",,"1,348",,"13,182",,"11,821",,"1,584",81,"400,466","24,072","16,635,945",Africa
166,Congo,"24,020",,378,,"20,178",,"3,464",,"4,181",66,"347,815","60,535","5,745,639",Africa
167,Isle of Man,"23,328",,80,,"22,607",,641,,"271,926",933,"150,753","1,757,274","85,788",Europe
168,Timor-Leste,"22,757",+21,129,,"22,390",+99,238,9,"16,727",95,"248,770","182,848","1,360,531",Asia
169,Saint Lucia,"22,733",,360,,"22,280",,93,3,"122,859","1,946","136,343","736,854","185,034",North America
170,Taiwan,"20,797",+80,853,,"18,714",+52,"1,230",,871,36,"11,779,884","493,108","23,889,071",Asia
171,Burkina Faso,"20,751",,375,,"20,309",,67,,949,17,"248,995","11,389","21,863,407",Africa
172,Cayman Islands,"19,373",,17,,"8,553",,"10,803",2,"289,080",254,"222,773","3,324,176","67,016",North America
173,Nicaragua,"18,105",,221,,"4,225",,"13,659",,"2,680",33,,,"6,756,698",North America
174,Tajikistan,"17,388",,124,,"17,263",,1,,"1,757",13,,,"9,896,596",Asia
175,South Sudan,"16,999",,137,,"13,271",,"3,591",1,"1,489",12,"342,501","30,008","11,413,761",Africa
176,Equatorial Guinea,"15,889",,183,,"15,665",,41,5,"10,735",124,"290,997","196,597","1,480,170",Africa
177,Gibraltar,"15,609",,101,,"15,028",,480,10,"463,533","2,999","517,725","15,374,621","33,674",Europe
178,Djibouti,"15,550",,189,,"15,359",,2,,"15,364",187,"287,047","283,619","1,012,086",Africa
179,Bhutan,"14,451",+331,7,+1,"10,188",+117,"4,256",3,"18,389",9,"2,007,790","2,554,915","785,854",Asia
180,San Marino,"14,369",,112,,"13,994",,263,4,"421,985","3,289","136,485","4,008,252","34,051",Europe
181,CAR,"14,320",,113,,"6,859",,"7,348",2,"2,881",23,"81,294","16,355","4,970,517",Africa
182,Grenada,"13,690",,216,,"13,336",,138,4,"120,726","1,905","136,411","1,202,951","113,397",North America
183,Liechtenstein,"12,833",+152,78,,"11,863",,892,6,"334,960","2,036","80,413","2,098,899","38,312",Europe
184,Gambia,"11,939",,365,,"11,559",,15,4,"4,718",144,"137,657","54,401","2,530,390",Africa
185,Greenland,"11,806",,20,,"2,761",,"9,025",4,"207,359",351,"164,926","2,896,742","56,935",North America
186,Yemen,"11,775",+1,"2,135",,"8,790",+84,850,23,381,69,"265,253","8,577","30,926,686",Asia
187,Bermuda,"11,634",,123,,"11,338",,173,,"187,973","1,987","805,308","13,011,504","61,892",North America
188,Dominica,"11,248",,61,,"10,918",,269,,"155,604",844,"169,712","2,347,785","72,286",North America
189,Saint Martin,"9,912",,63,,"1,399",,"8,450",7,"249,227","1,584","112,382","2,825,727","39,771",North America
190,Eritrea,"9,715",+7,103,,"9,604",+1,8,,"2,677",28,"23,693","6,529","3,628,707",Africa
191,Sint Maarten,"9,573",,85,,"9,446",,42,10,"219,102","1,945","62,056","1,420,306","43,692",North America
192,Monaco,"9,537",+17,51,,"9,322",+23,164,4,"240,172","1,284","54,960","1,384,069","39,709",Europe
193,Niger,"8,762",+1,307,,"8,446",+11,9,1,341,12,"229,739","8,948","25,673,678",Africa
194,Comoros,"8,033",,160,,"7,855",,18,,"8,919",178,,,"900,642",Africa
195,Guinea-Bissau,"8,027",,167,,"7,018",,842,6,"3,923",82,"124,624","60,913","2,045,933",Africa
196,Solomon Islands,"7,940",+682,115,+4,"1,783",,"6,042",2,"11,103",161,"5,117","7,156","715,105",Australia/Oceania
197,Sierra Leone,"7,665",,125,,N/A,N/A,N/A,,929,15,"259,958","31,515","8,248,832",Africa
198,Caribbean Netherlands,"7,612",+3,31,,"7,545",,36,,"285,822","1,164","30,126","1,131,196","26,632",North America
199,Antigua and Barbuda,"7,455",+6,135,,"7,301",+17,19,1,"75,084","1,360","18,901","190,363","99,289",North America
200,Liberia,"7,384",,294,,"5,747",,"1,343",2,"1,405",56,"139,824","26,598","5,256,854",Africa
201,Chad,"7,255",,190,,"4,874",,"2,191",,421,11,"191,341","11,115","17,215,334",Africa
202,St. Vincent Grenadines,"6,742",,106,,"6,627",,9,,"60,450",950,"98,236","880,795","111,531",North America
203,British Virgin Islands,"6,091",,62,,N/A,N/A,N/A,1,"199,261","2,028","100,749","3,295,898","30,568",North America
204,Sao Tome and Principe,"5,934",,72,,"5,859",,3,,"26,259",319,"29,036","128,489","225,980",Africa
205,Turks and Caicos,"5,867",,36,,"5,787",,44,4,"148,175",909,"419,792","10,602,147","39,595",North America
206,Saint Kitts and Nevis,"5,536",+3,42,,"5,490",+5,4,1,"102,842",780,"65,141","1,210,124","53,830",North America
207,Palau,"3,844",,6,,"3,313",,525,5,"210,757",329,"37,269","2,043,369","18,239",Australia/Oceania
208,St. Barth,"3,780",,6,,N/A,N/A,N/A,,"380,741",604,"78,646","7,921,636","9,928",North America
209,Kiribati,"2,985",+11,11,,"2,321",+21,653,4,"24,363",90,,,"122,521",Australia/Oceania
210,Anguilla,"2,555",,9,,"2,528",,18,4,"167,783",591,"51,382","3,374,179","15,228",North America
211,Saint Pierre Miquelon,"1,102",,1,,"1,070",,31,1,"191,752",174,"17,358","3,020,358","5,747",North America
