"Country,Other",Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,"Serious, Critical",Tot Cases/1M pop,Deaths/1M pop,Total Tests,Tests/1M pop,Population,Region,Date
Asia,115016693,590542.0,1343118.0,1877.0,106366780.0,466138.0,7306795.0,31390.0,24653.220566183078,287.8902482477972,1923659997.0,412326.3585780898,4665382062.0,Asia,2022-02-25
North America,94731492,112722.0,1399453.0,2475.0,65247228.0,239380.0,28084811.0,15222.0,158749.20772858136,2345.17635385059,1060004464.0,1776335.0422978615,596736786.0,North America,2022-02-25
South America,54041911,141028.0,1255343.0,1231.0,47480736.0,142299.0,5305832.0,13562.0,123769.79430778476,2875.0564519400036,209087726.0,478864.35472835996,436632470.0,South America,2022-02-25
Europe,154612274,728850.0,1702086.0,2769.0,130112523.0,1271329.0,22797665.0,15561.0,206597.00901291016,2274.372322360049,2483428964.0,3318423.4523219685,748376149.0,Europe,2022-02-25
Africa,11505962,9981.0,248910.0,218.0,10584252.0,17118.0,672800.0,1862.0,8256.380879035032,178.6113811779154,95657850.0,68641.60021296797,1393584207.0,Africa,2022-02-25
Oceania,3446416,37680.0,7678.0,36.0,3142334.0,27431.0,296404.0,226.0,79435.20686904834,176.96746949310622,70862024.0,1633273.387658213,43386505.0,Australia/Oceania,2022-02-25
World,433355469,1620803.0,5956603.0,8606.0,362934559.0,2163695.0,64464307.0,77823.0,55595.0,764.2,5842701025.0,741074.1079509329,7884098179.0,All,2022-02-25
China,108604,224.0,4636.0,0.0,101714.0,68.0,2254.0,18.0,75.0,3.0,160000000.0,111163.0,1439323776.0,Asia,2022-02-25
USA,80534290,78241.0,972295.0,1948.0,52866250.0,203580.0,26695745.0,8981.0,240969.0,2909.0,947131392.0,2833941.0,334210037.0,North America,2022-02-25
India,42905844,11499.0,513512.0,254.0,42270482.0,23598.0,121850.0,8944.0,30594.0,366.0,764599181.0,545199.0,1402420930.0,Asia,2022-02-25
Brazil,28671194,90199.0,648267.0,781.0,25994566.0,92647.0,2028361.0,8318.0,133320.0,3014.0,63776166.0,296556.0,215056109.0,South America,2022-02-25
France,22593109,58138.0,137958.0,188.0,20465162.0,214261.0,1989989.0,3055.0,344869.0,2106.0,243529298.0,3717312.0,65512203.0,Europe,2022-02-25
UK,18804765,31933.0,161224.0,120.0,17153253.0,65076.0,1490288.0,289.0,274621.0,2354.0,480341745.0,7014818.0,68475295.0,Europe,2022-02-25
Russia,16052028,123460.0,349365.0,787.0,13139971.0,167310.0,2562692.0,2300.0,109917.0,2392.0,273400000.0,1872117.0,146037876.0,Europe,2022-02-25
Germany,14504151,193099.0,123130.0,235.0,10629300.0,193500.0,3751721.0,2494.0,172204.0,1462.0,104701826.0,1243096.0,84226665.0,Europe,2022-02-25
Turkey,13913625,71736.0,93805.0,266.0,13133955.0,90117.0,685865.0,1128.0,162091.0,1093.0,142584707.0,1661082.0,85838429.0,Asia,2022-02-25
Italy,12694305,41933.0,154206.0,193.0,11363190.0,65180.0,1176909.0,799.0,210467.0,2557.0,186386005.0,3090215.0,60314896.0,Europe,2022-02-25
Spain,10977524,27527.0,99410.0,248.0,9181728.0,101584.0,1696386.0,1053.0,234639.0,2125.0,471036328.0,10068169.0,46784706.0,Europe,2022-02-25
Argentina,8887973,9487.0,125958.0,86.0,8644638.0,15984.0,117377.0,1247.0,193718.0,2745.0,34170424.0,744762.0,45881008.0,South America,2022-02-25
Iran,7023904,11972.0,136166.0,214.0,6602417.0,22649.0,285321.0,4197.0,81893.0,1588.0,46780865.0,545429.0,85768926.0,Asia,2022-02-25
Netherlands,6272493,37540.0,21539.0,8.0,4127399.0,67698.0,2123555.0,173.0,364732.0,1252.0,21107399.0,1227351.0,17197527.0,Europe,2022-02-25
Colombia,6058715,2159.0,138501.0,80.0,5883546.0,2828.0,36668.0,342.0,117011.0,2675.0,33118905.0,639621.0,51778918.0,South America,2022-02-25
Poland,5637646,16724.0,111056.0,198.0,5020672.0,17336.0,505918.0,901.0,149231.0,2940.0,33459332.0,885680.0,37778107.0,Europe,2022-02-25
Mexico,5473489,18252.0,317303.0,362.0,4734808.0,19057.0,421378.0,4798.0,41728.0,2419.0,15012028.0,114446.0,131170797.0,North America,2022-02-25
Indonesia,5457775,49447.0,147586.0,244.0,4736234.0,61361.0,573955.0,2911.0,19611.0,530.0,83510051.0,300070.0,278302189.0,Asia,2022-02-25
Ukraine,4809624,0.0,105505.0,0.0,4058020.0,0.0,646099.0,177.0,111078.0,2437.0,19521252.0,450842.0,43299538.0,Europe,2022-02-25
Japan,4750496,65657.0,22755.0,226.0,3946025.0,90472.0,781716.0,1503.0,37751.0,181.0,38325794.0,304568.0,125836585.0,Asia,2022-02-25
South Africa,3669671,2111.0,99145.0,127.0,3536503.0,2808.0,34023.0,546.0,60612.0,1638.0,23020001.0,380219.0,60543987.0,Africa,2022-02-25
Philippines,3658797,1576.0,56223.0,58.0,3547335.0,1393.0,55239.0,299.0,32671.0,502.0,28128384.0,251168.0,111990395.0,Asia,2022-02-25
Israel,3607511,5607.0,10114.0,9.0,3502941.0,19371.0,94456.0,657.0,386823.0,1084.0,41373364.0,4436346.0,9326000.0,Asia,2022-02-25
Czechia,3559590,10025.0,38544.0,50.0,3400257.0,31705.0,120789.0,235.0,331377.0,3588.0,52502401.0,4887666.0,10741814.0,Europe,2022-02-25
Belgium,3537675,8634.0,30101.0,25.0,2800643.0,41821.0,706931.0,289.0,303065.0,2579.0,31588948.0,2706161.0,11672974.0,Europe,2022-02-25
Peru,3508642,2567.0,210229.0,113.0,0.0,0.0,0.0,1051.0,104020.0,6233.0,27224498.0,807117.0,33730556.0,South America,2022-02-25
