"Country,Other",Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,"Serious, Critical",Tot Cases/1M pop,Deaths/1M pop,Total Tests,Tests/1M pop,Population,Region,Date
Asia,117333274,542556.0,1350430.0,1930.0,107989494.0,375976.0,7993350.0,31352.0,25147.291504340817,289.4290401050854,1935621225.0,414849.3392169749,4665841408.0,Asia,2022-03-02
North America,95006983,67455.0,1407004.0,1915.0,66238130.0,254870.0,27361849.0,13603.0,159194.056515554,2357.5811716240955,1064973191.0,1784473.0671597463,596799812.0,North America,2022-03-02
South America,54325429,48665.0,1258590.0,612.0,48192014.0,215387.0,4874825.0,13322.0,124405.29813580711,2882.17262270944,209867150.0,480596.0274084932,436680992.0,South America,2022-03-02
Europe,156893376,670848.0,1711758.0,2716.0,134740651.0,1303939.0,20440967.0,14419.0,209643.35782136608,2287.277538712571,2495001539.0,3333859.680637098,748382289.0,Europe,2022-03-02
Africa,11542596,16593.0,249675.0,142.0,10653427.0,33537.0,639494.0,1820.0,8280.05471793411,179.10378754486416,96164192.0,68983.16216437978,1394024121.0,Africa,2022-03-02
Oceania,3597636,44967.0,7812.0,51.0,3239218.0,30390.0,350606.0,194.0,82907.41045318416,180.02729860949654,71250451.0,1641964.4416587686,43393419.0,Australia/Oceania,2022-03-02
World,438700015,1391084.0,5985284.0,7366.0,371053640.0,2214099.0,61661091.0,74710.0,56281.0,767.9,5872877748.0,744804.9272367628,7885122041.0,All,2022-03-02
China,109526,200.0,4636.0,0.0,102017.0,81.0,2873.0,19.0,76.0,3.0,160000000.0,111163.0,1439323776.0,Asia,2022-03-02
USA,80719765,49036.0,978556.0,1675.0,53739739.0,230543.0,26001470.0,7522.0,241505.0,2928.0,951544688.0,2846920.0,334236503.0,North America,2022-03-02
India,42938599,7554.0,514246.0,192.0,42338673.0,14123.0,85680.0,8944.0,30613.0,367.0,768382993.0,547825.0,1402606131.0,Asia,2022-03-02
Brazil,28811165,23545.0,649717.0,274.0,26506005.0,169632.0,1655443.0,8318.0,133958.0,3021.0,63776166.0,296528.0,215076719.0,South America,2022-03-02
France,22782609,79794.0,138576.0,209.0,21080886.0,179382.0,1563147.0,2484.0,347751.0,2115.0,246629975.0,3764529.0,65514171.0,Europe,2022-03-02
UK,18985117,23976.0,161630.0,15.0,17537214.0,87564.0,1286273.0,289.0,277235.0,2360.0,482718940.0,7049034.0,68480157.0,Europe,2022-03-02
Russia,16495369,97333.0,352446.0,786.0,13748465.0,172813.0,2394458.0,2300.0,112952.0,2413.0,273400000.0,1872106.0,146038728.0,Europe,2022-03-02
Germany,14974713,150565.0,123721.0,275.0,11239500.0,228800.0,3611492.0,2494.0,177783.0,1469.0,104701826.0,1243042.0,84230316.0,Europe,2022-03-02
Turkey,14149341,59885.0,94648.0,203.0,13437729.0,71545.0,616964.0,1128.0,164813.0,1102.0,144214377.0,1679825.0,85850820.0,Asia,2022-03-02
Italy,12831489,48148.0,155000.0,233.0,11601742.0,73607.0,1074747.0,708.0,212746.0,2570.0,187867237.0,3114836.0,60313686.0,Europe,2022-03-02
Spain,11036085,14641.0,99883.0,119.0,9679247.0,118803.0,1256955.0,1053.0,235890.0,2135.0,471036328.0,10068116.0,46784953.0,Europe,2022-03-02
Argentina,8904176,3520.0,126257.0,105.0,8688724.0,6534.0,89195.0,1136.0,194047.0,2751.0,34279674.0,747051.0,45886668.0,South America,2022-03-02
