"Country,Other",Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,"Serious, Critical",Tot Cases/1M pop,Deaths/1M pop,Total Tests,Tests/1M pop,Population,Region,Date
Asia,135928190,617741.0,1395355.0,1344.0,116948957.0,339126.0,17583878.0,27308.0,29119.43404828341,298.92215806333104,1995112223.0,427406.1090386961,4667954390.0,Asia,2022-03-25
North America,96318106,50370.0,1437671.0,918.0,77115028.0,265099.0,17765407.0,8170.0,161312.61463174416,2407.7972213265307,1093875656.0,1832012.1675915672,597089733.0,North America,2022-03-25
South America,55918346,51197.0,1285624.0,457.0,51164462.0,62454.0,3468260.0,11776.0,127987.6589513781,2942.576414039616,214813358.0,491671.53123420867,436904202.0,South America,2022-03-25
Europe,174741204,794746.0,1762735.0,1849.0,153667490.0,610252.0,19310979.0,10812.0,233483.0920944542,2355.3049247796057,2564827755.0,3427033.242411888,748410527.0,Europe,2022-03-25
Oceania,5018919,75508.0,8640.0,37.0,4392905.0,56448.0,617374.0,138.0,115571.70970736514,198.9551080365383,73790376.0,1699186.600594535,43426882.0,Australia/Oceania,2022-03-25
Africa,11688102,2446.0,252396.0,23.0,10883388.0,4473.0,552318.0,1416.0,8372.279553825518,180.79324344254914,98572259.0,70608.08577817796,1396047746.0,Africa,2022-03-25
World,479613588,1592008.0,6142436.0,4628.0,414172936.0,1337852.0,59298216.0,59620.0,61530.0,788.0,6040991627.0,765667.8233214119,7889833480.0,All,2022-03-25
China,140651,1366.0,4638.0,0.0,109119.0,725.0,26894.0,50.0,98.0,3.0,160000000.0,111163.0,1439323776.0,Asia,2022-03-25
USA,81601426,32463.0,1003204.0,698.0,64070163.0,245769.0,16528059.0,2548.0,244054.0,3000.0,977947531.0,2924849.0,334358250.0,North America,2022-03-25
India,43018032,1660.0,520885.0,95.0,42480436.0,2349.0,16711.0,8944.0,30651.0,371.0,785644225.0,559792.0,1403458058.0,Asia,2022-03-25
Brazil,29802257,34576.0,658626.0,259.0,28433713.0,26256.0,709918.0,8318.0,138505.0,3061.0,63776166.0,296397.0,215171525.0,South America,2022-03-25
France,24779882,143571.0,141564.0,121.0,22870555.0,53554.0,1767763.0,1564.0,378185.0,2161.0,254106036.0,3878107.0,65523221.0,Europe,2022-03-25
UK,20691123,39925.0,164454.0,172.0,18783177.0,24952.0,1743492.0,302.0,302049.0,2401.0,500714605.0,7309433.0,68502521.0,Europe,2022-03-25
Germany,20018465,276746.0,128757.0,300.0,15518700.0,189700.0,4371008.0,2494.0,237616.0,1528.0,104701826.0,1242794.0,84247107.0,Europe,2022-03-25
Russia,17715390,25382.0,366618.0,398.0,16545758.0,61860.0,803014.0,2300.0,121303.0,2510.0,273400000.0,1872056.0,146042647.0,Europe,2022-03-25
Turkey,14775634,15303.0,97666.0,68.0,14423782.0,18965.0,254186.0,975.0,171994.0,1137.0,152146925.0,1771049.0,85907818.0,Asia,2022-03-25
Italy,14230754,76875.0,158582.0,146.0,12824463.0,75604.0,1247709.0,447.0,235967.0,2630.0,198135632.0,3285389.0,60308121.0,Europe,2022-03-25
Spain,11451676,24298.0,102392.0,113.0,10755608.0,16147.0,593676.0,510.0,244767.0,2189.0,471036328.0,10067872.0,46786087.0,Europe,2022-03-25
S. Korea,11162232,339396.0,14294.0,392.0,0.0,0.0,0.0,1085.0,217395.0,278.0,15804065.0,307799.0,51345468.0,Asia,2022-03-25
Argentina,9023812,2572.0,127846.0,66.0,8831906.0,4092.0,64060.0,607.0,196543.0,2785.0,35236575.0,767469.0,45912705.0,South America,2022-03-25
Vietnam,8816431,109666.0,42196.0,51.0,5001564.0,175540.0,3772671.0,3889.0,89188.0,427.0,83048614.0,840126.0,98852588.0,Asia,2022-03-25
