"Country,Other",Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,"Serious, Critical",Tot Cases/1M pop,Deaths/1M pop,Total Tests,Tests/1M pop,Population,Region,Date
Asia,113756303,622356.0,1339070.0,2182.0,105477853.0,456438.0,6939380.0,31202.0,24384.022971182072,287.0338854104706,1916654722.0,410840.9955013445,4665198320.0,Asia,2022-02-23
North America,94499615,121426.0,1393693.0,3498.0,64754532.0,287102.0,28351390.0,16265.0,158367.32317725304,2335.622528630147,1056733590.0,1770928.5901301168,596711576.0,North America,2022-02-23
South America,53748289,186792.0,1252480.0,1428.0,47165052.0,308077.0,5330757.0,13767.0,123102.79696373994,2868.6269648722214,208538672.0,477628.11200006685,436613061.0,South America,2022-02-23
Europe,153029779,883576.0,1695935.0,3460.0,127473946.0,1431523.0,23859898.0,16002.0,204483.10896060083,2266.160636584965,2477575960.0,3310613.387129345,748373691.0,Europe,2022-02-23
Africa,11486379,10931.0,248551.0,208.0,10533780.0,19523.0,704048.0,1873.0,8243.369515486265,178.37629564927528,95462821.0,68510.30324645582,1393408239.0,Africa,2022-02-23
Oceania,3374226,35065.0,7592.0,75.0,3088540.0,37134.0,278094.0,244.0,77776.28745997607,174.99645085899354,70616750.0,1627724.0017382551,43383737.0,Australia/Oceania,2022-02-23
World,429895312,1860146.0,5937336.0,10851.0,358494409.0,2539797.0,65463567.0,79353.0,55152.0,761.7,5825582515.0,738941.2231814192,7883688624.0,All,2022-02-23
China,108194,205.0,4636.0,0.0,101598.0,54.0,1960.0,14.0,75.0,3.0,160000000.0,111163.0,1439323776.0,Asia,2022-02-23
USA,80375627,77959.0,967779.0,2543.0,52453562.0,238409.0,26954286.0,10011.0,240502.0,2896.0,944126758.0,2825040.0,334199450.0,North America,2022-02-23
India,42881179,14148.0,512954.0,302.0,42219896.0,30009.0,148329.0,8944.0,30578.0,366.0,762414018.0,543670.0,1402346849.0,Asia,2022-02-23
Brazil,28485502,133626.0,646490.0,956.0,25772807.0,266823.0,2066205.0,8318.0,132461.0,3006.0,63776166.0,296567.0,215047865.0,South America,2022-02-23
France,22468239,66833.0,137489.0,213.0,20010065.0,269738.0,2320685.0,3055.0,342967.0,2099.0,243529298.0,3717357.0,65511416.0,Europe,2022-02-23
UK,18734231,39505.0,160979.0,164.0,17011869.0,93358.0,1561383.0,312.0,273599.0,2351.0,478753907.0,6991828.0,68473350.0,Europe,2022-02-23
Russia,15795570,137642.0,347816.0,785.0,12836228.0,179203.0,2611526.0,2300.0,108161.0,2382.0,273400000.0,1872121.0,146037535.0,Europe,2022-02-23
Germany,14092621,219859.0,122622.0,253.0,10234100.0,202900.0,3735899.0,2494.0,167321.0,1456.0,104701826.0,1243117.0,84225205.0,Europe,2022-02-23
Turkey,13762181,86600.0,93258.0,268.0,12949425.0,95526.0,719498.0,1128.0,160336.0,1086.0,141675559.0,1650586.0,85833472.0,Asia,2022-02-23
Italy,12605082,50364.0,153764.0,252.0,11228571.0,119280.0,1222747.0,886.0,208986.0,2549.0,185461360.0,3074860.0,60315380.0,Europe,2022-02-23
Spain,10914105,33911.0,98936.0,301.0,8978634.0,101638.0,1836535.0,1162.0,233284.0,2115.0,471036328.0,10068190.0,46784608.0,Europe,2022-02-23
Argentina,8868188,12564.0,125775.0,157.0,8615796.0,8325.0,126617.0,1452.0,193296.0,2741.0,34056182.0,742309.0,45878744.0,South America,2022-02-23
Iran,6998975,15340.0,135726.0,227.0,6561376.0,21623.0,301873.0,3984.0,81608.0,1583.0,46780865.0,545466.0,85763051.0,Asia,2022-02-23
Netherlands,6193776,40569.0,21518.0,11.0,3996457.0,73707.0,2175801.0,166.0,360159.0,1251.0,21107399.0,1227366.0,17197320.0,Europe,2022-02-23
Colombia,6054307,2181.0,138364.0,79.0,5877343.0,2899.0,38600.0,342.0,116933.0,2672.0,33050451.0,638336.0,51775956.0,South America,2022-02-23
Poland,5602664,20440.0,110517.0,360.0,4969881.0,34541.0,522266.0,944.0,148304.0,2925.0,33281109.0,880958.0,37778333.0,Europe,2022-02-23
Mexico,5436566,18309.0,316492.0,706.0,4696414.0,19915.0,423660.0,4798.0,41449.0,2413.0,14936438.0,113877.0,131163399.0,North America,2022-02-23
Indonesia,5350902,61488.0,147025.0,227.0,4632355.0,39170.0,571522.0,2807.0,19228.0,528.0,82520129.0,296530.0,278286394.0,Asia,2022-02-23
Ukraine,4783835,25062.0,105229.0,297.0,4023033.0,37432.0,655573.0,177.0,110479.0,2430.0,19430200.0,448724.0,43300966.0,Europe,2022-02-23
Japan,4607029,66373.0,22272.0,272.0,3783417.0,84616.0,801340.0,1489.0,36611.0,177.0,38016089.0,302102.0,125838691.0,Asia,2022-02-23
South Africa,3665149,3117.0,98978.0,110.0,3531960.0,5845.0,34211.0,546.0,60541.0,1635.0,22964127.0,379322.0,60539901.0,Africa,2022-02-23
Philippines,3655597,1422.0,55977.0,201.0,3544053.0,2499.0,55567.0,302.0,32644.0,500.0,27993027.0,249977.0,111982424.0,Asia,2022-02-23
Israel,3589333,12410.0,10075.0,37.0,3467926.0,14250.0,111332.0,673.0,384874.0,1080.0,41373364.0,4436346.0,9326000.0,Asia,2022-02-23
Czechia,3538268,14201.0,38420.0,48.0,3360217.0,8236.0,139631.0,222.0,329395.0,3577.0,52400268.0,4878208.0,10741705.0,Europe,2022-02-23
Belgium,3520568,8356.0,30040.0,25.0,2719238.0,51919.0,771290.0,315.0,301607.0,2574.0,31497990.0,2698432.0,11672699.0,Europe,2022-02-23
Peru,3503892,3012.0,209927.0,119.0,0.0,0.0,0.0,1087.0,103887.0,6224.0,27110980.0,803811.0,33728046.0,South America,2022-02-23
Malaysia,3305157,31199.0,32488.0,55.0,2994840.0,20399.0,277829.0,305.0,100008.0,983.0,48525846.0,1468310.0,33048778.0,Asia,2022-02-23
Canada,3262057,6350.0,36253.0,137.0,3109294.0,14164.0,116510.0,736.0,85200.0,947.0,57920795.0,1512801.0,38287115.0,North America,2022-02-23
Portugal,3219439,13158.0,20922.0,28.0,2732009.0,14500.0,466508.0,101.0,317257.0,2062.0,37805639.0,3725525.0,10147735.0,Europe,2022-02-23
Australia,3101127,27013.0,5026.0,61.0,2891534.0,31090.0,204567.0,172.0,119334.0,193.0,63121509.0,2428959.0,25987059.0,Australia/Oceania,2022-02-23
Vietnam,2972378,60085.0,39773.0,91.0,2320722.0,15641.0,611883.0,3263.0,30091.0,403.0,78664831.0,796357.0,98780873.0,Asia,2022-02-23
Chile,2923220,27289.0,41571.0,45.0,1942664.0,18762.0,938985.0,1043.0,150787.0,2144.0,32512886.0,1677095.0,19386433.0,South America,2022-02-23
Thailand,2770793,21232.0,22733.0,39.0,2574458.0,16662.0,173602.0,687.0,39533.0,324.0,17270775.0,246414.0,70088467.0,Asia,2022-02-23
Switzerland,2723887,16554.0,13200.0,7.0,1963537.0,18332.0,747150.0,154.0,310987.0,1507.0,18462813.0,2107902.0,8758858.0,Europe,2022-02-23
Romania,2697566,11477.0,62968.0,110.0,2380151.0,21193.0,254447.0,1030.0,141781.0,3310.0,20825769.0,1094578.0,19026300.0,Europe,2022-02-23
Austria,2550371,34409.0,14661.0,30.0,2257376.0,30179.0,278334.0,196.0,280537.0,1613.0,156468799.0,17211330.0,9091035.0,Europe,2022-02-23
Denmark,2540738,27473.0,4422.0,47.0,2041613.0,51824.0,494703.0,36.0,436118.0,759.0,124836463.0,21428217.0,5825798.0,Europe,2022-02-23
Sweden,2437850,2820.0,17048.0,1.0,1910876.0,33779.0,509926.0,85.0,238935.0,1671.0,18107257.0,1774703.0,10202981.0,Europe,2022-02-23
Greece,2353577,16962.0,25538.0,53.0,2103736.0,0.0,224303.0,459.0,227636.0,2470.0,64280258.0,6217146.0,10339190.0,Europe,2022-02-23
S. Korea,2329182,171448.0,7607.0,99.0,969524.0,32633.0,1352051.0,512.0,45366.0,148.0,15804065.0,307820.0,51341863.0,Asia,2022-02-23
Iraq,2296665,1736.0,24917.0,20.0,2230960.0,2963.0,40788.0,168.0,55066.0,597.0,17904822.0,429293.0,41707686.0,Asia,2022-02-23
Bangladesh,1938135,1298.0,28995.0,5.0,1779687.0,8072.0,129453.0,1275.0,11578.0,173.0,13283785.0,79358.0,167391281.0,Asia,2022-02-23
Serbia,1896575,4388.0,15010.0,52.0,1730101.0,0.0,151464.0,129.0,218515.0,1729.0,8688491.0,1001048.0,8679399.0,Europe,2022-02-23
Hungary,1769164,6286.0,43562.0,132.0,1546872.0,11416.0,178730.0,170.0,183906.0,4528.0,10686340.0,1110853.0,9619945.0,Europe,2022-02-23
Jordan,1599422,8144.0,13751.0,20.0,1445203.0,13055.0,140468.0,941.0,154236.0,1326.0,16104982.0,1553046.0,10369933.0,Asia,2022-02-23
Georgia,1575999,10230.0,15981.0,48.0,1429763.0,7223.0,130255.0,0.0,396323.0,4019.0,15733907.0,3956669.0,3976554.0,Asia,2022-02-23
Pakistan,1503873,1232.0,30096.0,43.0,1409515.0,3154.0,64262.0,1230.0,6597.0,132.0,26216305.0,115008.0,227951465.0,Asia,2022-02-23
Slovakia,1393534,19075.0,18314.0,35.0,1148563.0,20555.0,226657.0,246.0,255039.0,3352.0,6281976.0,1149703.0,5463998.0,Europe,2022-02-23
