"Country,Other",Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,"Serious, Critical",Tot Cases/1M pop,Deaths/1M pop,Total Tests,Tests/1M pop,Population,Region,Date
Asia,132537268,687714.0,1384121.0,1401.0,115191440.0,377617.0,15796706.0,27407.0,28395.802601909007,296.5447174688775,1970382078.0,422149.7951597076,4667495047.0,Asia,2022-03-21
North America,96077760,38778.0,1432586.0,978.0,76002189.0,215282.0,18727263.0,8622.0,160927.07195940052,2399.53419303312,1088307633.0,1822879.3091112433,597026708.0,North America,2022-03-21
South America,55700380,57853.0,1272084.0,543.0,50809702.0,106463.0,3644982.0,11970.0,127502.93186070056,2911.90903137622,216865607.0,496423.91510166466,436855680.0,South America,2022-03-21
Europe,170707469,753794.0,1753696.0,2017.0,150612286.0,671834.0,18301742.0,11248.0,228095.22700434085,2343.2465466206663,2548864580.0,3405731.73736425,748404389.0,Europe,2022-03-21
Oceania,4664076,70868.0,8487.0,42.0,4114774.0,62904.0,537990.0,141.0,107417.77428885536,195.46307787212632,72268465.0,1664406.3393418211,43419965.0,Australia/Oceania,2022-03-21
Africa,11663058,6476.0,252056.0,28.0,10832578.0,11643.0,579562.0,1461.0,8356.973773519094,180.60661118705994,104829774.0,75114.06288144445,1395607826.0,Africa,2022-03-21
World,471350733,1615484.0,6103044.0,5008.0,407563675.0,1445743.0,57588245.0,60850.0,59749.284873570876,773.6330698608195,6001518137.0,760763.4649451481,7888809615.0,All,2022-03-21
China,130746,2284.0,4638.0,0.0,105829.0,591.0,19360.0,40.0,91.0,3.0,160000000.0,111163.0,1439323776.0,Asia,2022-03-21
USA,81431955,23415.0,998940.0,879.0,63045313.0,196220.0,17470611.0,2976.0,243566.0,2988.0,972540841.0,2908909.0,334331783.0,North America,2022-03-21
India,43009611,1770.0,516580.0,70.0,42467749.0,2627.0,25673.0,8944.0,30649.0,368.0,782991685.0,557975.0,1403272857.0,Asia,2022-03-21
Brazil,29658629,41363.0,657553.0,396.0,28249719.0,65855.0,769931.0,8318.0,137850.0,3056.0,63776166.0,296425.0,215150915.0,South America,2022-03-21
France,24196144,140267.0,141027.0,124.0,22604079.0,55588.0,1389466.0,1641.0,369287.0,2152.0,246629975.0,3764122.0,65521254.0,Europe,2022-03-21
UK,20093762,0.0,163511.0,0.0,18541447.0,0.0,1424780.0,298.0,293350.0,2387.0,496335966.0,7246028.0,68497659.0,Europe,2022-03-21
Germany,18812036,219274.0,127707.0,299.0,14658769.0,210569.0,4031683.0,2494.0,223306.0,1516.0,104701826.0,1242848.0,84243457.0,Europe,2022-03-21
Russia,17581267,29610.0,364533.0,475.0,16212870.0,77603.0,1030791.0,2300.0,120385.0,2496.0,273400000.0,1872067.0,146041795.0,Europe,2022-03-21
Turkey,14698214,17378.0,97274.0,92.0,14331646.0,21675.0,272017.0,975.0,171118.0,1132.0,150729969.0,1754808.0,85895427.0,Asia,2022-03-21
Italy,13888379,87051.0,157876.0,184.0,12563359.0,68391.0,1157854.0,457.0,230286.0,2618.0,195797349.0,3246551.0,60309331.0,Europe,2022-03-21
Spain,11324637,0.0,101703.0,0.0,10571203.0,0.0,637762.0,682.0,242053.0,2174.0,471036328.0,10067925.0,46785841.0,Europe,2022-03-21
S. Korea,9406189,367251.0,12477.0,376.0,0.0,0.0,0.0,1096.0,183196.0,243.0,15804065.0,307802.0,51344867.0,Asia,2022-03-21
Argentina,9009749,3223.0,127555.0,72.0,8811852.0,3873.0,70434.0,642.0,196261.0,2779.0,35086625.0,764297.0,45907045.0,South America,2022-03-21
Vietnam,7969756,152859.0,41883.0,66.0,4170159.0,178766.0,3793439.0,4145.0,80632.0,424.0,82800286.0,837715.0,98840635.0,Asia,2022-03-21
Netherlands,7517560,40986.0,21807.0,22.0,5980488.0,39024.0,1511276.0,159.0,437070.0,1268.0,21107399.0,1227181.0,17199903.0,Europe,2022-03-21
Iran,7140436,1219.0,139623.0,73.0,6821878.0,4706.0,180426.0,1901.0,83186.0,1627.0,48534882.0,565434.0,85836483.0,Asia,2022-03-21
Colombia,6096054,15465.0,139486.0,52.0,5958309.0,45313.0,105811.0,848.0,117655.0,2692.0,36770490.0,709677.0,51812979.0,South America,2022-03-21
Japan,6040469,24263.0,26953.0,34.0,5467889.0,7640.0,443901.0,438.0,48012.0,214.0,38844436.0,308749.0,125812361.0,Asia,2022-03-21
Indonesia,5964264,7703.0,153771.0,172.0,5601652.0,28424.0,221544.0,2771.0,21417.0,552.0,90458117.0,324824.0,278483838.0,Asia,2022-03-21
Poland,5895699,10255.0,114338.0,132.0,5237119.0,9210.0,542378.0,398.0,156072.0,3027.0,35040817.0,927607.0,37775512.0,Europe,2022-03-21
Mexico,5632538,2724.0,321959.0,28.0,4925561.0,2780.0,384516.0,4798.0,42913.0,2453.0,15439248.0,117627.0,131255870.0,North America,2022-03-21
