"Country,Other",Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,"Serious, Critical",Tot Cases/1M pop,Deaths/1M pop,Total Tests,Tests/1M pop,Population,Region,Date
Asia,136524624,596355.0,1396577.0,1222.0,117283683.0,334726.0,17844364.0,26791.0,29246.630467358173,299.17805478234953,1997995194.0,428015.2942554568,4668046261.0,Asia,2022-03-26
North America,96342050,23944.0,1438111.0,440.0,77322087.0,207059.0,17581852.0,7927.0,161349.30933506193,2408.4832801165767,1094258169.0,1832614.1057035786,597102339.0,North America,2022-03-26
South America,55959414,41068.0,1286013.0,389.0,51236217.0,71755.0,3437184.0,11751.0,128078.81135246443,2943.4013805758727,214998669.0,492084.7449882506,436913908.0,South America,2022-03-26
Europe,175266497,525183.0,1763728.0,990.0,154143602.0,476263.0,19359167.0,10807.0,234184.58474541418,2356.627857312969,2566272211.0,3428957.62945916,748411759.0,Europe,2022-03-26
Oceania,5086253,67334.0,8686.0,46.0,4449236.0,56331.0,628331.0,140.0,117118.49144517997,200.00798558247754,73899088.0,1701635.704266894,43428266.0,Australia/Oceania,2022-03-26
Africa,11690131,2029.0,252430.0,34.0,10887018.0,3630.0,550683.0,1419.0,8373.205262690344,180.80620349429137,98647169.0,70657.2915752872,1396135725.0,Africa,2022-03-26
World,480869690,1255913.0,6145560.0,3121.0,415322549.0,1149764.0,59401581.0,58835.0,61691.0,788.4,6046070500.0,766291.658201995,7890038258.0,All,2022-03-26
China,141986,1335.0,4638.0,0.0,110036.0,917.0,27312.0,50.0,99.0,3.0,160000000.0,111163.0,1439323776.0,Asia,2022-03-26
USA,81616936,15510.0,1003425.0,221.0,64268976.0,198813.0,16344535.0,2303.0,244096.0,3001.0,978293345.0,2925837.0,334363543.0,North America,2022-03-26
India,43019453,1421.0,521034.0,149.0,42482262.0,1826.0,16157.0,8944.0,30652.0,371.0,786302714.0,560246.0,1403495099.0,Asia,2022-03-26
Brazil,29832179,29922.0,658812.0,186.0,28464436.0,30723.0,708931.0,8318.0,138641.0,3062.0,63776166.0,296391.0,215175647.0,South America,2022-03-26
France,24919399,139517.0,141631.0,67.0,22915762.0,45207.0,1862006.0,1564.0,380312.0,2162.0,254106036.0,3878083.0,65523615.0,Europe,2022-03-26
UK,20691123,0.0,164454.0,0.0,18783177.0,0.0,1743492.0,302.0,302045.0,2401.0,500714605.0,7309330.0,68503493.0,Europe,2022-03-26
Germany,20170130,151665.0,128757.0,0.0,15646000.0,127300.0,4395373.0,2494.0,239414.0,1528.0,104701826.0,1242784.0,84247837.0,Europe,2022-03-26
Russia,17739462,24072.0,367013.0,395.0,16606691.0,60933.0,765758.0,2300.0,121468.0,2513.0,273400000.0,1872054.0,146042818.0,Europe,2022-03-26
Turkey,14789483,13849.0,97736.0,70.0,14441455.0,17673.0,250292.0,975.0,172150.0,1138.0,152414773.0,1774115.0,85910297.0,Asia,2022-03-26
Italy,14305168,74414.0,158700.0,118.0,12891028.0,66565.0,1255440.0,452.0,237202.0,2631.0,198639817.0,3293762.0,60307879.0,Europe,2022-03-26
S. Korea,11497711,335479.0,14617.0,323.0,0.0,0.0,0.0,1164.0,223928.0,285.0,15804065.0,307798.0,51345588.0,Asia,2022-03-26
Spain,11451676,0.0,102392.0,0.0,10755608.0,0.0,593676.0,510.0,244766.0,2189.0,471036328.0,10067861.0,46786136.0,Europe,2022-03-26
Argentina,9025257,1445.0,127904.0,58.0,8835483.0,3577.0,61870.0,603.0,196569.0,2786.0,35259438.0,767948.0,45913837.0,South America,2022-03-26
