"Country,Other",Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,"Serious, Critical",Tot Cases/1M pop,Deaths/1M pop,Total Tests,Tests/1M pop,Population,Region,Date
Asia,142655160,405107.0,1408564.0,1021.0,122279022.0,238875.0,18967574.0,24112.0,30552.111896565944,301.6687580139022,2028420146.0,434421.8552896413,4669240558.0,Asia,2022-04-08
North America,96931440,70326.0,1447720.0,710.0,84674022.0,134276.0,10809698.0,7263.0,162291.85334675448,2423.910775772684,1106860047.0,1853210.562260354,597266209.0,North America,2022-04-08
South America,56332185,35825.0,1290122.0,392.0,52084015.0,50445.0,2958048.0,11234.0,128894.7830344252,2951.9535817390843,216982732.0,496482.46669922053,437040070.0,South America,2022-04-08
Europe,182793099,607821.0,1786119.0,1767.0,161877812.0,755105.0,19129168.0,10265.0,244236.1434407381,2386.4949972002373,2602275630.0,3476989.9275082434,748427716.0,Europe,2022-04-08
Oceania,5932798,76563.0,9536.0,56.0,5308419.0,77814.0,614843.0,150.0,136520.5096546505,219.43433436748512,75510952.0,1737593.9062054446,43457192.0,Australia/Oceania,2022-04-08
Africa,11789492,2344.0,253107.0,9.0,11021619.0,4738.0,514766.0,1341.0,8437.46142548827,181.14271157918085,100094112.0,71634.99571639752,1397279514.0,Africa,2022-04-08
World,496434895,1197986.0,6195183.0,3955.0,437245615.0,1261253.0,52994097.0,54365.0,63688.0,794.8,6130143619.0,776684.1352532493,7892711259.0,All,2022-04-08
China,160116,1323.0,4638.0,0.0,131355.0,1765.0,24123.0,85.0,111.0,3.0,160000000.0,111163.0,1439323776.0,Asia,2022-04-08
USA,82001291,37888.0,1011412.0,519.0,71452404.0,113983.0,9537475.0,1709.0,245195.0,3024.0,989587572.0,2959007.0,334432357.0,North America,2022-04-08
India,43033067,1109.0,521604.0,44.0,42500002.0,1213.0,11461.0,8944.0,30651.0,372.0,792509451.0,564475.0,1403976623.0,Asia,2022-04-08
Brazil,30094388,27139.0,661035.0,253.0,28976397.0,33510.0,456956.0,8318.0,139825.0,3071.0,63776166.0,296317.0,215229233.0,South America,2022-04-08
France,26549263,158792.0,143017.0,105.0,23814861.0,97451.0,2591385.0,1541.0,405155.0,2183.0,260504402.0,3975423.0,65528730.0,Europe,2022-04-08
Germany,22364607,200547.0,131805.0,289.0,17930900.0,255200.0,4301902.0,2494.0,265432.0,1564.0,104701826.0,1242644.0,84257328.0,Europe,2022-04-08
UK,21524525,41934.0,169412.0,317.0,19470498.0,64009.0,1884615.0,361.0,314153.0,2473.0,509069181.0,7429917.0,68516134.0,Europe,2022-04-08
Russia,17955120,14355.0,370889.0,287.0,17105946.0,35304.0,478285.0,2300.0,122942.0,2540.0,273400000.0,1872025.0,146045033.0,Europe,2022-04-08
Italy,15107172,70702.0,160402.0,150.0,13692608.0,91204.0,1254162.0,471.0,250514.0,2660.0,205167186.0,3402174.0,60304734.0,Europe,2022-04-08
Turkey,14939259,9354.0,98311.0,36.0,14623264.0,10885.0,217684.0,975.0,173829.0,1144.0,155400010.0,1808186.0,85942513.0,Asia,2022-04-08
S. Korea,14778405,224761.0,18381.0,348.0,0.0,0.0,0.0,1116.0,287814.0,358.0,15804065.0,307789.0,51347150.0,Asia,2022-04-08
Spain,11611209,16278.0,102985.0,119.0,11021441.0,11880.0,486783.0,420.0,248173.0,2201.0,471036328.0,10067723.0,46786777.0,Europe,2022-04-08
Vietnam,10096455,46003.0,42733.0,21.0,8395066.0,117503.0,1658656.0,1674.0,102102.0,432.0,84845790.0,858016.0,98886055.0,Asia,2022-04-08
Argentina,9049250,1842.0,128158.0,14.0,8877337.0,3068.0,43755.0,428.0,197029.0,2790.0,35561414.0,774277.0,45928553.0,South America,2022-04-08
Netherlands,7960952,12810.0,22066.0,8.0,6815816.0,66210.0,1123070.0,122.0,462796.0,1283.0,21107399.0,1227041.0,17201865.0,Europe,2022-04-08
Iran,7183808,3800.0,140492.0,41.0,6904733.0,4636.0,138583.0,1536.0,83637.0,1636.0,49358909.0,574661.0,85892291.0,Asia,2022-04-08
Japan,6832377,54142.0,28456.0,69.0,6329017.0,42637.0,474904.0,494.0,54315.0,226.0,44223732.0,351561.0,125792350.0,Asia,2022-04-08
Colombia,6087123,312.0,139693.0,6.0,5920229.0,304.0,27201.0,342.0,117419.0,2695.0,34074406.0,657285.0,51841117.0,South America,2022-04-08
Indonesia,6028413,2089.0,155509.0,45.0,5794602.0,5888.0,78302.0,2771.0,21636.0,558.0,92817150.0,333115.0,278633895.0,Asia,2022-04-08
Poland,5975034,1481.0,115536.0,64.0,5333630.0,64.0,525868.0,268.0,158181.0,3059.0,35808565.0,947984.0,37773368.0,Europe,2022-04-08
Mexico,5683288,12144.0,323403.0,85.0,4982288.0,12040.0,377597.0,4798.0,43276.0,2463.0,15632134.0,119033.0,131326148.0,North America,2022-04-08
Ukraine,4980224,2226.0,108098.0,22.0,0.0,0.0,0.0,177.0,115098.0,2498.0,19521252.0,451155.0,43269546.0,Europe,2022-04-08
Australia,4911725,64000.0,6495.0,33.0,4420823.0,60518.0,484407.0,102.0,188748.0,250.0,67345284.0,2587952.0,26022616.0,Australia/Oceania,2022-04-08
Malaysia,4292585,11994.0,35228.0,36.0,4099786.0,16603.0,157571.0,197.0,129691.0,1064.0,57195409.0,1728030.0,33098629.0,Asia,2022-04-08
Israel,3982531,7750.0,10559.0,4.0,3894082.0,0.0,77890.0,249.0,427035.0,1132.0,41373364.0,4436346.0,9326000.0,Asia,2022-04-08
Austria,3950161,16479.0,16141.0,44.0,3701204.0,27097.0,232816.0,201.0,434217.0,1774.0,178486429.0,19619928.0,9097201.0,Europe,2022-04-08
Belgium,3915732,10610.0,30997.0,27.0,3567029.0,5713.0,317706.0,183.0,335287.0,2654.0,33001012.0,2825732.0,11678749.0,Europe,2022-04-08
Czechia,3850935,5287.0,39839.0,26.0,3753150.0,2884.0,57946.0,96.0,358424.0,3708.0,54847071.0,5104861.0,10744087.0,Europe,2022-04-08
Thailand,3807908,26081.0,25791.0,91.0,3534063.0,26011.0,248054.0,1496.0,54314.0,368.0,17270775.0,246340.0,70109464.0,Asia,2022-04-08
South Africa,3728689,1481.0,100075.0,5.0,3615531.0,1022.0,13083.0,546.0,61499.0,1651.0,23996380.0,395785.0,60629790.0,Africa,2022-04-08
Philippines,3680512,276.0,59591.0,169.0,3589451.0,1092.0,31470.0,289.0,32815.0,531.0,29066768.0,259160.0,112157781.0,Asia,2022-04-08
Portugal,3657771,9192.0,21852.0,21.0,0.0,0.0,0.0,61.0,360578.0,2154.0,40239817.0,3966790.0,10144177.0,Europe,2022-04-08
Canada,3552283,16891.0,37935.0,85.0,3322837.0,4743.0,191511.0,386.0,92684.0,990.0,59788211.0,1559956.0,38326854.0,North America,2022-04-08
Peru,3550240,729.0,212420.0,24.0,0.0,0.0,0.0,408.0,105089.0,6288.0,29043592.0,859703.0,33783277.0,South America,2022-04-08
Switzerland,3512093,0.0,13749.0,4.0,2965701.0,34936.0,532643.0,113.0,400629.0,1568.0,20400357.0,2327093.0,8766456.0,Europe,2022-04-08
Chile,3500670,4432.0,56912.0,90.0,3157504.0,11751.0,286254.0,479.0,180390.0,2933.0,35923936.0,1851164.0,19406138.0,South America,2022-04-08
Greece,3137714,10858.0,27968.0,76.0,2889000.0,16482.0,220746.0,359.0,303657.0,2707.0,75846164.0,7340117.0,10333100.0,Europe,2022-04-08
Denmark,2930344,2598.0,5837.0,24.0,2878124.0,5091.0,46383.0,18.0,502783.0,1002.0,126921704.0,21777006.0,5828244.0,Europe,2022-04-08
Romania,2868777,1984.0,65170.0,22.0,2606660.0,0.0,196947.0,280.0,150901.0,3428.0,22269669.0,1171412.0,19010956.0,Europe,2022-04-08
Sweden,2491980,0.0,18472.0,0.0,2444490.0,3478.0,29018.0,22.0,244060.0,1809.0,18445431.0,1806509.0,10210538.0,Europe,2022-04-08
Iraq,2321369,274.0,25181.0,2.0,2286917.0,684.0,9271.0,39.0,55513.0,602.0,18379613.0,439531.0,41816457.0,Asia,2022-04-08
Serbia,1986439,1354.0,15862.0,12.0,1939430.0,3235.0,31147.0,25.0,228979.0,1828.0,9275301.0,1069176.0,8675187.0,Europe,2022-04-08
