"Country,Other",Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,"Serious, Critical",Tot Cases/1M pop,Deaths/1M pop,Total Tests,Tests/1M pop,Population,Region,Date
Bahamas,33169,0.0,771.0,0.0,31963.0,0.0,435.0,9.0,83017.0,1930.0,222122.0,555937.0,399545.0,North America,2022-03-06
Lesotho,32707,0.0,697.0,0.0,23437.0,0.0,8573.0,0.0,15067.0,321.0,403174.0,185732.0,2170726.0,Africa,2022-03-06
Mauritius,32431,0.0,786.0,0.0,28637.0,0.0,3008.0,0.0,25430.0,616.0,358675.0,281246.0,1275307.0,Africa,2022-03-06
Mali,30398,2.0,724.0,0.0,29544.0,2.0,130.0,0.0,1432.0,34.0,626406.0,29509.0,21227801.0,Africa,2022-03-06
Haiti,30385,3.0,823.0,3.0,25485.0,0.0,4077.0,0.0,2611.0,71.0,132422.0,11381.0,11635580.0,North America,2022-03-06
Benin,26575,0.0,163.0,0.0,25506.0,0.0,906.0,5.0,2100.0,13.0,604310.0,47752.0,12655144.0,Africa,2022-03-06
Somalia,26351,0.0,1348.0,0.0,13182.0,0.0,11821.0,0.0,1584.0,81.0,400466.0,24072.0,16635945.0,Africa,2022-03-06
Congo,24020,0.0,378.0,0.0,20178.0,0.0,3464.0,0.0,4181.0,66.0,347815.0,60535.0,5745639.0,Africa,2022-03-06
Isle of Man,23328,0.0,80.0,0.0,22607.0,0.0,641.0,0.0,271926.0,933.0,150753.0,1757274.0,85788.0,Europe,2022-03-06
Timor-Leste,22757,21.0,129.0,0.0,22390.0,99.0,238.0,9.0,16727.0,95.0,248770.0,182848.0,1360531.0,Asia,2022-03-06
Saint Lucia,22733,0.0,360.0,0.0,22280.0,0.0,93.0,3.0,122859.0,1946.0,136343.0,736854.0,185034.0,North America,2022-03-06
Taiwan,20797,80.0,853.0,0.0,18714.0,52.0,1230.0,0.0,871.0,36.0,11779884.0,493108.0,23889071.0,Asia,2022-03-06
Burkina Faso,20751,0.0,375.0,0.0,20309.0,0.0,67.0,0.0,949.0,17.0,248995.0,11389.0,21863407.0,Africa,2022-03-06
Cayman Islands,19373,0.0,17.0,0.0,8553.0,0.0,10803.0,2.0,289080.0,254.0,222773.0,3324176.0,67016.0,North America,2022-03-06
Nicaragua,18105,0.0,221.0,0.0,4225.0,0.0,13659.0,0.0,2680.0,33.0,0.0,0.0,6756698.0,North America,2022-03-06
Tajikistan,17388,0.0,124.0,0.0,17263.0,0.0,1.0,0.0,1757.0,13.0,0.0,0.0,9896596.0,Asia,2022-03-06
South Sudan,16999,0.0,137.0,0.0,13271.0,0.0,3591.0,1.0,1489.0,12.0,342501.0,30008.0,11413761.0,Africa,2022-03-06
Equatorial Guinea,15889,0.0,183.0,0.0,15665.0,0.0,41.0,5.0,10735.0,124.0,290997.0,196597.0,1480170.0,Africa,2022-03-06
Gibraltar,15609,0.0,101.0,0.0,15028.0,0.0,480.0,10.0,463533.0,2999.0,517725.0,15374621.0,33674.0,Europe,2022-03-06
Djibouti,15550,0.0,189.0,0.0,15359.0,0.0,2.0,0.0,15364.0,187.0,287047.0,283619.0,1012086.0,Africa,2022-03-06
Bhutan,14451,331.0,7.0,1.0,10188.0,117.0,4256.0,3.0,18389.0,9.0,2007790.0,2554915.0,785854.0,Asia,2022-03-06
San Marino,14369,0.0,112.0,0.0,13994.0,0.0,263.0,4.0,421985.0,3289.0,136485.0,4008252.0,34051.0,Europe,2022-03-06
CAR,14320,0.0,113.0,0.0,6859.0,0.0,7348.0,2.0,2881.0,23.0,81294.0,16355.0,4970517.0,Africa,2022-03-06
Grenada,13690,0.0,216.0,0.0,13336.0,0.0,138.0,4.0,120726.0,1905.0,136411.0,1202951.0,113397.0,North America,2022-03-06
Liechtenstein,12833,152.0,78.0,0.0,11863.0,0.0,892.0,6.0,334960.0,2036.0,80413.0,2098899.0,38312.0,Europe,2022-03-06
Gambia,11939,0.0,365.0,0.0,11559.0,0.0,15.0,4.0,4718.0,144.0,137657.0,54401.0,2530390.0,Africa,2022-03-06
Greenland,11806,0.0,20.0,0.0,2761.0,0.0,9025.0,4.0,207359.0,351.0,164926.0,2896742.0,56935.0,North America,2022-03-06
Yemen,11775,1.0,2135.0,0.0,8790.0,84.0,850.0,23.0,381.0,69.0,265253.0,8577.0,30926686.0,Asia,2022-03-06
Bermuda,11634,0.0,123.0,0.0,11338.0,0.0,173.0,0.0,187973.0,1987.0,805308.0,13011504.0,61892.0,North America,2022-03-06
Dominica,11248,0.0,61.0,0.0,10918.0,0.0,269.0,0.0,155604.0,844.0,169712.0,2347785.0,72286.0,North America,2022-03-06
Saint Martin,9912,0.0,63.0,0.0,1399.0,0.0,8450.0,7.0,249227.0,1584.0,112382.0,2825727.0,39771.0,North America,2022-03-06
Eritrea,9715,7.0,103.0,0.0,9604.0,1.0,8.0,0.0,2677.0,28.0,23693.0,6529.0,3628707.0,Africa,2022-03-06
Sint Maarten,9573,0.0,85.0,0.0,9446.0,0.0,42.0,10.0,219102.0,1945.0,62056.0,1420306.0,43692.0,North America,2022-03-06
Monaco,9537,17.0,51.0,0.0,9322.0,23.0,164.0,4.0,240172.0,1284.0,54960.0,1384069.0,39709.0,Europe,2022-03-06
Niger,8762,1.0,307.0,0.0,8446.0,11.0,9.0,1.0,341.0,12.0,229739.0,8948.0,25673678.0,Africa,2022-03-06
Comoros,8033,0.0,160.0,0.0,7855.0,0.0,18.0,0.0,8919.0,178.0,0.0,0.0,900642.0,Africa,2022-03-06
Guinea-Bissau,8027,0.0,167.0,0.0,7018.0,0.0,842.0,6.0,3923.0,82.0,124624.0,60913.0,2045933.0,Africa,2022-03-06
Solomon Islands,7940,682.0,115.0,4.0,1783.0,0.0,6042.0,2.0,11103.0,161.0,5117.0,7156.0,715105.0,Australia/Oceania,2022-03-06
Sierra Leone,7665,0.0,125.0,0.0,0.0,0.0,0.0,0.0,929.0,15.0,259958.0,31515.0,8248832.0,Africa,2022-03-06
Caribbean Netherlands,7612,3.0,31.0,0.0,7545.0,0.0,36.0,0.0,285822.0,1164.0,30126.0,1131196.0,26632.0,North America,2022-03-06
Antigua and Barbuda,7455,6.0,135.0,0.0,7301.0,17.0,19.0,1.0,75084.0,1360.0,18901.0,190363.0,99289.0,North America,2022-03-06
Liberia,7384,0.0,294.0,0.0,5747.0,0.0,1343.0,2.0,1405.0,56.0,139824.0,26598.0,5256854.0,Africa,2022-03-06
Chad,7255,0.0,190.0,0.0,4874.0,0.0,2191.0,0.0,421.0,11.0,191341.0,11115.0,17215334.0,Africa,2022-03-06
St. Vincent Grenadines,6742,0.0,106.0,0.0,6627.0,0.0,9.0,0.0,60450.0,950.0,98236.0,880795.0,111531.0,North America,2022-03-06
British Virgin Islands,6091,0.0,62.0,0.0,0.0,0.0,0.0,1.0,199261.0,2028.0,100749.0,3295898.0,30568.0,North America,2022-03-06
Sao Tome and Principe,5934,0.0,72.0,0.0,5859.0,0.0,3.0,0.0,26259.0,319.0,29036.0,128489.0,225980.0,Africa,2022-03-06
Turks and Caicos,5867,0.0,36.0,0.0,5787.0,0.0,44.0,4.0,148175.0,909.0,419792.0,10602147.0,39595.0,North America,2022-03-06
Saint Kitts and Nevis,5536,3.0,42.0,0.0,5490.0,5.0,4.0,1.0,102842.0,780.0,65141.0,1210124.0,53830.0,North America,2022-03-06
Palau,3844,0.0,6.0,0.0,3313.0,0.0,525.0,5.0,210757.0,329.0,37269.0,2043369.0,18239.0,Australia/Oceania,2022-03-06
St. Barth,3780,0.0,6.0,0.0,0.0,0.0,0.0,0.0,380741.0,604.0,78646.0,7921636.0,9928.0,North America,2022-03-06
Kiribati,2985,11.0,11.0,0.0,2321.0,21.0,653.0,4.0,24363.0,90.0,0.0,0.0,122521.0,Australia/Oceania,2022-03-06
Anguilla,2555,0.0,9.0,0.0,2528.0,0.0,18.0,4.0,167783.0,591.0,51382.0,3374179.0,15228.0,North America,2022-03-06
Saint Pierre Miquelon,1102,0.0,1.0,0.0,1070.0,0.0,31.0,1.0,191752.0,174.0,17358.0,3020358.0,5747.0,North America,2022-03-06
Tonga,824,109.0,0.0,0.0,311.0,7.0,513.0,0.0,7651.0,0.0,34012.0,315791.0,107704.0,Australia/Oceania,2022-03-06
Diamond Princess,712,0.0,13.0,0.0,699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2022-03-06
