"Country,Other",Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,"Serious, Critical",Tot Cases/1M pop,Deaths/1M pop,Total Tests,Tests/1M pop,Population,Region,Date
Lebanon,1087835,448.0,10243.0,6.0,1024966.0,5205.0,52626.0,186.0,160611.0,1512.0,4795578.0,708033.0,6773103.0,Asia,2022-03-19
Croatia,1083111,1775.0,15425.0,15.0,1056384.0,1644.0,11302.0,42.0,266650.0,3797.0,4618113.0,1136930.0,4061914.0,Europe,2022-03-19
Cuba,1080686,833.0,8506.0,2.0,1069121.0,590.0,3059.0,23.0,95511.0,752.0,12920253.0,1141892.0,11314777.0,North America,2022-03-19
Hong Kong,1033541,16597.0,5650.0,249.0,0.0,0.0,0.0,119.0,135972.0,743.0,36260319.0,4770385.0,7601131.0,Asia,2022-03-19
Tunisia,1029762,0.0,28065.0,0.0,983630.0,0.0,18067.0,74.0,85597.0,2333.0,4475031.0,371978.0,12030364.0,Africa,2022-03-19
Singapore,1007158,10244.0,1194.0,3.0,969321.0,11536.0,36643.0,30.0,169866.0,201.0,23396045.0,3945950.0,5929129.0,Asia,2022-03-19
Lithuania,989466,4438.0,8717.0,14.0,908316.0,6166.0,72433.0,73.0,372364.0,3280.0,7959265.0,2995298.0,2657253.0,Europe,2022-03-19
Nepal,978127,8.0,11950.0,0.0,962582.0,409.0,3595.0,100.0,32568.0,398.0,5503048.0,183229.0,30033796.0,Asia,2022-03-19
Belarus,949994,1578.0,6716.0,11.0,928536.0,0.0,14742.0,0.0,100592.0,711.0,12718008.0,1346676.0,9444000.0,Europe,2022-03-19
Slovenia,935373,3206.0,6435.0,6.0,896479.0,1861.0,32459.0,61.0,449822.0,3095.0,2598420.0,1249585.0,2079427.0,Europe,2022-03-19
Bolivia,899524,307.0,21482.0,2.0,816043.0,1633.0,61999.0,220.0,75302.0,1798.0,2682016.0,224519.0,11945622.0,South America,2022-03-19
UAE,887385,367.0,2302.0,0.0,855871.0,816.0,29212.0,0.0,87903.0,228.0,144509604.0,14314972.0,10094997.0,Asia,2022-03-19
Uruguay,874404,1466.0,7134.0,7.0,856778.0,1163.0,10492.0,51.0,250234.0,2042.0,5881275.0,1683083.0,3494346.0,South America,2022-03-19
Ecuador,853850,439.0,35410.0,17.0,0.0,0.0,0.0,759.0,47170.0,1956.0,2470170.0,136461.0,18101680.0,South America,2022-03-19
Costa Rica,829400,0.0,8226.0,0.0,755691.0,0.0,65483.0,84.0,160309.0,1590.0,3854668.0,745040.0,5173770.0,North America,2022-03-19
Guatemala,815776,1665.0,17231.0,25.0,779831.0,2549.0,18714.0,5.0,44137.0,932.0,4127811.0,223333.0,18482798.0,North America,2022-03-19
Azerbaijan,791404,116.0,9651.0,4.0,780771.0,235.0,982.0,0.0,76868.0,937.0,6662084.0,647077.0,10295664.0,Asia,2022-03-19
Finland,786312,0.0,2783.0,0.0,46000.0,0.0,737529.0,40.0,141539.0,501.0,10217581.0,1839196.0,5555460.0,Europe,2022-03-19
Latvia,769131,3834.0,5507.0,13.0,692215.0,15381.0,71409.0,34.0,415636.0,2976.0,6968842.0,3765944.0,1850490.0,Europe,2022-03-19
Panama,761315,311.0,8156.0,3.0,750685.0,283.0,2474.0,16.0,171814.0,1841.0,5629197.0,1270401.0,4431039.0,North America,2022-03-19
Saudi Arabia,749471,98.0,9027.0,2.0,731959.0,128.0,8485.0,212.0,20969.0,253.0,41352246.0,1156965.0,35741993.0,Asia,2022-03-19
Sri Lanka,657961,238.0,16426.0,4.0,624592.0,71.0,16943.0,0.0,30508.0,762.0,6368159.0,295273.0,21567002.0,Asia,2022-03-19
Paraguay,646968,125.0,18577.0,6.0,622539.0,298.0,5852.0,57.0,88838.0,2551.0,2570235.0,352931.0,7282541.0,South America,2022-03-19
Kuwait,627143,150.0,2553.0,0.0,622040.0,426.0,2550.0,8.0,143226.0,583.0,7763313.0,1772976.0,4378691.0,Asia,2022-03-19
Myanmar,608763,379.0,19423.0,3.0,563746.0,841.0,25594.0,0.0,11061.0,353.0,7489042.0,136079.0,55034410.0,Asia,2022-03-19
Palestine,580165,0.0,5326.0,0.0,571646.0,0.0,3193.0,46.0,109376.0,1004.0,3078533.0,580381.0,5304335.0,Asia,2022-03-19
Dominican Republic,577317,76.0,4375.0,0.0,572366.0,77.0,576.0,25.0,52321.0,396.0,3190086.0,289110.0,11034175.0,North America,2022-03-19
Bahrain,543835,746.0,1465.0,0.0,532929.0,1408.0,9441.0,5.0,301675.0,813.0,9539055.0,5291479.0,1802720.0,Asia,2022-03-19
Estonia,541550,1367.0,2390.0,5.0,450136.0,4002.0,89024.0,17.0,407774.0,1800.0,3201383.0,2410566.0,1328063.0,Europe,2022-03-19
Venezuela,519558,138.0,5667.0,1.0,510974.0,184.0,2917.0,230.0,18360.0,200.0,3359014.0,118702.0,28297964.0,South America,2022-03-19
Moldova,510206,372.0,11381.0,3.0,494420.0,623.0,4405.0,56.0,126983.0,2833.0,3113722.0,774961.0,4017907.0,Europe,2022-03-19
Libya,500864,0.0,6368.0,0.0,486647.0,0.0,7849.0,111.0,71234.0,906.0,2461977.0,350147.0,7031257.0,Africa,2022-03-19
Egypt,495373,0.0,24277.0,0.0,424831.0,0.0,46265.0,122.0,4689.0,230.0,3693367.0,34963.0,105637902.0,Africa,2022-03-19
New Zealand,471225,18555.0,144.0,6.0,347416.0,18751.0,123665.0,0.0,94205.0,29.0,6887013.0,1376824.0,5002100.0,Australia/Oceania,2022-03-19
Ethiopia,469441,22.0,7489.0,1.0,421633.0,29.0,40319.0,36.0,3917.0,62.0,4598732.0,38375.0,119835892.0,Africa,2022-03-19
Mongolia,467521,85.0,2177.0,0.0,313256.0,0.0,152088.0,192.0,138785.0,646.0,4030048.0,1196335.0,3368661.0,Asia,2022-03-19
Armenia,422286,32.0,8593.0,1.0,409277.0,81.0,4416.0,0.0,142053.0,2891.0,2949129.0,992062.0,2972728.0,Asia,2022-03-19
Honduras,418300,0.0,10857.0,0.0,131100.0,0.0,276343.0,105.0,41114.0,1067.0,1263329.0,124169.0,10174268.0,North America,2022-03-19
Oman,387397,82.0,4250.0,0.0,380425.0,0.0,2722.0,23.0,72698.0,798.0,25000000.0,4691460.0,5328831.0,Asia,2022-03-19
Bosnia and Herzegovina,373985,0.0,15664.0,0.0,192218.0,0.0,166103.0,0.0,115219.0,4826.0,1725264.0,531525.0,3245873.0,Europe,2022-03-19
Cyprus,373658,3347.0,916.0,1.0,124370.0,0.0,248372.0,60.0,305673.0,749.0,9477138.0,7752837.0,1222409.0,Asia,2022-03-19
Qatar,359806,136.0,677.0,0.0,358133.0,143.0,996.0,3.0,128145.0,241.0,3399116.0,1210595.0,2807805.0,Asia,2022-03-19
Kenya,323272,17.0,5647.0,0.0,317567.0,21.0,58.0,1.0,5794.0,101.0,3466955.0,62134.0,55798153.0,Africa,2022-03-19
Réunion,318695,0.0,689.0,0.0,306072.0,0.0,11934.0,41.0,351662.0,760.0,1535875.0,1694753.0,906253.0,Africa,2022-03-19
Zambia,315623,0.0,3962.0,0.0,310706.0,0.0,955.0,1.0,16383.0,206.0,3322571.0,172469.0,19264712.0,Africa,2022-03-19
North Macedonia,303140,273.0,9172.0,8.0,291952.0,233.0,2016.0,0.0,145515.0,4403.0,1904444.0,914179.0,2083228.0,Europe,2022-03-19
Albania,273040,79.0,3487.0,0.0,268939.0,104.0,614.0,13.0,95056.0,1214.0,1767043.0,615177.0,2872416.0,Europe,2022-03-19
Algeria,265539,15.0,6871.0,0.0,178174.0,18.0,80494.0,6.0,5874.0,152.0,230861.0,5107.0,45206370.0,Africa,2022-03-19
Botswana,263950,0.0,2619.0,0.0,259434.0,0.0,1897.0,1.0,108492.0,1076.0,2026898.0,833124.0,2432889.0,Africa,2022-03-19
Nigeria,255103,0.0,3142.0,0.0,249460.0,0.0,2501.0,11.0,1187.0,15.0,4589725.0,21359.0,214881328.0,Africa,2022-03-19
Zimbabwe,244452,134.0,5426.0,3.0,234270.0,397.0,4756.0,12.0,16047.0,356.0,2155125.0,141474.0,15233322.0,Africa,2022-03-19
Uzbekistan,237438,24.0,1637.0,0.0,234988.0,56.0,813.0,23.0,6922.0,48.0,1377915.0,40173.0,34299594.0,Asia,2022-03-19
Montenegro,232117,79.0,2696.0,0.0,228619.0,96.0,802.0,60.0,369494.0,4292.0,1196358.0,1904416.0,628202.0,Europe,2022-03-19
Mozambique,225206,5.0,2199.0,0.0,222019.0,11.0,988.0,13.0,6876.0,67.0,1288759.0,39347.0,32753427.0,Africa,2022-03-19
Kyrgyzstan,200802,15.0,2978.0,1.0,196045.0,29.0,1779.0,131.0,29933.0,444.0,1907195.0,284298.0,6708448.0,Asia,2022-03-19
Luxembourg,199202,0.0,1010.0,0.0,184566.0,0.0,13626.0,4.0,309603.0,1570.0,4118924.0,6401700.0,643411.0,Europe,2022-03-19
Afghanistan,177044,35.0,7654.0,3.0,159845.0,101.0,9545.0,1124.0,4379.0,189.0,910735.0,22527.0,40428569.0,Asia,2022-03-19
Maldives,174658,0.0,297.0,0.0,163687.0,0.0,10674.0,25.0,313659.0,533.0,2213831.0,3975704.0,556840.0,Asia,2022-03-19
Iceland,170806,0.0,91.0,0.0,75685.0,0.0,95030.0,6.0,495040.0,264.0,1848940.0,5358703.0,345035.0,Europe,2022-03-19
Uganda,163635,68.0,3595.0,0.0,100142.0,8.0,59898.0,7.0,3394.0,75.0,2519886.0,52267.0,48211698.0,Africa,2022-03-19
El Salvador,161052,110.0,4109.0,2.0,141145.0,542.0,15798.0,45.0,24617.0,628.0,1847861.0,282450.0,6542250.0,North America,2022-03-19
Ghana,160791,0.0,1445.0,0.0,159277.0,0.0,69.0,1.0,4996.0,45.0,2384624.0,74096.0,32182951.0,Africa,2022-03-19
Namibia,157516,13.0,4015.0,1.0,153069.0,0.0,432.0,1.0,60128.0,1533.0,974769.0,372097.0,2619666.0,Africa,2022-03-19
Laos,151956,1317.0,645.0,0.0,7660.0,0.0,143651.0,0.0,20380.0,87.0,1006869.0,135036.0,7456298.0,Asia,2022-03-19
Martinique,135881,0.0,905.0,0.0,104.0,0.0,134872.0,8.0,362575.0,2415.0,777358.0,2074243.0,374767.0,North America,2022-03-19
Cambodia,134889,117.0,3050.0,1.0,130804.0,116.0,1035.0,0.0,7881.0,178.0,2907588.0,169884.0,17115089.0,Asia,2022-03-19
Trinidad and Tobago,134878,433.0,3708.0,4.0,121120.0,1321.0,10050.0,18.0,95845.0,2635.0,659418.0,468587.0,1407249.0,North America,2022-03-19
Guadeloupe,130705,0.0,843.0,0.0,2250.0,0.0,127612.0,19.0,326566.0,2106.0,938039.0,2343685.0,400241.0,North America,2022-03-19
Rwanda,129637,2.0,1458.0,0.0,45522.0,0.0,82657.0,0.0,9602.0,108.0,5015081.0,371445.0,13501562.0,Africa,2022-03-19
Jamaica,128500,23.0,2863.0,5.0,80112.0,137.0,45525.0,25.0,43073.0,960.0,895408.0,300140.0,2983300.0,North America,2022-03-19
Brunei ,123422,1465.0,180.0,2.0,108819.0,3601.0,14423.0,0.0,277570.0,405.0,717784.0,1614260.0,444652.0,Asia,2022-03-19
Cameroon,119544,130.0,1927.0,1.0,117455.0,192.0,162.0,13.0,4319.0,70.0,1751774.0,63295.0,27676452.0,Africa,2022-03-19
Angola,99003,0.0,1900.0,0.0,96951.0,0.0,152.0,0.0,2860.0,55.0,1473371.0,42565.0,34614921.0,Africa,2022-03-19
DRC,86461,0.0,1335.0,0.0,50930.0,0.0,34196.0,0.0,918.0,14.0,846704.0,8987.0,94218722.0,Africa,2022-03-19
Senegal,85821,1.0,1964.0,0.0,83821.0,7.0,36.0,2.0,4904.0,112.0,1030824.0,58908.0,17498815.0,Africa,2022-03-19
Malawi,85556,12.0,2626.0,2.0,77666.0,51.0,5264.0,67.0,4283.0,131.0,556909.0,27879.0,19975683.0,Africa,2022-03-19
Ivory Coast,81655,12.0,796.0,0.0,80805.0,15.0,54.0,0.0,2970.0,29.0,1455273.0,52927.0,27495892.0,Africa,2022-03-19
Suriname,78916,23.0,1323.0,1.0,49368.0,0.0,28225.0,0.0,132491.0,2221.0,233443.0,391925.0,595632.0,South America,2022-03-19
French Guiana,78326,0.0,394.0,0.0,11254.0,0.0,66678.0,3.0,251104.0,1263.0,605571.0,1941387.0,311927.0,South America,2022-03-19
Malta,74315,286.0,621.0,0.0,71038.0,115.0,2656.0,1.0,167543.0,1400.0,1211456.0,2731230.0,443557.0,Europe,2022-03-19
French Polynesia,71243,0.0,645.0,0.0,0.0,0.0,0.0,7.0,251131.0,2274.0,0.0,0.0,283689.0,Australia/Oceania,2022-03-19
Eswatini,69548,7.0,1392.0,0.0,68103.0,20.0,53.0,11.0,58902.0,1179.0,490511.0,415430.0,1180732.0,Africa,2022-03-19
Fiji,64221,0.0,834.0,0.0,62425.0,0.0,962.0,0.0,70762.0,919.0,502974.0,554199.0,907569.0,Australia/Oceania,2022-03-19
Madagascar,63928,58.0,1380.0,3.0,59225.0,69.0,3323.0,19.0,2211.0,48.0,407670.0,14102.0,28908966.0,Africa,2022-03-19
Guyana,63183,8.0,1226.0,0.0,61812.0,20.0,145.0,5.0,79671.0,1546.0,558874.0,704713.0,793052.0,South America,2022-03-19
Sudan,61775,0.0,4888.0,0.0,0.0,0.0,0.0,0.0,1355.0,107.0,562941.0,12345.0,45601119.0,Africa,2022-03-19
Channel Islands,60844,0.0,147.0,0.0,55714.0,0.0,4983.0,0.0,344516.0,832.0,1229565.0,6962153.0,176607.0,Europe,2022-03-19
New Caledonia,59861,0.0,306.0,0.0,58138.0,0.0,1417.0,22.0,206276.0,1054.0,98964.0,341022.0,290198.0,Australia/Oceania,2022-03-19
Mauritania,58662,1.0,981.0,0.0,57669.0,3.0,12.0,30.0,12073.0,202.0,767929.0,158051.0,4858752.0,Africa,2022-03-19
Barbados,57660,112.0,327.0,1.0,56125.0,22.0,1208.0,0.0,200224.0,1136.0,602521.0,2092247.0,287978.0,North America,2022-03-19
Belize,57143,0.0,654.0,0.0,56132.0,0.0,357.0,6.0,139379.0,1595.0,514356.0,1254579.0,409983.0,North America,2022-03-19
Cabo Verde,55925,4.0,401.0,0.0,55455.0,1.0,69.0,23.0,98750.0,708.0,400982.0,708040.0,566327.0,Africa,2022-03-19
Syria,55538,24.0,3125.0,1.0,51111.0,265.0,1302.0,0.0,3047.0,171.0,146269.0,8024.0,18228072.0,Asia,2022-03-19
Gabon,47570,0.0,303.0,0.0,47244.0,0.0,23.0,0.0,20543.0,131.0,1584243.0,684161.0,2315598.0,Africa,2022-03-19
Papua New Guinea,41533,0.0,639.0,0.0,39905.0,0.0,989.0,7.0,4496.0,69.0,249149.0,26973.0,9237098.0,Australia/Oceania,2022-03-19
Curaçao,39853,0.0,265.0,0.0,39097.0,0.0,491.0,3.0,241180.0,1604.0,494095.0,2990130.0,165242.0,North America,2022-03-19
Seychelles,39761,0.0,163.0,0.0,39367.0,0.0,231.0,0.0,400050.0,1640.0,0.0,0.0,99390.0,Africa,2022-03-19
Andorra,39234,0.0,153.0,0.0,38377.0,0.0,704.0,14.0,506395.0,1975.0,249838.0,3224673.0,77477.0,Europe,2022-03-19
Burundi,38308,12.0,38.0,0.0,773.0,0.0,37497.0,0.0,3065.0,3.0,345742.0,27667.0,12496550.0,Africa,2022-03-19
Togo,36876,5.0,272.0,0.0,36542.0,0.0,62.0,0.0,4283.0,32.0,707925.0,82214.0,8610730.0,Africa,2022-03-19
Mayotte,36745,0.0,187.0,0.0,2964.0,0.0,33594.0,0.0,129348.0,658.0,176919.0,622783.0,284078.0,Africa,2022-03-19
Guinea,36435,0.0,440.0,0.0,35950.0,0.0,45.0,8.0,2651.0,32.0,660107.0,48035.0,13742206.0,Africa,2022-03-19
Mauritius,35043,0.0,934.0,0.0,32931.0,0.0,1178.0,0.0,27476.0,732.0,358675.0,281229.0,1275382.0,Africa,2022-03-19
Faeroe Islands,34237,0.0,28.0,0.0,7693.0,0.0,26516.0,5.0,696143.0,569.0,778000.0,15819117.0,49181.0,Europe,2022-03-19
Aruba,33843,0.0,212.0,0.0,33591.0,0.0,40.0,4.0,314696.0,1971.0,177885.0,1654098.0,107542.0,North America,2022-03-19
Tanzania,33773,0.0,800.0,0.0,0.0,0.0,0.0,7.0,539.0,13.0,0.0,0.0,62644755.0,Africa,2022-03-19
Bahamas,33211,0.0,773.0,0.0,32135.0,0.0,303.0,11.0,83094.0,1934.0,224033.0,560534.0,399678.0,North America,2022-03-19
Lesotho,32775,0.0,697.0,0.0,23900.0,0.0,8178.0,0.0,15094.0,321.0,415510.0,191362.0,2171329.0,Africa,2022-03-19
Haiti,30478,0.0,827.0,0.0,27039.0,0.0,2612.0,0.0,2618.0,71.0,132422.0,11376.0,11640517.0,North America,2022-03-19
Mali,30448,4.0,727.0,0.0,29593.0,0.0,128.0,0.0,1433.0,34.0,639196.0,30082.0,21248603.0,Africa,2022-03-19
Benin,26952,0.0,163.0,0.0,25506.0,0.0,1283.0,5.0,2128.0,13.0,604310.0,47709.0,12666461.0,Africa,2022-03-19
Somalia,26400,0.0,1348.0,0.0,13182.0,0.0,11870.0,0.0,1585.0,81.0,400466.0,24049.0,16651755.0,Africa,2022-03-19
Isle of Man,26101,0.0,81.0,0.0,24259.0,0.0,1761.0,0.0,304193.0,944.0,150753.0,1756946.0,85804.0,Europe,2022-03-19
Congo,24059,0.0,383.0,0.0,20178.0,0.0,3498.0,0.0,4184.0,67.0,347815.0,60485.0,5750478.0,Africa,2022-03-19
Saint Lucia,22878,0.0,365.0,0.0,22488.0,0.0,25.0,1.0,123622.0,1972.0,138910.0,750605.0,185064.0,North America,2022-03-19
Timor-Leste,22789,0.0,129.0,0.0,22596.0,0.0,64.0,9.0,16739.0,95.0,252951.0,185799.0,1361424.0,Asia,2022-03-19
