"Country,Other",Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,"Serious, Critical",Tot Cases/1M pop,Deaths/1M pop,Total Tests,Tests/1M pop,Population,Region,Date
Sierra Leone,7663,0.0,125.0,0.0,0.0,0.0,0.0,0.0,930.0,15.0,259958.0,31538.0,8242616.0,Africa,2022-3-7
Caribbean Netherlands,7514,6.0,31.0,0.0,7369.0,11.0,114.0,0.0,282248.0,1164.0,30126.0,1131620.0,26622.0,North America,2022-3-7
Antigua and Barbuda,7408,0.0,135.0,0.0,7189.0,0.0,84.0,1.0,74634.0,1360.0,18901.0,190423.0,99258.0,North America,2022-3-7
Liberia,7360,0.0,290.0,0.0,5747.0,0.0,1323.0,2.0,1401.0,55.0,139824.0,26622.0,5252294.0,Africa,2022-3-7
Chad,7214,0.0,190.0,0.0,4874.0,0.0,2150.0,0.0,419.0,11.0,191341.0,11126.0,17197232.0,Africa,2022-3-7
St. Vincent Grenadines,6735,3.0,104.0,0.0,6564.0,9.0,67.0,17.0,60394.0,933.0,97932.0,878180.0,111517.0,North America,2022-3-7
British Virgin Islands,6050,0.0,62.0,0.0,0.0,0.0,0.0,6.0,197965.0,2029.0,99936.0,3270050.0,30561.0,North America,2022-3-7
Sao Tome and Principe,5926,1.0,71.0,0.0,5845.0,2.0,10.0,0.0,26242.0,314.0,29036.0,128578.0,225824.0,Africa,2022-3-7
Turks and Caicos,5846,0.0,36.0,0.0,5763.0,0.0,47.0,4.0,147720.0,910.0,419792.0,10607505.0,39575.0,North America,2022-3-7
Solomon Islands,5790,106.0,83.0,6.0,1530.0,300.0,4177.0,1.0,8104.0,116.0,5117.0,7162.0,714458.0,Australia/Oceania,2022-3-7
Saint Kitts and Nevis,5523,0.0,42.0,0.0,5449.0,0.0,32.0,1.0,102627.0,780.0,65141.0,1210439.0,53816.0,North America,2022-3-7
St. Barth,3735,0.0,6.0,0.0,0.0,0.0,0.0,0.0,376285.0,604.0,56491.0,5691215.0,9926.0,North America,2022-3-7
Palau,3463,0.0,5.0,0.0,2485.0,0.0,973.0,15.0,189910.0,274.0,34614.0,1898218.0,18235.0,Australia/Oceania,2022-3-7
Kiribati,2833,10.0,11.0,2.0,1211.0,155.0,1611.0,4.0,23136.0,90.0,0.0,0.0,122451.0,Australia/Oceania,2022-3-7
Anguilla,2506,0.0,9.0,0.0,2476.0,0.0,21.0,4.0,164630.0,591.0,51382.0,3375509.0,15222.0,North America,2022-3-7
Saint Pierre Miquelon,1058,11.0,1.0,0.0,1025.0,12.0,32.0,1.0,184064.0,174.0,17358.0,3019833.0,5748.0,North America,2022-3-7
Diamond Princess,712,0.0,13.0,0.0,699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2022-3-7
Wallis and Futuna,454,0.0,7.0,0.0,438.0,0.0,9.0,0.0,41590.0,641.0,20508.0,1878710.0,10916.0,Australia/Oceania,2022-3-7
Tonga,234,0.0,0.0,0.0,38.0,0.0,196.0,0.0,2174.0,0.0,0.0,0.0,107658.0,Australia/Oceania,2022-3-7
Montserrat,163,0.0,2.0,0.0,161.0,0.0,0.0,0.0,32620.0,400.0,7796.0,1560136.0,4997.0,North America,2022-3-7
Falkland Islands,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24410.0,0.0,8632.0,2367526.0,3646.0,South America,2022-3-7
Macao,79,0.0,0.0,0.0,79.0,0.0,0.0,0.0,119.0,0.0,5217.0,7859.0,663836.0,Asia,2022-3-7
Samoa,33,0.0,0.0,0.0,3.0,0.0,30.0,0.0,165.0,0.0,0.0,0.0,200575.0,Australia/Oceania,2022-3-7
Vatican City,29,0.0,0.0,0.0,28.0,0.0,1.0,0.0,36070.0,0.0,0.0,0.0,804.0,Europe,2022-3-7
Vanuatu,15,4.0,1.0,0.0,6.0,0.0,8.0,0.0,47.0,3.0,23000.0,72124.0,318895.0,Australia/Oceania,2022-3-7
Western Sahara,10,0.0,1.0,0.0,8.0,0.0,1.0,0.0,16.0,2.0,0.0,0.0,621381.0,Africa,2022-3-7
MS Zaandam,9,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2022-3-7
Marshall Islands,7,0.0,0.0,0.0,7.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,59845.0,Australia/Oceania,2022-3-7
Cook Islands,4,0.0,0.0,0.0,0.0,0.0,4.0,0.0,227.0,0.0,863.0,49062.0,17590.0,Australia/Oceania,2022-3-7
Saint Helena,2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,327.0,0.0,0.0,0.0,6107.0,Africa,2022-3-7
Micronesia,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,116999.0,Australia/Oceania,2022-3-7
Asia,112080501,521505.0,1333376.0,1766.0,104076728.0,498347.0,6670397.0,30563.0,24026.228900117487,285.8302443341421,1907487673.0,408900.1659231561,4664922717.0,Asia,2022-3-8
North America,94158432,57642.0,1384321.0,979.0,63866758.0,164163.0,28907353.0,18121.0,157805.55242719423,2320.0634876923814,1050910315.0,1761281.2712302995,596673758.0,North America,2022-3-8
South America,53321618,91557.0,1248687.0,984.0,46304681.0,148298.0,5768250.0,13954.0,122133.7124524815,2860.1303696589207,207805821.0,475981.3625304064,436583945.0,South America,2022-3-8
Europe,150719217,660784.0,1681452.0,2030.0,122959179.0,1165527.0,26078586.0,16595.0,201396.6545717272,2246.8190477856574,2462184094.0,3290062.4707419965,748370013.0,Europe,2022-3-8
Africa,11442875,8624.0,247689.0,194.0,10454264.0,15330.0,740922.0,1984.0,8213.704135719789,177.7913473381732,95174825.0,68316.55975608465,1393144288.0,Africa,2022-3-8
Oceania,3284142,20201.0,7457.0,49.0,2997343.0,21041.0,279342.0,263.0,75707.08314950072,171.90112944136604,70290543.0,1620359.894159435,43379587.0,Australia/Oceania,2022-3-8
World,425007506,1360313.0,5902997.0,6002.0,350659659.0,2012706.0,68444850.0,81480.0,54525.0,757.3,5793853271.0,734973.824250294,7883074308.0,All,2022-3-8
China,107707,195.0,4636.0,0.0,101449.0,55.0,1622.0,7.0,75.0,3.0,160000000.0,111163.0,1439323776.0,Asia,2022-3-8
USA,80117484,28647.0,959863.0,431.0,51675064.0,129104.0,27482557.0,11668.0,239741.0,2872.0,938796430.0,2809224.0,334183570.0,North America,2022-3-8
India,42838524,16051.0,512141.0,206.0,42124284.0,37901.0,202099.0,8944.0,30550.0,365.0,760146333.0,542096.0,1402235728.0,Asia,2022-3-8
Brazil,28208212,40625.0,644362.0,424.0,25048072.0,98290.0,2515778.0,8318.0,131179.0,2997.0,63776166.0,296584.0,215035499.0,South America,2022-3-8
France,22286829,59003.0,132379.0,79.0,19004136.0,82509.0,3150314.0,3055.0,340204.0,2021.0,243529298.0,3717424.0,65510236.0,Europe,2022-3-8
UK,18616163,36287.0,160595.0,88.0,16710324.0,98329.0,1745244.0,331.0,271886.0,2345.0,476345435.0,6956951.0,68470433.0,Europe,2022-3-8
Russia,15370419,170699.0,345500.0,745.0,12365238.0,147296.0,2659681.0,2300.0,105250.0,2366.0,271700000.0,1860487.0,146037024.0,Europe,2022-3-8
Germany,13602431,104131.0,121891.0,65.0,9673700.0,78800.0,3806840.0,2494.0,161505.0,1447.0,104701826.0,1243150.0,84223015.0,Europe,2022-3-8
Turkey,13504485,70355.0,92451.0,263.0,12661298.0,91164.0,750736.0,1128.0,157347.0,1077.0,140286626.0,1634546.0,85826038.0,Asia,2022-3-8
Italy,12470051,42157.0,152989.0,141.0,10968639.0,63492.0,1348423.0,934.0,206745.0,2536.0,184146508.0,3053024.0,60316106.0,Europe,2022-3-8
Spain,10841740,16259.0,98308.0,155.0,8578608.0,157786.0,2164824.0,1284.0,231738.0,2101.0,471036328.0,10068222.0,46784460.0,Europe,2022-3-8
Argentina,8827504,4450.0,125278.0,93.0,8583507.0,18857.0,118719.0,1572.0,192424.0,2731.0,33868897.0,738281.0,45875348.0,South America,2022-3-8
Iran,6942452,16967.0,135040.0,242.0,6489920.0,31291.0,317492.0,4053.0,80958.0,1575.0,46620277.0,543650.0,85754239.0,Asia,2022-3-8
Netherlands,6082555,36437.0,21483.0,8.0,3793192.0,66556.0,2267880.0,171.0,353698.0,1249.0,21107399.0,1227388.0,17197011.0,Europe,2022-3-8
Colombia,6047042,3381.0,138106.0,110.0,5866006.0,4365.0,42930.0,342.0,116802.0,2668.0,32953805.0,636524.0,51771513.0,South America,2022-3-8
Poland,5553857,13703.0,109817.0,25.0,4856629.0,32419.0,587411.0,1010.0,147010.0,2907.0,33026290.0,874205.0,37778671.0,Europe,2022-3-8
Mexico,5407711,19857.0,315525.0,470.0,4653066.0,20425.0,439120.0,4798.0,41232.0,2406.0,14874503.0,113414.0,131152303.0,North America,2022-3-8
Indonesia,5197505,48484.0,146365.0,163.0,4514782.0,32873.0,536358.0,2536.0,18678.0,526.0,81003675.0,291105.0,278262700.0,Asia,2022-3-8
Ukraine,4720771,17448.0,104518.0,152.0,3938459.0,11963.0,677794.0,177.0,109017.0,2414.0,19288823.0,445437.0,43303109.0,Europe,2022-3-8
Japan,4411892,77153.0,21636.0,203.0,3540290.0,84459.0,849966.0,1477.0,35059.0,172.0,37519629.0,298149.0,125841851.0,Asia,2022-3-8
South Africa,3658547,1456.0,98667.0,50.0,3522732.0,1486.0,37148.0,546.0,60438.0,1630.0,22880879.0,377985.0,60533773.0,Africa,2022-3-8
Philippines,3652099,1608.0,55684.0,77.0,3535837.0,3536.0,60578.0,305.0,32617.0,497.0,27872998.0,248932.0,111970468.0,Asia,2022-3-8
Israel,3552865,17803.0,9971.0,129.0,3409854.0,27120.0,133040.0,804.0,380963.0,1069.0,41373364.0,4436346.0,9326000.0,Asia,2022-3-8
Czechia,3506137,8220.0,38272.0,48.0,3310530.0,23930.0,157335.0,248.0,326409.0,3563.0,52212048.0,4860759.0,10741543.0,Europe,2022-3-8
Belgium,3501694,7471.0,29953.0,33.0,2545393.0,53817.0,926348.0,350.0,300001.0,2566.0,31353093.0,2686114.0,11672287.0,Europe,2022-3-8
Peru,3496009,5021.0,209468.0,170.0,0.0,0.0,0.0,1165.0,103664.0,6211.0,26969707.0,799712.0,33724280.0,South America,2022-3-8
Canada,3241867,3377.0,36041.0,25.0,3080519.0,5671.0,125307.0,912.0,84679.0,941.0,57686902.0,1506799.0,38284405.0,North America,2022-3-8
Malaysia,3221680,26832.0,32347.0,37.0,2937655.0,18459.0,251678.0,247.0,97493.0,979.0,48006386.0,1452741.0,33045379.0,Asia,2022-3-8
Portugal,3187389,9360.0,20831.0,35.0,2676699.0,23651.0,489859.0,116.0,314091.0,2053.0,33409187.0,3292201.0,10147978.0,Europe,2022-3-8
Australia,3032073,17413.0,4913.0,33.0,2812038.0,20205.0,215122.0,184.0,116687.0,189.0,62876170.0,2419744.0,25984635.0,Australia/Oceania,2022-3-8
Chile,2853201,32217.0,41347.0,151.0,1893008.0,17553.0,918846.0,1008.0,147185.0,2133.0,32267018.0,1664528.0,19385090.0,South America,2022-3-8
Vietnam,2787493,47200.0,39501.0,78.0,2281434.0,13414.0,466558.0,2347.0,28221.0,400.0,78429511.0,794032.0,98773702.0,Asia,2022-3-8
Thailand,2712315,18953.0,22627.0,30.0,2527231.0,13962.0,162457.0,687.0,38699.0,323.0,17270775.0,246419.0,70087036.0,Asia,2022-3-8
Switzerland,2679573,9662.0,13162.0,2.0,1846386.0,39340.0,820025.0,183.0,305945.0,1503.0,18265214.0,2085465.0,8758340.0,Europe,2022-3-8
Romania,2663620,7687.0,62547.0,66.0,2304653.0,25638.0,296420.0,1104.0,139989.0,3287.0,20656577.0,1085626.0,19027346.0,Europe,2022-3-8
Austria,2473099,22075.0,14581.0,19.0,2169869.0,29157.0,288649.0,186.0,272050.0,1604.0,154061824.0,16947349.0,9090615.0,Europe,2022-3-8
Denmark,2457086,24309.0,4312.0,34.0,1909800.0,34643.0,542974.0,40.0,421772.0,740.0,124417925.0,21356983.0,5825632.0,Europe,2022-3-8
Sweden,2429328,1088.0,16896.0,3.0,1808486.0,83428.0,603946.0,85.0,238112.0,1656.0,18107257.0,1774792.0,10202465.0,Europe,2022-3-8
Greece,2298926,9596.0,25327.0,67.0,2065123.0,22812.0,208476.0,471.0,222342.0,2450.0,63346638.0,6126601.0,10339605.0,Europe,2022-3-8
Iraq,2291170,1159.0,24858.0,7.0,2220705.0,3940.0,45607.0,235.0,54944.0,596.0,17851815.0,428098.0,41700270.0,Asia,2022-3-8
S. Korea,1962837,104828.0,7405.0,51.0,892289.0,22594.0,1063143.0,439.0,38231.0,144.0,15804065.0,307822.0,51341502.0,Asia,2022-3-8
Bangladesh,1933291,1987.0,28965.0,21.0,1754584.0,9252.0,149742.0,1289.0,11550.0,173.0,13208867.0,78916.0,167377842.0,Asia,2022-3-8
Serbia,1883113,3876.0,14849.0,62.0,1700076.0,17792.0,168188.0,137.0,216956.0,1711.0,8633493.0,994678.0,8679686.0,Europe,2022-3-8
Hungary,1746424,0.0,43066.0,0.0,1504055.0,0.0,199303.0,288.0,181538.0,4477.0,10597050.0,1101548.0,9620146.0,Europe,2022-3-8
Jordan,1570907,10085.0,13682.0,25.0,1392833.0,24973.0,164392.0,1081.0,151499.0,1319.0,15967864.0,1539946.0,10369104.0,Asia,2022-3-8
Georgia,1548893,9400.0,15856.0,34.0,1388534.0,18770.0,144503.0,0.0,389500.0,3987.0,15627566.0,3929865.0,3976616.0,Asia,2022-3-8
Pakistan,1500320,1644.0,30009.0,33.0,1402653.0,3653.0,67658.0,1386.0,6583.0,132.0,26094825.0,114493.0,227916250.0,Asia,2022-3-8
Slovakia,1354348,11912.0,18240.0,15.0,1098830.0,15525.0,237278.0,245.0,247869.0,3338.0,6210588.0,1136643.0,5463976.0,Europe,2022-3-8
