"Country,Other",Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,"Serious, Critical",Tot Cases/1M pop,Deaths/1M pop,Total Tests,Tests/1M pop,Population,Region,Date
Asia,127086228,670484.0,1374435.0,1602.0,113011120.0,385373.0,12700673.0,29377.0,27231.14580341444,294.50429422073904,1971738793.0,422490.36267274694,4666943834.0,Asia,2022-03-14
North America,95759354,26860.0,1423684.0,548.0,69115228.0,224376.0,25220442.0,10083.0,160414.07359752533,2384.9257583297735,1081565998.0,1811816.813256206,596951077.0,North America,2022-03-14
South America,55284535,33734.0,1268553.0,455.0,50149197.0,146856.0,3866785.0,12394.0,126567.89748528089,2904.2133764649648,212557243.0,486626.5645858817,436797451.0,South America,2022-03-14
Europe,165825791,474859.0,1741203.0,1594.0,146548021.0,743851.0,17536567.0,11802.0,221574.626411128,2326.5765952591496,2523425924.0,3371774.3965801764,748397024.0,Europe,2022-03-14
Africa,11633708,2097.0,251784.0,25.0,10791659.0,7301.0,590265.0,1515.0,8339.097829812657,180.47998178925843,97563031.0,69933.64970842014,1395079928.0,Africa,2022-03-14
Oceania,4255155,42712.0,8265.0,8.0,3735220.0,47014.0,511670.0,163.0,98018.6984761193,190.3866117462527,72518410.0,1670482.0773291679,43411666.0,Australia/Oceania,2022-03-14
World,459845492,1250746.0,6067939.0,4232.0,393351151.0,1554771.0,60426402.0,65334.0,58994.0,778.5,5959369399.0,755538.2840582893,7887580980.0,All,2022-03-14
China,116902,1436.0,4636.0,0.0,103735.0,135.0,8531.0,8.0,81.0,3.0,160000000.0,111163.0,1439323776.0,Asia,2022-03-14
USA,81219577,19474.0,991401.0,408.0,56282006.0,202928.0,23946170.0,4090.0,242954.0,2966.0,966776624.0,2891943.0,334300023.0,North America,2022-03-14
India,42996062,2568.0,516005.0,98.0,42446171.0,4722.0,33886.0,8944.0,30645.0,368.0,779052383.0,555256.0,1403050615.0,Asia,2022-03-14
Brazil,29382196,13420.0,655326.0,187.0,27838793.0,96469.0,888077.0,8318.0,136581.0,3046.0,63776166.0,296459.0,215126183.0,South America,2022-03-14
