"Country,Other",Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,"Serious, Critical",Tot Cases/1M pop,Deaths/1M pop,Total Tests,Tests/1M pop,Population,Region,Date
Asia,122194867,616827.0,1363714.0,1796.0,110850182.0,406900.0,9980971.0,30372.0,26186.152114610075,292.2415901874451,1956433364.0,419260.34153138613,4666392621.0,Asia,2022-03-08
North America,95460772,56511.0,1419223.0,1478.0,67917417.0,226780.0,26124132.0,11355.0,159934.1581895128,2377.7540348007547,1074509749.0,1800224.4123139887,596875446.0,North America,2022-03-08
South America,54889300,100024.0,1264429.0,778.0,49378101.0,214119.0,4246770.0,12862.0,125679.80441197929,2895.1578798205583,211292856.0,483796.3831881351,436739222.0,South America,2022-03-08
Europe,161566594,778404.0,1729674.0,2996.0,141798165.0,1002111.0,18038755.0,13118.0,215885.65832372848,2311.1944179217935,2511452900.0,3355809.2006664257,748389658.0,Europe,2022-03-08
Africa,11601810,13993.0,251307.0,100.0,10756123.0,23168.0,594380.0,1650.0,8319.381272276307,180.20625655754938,96983776.0,69544.7529108855,1394552025.0,Africa,2022-03-08
Oceania,3943541,67914.0,8094.0,19.0,3462242.0,59556.0,473205.0,159.0,90861.39904132832,186.49030499252103,71912801.0,1656911.3159570633,43401720.0,Australia/Oceania,2022-03-08
World,449657605,1633673.0,6036456.0,7167.0,384162936.0,1932634.0,59458213.0,69516.0,57687.0,774.4,5922585446.0,750991.8943888629,7886350692.0,All,2022-03-08
China,111520,325.0,4636.0,0.0,102832.0,110.0,4052.0,9.0,77.0,3.0,160000000.0,111163.0,1439323776.0,Asia,2022-03-08
USA,81024903,33615.0,988208.0,1299.0,55221462.0,202659.0,24815233.0,5421.0,242395.0,2956.0,960233929.0,2872645.0,334268263.0,North America,2022-03-08
India,42975883,4575.0,515386.0,145.0,42413566.0,7416.0,46931.0,8944.0,30635.0,367.0,774310567.0,551964.0,1402828373.0,Asia,2022-03-08
Brazil,29144964,75495.0,652936.0,518.0,27344949.0,165757.0,1147079.0,8318.0,135494.0,3035.0,63776166.0,296493.0,215101451.0,South America,2022-03-08
France,23164872,93050.0,139618.0,167.0,21836839.0,98559.0,1188415.0,2484.0,353573.0,2131.0,246629975.0,3764393.0,65516532.0,Europe,2022-03-08
UK,19306725,61803.0,162359.0,212.0,18086708.0,63719.0,1057658.0,268.0,281908.0,2371.0,487512832.0,7118431.0,68485991.0,Europe,2022-03-08
Russia,17081394,66576.0,357601.0,652.0,14802351.0,111756.0,1921442.0,2300.0,116964.0,2449.0,273400000.0,1872093.0,146039751.0,Europe,2022-03-08
Germany,16144363,193013.0,125299.0,583.0,12525000.0,237100.0,3494064.0,2494.0,191659.0,1487.0,104701826.0,1242977.0,84234696.0,Europe,2022-03-08
Turkey,14425638,37407.0,95811.0,130.0,13882425.0,69294.0,447402.0,975.0,168002.0,1116.0,146830957.0,1710007.0,85865689.0,Asia,2022-03-08
Italy,13110859,61523.0,156201.0,184.0,11941805.0,57408.0,1012853.0,592.0,217383.0,2590.0,190499871.0,3158561.0,60312234.0,Europe,2022-03-08
Spain,11159574,23149.0,100859.0,285.0,10174079.0,74937.0,884636.0,773.0,238528.0,2156.0,471036328.0,10068052.0,46785249.0,Europe,2022-03-08
Argentina,8949362,6474.0,126901.0,59.0,8749376.0,4634.0,73085.0,961.0,195003.0,2765.0,34590190.0,753706.0,45893460.0,South America,2022-03-08
Iran,7102159,5841.0,138260.0,144.0,6747070.0,7259.0,216829.0,3428.0,82775.0,1611.0,47884518.0,558087.0,85801235.0,Asia,2022-03-08
Netherlands,6837874,66231.0,21624.0,12.0,5052333.0,103980.0,1763917.0,163.0,397582.0,1257.0,21107399.0,1227270.0,17198663.0,Europe,2022-03-08
Colombia,6073416,760.0,139154.0,34.0,5903279.0,1548.0,30983.0,342.0,117258.0,2687.0,33400734.0,644861.0,51795208.0,South America,2022-03-08
Indonesia,5800253,30148.0,150831.0,401.0,5226530.0,55128.0,422892.0,2771.0,20835.0,542.0,87959504.0,315959.0,278389064.0,Asia,2022-03-08
Poland,5760523,13177.0,112768.0,217.0,5142672.0,9990.0,505083.0,605.0,152488.0,2985.0,34203025.0,905396.0,37776866.0,Europe,2022-03-08
Mexico,5566669,1684.0,319901.0,42.0,4853879.0,5807.0,392889.0,4798.0,42425.0,2438.0,15238167.0,116134.0,131211484.0,North America,2022-03-08
Japan,5434108,40575.0,25049.0,114.0,4784648.0,72481.0,624411.0,1348.0,43188.0,199.0,40106416.0,318748.0,125824999.0,Asia,2022-03-08
