"Country,Other",Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,"Serious, Critical",Tot Cases/1M pop,Deaths/1M pop,Total Tests,Tests/1M pop,Population,Region,Date
Africa,11626250,4620.0,251683.0,98.0,10730419.0,6473.0,546890.0,1563.0,1722710.0,17701.0,194575570.0,9788562.0,2789807920.0,Africa,2022-03-12
Asia,124811707,696703.0,1369342.0,1677.0,110923469.0,347821.0,6706145.0,29551.0,4461090.0,29540.0,3929478650.0,76939400.0,9333520194.0,Asia,2022-03-12
Oceania,4117167,56281.0,8208.0,32.0,3553693.0,38824.0,485751.0,152.0,1050338.0,5801.0,144534608.0,9392201.0,86817798.0,Australia/Oceania,2022-03-12
Europe,164043456,801055.0,1736473.0,2149.0,140461150.0,840069.0,17058487.0,12150.0,13457612.0,107387.0,5039228640.0,186134374.0,1496789130.0,Europe,2022-03-12
North America,95658506,61623.0,1424821.0,1493.0,68520668.0,186917.0,25703214.0,10527.0,5982840.0,49777.0,2156720770.0,83450990.0,1193851734.0,North America,2022-03-12
South America,55138065,86139.0,1266986.0,749.0,47548992.0,44503.0,2190261.0,12490.0,1692125.0,30558.0,424042262.0,12143575.0,873556082.0,South America,2022-03-12
World,455395151,1706421.0,6057513.0,6198.0,381738391.0,1464607.0,52690748.0,66433.0,28366715.0,240764.0,17832870750.0,377849102.0,23661514287.0,All,2022-03-12
USA,81157273,41567.0,993233.0,1211.0,55757373.0,157198.0,24406667.0,4604.0,242775.0,2971.0,963805880.0,2883148.0,334289437.0,North America,2022-03-12
India,42987875,3614.0,515833.0,88.0,42431513.0,5185.0,40529.0,8944.0,30640.0,368.0,776894810.0,553748.0,1402976534.0,Asia,2022-03-12
Brazil,29305114,55211.0,654612.0,465.0,27556598.0,0.0,1093904.0,8318.0,136228.0,3043.0,63776166.0,296471.0,215117939.0,South America,2022-03-12
France,23381279,72399.0,140029.0,149.0,22087946.0,76531.0,1153304.0,1928.0,356867.0,2137.0,246629975.0,3764303.0,65518106.0,Europe,2022-03-12
UK,19530485,72828.0,162738.0,114.0,18229317.0,46835.0,1138430.0,253.0,285159.0,2376.0,489876300.0,7152536.0,68489880.0,Europe,2022-03-12
Russia,17242043,50743.0,359585.0,674.0,15194927.0,151210.0,1687531.0,2300.0,118063.0,2462.0,273400000.0,1872084.0,146040432.0,Europe,2022-03-12
Germany,16881948,245342.0,125911.0,242.0,13153300.0,189500.0,3602737.0,2494.0,200409.0,1495.0,104701826.0,1242934.0,84237616.0,Europe,2022-03-12
Turkey,14513774,25401.0,96217.0,123.0,14065761.0,52269.0,351796.0,975.0,169009.0,1120.0,147898704.0,1722244.0,85875602.0,Asia,2022-03-12
Italy,13269303,53971.0,156649.0,156.0,12135331.0,48481.0,977323.0,545.0,220014.0,2597.0,191812811.0,3180381.0,60311266.0,Europe,2022-03-12
Spain,11223974,19849.0,101135.0,58.0,10294394.0,40187.0,828445.0,689.0,239903.0,2162.0,471036328.0,10068010.0,46785446.0,Europe,2022-03-12
Argentina,8967210,5615.0,127051.0,42.0,8762697.0,4588.0,77462.0,759.0,195373.0,2768.0,34739380.0,756882.0,45897988.0,South America,2022-03-12
Iran,7117544,3953.0,138692.0,120.0,6768271.0,6379.0,210581.0,3069.0,82943.0,1616.0,48108485.0,560620.0,85812985.0,Asia,2022-03-12
Netherlands,7055814,69186.0,21688.0,13.0,5414900.0,86497.0,1619226.0,162.0,410244.0,1261.0,21107399.0,1227240.0,17199076.0,Europe,2022-03-12
Colombia,6075656,782.0,139255.0,35.0,5906638.0,1079.0,29763.0,342.0,117288.0,2688.0,33481801.0,646353.0,51801132.0,South America,2022-03-12
Indonesia,5864010,16110.0,151703.0,290.0,5335846.0,39212.0,376461.0,2771.0,21062.0,545.0,88766749.0,318822.0,278420656.0,Asia,2022-03-12
S. Korea,5822626,282976.0,9875.0,229.0,0.0,0.0,0.0,1116.0,113404.0,192.0,15804065.0,307808.0,51343906.0,Asia,2022-03-12
Poland,5799993,11634.0,113307.0,121.0,5169557.0,8599.0,517129.0,523.0,153535.0,2999.0,34438732.0,911646.0,37776415.0,Europe,2022-03-12
Vietnam,5775745,179259.0,41228.0,71.0,2983222.0,74857.0,2751295.0,3990.0,58446.0,417.0,81001418.0,819674.0,98821512.0,Asia,2022-03-12
Japan,5609096,62825.0,25697.0,211.0,4971301.0,60018.0,612098.0,1252.0,44580.0,204.0,40655716.0,323124.0,125820786.0,Asia,2022-03-12
Mexico,5591871,8098.0,320607.0,197.0,4880174.0,16798.0,391090.0,4798.0,42612.0,2443.0,15308764.0,116659.0,131226279.0,North America,2022-03-12
Ukraine,4894331,5858.0,106985.0,86.0,0.0,0.0,0.0,177.0,113062.0,2471.0,19521252.0,450954.0,43288827.0,Europe,2022-03-12
Malaysia,3774786,32800.0,33643.0,76.0,3418443.0,24444.0,322700.0,380.0,114152.0,1017.0,51833725.0,1567487.0,33068039.0,Asia,2022-03-12
Israel,3707477,3361.0,10359.0,1.0,3652205.0,10593.0,44913.0,388.0,397542.0,1111.0,41373364.0,4436346.0,9326000.0,Asia,2022-03-12
South Africa,3691962,1671.0,99709.0,28.0,3572534.0,776.0,19719.0,546.0,60949.0,1646.0,23365475.0,385730.0,60574631.0,Africa,2022-03-12
Czechia,3670436,8238.0,39122.0,22.0,3554638.0,13915.0,76676.0,129.0,341670.0,3642.0,53015282.0,4935040.0,10742625.0,Europe,2022-03-12
Philippines,3669522,0.0,57317.0,0.0,3565090.0,0.0,47115.0,289.0,32749.0,512.0,28479926.0,254171.0,112050176.0,Asia,2022-03-12
Belgium,3629671,9409.0,30380.0,26.0,3333536.0,19016.0,265755.0,192.0,310892.0,2602.0,32069513.0,2746845.0,11675036.0,Europe,2022-03-12
