#,"Country,Other",Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,"Serious, Critical",Tot Cases/1M pop,Deaths/1M pop,Total Tests,Tests/1M pop,Population,Region
16,Indonesia,5667355,37259,149268,232,4986391,42154,531696,2911,20361,536,86075507,309235,278349576,Asia
17,Mexico,5534086,12342,318835,304,4809799,13721,405452,4798,42183,2430,15147396,115459,131192990,North America
18,Japan,5139305,71570,24092,232,4419826,74909,695387,1418,40843,191,39385361,313004,125830265,Asia
19,Ukraine,4809624,,105505,,4058020,,646099,177,111089,2437,19521252,450887,43295254,Europe
20,Vietnam,3933675,120259,40547,95,2550525,33740,1342603,3840,39815,410,79665130,806327,98799997,Asia
21,S. Korea,3691488,198802,8394,128,969524,,2713570,766,71899,163,15804065,307814,51342824,Asia
22,South Africa,3679539,1853,99499,41,3554282,1494,25758,546,60762,1643,23166727,382565,60556245,Africa
23,Philippines,3664894,978,56538,34,3557685,1125,50671,297,32718,505,28203435,251784,112014307,Asia
24,Israel,3653608,2377,10239,2,3585292,7460,58077,510,391766,1098,41373364,4436346,9326000,Asia
25,Czechia,3608559,8967,38823,38,3474458,5857,95278,197,335926,3614,52741015,4909732,10742138,Europe
26,Belgium,3571579,7738,30217,18,3125040,60907,416322,240,305948,2588,31794693,2723594,11673799,Europe
27,Malaysia,3528557,32467,33028,86,3197298,27629,298231,355,106739,999,50211993,1518913,33057842,Asia
28,Peru,3522484,1880,210907,56,,,,871,104407,6251,27510769,815422,33738088,South America
29,Canada,3310385,6600,36843,114,3161973,6566,111569,600,86446,962,58319533,1522928,38294340,North America
30,Australia,3297205,35855,5317,45,3081549,29222,210339,118,126847,205,63779116,2453654,25993524,Australia/Oceania
31,Portugal,3294691,12234,21141,30,2799531,11726,474019,90,324693,2083,37805639,3725762,10147088,Europe
32,Chile,3124302,24895,42683,272,2149021,23033,932598,1105,161129,2201,33241006,1714336,19390016,South America
33,Thailand,2958162,23618,23073,49,2711678,18939,223411,687,42204,329,17270775,246401,70092285,Asia
34,Switzerland,2862791,23621,13299,6,2256659,43667,592833,139,326794,1518,18811814,2147409,8760240,Europe
35,Austria,2775589,31566,14924,36,2478168,24379,282497,189,305273,1641,161305125,17741130,9092156,Europe
36,Romania,2754730,5953,63784,105,2536050,11938,154896,848,144807,3353,21202396,1114536,19023510,Europe
37,Denmark,2683219,12595,4731,44,2362924,38404,315564,42,460540,812,125634988,21563637,5826243,Europe
38,Greece,2470212,15783,26036,64,2263358,15247,180818,393,238943,2518,66567338,6439041,10338083,Europe
39,Sweden,2455966,2030,17479,6,2207320,40783,231167,53,240678,1713,18174812,1781084,10204355,Europe
40,Iraq,2306092,1009,25028,15,2250904,2088,30160,111,55266,600,18020396,431859,41727463,Asia
41,Bangladesh,1945765,657,29058,5,1831577,4628,85130,1275,11622,174,13470456,80456,167427117,Asia
42,Serbia,1919327,2620,15346,31,1825695,6001,78286,100,221155,1768,8800146,1014001,8678633,Europe
43,Hungary,1796982,3862,44211,77,1610315,4231,142456,126,186808,4596,10818978,1124703,9619412,Europe
44,Jordan,1638228,,13849,,1546429,,77950,694,157945,1335,16319298,1573377,10372146,Asia
45,Georgia,1619274,3115,16274,43,1529623,11767,73377,,407222,4093,15955552,4012575,3976387,Asia
46,Pakistan,1511754,768,30237,19,1449060,3815,32457,908,6629,133,26534095,116354,228045371,Asia
47,Slovakia,1482354,11462,18611,44,1288400,18406,175343,232,271292,3406,6444955,1179518,5464056,Europe
48,Ireland,1311105,4043,6527,6,1180695,4195,123883,46,260667,1298,11402648,2267012,5029814,Europe
49,Kazakhstan,1303063,253,13620,4,1272470,2091,16973,528,68040,711,11575012,604394,19151428,Asia
50,Norway,1289884,10715,1664,,88952,,1199268,25,234867,303,9852076,1793903,5491979,Europe
51,Morocco,1161392,102,16006,4,1142318,386,3068,293,30855,425,11237010,298535,37640491,Africa
52,Bulgaria,1097298,1104,35716,20,848792,766,212790,436,159929,5206,9234039,1345844,6861149,Europe
53,Lebanon,1074372,1835,10125,10,682977,,381270,186,158592,1495,4795578,707894,6774432,Asia
54,Cuba,1071326,596,8498,2,1060502,602,2326,34,94681,751,12920253,1141862,11315078,North America
55,Croatia,1060078,1625,15145,23,1032892,1800,12041,81,260909,3728,4533308,1115750,4063015,Europe
56,Tunisia,1001754,1236,27874,17,961303,2351,12577,173,83306,2318,4362099,362754,12024962,Africa
57,Nepal,977269,70,11944,3,957808,320,7517,100,32564,398,5433187,181041,30010857,Asia
58,Belarus,925515,2083,6521,15,915723,2926,3271,,97999,690,12488928,1322400,9444136,Europe
59,Lithuania,918712,5412,8484,19,829181,5740,81047,84,345523,3191,7787196,2928727,2658901,Europe
60,Slovenia,898997,1873,6336,9,862060,4572,30601,83,432332,3047,2575164,1238408,2079415,Europe
61,Bolivia,893775,263,21443,2,792419,1799,79913,220,74864,1796,2669468,223599,11938660,South America
62,UAE,881472,502,2301,,838641,1502,40530,,87363,228,139003973,13776718,10089774,Asia
63,Uruguay,849050,2182,7014,9,825045,3775,16991,126,243015,2008,5733295,1640981,3493821,South America
64,Ecuador,836216,2356,35264,14,,,,759,46225,1949,2470170,136549,18089961,South America
65,Costa Rica,812812,1772,8073,16,682991,3845,121748,110,157164,1561,3712867,717915,5171738,North America
66,Azerbaijan,787937,570,9473,19,771530,1784,6934,,76561,920,6579163,639271,10291672,Asia
67,Guatemala,786869,2845,17029,11,730907,4085,38933,5,42606,922,3922624,212398,18468290,North America
68,Singapore,785825,18162,1049,9,715419,14249,69357,28,132581,177,23230460,3919350,5927121,Asia
69,Panama,756539,454,8101,3,743902,518,4536,26,170851,1829,5534045,1249765,4428067,North America
70,Saudi Arabia,746473,407,9004,2,725792,685,11677,501,20899,252,40887817,1144731,35718275,Asia
71,Latvia,682118,8900,5299,15,551818,22988,125001,63,368434,2862,6771858,3657704,1851396,Europe
72,Finland,664588,6029,2384,3,46000,,616204,31,119636,429,9996285,1799484,5555085,Europe
73,Sri Lanka,648410,711,16287,20,609485,193,22638,,30070,755,6282076,291335,21563086,Asia
74,Paraguay,642982,409,18440,18,612406,956,12136,130,88337,2533,2536555,348490,7278712,South America
75,Kuwait,621466,486,2541,1,611381,1086,7544,44,142019,581,7691556,1757697,4375929,Asia
76,Myanmar,593958,1819,19379,4,541648,1407,32931,,10796,352,7187337,130635,55018491,Asia
77,Palestine,577486,451,5267,14,561340,1472,10879,77,108977,994,3078533,580950,5299137,Asia
78,Dominican Republic,575437,280,4370,,569294,347,1773,33,52173,396,3129690,283758,11029423,North America
79,Bahrain,521613,2029,1456,1,494414,2418,25743,16,289766,809,9429334,5238170,1800120,Asia
80,Venezuela,515943,181,5643,2,504626,509,5674,230,18230,199,3359014,118687,28301471,South America
81,Estonia,507711,3564,2267,8,390415,10571,115029,24,382306,1707,3123955,2352333,1328024,Europe
82,Moldova,503690,734,11254,12,480308,1413,12128,89,125349,2801,3043271,757350,4018315,Europe
83,Libya,496778,806,6284,8,471202,2334,19292,126,70694,894,2433311,346272,7027172,Africa
84,Egypt,487642,1261,24149,17,417479,1008,46014,122,4620,229,3693367,34991,105553398,Africa
85,Ethiopia,468850,64,7473,6,419993,484,41384,75,3917,62,4521046,37766,119711028,Africa
86,Mongolia,465094,323,2172,1,313256,,149666,192,138160,645,4030048,1197156,3366351,Asia
87,Armenia,420757,259,8505,12,404157,486,8095,,141551,2861,2906066,977655,2972486,Asia
88,Honduras,413699,966,10785,7,128408,420,274506,105,40689,1061,1263329,124253,10167377,North America
89,Oman,383874,485,4248,2,371874,1043,7752,55,72114,798,25000000,4696480,5323136,Asia
90,Bosnia and Herzegovina,371846,293,15505,21,192218,,164123,,114528,4776,1704660,525034,3246760,Europe
91,Qatar,357764,181,670,,354367,337,2727,17,127418,239,3379862,1203738,2807805,Asia
92,Hong Kong,350557,56827,1366,198,13232,,335959,16,46135,180,36260319,4772052,7598476,Asia
93,Cyprus,328657,2046,861,2,124370,,203426,60,268944,705,9477138,7755267,1222026,Asia
94,Kenya,323025,23,5640,,303296,,14089,4,5795,101,3381634,60661,55746254,Africa
95,Zambia,313394,191,3957,2,307667,335,1770,1,16287,206,3280022,170461,19242118,Africa
96,Réunion,302162,,666,,289069,,12427,41,333522,735,1463269,1615134,905974,Africa
97,North Macedonia,298661,466,9050,14,286378,471,3233,,143364,4344,1898672,911407,2083231,Europe
98,Albania,271920,95,3476,2,266697,396,1747,13,94661,1210,1746906,608137,2872553,Europe
99,Algeria,265130,51,6848,5,177732,60,80550,15,5869,152,230861,5111,45171709,Africa
100,Botswana,263950,,2619,,259434,,1897,1,108585,1077,2026898,833837,2430809,Africa
101,Nigeria,254606,8,3142,,249154,16,2310,11,1186,15,4442964,20698,214657300,Africa
102,Zimbabwe,238106,603,5397,1,227442,434,5267,12,15640,355,2094522,137582,15223859,Africa
103,Uzbekistan,236687,91,1637,,233609,196,1441,23,6905,48,1377915,40198,34278381,Asia
104,Montenegro,230631,119,2682,,226684,199,1265,60,367130,4269,1174393,1869460,628199,Europe
105,Mozambique,225100,20,2194,1,219863,,3043,13,6881,67,1272590,38899,32714998,Africa
106,Kyrgyzstan,200576,20,2960,,195468,100,2148,131,29920,442,1907195,284497,6703738,Asia
107,Luxembourg,185707,845,995,2,175045,767,9667,6,288829,1548,4079174,6344317,642965,Europe
108,Afghanistan,174214,141,7619,2,157199,306,9396,1124,4313,189,893513,22122,40390149,Asia
109,Maldives,171649,535,297,,156452,479,14900,25,308487,534,2194571,3944070,556423,Asia
110,New Zealand,166098,23180,56,,19263,515,146779,,33206,11,6768479,1353127,5002100,Australia/Oceania
111,Uganda,163316,15,3588,,100057,36,59671,35,3392,75,2468798,51275,48148244,Africa
112,Ghana,160028,137,1442,,157999,217,587,1,4977,45,2321483,72198,32154539,Africa
113,Namibia,157284,9,4010,1,152806,19,468,5,60086,1532,958170,366042,2617652,Africa
114,El Salvador,156364,,4081,4,132410,,19873,153,23906,624,1758939,268917,6540822,North America
115,Laos,143486,246,626,3,7660,,135200,,19256,84,1002806,134574,7451681,Asia
116,Iceland,138880,3133,68,3,75685,,63127,3,402622,197,1766309,5120642,344939,Europe
117,Cambodia,131372,368,3033,1,125029,402,3310,,7680,177,2866490,167582,17104971,Asia
118,Rwanda,129543,10,1458,1,45522,,82563,1,9605,108,4876887,361586,13487484,Africa
119,Trinidad and Tobago,128976,285,3642,5,102736,,22598,18,91664,2588,634632,451037,1407051,North America
120,Jamaica,128108,29,2815,1,77860,267,47433,25,42950,944,857650,287538,2982737,North America
121,Guadeloupe,126642,,837,,2250,,123555,19,316417,2091,938039,2343703,400238,North America
122,Cameroon,119322,82,1926,3,117263,174,133,13,4316,70,1751774,63361,27647477,Africa
123,Martinique,115951,,895,,104,,114952,10,309385,2388,707420,1887566,374779,North America
124,China,109964,214,4636,,102234,119,3094,20,76,3,160000000,111163,1439323776,Asia
125,Angola,98746,,1900,,96680,,166,,2856,55,1429452,41349,34570018,Africa
126,DRC,86138,99,1335,,50930,,33873,,915,14,846704,8998,94099155,Africa
127,Senegal,85729,17,1960,,83683,19,86,4,4905,112,1018133,58247,17479459,Africa
128,Malawi,85383,21,2617,,75914,33,6852,67,4279,131,549110,27519,19954002,Africa
129,Ivory Coast,81523,5,794,,80132,69,597,,2968,29,1423042,51809,27467251,Africa
130,Suriname,78353,59,1317,,49359,1,27677,3,131597,2212,229578,385584,595403,South America
131,French Guiana,77765,14,392,1,11254,,66119,6,249576,1258,596857,1915533,311588,South America
132,Brunei,76534,4885,135,6,40782,2457,35617,,172192,304,717784,1614925,444469,Asia
133,Malta,71581,126,607,1,69788,88,1186,3,161398,1369,1211456,2731550,443505,Europe
134,Eswatini,69258,47,1391,1,67711,15,156,11,58683,1179,480011,406718,1180207,Africa
135,French Polynesia,68425,774,642,1,,,,7,241258,2264,,,283618,Australia/Oceania
136,Fiji,64007,8,834,,62050,42,1123,,70548,919,497730,548593,907285,Australia/Oceania
137,Madagascar,63659,,1366,,58677,,3616,61,2204,47,398434,13797,28877744,Africa
138,Guyana,63002,31,1223,1,61445,118,334,7,79459,1542,543130,685004,792886,South America
139,Sudan,61554,42,3911,1,40329,,17314,,1351,86,562941,12357,45556244,Africa
140,Mauritania,58640,2,980,1,57618,,42,30,12082,202,749041,154334,4853391,Africa
141,Belize,56842,26,651,1,55107,115,1084,6,138752,1589,504813,1232252,409667,North America
142,New Caledonia,56188,686,301,,48247,278,7640,47,193700,1038,98964,341163,290078,Australia/Oceania
143,Cabo Verde,55889,,401,,55423,7,65,23,98733,708,400982,708370,566063,Africa
144,Barbados,55705,162,316,,53644,23,1745,,193446,1097,588782,2044652,287962,North America
145,Syria,54822,78,3085,3,47715,190,4022,,3011,169,146269,8033,18209433,Asia
146,Channel Islands,52914,321,144,,49526,181,3244,,299733,816,1209938,6853736,176537,Europe
147,Gabon,47543,,303,,46561,,679,1,20552,131,1571354,679271,2313296,Africa
148,Papua New Guinea,41421,86,638,,39905,191,878,7,4488,69,249149,26994,9229677,Australia/Oceania
149,Seychelles,39403,,163,,38923,,317,,396556,1640,,,99363,Africa
150,Curaçao,39082,66,262,1,38507,40,313,3,236555,1586,493647,2987943,165213,North America
151,Andorra,38342,93,151,,37520,,671,14,494921,1949,249838,3224923,77471,Europe
152,Burundi,38134,7,38,,773,,37323,,3055,3,345742,27701,12481001,Africa
153,Togo,36812,4,272,,36418,4,122,,4279,32,692784,80535,8602226,Africa
154,Mayotte,36662,,187,,2964,,33511,,129188,659,176919,623417,283789,Africa
155,Guinea,36397,,440,,32939,,3018,49,2652,32,587607,42808,13726577,Africa
156,Faeroe Islands,34237,,28,,7693,,26516,5,696256,569,778000,15821691,49173,Europe
157,Aruba,33684,,211,,33418,,55,6,313273,1962,177885,1654390,107523,North America
158,Tanzania,33620,,798,,,,,7,537,13,,,62570078,Africa
159,Bahamas,33152,2,771,,31947,38,434,9,82981,1930,220353,551553,399514,North America
160,Lesotho,32707,95,697,1,23437,94,8573,,15068,321,403174,185744,2170587,Africa
161,Mauritius,32154,158,786,,28562,261,2806,,25213,616,358675,281250,1275290,Africa
162,Mali,30392,1,724,2,29535,2,133,,1432,34,624420,29422,21223001,Africa
163,Haiti,30353,3,820,,25258,28,4275,,2609,70,132422,11382,11634441,North America
164,Benin,26575,8,163,,25506,,906,5,2100,13,604310,47762,12652533,Africa
165,Somalia,26351,,1348,,13182,,11821,,1584,81,400466,24078,16632297,Africa
166,Congo,24020,,378,,20178,,3464,,4181,66,347815,60547,5744523,Africa
167,Isle of Man,23231,132,79,,22552,88,600,,270808,921,150753,1757356,85784,Europe
168,Timor-Leste,22736,4,129,,22291,59,316,9,16714,95,248770,182875,1360325,Asia
169,Saint Lucia,22733,4,360,,22280,23,93,3,122862,1946,136343,736878,185028,North America
170,Burkina Faso,20751,,375,,20309,,67,,949,17,248995,11391,21858691,Africa
171,Taiwan,20653,71,853,,18602,79,1198,,865,36,11705186,489988,23888719,Asia
172,Cayman Islands,19373,,17,,8553,,10803,2,289106,254,222773,3324474,67010,North America
173,Nicaragua,18105,,221,,4225,,13659,,2680,33,,,6756053,North America
174,Tajikistan,17388,,124,,17263,,1,,1757,13,,,9894835,Asia
175,South Sudan,16993,4,137,,13271,,3585,1,1489,12,342501,30011,11412685,Africa
176,Equatorial Guinea,15885,,183,,15664,,38,5,10735,124,273437,184781,1479790,Africa
177,Gibraltar,15573,47,101,,14973,47,499,10,462464,2999,517168,15358080,33674,Europe
178,Djibouti,15549,2,189,,15357,3,3,,15365,187,286380,282993,1011968,Africa
179,San Marino,14369,,112,,13994,,263,4,421997,3289,136485,4008370,34050,Europe
180,CAR,14225,,113,,6859,,7253,2,2862,23,81294,16358,4969828,Africa
181,Bhutan,13846,311,6,,9640,342,4200,3,17621,8,1999491,2544581,785784,Asia
182,Grenada,13690,,216,,13336,,138,4,120731,1905,136411,1202993,113393,North America
183,Liechtenstein,12319,178,78,,11770,92,471,7,321553,2036,80413,2098953,38311,Europe
184,Gambia,11939,,365,,11559,,15,4,4719,144,137657,54413,2529832,Africa
185,Greenland,11778,19,18,,2761,,8999,7,206871,316,164926,2896793,56934,North America
186,Yemen,11772,1,2135,,8696,,941,23,381,69,265253,8578,30921290,Asia
187,Bermuda,11634,73,123,,11338,67,173,,187967,1987,805308,13011083,61894,North America
188,Dominica,11148,40,61,4,10881,169,206,,154225,844,168239,2327472,72284,North America
189,Saint Martin,9912,35,63,,1399,,8450,7,249258,1584,112382,2826083,39766,North America
190,Eritrea,9707,2,103,,9600,2,4,,2675,28,23693,6530,3628305,Africa
191,Sint Maarten,9570,1,85,,9438,2,47,10,219053,1946,62056,1420436,43688,North America
192,Monaco,9500,27,51,,9264,23,185,4,239259,1284,54960,1384174,39706,Europe
193,Niger,8760,1,307,,8435,2,18,1,341,12,229438,8939,25666452,Africa
194,Comoros,8033,,160,,7855,,18,,8921,178,,,900490,Africa
195,Guinea-Bissau,8027,,167,,7018,5,842,6,3924,82,124624,60924,2045551,Africa
196,Sierra Leone,7665,,125,,,,,,929,15,259958,31520,8247500,Africa
197,Caribbean Netherlands,7605,6,31,,7545,,29,,285580,1164,30126,1131281,26630,North America
198,Antigua and Barbuda,7449,,135,,7284,,30,1,75029,1360,18901,190377,99282,North America
199,Liberia,7384,,294,,5747,,1343,2,1405,56,139824,26603,5255877,Africa
200,Solomon Islands,7258,,111,5,1783,22,5364,2,10152,155,5117,7157,714966,Australia/Oceania
201,Chad,7255,,190,,4874,,2191,,422,11,191341,11117,17211455,Africa
202,St. Vincent Grenadines,6742,1,106,,6627,4,9,,60451,950,98236,880819,111528,North America
203,British Virgin Islands,6091,6,62,,,,,1,199267,2028,100749,3296005,30567,North America
204,Sao Tome and Principe,5934,,72,,5857,4,5,,26263,319,29036,128508,225947,Africa
205,Turks and Caicos,5867,,36,,5787,,44,4,148190,909,419792,10603218,39591,North America
206,Saint Kitts and Nevis,5531,1,42,,5484,,5,1,102755,780,65141,1210192,53827,North America
207,Palau,3834,11,6,,3313,,515,5,210220,329,37269,2043481,18238,Australia/Oceania
208,St. Barth,3780,22,6,,,,,,380780,604,78646,7922434,9927,North America
209,Kiribati,2964,11,11,,2261,20,692,4,24195,90,,,122506,Australia/Oceania
210,Anguilla,2555,,9,,2528,,18,4,167805,591,51382,3374622,15226,North America
211,Saint Pierre Miquelon,1087,,1,,1065,,21,1,189142,174,17358,3020358,5747,North America
212,Diamond Princess,712,,13,,699,,0,,,,,,,
213,Tonga,645,290,,,303,126,342,,5989,,,,107694,Australia/Oceania
214,Wallis and Futuna,454,,7,,438,,9,,41613,642,20508,1879743,10910,Australia/Oceania
215,Montserrat,164,,2,,161,,1,,32820,400,8359,1672804,4997,North America
216,Falkland Islands,114,5,,,,,,,31241,,8632,2365580,3649,South America
217,Cook Islands,84,13,,,7,3,77,,4775,,2311,131374,17591,Australia/Oceania
218,Macao,82,1,,,79,,3,,123,,5318,8008,664102,Asia
219,Samoa,33,,,,28,,5,,164,,,,200614,Australia/Oceania
220,Vatican City,29,,,,28,,1,,36070,,,,804,Europe
221,Vanuatu,18,,1,,6,,11,,56,3,23000,72075,319112,Australia/Oceania
222,Western Sahara,10,,1,,8,,1,,16,2,,,621823,Africa
223,MS Zaandam,9,,2,,7,,0,,,,,,,
224,Marshall Islands,7,,,,7,,0,,117,,,,59856,Australia/Oceania
225,Saint Helena,2,,,,2,,0,,327,,,,6107,Africa
226,Micronesia,1,,,,1,,0,,9,,,,117035,Australia/Oceania
