"Country,Other",Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,"Serious, Critical",Tot Cases/1M pop,Deaths/1M pop,Total Tests,Tests/1M pop,Population,Region,Date
Asia,138945432,654199.0,1400886.0,1190.0,120013024.0,250757.0,17531522.0,26953.0,29762.293041297704,300.07161120238464,2006283578.0,429748.5632516458,4668505609.0,Asia,2022-03-31
North America,96525296,50553.0,1442156.0,909.0,78193590.0,204354.0,16889550.0,7692.0,161639.140209746,2415.0027562549662,1098981317.0,1840329.9709793618,597165364.0,North America,2022-03-31
South America,56085332,45056.0,1287609.0,347.0,51592339.0,86204.0,3205384.0,11601.0,128352.7547550066,2946.727001586427,215652353.0,493526.07161082886,436962433.0,South America,2022-03-31
Europe,178107627,812065.0,1770287.0,1887.0,156553059.0,647216.0,19784281.0,10656.0,237978.8450756692,2365.372347094778,2577290199.0,3443651.208619279,748417898.0,Europe,2022-03-31
Oceania,5368670,84639.0,8838.0,47.0,4723274.0,79724.0,636558.0,133.0,123601.87646963239,203.47560647955845,74443466.0,1713897.872006154,43435182.0,Australia/Oceania,2022-03-31
Africa,11755901,2737.0,252809.0,48.0,10975024.0,4569.0,528068.0,1338.0,8417.661490332652,181.02062816873902,99548008.0,71280.06891015217,1396575642.0,Africa,2022-03-31
World,486788979,1649249.0,6162600.0,4428.0,422051016.0,1272824.0,58575363.0,58373.0,62450.0,790.6,6072198921.0,769503.3726136695,7891062128.0,All,2022-03-31
China,147437,1629.0,4638.0,0.0,114636.0,1325.0,28163.0,62.0,102.0,3.0,160000000.0,111163.0,1439323776.0,Asia,2022-03-31
USA,81745830,32163.0,1006965.0,742.0,65078974.0,189471.0,15659891.0,2140.0,244463.0,3011.0,982546778.0,2938326.0,334390010.0,North America,2022-03-31
India,43024440,1225.0,521159.0,28.0,42489004.0,1594.0,14277.0,8944.0,30651.0,371.0,788556935.0,561778.0,1403680300.0,Asia,2022-03-31
Brazil,29916334,33937.0,659570.0,276.0,28679560.0,61049.0,577204.0,8318.0,139019.0,3065.0,63776166.0,296363.0,215196257.0,South America,2022-03-31
France,25445532,169024.0,142134.0,149.0,23166895.0,74654.0,2136503.0,1486.0,388330.0,2169.0,254106036.0,3877967.0,65525582.0,Europe,2022-03-31
UK,21123587,77915.0,165187.0,213.0,18995883.0,46061.0,1962517.0,365.0,308336.0,2411.0,504238542.0,7360249.0,68508355.0,Europe,2022-03-31
Germany,20970297,267367.0,129742.0,305.0,16319700.0,226800.0,4520855.0,2494.0,248901.0,1540.0,104701826.0,1242730.0,84251487.0,Europe,2022-03-31
Russia,17823648,20145.0,368377.0,352.0,16788291.0,51085.0,666980.0,2300.0,122043.0,2522.0,273400000.0,1872043.0,146043670.0,Europe,2022-03-31
Turkey,14846224,14993.0,97977.0,53.0,14515495.0,18856.0,232752.0,975.0,172786.0,1140.0,153504955.0,1786547.0,85922688.0,Asia,2022-03-31
Italy,14569159,78790.0,159224.0,170.0,13125950.0,55303.0,1283985.0,481.0,241585.0,2640.0,200421282.0,3323368.0,60306669.0,Europe,2022-03-31
S. Korea,12774956,424528.0,15855.0,432.0,0.0,0.0,0.0,1301.0,248800.0,309.0,15804065.0,307794.0,51346189.0,Asia,2022-03-31
Spain,11522731,14422.0,102442.0,50.0,10889722.0,14416.0,530567.0,492.0,246284.0,2190.0,471036328.0,10067808.0,46786383.0,Europe,2022-03-31
Vietnam,9483771,85869.0,42454.0,41.0,7268531.0,114685.0,2172786.0,3635.0,95925.0,429.0,84217005.0,851822.0,98866931.0,Asia,2022-03-31
Argentina,9035127,2965.0,127997.0,27.0,8856717.0,2072.0,50413.0,541.0,196760.0,2787.0,35371141.0,770286.0,45919497.0,South America,2022-03-31
Netherlands,7833807,27783.0,21961.0,35.0,6339700.0,28836.0,1472146.0,140.0,455426.0,1277.0,21107399.0,1227100.0,17201039.0,Europe,2022-03-31
Iran,7159733,2987.0,140158.0,49.0,6868435.0,5137.0,151140.0,1551.0,83380.0,1632.0,49358909.0,574818.0,85868793.0,Asia,2022-03-31
Japan,6452108,41473.0,27913.0,82.0,6008253.0,40292.0,415942.0,655.0,51288.0,222.0,43110998.0,342693.0,125800776.0,Asia,2022-03-31
Colombia,6084551,311.0,139607.0,12.0,5917586.0,252.0,27358.0,342.0,117396.0,2694.0,33899469.0,654060.0,51829270.0,South America,2022-03-31
Indonesia,6009486,3840.0,155000.0,118.0,5742931.0,7876.0,111555.0,2771.0,21573.0,556.0,91894843.0,329880.0,278570713.0,Asia,2022-03-31
Poland,5957934,5736.0,115040.0,101.0,5315444.0,11174.0,527450.0,323.0,157725.0,3045.0,35591635.0,942219.0,37774271.0,Europe,2022-03-31
Mexico,5654311,2758.0,322845.0,84.0,4953318.0,2632.0,378148.0,4798.0,43065.0,2459.0,15543430.0,118384.0,131296557.0,North America,2022-03-31
Ukraine,4964242,2525.0,107918.0,24.0,0.0,0.0,0.0,177.0,114713.0,2494.0,19521252.0,451095.0,43275259.0,Europe,2022-03-31
Australia,4453921,67379.0,5962.0,34.0,3966973.0,59055.0,480986.0,100.0,171198.0,229.0,66410932.0,2552681.0,26016151.0,Australia/Oceania,2022-03-31
Malaysia,4183359,15941.0,34939.0,33.0,3941829.0,21186.0,206591.0,275.0,126425.0,1056.0,56113819.0,1695816.0,33089565.0,Asia,2022-03-31
Israel,3904305,10164.0,10485.0,0.0,3782095.0,0.0,111725.0,278.0,418647.0,1124.0,41373364.0,4436346.0,9326000.0,Asia,2022-03-31
Belgium,3819762,12315.0,30770.0,23.0,3518510.0,0.0,270482.0,163.0,327100.0,2635.0,32719965.0,2801931.0,11677649.0,Europe,2022-03-31
Czechia,3808151,8909.0,39663.0,27.0,3700517.0,3551.0,67971.0,94.0,354456.0,3692.0,54650278.0,5086750.0,10743654.0,Europe,2022-03-31
Austria,3805155,34743.0,15812.0,48.0,3415869.0,44120.0,373474.0,245.0,418329.0,1738.0,175247380.0,19266253.0,9096080.0,Europe,2022-03-31
South Africa,3717067,1677.0,100020.0,44.0,3603348.0,1097.0,13699.0,546.0,61324.0,1650.0,23809344.0,392806.0,60613446.0,Africa,2022-03-31
Philippines,3677918,302.0,59125.0,87.0,3578387.0,954.0,40406.0,289.0,32802.0,527.0,28914641.0,257877.0,112125898.0,Asia,2022-03-31
Thailand,3600787,25389.0,25048.0,87.0,3331370.0,26084.0,244369.0,1496.0,51362.0,357.0,17270775.0,246354.0,70105647.0,Asia,2022-03-31
Peru,3546696,613.0,212207.0,28.0,0.0,0.0,0.0,477.0,105015.0,6283.0,28675909.0,849072.0,33773235.0,South America,2022-03-31
Portugal,3534003,0.0,21545.0,0.0,0.0,0.0,0.0,64.0,348355.0,2124.0,39970994.0,3940038.0,10144824.0,Europe,2022-03-31
Switzerland,3472878,13566.0,13708.0,7.0,2779449.0,9320.0,679721.0,141.0,396218.0,1564.0,20248185.0,2310098.0,8765075.0,Europe,2022-03-31
Canada,3472237,11552.0,37565.0,59.0,3284362.0,3700.0,150310.0,384.0,90612.0,980.0,59376958.0,1549518.0,38319629.0,North America,2022-03-31
Chile,3464425,5926.0,56467.0,3.0,3005898.0,19473.0,402060.0,627.0,178555.0,2910.0,35418380.0,1825449.0,19402555.0,South America,2022-03-31
Greece,3009333,22451.0,27454.0,62.0,2729095.0,23570.0,252784.0,348.0,291201.0,2657.0,73787436.0,7140116.0,10334207.0,Europe,2022-03-31
Denmark,2908215,4163.0,5668.0,83.0,2829905.0,9086.0,72642.0,22.0,499025.0,973.0,126783801.0,21755002.0,5827800.0,Europe,2022-03-31
Romania,2850598,3583.0,65002.0,16.0,2606660.0,0.0,178936.0,395.0,149923.0,3419.0,22062139.0,1160326.0,19013746.0,Europe,2022-03-31
Sweden,2487852,1069.0,18331.0,1.0,2428639.0,1089.0,40882.0,32.0,243688.0,1796.0,18382831.0,1800621.0,10209164.0,Europe,2022-03-31
Iraq,2319209,344.0,25163.0,3.0,2281689.0,537.0,12357.0,45.0,55488.0,602.0,18326076.0,438458.0,41796680.0,Asia,2022-03-31
Serbia,1974652,1892.0,15788.0,9.0,1923371.0,6303.0,35493.0,38.0,227601.0,1820.0,9174040.0,1057410.0,8675953.0,Europe,2022-03-31
Bangladesh,1951504,72.0,29122.0,2.0,1880420.0,876.0,41962.0,1248.0,11647.0,174.0,13814637.0,82450.0,167552543.0,Asia,2022-03-31
Hungary,1849217,2906.0,45430.0,40.0,1703932.0,3204.0,99855.0,55.0,192275.0,4724.0,11103060.0,1154459.0,9617543.0,Europe,2022-03-31
Slovakia,1703550,6790.0,19334.0,23.0,1578357.0,11509.0,105859.0,176.0,311762.0,3538.0,6860089.0,1255448.0,5464257.0,Europe,2022-03-31
Jordan,1689314,0.0,14003.0,0.0,1668852.0,0.0,6459.0,276.0,162749.0,1349.0,16575546.0,1596890.0,10379889.0,Asia,2022-03-31
Georgia,1647814,571.0,16739.0,9.0,1623453.0,1021.0,7622.0,0.0,414461.0,4210.0,16367795.0,4116852.0,3975804.0,Asia,2022-03-31
Pakistan,1524549,194.0,30349.0,2.0,1485609.0,136.0,8591.0,432.0,6676.0,133.0,27442945.0,120167.0,228374044.0,Asia,2022-03-31
Ireland,1454182,5370.0,6740.0,10.0,1293692.0,2268.0,153750.0,49.0,288870.0,1339.0,11803237.0,2344689.0,5034032.0,Europe,2022-03-31
Norway,1404207,1988.0,2518.0,0.0,0.0,0.0,0.0,20.0,255533.0,458.0,11002430.0,2002183.0,5495218.0,Europe,2022-03-31
Kazakhstan,1305114,32.0,13659.0,0.0,1289315.0,564.0,2140.0,528.0,68086.0,713.0,11575012.0,603853.0,19168606.0,Asia,2022-03-31
Morocco,1163214,105.0,16060.0,1.0,1146532.0,73.0,622.0,293.0,30876.0,426.0,11237010.0,298270.0,37673952.0,Africa,2022-03-31
Hong Kong,1150769,6981.0,7706.0,135.0,0.0,0.0,0.0,115.0,151355.0,1014.0,36260319.0,4769135.0,7603123.0,Asia,2022-03-31
Bulgaria,1137780,1176.0,36512.0,14.0,917376.0,4301.0,183892.0,214.0,165926.0,5325.0,9588895.0,1398375.0,6857170.0,Europe,2022-03-31
Croatia,1097409,2294.0,15563.0,15.0,1071968.0,770.0,9878.0,37.0,270225.0,3832.0,4672242.0,1150490.0,4061088.0,Europe,2022-03-31
Lebanon,1091777,364.0,10297.0,5.0,1058414.0,3394.0,23066.0,186.0,161217.0,1521.0,4795578.0,708137.0,6772105.0,Asia,2022-03-31
Singapore,1090823,5729.0,1263.0,5.0,1025578.0,0.0,63982.0,26.0,183930.0,213.0,23548306.0,3970621.0,5930636.0,Asia,2022-03-31
Cuba,1089452,814.0,8510.0,0.0,1077199.0,917.0,3743.0,23.0,96288.0,752.0,12920253.0,1141915.0,11314551.0,North America,2022-03-31
Tunisia,1035884,0.0,28323.0,0.0,0.0,0.0,0.0,42.0,86077.0,2354.0,4521880.0,375746.0,12034416.0,Africa,2022-03-31
Lithuania,1021989,3148.0,8872.0,11.0,952151.0,4391.0,60966.0,49.0,384783.0,3340.0,8057486.0,3033673.0,2656017.0,Europe,2022-03-31
Nepal,978402,25.0,11951.0,0.0,965305.0,77.0,1146.0,100.0,32558.0,398.0,5542767.0,184445.0,30051000.0,Asia,2022-03-31
Slovenia,965388,3103.0,6484.0,4.0,919739.0,2941.0,39165.0,50.0,464255.0,3118.0,2613326.0,1256747.0,2079437.0,Europe,2022-03-31
Belarus,961389,1144.0,6810.0,11.0,928536.0,0.0,26043.0,0.0,101800.0,721.0,12840471.0,1359658.0,9443899.0,Europe,2022-03-31
Bolivia,901752,165.0,21894.0,0.0,834747.0,1736.0,45111.0,220.0,75455.0,1832.0,2682016.0,224421.0,11950844.0,South America,2022-03-31
UAE,890987,288.0,2302.0,0.0,866872.0,770.0,21813.0,0.0,88226.0,228.0,147804034.0,14635636.0,10098914.0,Asia,2022-03-31
Uruguay,887028,1048.0,7156.0,0.0,872762.0,1495.0,7110.0,42.0,253818.0,2048.0,5995538.0,1715589.0,3494740.0,South America,2022-03-31
Finland,874135,9320.0,3105.0,50.0,46000.0,0.0,825030.0,32.0,157339.0,559.0,10404458.0,1872740.0,5555742.0,Europe,2022-03-31
Ecuador,859890,0.0,35421.0,0.0,0.0,0.0,0.0,759.0,47480.0,1956.0,2470170.0,136395.0,18110469.0,South America,2022-03-31
Costa Rica,837828,742.0,8298.0,10.0,811186.0,4566.0,18344.0,57.0,161890.0,1603.0,4053111.0,783166.0,5175293.0,North America,2022-03-31
Guatemala,827596,1535.0,17300.0,5.0,800420.0,2082.0,9876.0,5.0,44750.0,935.0,4231490.0,228807.0,18493679.0,North America,2022-03-31
Latvia,796890,2443.0,5608.0,12.0,745248.0,6244.0,46034.0,30.0,430795.0,3032.0,7048269.0,3810264.0,1849811.0,Europe,2022-03-31
Azerbaijan,791876,62.0,9691.0,4.0,781865.0,46.0,320.0,0.0,76891.0,941.0,6697184.0,650297.0,10298657.0,Asia,2022-03-31
Panama,764243,310.0,8168.0,0.0,753552.0,223.0,2523.0,10.0,172388.0,1842.0,5696867.0,1285027.0,4433267.0,North America,2022-03-31
Saudi Arabia,750707,118.0,9043.0,1.0,734041.0,230.0,7623.0,118.0,20993.0,253.0,41524968.0,1161220.0,35759781.0,Asia,2022-03-31
Sri Lanka,661453,168.0,16473.0,4.0,637223.0,36.0,7757.0,0.0,30666.0,764.0,6368159.0,295233.0,21569939.0,Asia,2022-03-31
Paraguay,647950,0.0,18664.0,0.0,624673.0,0.0,4613.0,38.0,88938.0,2562.0,2584332.0,354727.0,7285413.0,South America,2022-03-31
New Zealand,643875,15977.0,278.0,12.0,538532.0,20127.0,105065.0,0.0,128721.0,56.0,6915223.0,1382464.0,5002100.0,Australia/Oceania,2022-03-31
Kuwait,628978,0.0,2554.0,0.0,624538.0,0.0,1886.0,10.0,143577.0,583.0,7763313.0,1772137.0,4380763.0,Asia,2022-03-31
Myanmar,611448,173.0,19430.0,0.0,589001.0,331.0,3017.0,0.0,11108.0,353.0,7643491.0,138856.0,55046350.0,Asia,2022-03-31
Palestine,581075,0.0,5351.0,0.0,574674.0,0.0,1050.0,17.0,109467.0,1008.0,3078533.0,579954.0,5308233.0,Asia,2022-03-31
Dominican Republic,578020,38.0,4375.0,0.0,573445.0,98.0,200.0,21.0,52368.0,396.0,3222385.0,291942.0,11037739.0,North America,2022-03-31
Estonia,555139,1404.0,2451.0,3.0,477706.0,3244.0,74982.0,13.0,417997.0,1846.0,3239556.0,2439256.0,1328092.0,Europe,2022-03-31
