#,"Country,Other",Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,"Serious, Critical",Tot Cases/1M pop,Deaths/1M pop,Total Tests,Tests/1M pop,Population,Region
28,Czechia,"3,832,337","+1,657","39,754",+15,"3,740,553","+7,095","52,030",89,"356,698","3,700","54,762,277","5,097,046","10,743,924",Europe
29,Thailand,"3,736,487","+24,892","25,515",+97,"3,454,308","+27,254","256,664","1,496","53,296",364,"17,270,775","246,345","70,108,033",Asia
30,South Africa,"3,723,639",+685,"100,052",+2,"3,612,081",+958,"11,506",546,"61,422","1,650","23,922,395","394,605","60,623,661",Africa
31,Philippines,"3,679,758",+273,"59,365",+22,"3,585,597","+1,278","34,796",289,"32,812",529,"29,022,359","258,791","112,145,825",Asia
32,Portugal,"3,604,114",,"21,693",,N/A,N/A,N/A,61,"355,280","2,138","40,188,779","3,961,664","10,144,419",Europe
33,Peru,"3,548,717",+158,"212,354",+26,N/A,N/A,N/A,423,"105,055","6,286","28,937,071","856,646","33,779,511",South America
34,Canada,"3,510,206","+10,980","37,721",+31,"3,304,567","+8,614","167,918",386,"91,593",984,"59,548,322","1,553,807","38,324,144",North America
35,Switzerland,"3,506,246","+3,044","13,732",+6,"2,875,135","+24,731","617,379",136,"399,985","1,567","20,324,729","2,318,603","8,765,938",Europe
36,Chile,"3,489,913","+3,260","56,798",+48,"3,112,345","+21,600","320,770",518,"179,848","2,927","35,757,287","1,842,704","19,404,794",South America
37,Greece,"3,096,135","+18,424","27,746",+62,"2,811,268",,"257,121",365,"299,621","2,685","74,953,491","7,253,436","10,333,515",Europe
38,Denmark,"2,921,576","+2,148","5,777",+15,"2,860,123","+4,951","55,676",18,"501,293",991,"126,857,323","21,766,579","5,828,078",Europe
39,Romania,"2,861,426","+1,332","65,102",+12,"2,606,660",,"189,664",385,"150,506","3,424","22,164,873","1,165,836","19,012,003",Europe
40,Sweden,"2,487,852",,"18,331",,"2,439,419","+1,873","30,102",25,"243,668","1,795","18,417,910","1,803,905","10,210,023",Europe
41,Iraq,"2,320,526",+266,"25,177",+4,"2,284,933",+688,"10,416",45,"55,503",602,"18,360,532","439,152","41,809,041",Asia
42,Serbia,"1,982,193","+1,471","15,834",+9,"1,934,128","+2,355","32,231",33,"228,482","1,825","9,235,046","1,064,500","8,675,475",Europe
43,Bangladesh,"1,951,831",+61,"29,123",+1,"1,884,352",+842,"38,356","1,283","11,648",174,"13,852,661","82,665","167,574,940",Asia
44,Hungary,"1,854,198",,"45,510",,"1,709,370",,"99,318",56,"192,800","4,732","11,127,382","1,157,028","9,617,209",Europe
45,Slovakia,"1,726,952","+1,465","19,440",+23,"1,618,092","+2,815","89,420",179,"316,043","3,558","6,912,806","1,265,087","5,464,293",Europe
46,Jordan,"1,689,314",,"14,003",,"1,668,852",,"6,459",276,"162,727","1,349","16,575,546","1,596,678","10,381,271",Asia
47,Georgia,"1,649,430",+208,"16,758",+2,"1,628,643",+685,"4,029",,"414,878","4,215","16,449,797","4,137,585","3,975,700",Asia
48,Pakistan,"1,525,620",+154,"30,361",,"1,486,191",+78,"9,068",320,"6,679",133,"27,584,493","120,755","228,432,735",Asia
49,Ireland,"1,474,374","+3,164","6,799",+13,"1,312,168","+7,849","155,407",59,"292,838","1,350","11,863,308","2,356,269","5,034,785",Europe
50,Norway,"1,410,051","+1,343","2,518",,N/A,N/A,N/A,20,"256,569",458,"11,002,430","2,001,972","5,495,796",Europe
51,Kazakhstan,"1,305,199",+11,"13,660",,"1,290,035",+70,"1,504",528,"68,080",713,"11,575,012","603,756","19,171,674",Asia
52,Hong Kong,"1,174,560","+3,138","8,262",+90,N/A,N/A,N/A,115,"154,467","1,087","44,972,952","5,914,417","7,603,953",Asia
53,Morocco,"1,163,561",+35,"16,060",,"1,146,797",+93,704,293,"30,880",426,"11,237,010","298,223","37,679,927",Africa
54,Bulgaria,"1,141,859","+1,180","36,608",+40,"931,682","+5,033","173,569",190,"166,538","5,339","9,639,627","1,405,919","6,856,460",Europe
55,Singapore,"1,113,078","+3,334","1,283",+7,"1,042,087","+5,155","69,708",20,"187,663",216,"23,548,306","3,970,200","5,931,264",Asia
56,Croatia,"1,102,827",+97,"15,619",+18,"1,079,582","+1,399","7,626",36,"271,582","3,846","4,692,868","1,155,667","4,060,744",Europe
57,Lebanon,"1,093,267",+272,"10,319",+4,"1,064,061",,"18,887",186,"161,447","1,524","4,795,578","708,180","6,771,690",Asia
58,Cuba,"1,093,166",+619,"8,515",+1,"1,081,109",+735,"3,542",23,"96,617",753,"12,920,253","1,141,924","11,314,457",North America
59,Tunisia,"1,037,358",+211,"28,425",+15,N/A,N/A,N/A,42,"86,187","2,362","4,537,900","377,024","12,036,105",Africa
60,Lithuania,"1,031,765",+799,"8,916",+9,"967,831","+2,488","55,018",56,"388,539","3,358","8,093,436","3,047,799","2,655,502",Europe
61,Nepal,"978,507",+32,"11,951",,"965,714",+89,842,100,"32,554",398,"5,559,778","184,967","30,058,169",Asia
62,Slovenia,"974,735",+843,"6,505",+4,"931,697","+1,108","36,533",39,"468,749","3,128","2,619,316","1,259,625","2,079,441",Europe
63,Belarus,"965,654",+332,"6,849",+5,"928,536",,"30,269",,"102,252",725,"12,897,334","1,365,685","9,443,856",Europe
64,Bolivia,"902,497",+49,"21,896",,"842,596","+1,063","38,005",220,"75,504","1,832","2,682,016","224,380","11,953,019",South America
65,Finland,"901,336","+11,710","3,252",+74,"46,000",,"852,084",40,"162,232",585,"10,457,113","1,882,178","5,555,859",Europe
66,UAE,"892,470",+300,"2,302",,"870,614",+621,"19,554",,"88,359",228,"149,187,489","14,770,240","10,100,546",Asia
67,Uruguay,"890,140",+627,"7,169",+3,"877,795",+681,"5,176",38,"254,697","2,051","6,028,410","1,724,914","3,494,904",South America
68,Ecuador,"862,321",,"35,449",,N/A,N/A,N/A,759,"47,605","1,957","2,470,170","136,367","18,114,131",South America
69,Costa Rica,"840,658",+275,"8,320",+4,"818,430",+784,"13,908",57,"162,417","1,607","4,053,111","783,069","5,175,928",North America
70,Guatemala,"831,149",+216,"17,329",+2,"806,258",+580,"7,562",5,"44,931",937,"4,267,475","230,697","18,498,213",North America
71,Latvia,"802,887",+353,"5,648",+5,"765,542",,"31,697",24,"434,104","3,054","7,072,538","3,823,969","1,849,528",Europe
72,Azerbaijan,"792,067",+6,"9,697",,"782,040",+17,330,,"76,900",941,"6,716,463","652,090","10,299,904",Asia
73,Panama,"765,337",+124,"8,172",+2,"755,057",+254,"2,108",10,"172,599","1,843","5,722,835","1,290,614","4,434,196",North America
74,Saudi Arabia,"751,180",+104,"9,050",+2,"735,401",+296,"6,729",92,"21,002",253,"41,592,046","1,162,855","35,767,193",Asia
75,New Zealand,"703,467","+10,248",363,+13,"610,315","+12,524","92,789",,"140,634",73,"6,929,633","1,385,345","5,002,100",Australia/Oceania
76,Sri Lanka,"662,103",+112,"16,485",+4,"637,297",+5,"8,321",,"30,694",764,"6,368,159","295,216","21,571,162",Asia
77,Paraguay,"648,353",,"18,731",,"624,673",,"4,949",8,"88,979","2,571","2,601,300","356,997","7,286,610",South America
78,Kuwait,"629,525",,"2,554",,"625,298",,"1,673",10,"143,674",583,"7,922,315","1,808,076","4,381,626",Asia
79,Myanmar,"611,926",+51,"19,433",,"590,192",+201,"2,301",,"11,116",353,"7,704,974","139,960","55,051,325",Asia
80,Palestine,"581,236",,"5,351",,"575,095",,790,17,"109,464","1,008","3,078,533","579,777","5,309,858",Asia
81,Dominican Republic,"578,209",+79,"4,375",,"573,703",+113,131,20,"52,378",396,"3,233,154","292,879","11,039,224",North America
82,Estonia,"559,120",+414,"2,469",+1,"487,169",+744,"69,482",9,"420,991","1,859","3,253,888","2,450,025","1,328,104",Europe
83,Bahrain,"556,763",+522,"1,471",,"549,994","+1,217","5,298",4,"308,373",815,"9,624,867","5,330,910","1,805,483",Asia
84,Venezuela,"520,905",+62,"5,687",+1,"513,621",+105,"1,597",230,"18,410",201,"3,359,014","118,717","28,294,238",South America
85,Moldova,"514,222",+23,"11,449",+3,"500,267",+185,"2,506",39,"127,996","2,850","3,164,561","787,699","4,017,474",Europe
86,Egypt,"509,177",,"24,473",,"438,458",,"46,246",122,"4,816",231,"3,693,367","34,933","105,727,688",Africa
87,Libya,"501,738",,"6,419",,"490,052",,"5,267",101,"71,314",912,"2,473,358","351,549","7,035,598",Africa
88,Ethiopia,"469,843",+24,"7,508",+4,"449,415","+1,873","12,920",15,"3,916",63,"4,676,676","38,983","119,968,559",Africa
89,Mongolia,"468,691",+81,"2,177",,"313,256",,"153,258",192,"139,031",646,"4,030,048","1,195,464","3,371,115",Asia
90,Cyprus,"444,174","+4,210",951,+4,"124,370",,"318,853",60,"363,238",778,"9,477,138","7,750,250","1,222,817",Asia
91,Armenia,"422,581",+7,"8,617",,"410,124",+18,"3,840",,"142,140","2,898","2,983,263","1,003,457","2,972,984",Asia
92,Honduras,"421,062",,"10,880",,"131,100",,"279,082",105,"41,355","1,069","1,263,329","124,080","10,181,591",North America
93,Oman,"388,500",+32,"4,252",+1,"383,327",+81,921,14,"72,823",797,"25,000,000","4,686,138","5,334,883",Asia
94,Bosnia and Herzegovina,"375,735",+42,"15,724",+5,"192,218",,"167,793",,"115,791","4,846","1,739,645","536,112","3,244,930",Europe
95,Qatar,"362,007",+188,677,,"360,062",+104,"1,268",2,"128,929",241,"3,413,263","1,215,634","2,807,805",Asia
96,Réunion,"336,945",,709,,"322,519",,"13,717",10,"371,678",782,"1,603,660","1,768,970","906,550",Africa
97,Kenya,"323,468",+14,"5,648",,"317,702",+17,118,1,"5,791",101,"3,530,634","63,213","55,853,294",Africa
98,Zambia,"317,110",+34,"3,967",,"312,566",+93,577,,"16,440",206,"3,365,478","174,479","19,288,719",Africa
99,North Macedonia,"306,711",+41,"9,231",+3,"295,914",+457,"1,566",,"147,229","4,431","1,960,264","940,976","2,083,224",Europe
100,Botswana,"305,526",,"2,686",,"302,476",,364,1,"125,468","1,103","2,026,898","832,368","2,435,098",Africa
101,Albania,"273,913",+43,"3,492",,"269,924",+62,497,13,"95,365","1,216","1,781,188","620,133","2,872,270",Europe
102,Algeria,"265,694",+3,"6,874",,"178,308",+3,"80,512",6,"5,873",152,"230,861","5,103","45,243,198",Africa
103,Nigeria,"255,468",,"3,142",,"249,612",,"2,714",11,"1,188",15,"4,841,764","22,507","215,119,357",Africa
104,Zimbabwe,"246,612",+87,"5,451",+5,"238,857",+152,"2,304",12,"16,178",358,"2,198,988","144,259","15,243,376",Africa
105,Uzbekistan,"237,888",+35,"1,637",,"235,711",+37,540,23,"6,931",48,"1,377,915","40,147","34,322,134",Asia
106,Montenegro,"233,365",+39,"2,706",+1,"230,086",+56,573,6,"371,478","4,308","2,426,096","3,861,943","628,206",Europe
107,Mozambique,"225,267",+1,"2,200",,"223,016",+18,51,13,"6,869",67,"1,298,630","39,599","32,794,257",Africa
108,Luxembourg,"219,390","+2,411","1,041",+4,"200,236","+3,767","18,113",3,"340,729","1,617","4,171,848","6,479,192","643,884",Europe
109,Kyrgyzstan,"200,968",,"2,991",,"196,248",+5,"1,729",131,"29,935",446,"1,907,195","284,086","6,713,452",Asia
110,Laos,"184,598","+1,038",682,+3,"7,660",,"176,256",,"24,741",91,"1,023,002","137,110","7,461,204",Asia
111,Iceland,"181,830",,101,,"75,685",,"106,044",2,"526,833",293,"1,885,540","5,463,148","345,138",Europe
112,Afghanistan,"177,903",+76,"7,671",,"161,033",,"9,199","1,124","4,396",190,"924,679","22,849","40,469,390",Asia
113,Maldives,"176,993",,298,,"163,687",,"13,008",25,"317,600",535,"2,213,831","3,972,551","557,282",Asia
114,Uganda,"163,949",+13,"3,595",,"100,187",+4,"60,167",2,"3,396",74,"2,568,153","53,194","48,279,119",Africa
115,El Salvador,"161,570",,"4,120",,"144,494",,"12,956",40,"24,691",630,"1,875,785","286,652","6,543,767",North America
116,Ghana,"160,971",,"1,445",,"159,468",,58,1,"4,997",45,"2,419,852","75,120","32,213,139",Africa
117,Namibia,"157,764",+118,"4,020",+1,"153,069",,675,3,"60,174","1,533","986,535","376,281","2,621,806",Africa
118,Martinique,"145,047",,914,,104,,"144,029",8,"387,047","2,439","807,954","2,155,964","374,753",North America
119,Trinidad and Tobago,"138,793",+368,"3,763",+7,"128,540",+598,"6,490",18,"98,612","2,674","676,774","480,848","1,407,459",North America
120,Brunei,"136,374",+400,213,,"132,721",+737,"3,440",,"306,565",479,"717,784","1,613,556","444,846",Asia
121,Cambodia,"135,782",+35,"3,054",,"132,201",+133,527,,"7,928",178,"2,930,355","171,107","17,125,838",Asia
122,Guadeloupe,"130,705",,843,,"2,250",,"127,612",19,"326,563","2,106","938,039","2,343,668","400,244",North America
123,Rwanda,"129,733",+5,"1,458",,"45,522",,"82,753",1,"9,598",108,"5,138,592","380,171","13,516,520",Africa
124,Jamaica,"128,869",+58,"2,897",+4,"81,425",+143,"44,547",,"43,188",971,"936,937","313,998","2,983,899",North America
125,Cameroon,"119,544",,"1,927",,"117,455",,162,13,"4,315",70,"1,751,774","63,224","27,707,238",Africa
126,Angola,"99,194",,"1,900",,"97,149",,145,,"2,862",55,"1,499,795","43,268","34,662,631",Africa
127,DRC,"86,748",,"1,337",,"50,930",,"34,481",,919,14,"846,704","8,974","94,345,763",Africa
128,Senegal,"85,920",+1,"1,965",,"83,922",+8,33,,"4,904",112,"1,049,284","59,893","17,519,380",Africa
129,Malawi,"85,664",,"2,626",,"80,795",+123,"2,243",67,"4,283",131,"563,432","28,173","19,998,719",Africa
130,Malta,"82,126",+530,644,+3,"73,898",+249,"7,584",4,"185,131","1,452","1,817,184","4,096,346","443,611",Europe
131,Ivory Coast,"81,771",+10,796,,"80,935",+11,40,,"2,971",29,"1,476,458","53,638","27,526,323",Africa
132,Suriname,"79,232",,"1,325",,"49,383",,"28,524",,"132,967","2,224","235,433","395,104","595,876",South America
133,French Guiana,"79,075",,394,,"11,254",,"67,427",4,"253,212","1,262","609,252","1,950,930","312,288",South America
134,French Polynesia,"72,386",+68,647,+1,N/A,N/A,N/A,7,"255,092","2,280",,,"283,764",Australia/Oceania
135,Eswatini,"69,862",+11,"1,394",,"68,374",+25,94,11,"59,140","1,180","1,004,439","850,290","1,181,290",Africa
136,Channel Islands,"69,413",+377,156,,"65,420",+764,"3,837",,"392,872",883,"1,245,674","7,050,413","176,681",Europe
137,Fiji,"64,461",+39,834,,"62,623",+18,"1,004",,"71,002",919,"505,211","556,479","907,870",Australia/Oceania
138,Madagascar,"64,050",,"1,388",,"59,313",,"3,349",22,"2,213",48,"413,244","14,278","28,942,139",Africa
139,Guyana,"63,273",+1,"1,226",,"61,967",+5,80,4,"79,767","1,546","572,003","721,109","793,227",South America
140,Sudan,"61,966",+11,"4,907",,N/A,N/A,N/A,,"1,357",107,"562,941","12,332","45,648,799",Africa
141,New Caledonia,"60,327",+33,311,,"59,860",+133,156,9,"207,791","1,071","98,964","340,873","290,325",Australia/Oceania
142,Barbados,"60,160",+222,375,,"58,084",,"1,701",,"208,893","1,302","616,205","2,139,645","287,994",North America
143,Mauritania,"58,671",+1,982,,"57,680",,9,,"12,061",202,"784,964","161,368","4,864,448",Africa
144,Belize,"57,303",+14,656,,"56,444",+61,203,6,"139,655","1,599","524,451","1,278,154","410,319",North America
145,Cabo Verde,"55,961",+1,401,,"55,496",+1,64,23,"98,765",708,"400,982","707,690","566,607",Africa
146,Syria,"55,718",+7,"3,145",+1,"51,763",+19,810,,"3,053",172,"146,269","8,016","18,247,875",Asia
147,Gabon,"47,588",+2,303,,"47,270",+4,15,,"20,529",131,"1,589,113","685,540","2,318,044",Africa
148,Papua New Guinea,"42,203",,640,,"39,905",,"1,658",7,"4,565",69,"249,149","26,950","9,244,982",Australia/Oceania
149,Seychelles,"40,866",+445,164,,"39,963",+173,739,,"411,052","1,650",,,"99,418",Africa
150,Curaçao,"40,671",,267,,"39,858",,546,3,"246,084","1,616","494,095","2,989,569","165,273",North America
151,Andorra,"40,024",,153,,"39,283",,588,14,"516,559","1,975","249,838","3,224,465","77,482",Europe
152,Burundi,"38,575",+56,38,,773,,"37,764",,"3,083",3,"345,742","27,630","12,513,070",Africa
153,Togo,"36,945",+1,272,,"36,602",+10,71,,"4,286",32,"720,505","83,588","8,619,767",Africa
154,Mayotte,"36,891",,187,,"2,964",,"33,740",,"129,722",658,"176,919","622,113","284,384",Africa
155,Mauritius,"36,681",+53,968,,"34,295",+368,"1,418",,"28,759",759,"358,675","281,208","1,275,480",Africa
156,Guinea,"36,459",,440,,"35,976",,43,8,"2,650",32,"660,107","47,977","13,758,812",Africa
157,Faeroe Islands,"34,658",+421,28,,"7,693",,"26,937",5,"704,588",569,"778,000","15,816,544","49,189",Europe
158,Aruba,"34,051",,212,,"33,752",,87,3,"316,568","1,971","177,885","1,653,775","107,563",North America
159,Tanzania,"33,815",,800,,N/A,N/A,N/A,7,539,13,,,"62,724,099",Africa
160,Bahamas,"33,313",+18,788,,"32,208",+6,317,11,"83,313","1,971","226,807","567,227","399,852",North America
161,Lesotho,"32,910",,697,,"24,155",,"8,058",,"15,151",321,"431,221","198,526","2,172,117",Africa
162,Bhutan,"31,927",+490,12,,"25,849",+775,"6,066",7,"40,591",15,"2,124,002","2,700,403","786,550",Asia
163,Haiti,"30,567",+18,833,,"28,745",+100,989,,"2,624",72,"132,422","11,370","11,646,972",North America
164,Mali,"30,506",+11,728,,"29,647",+6,131,,"1,434",34,"652,266","30,658","21,275,806",Africa
165,Isle of Man,"28,416",,84,,"26,794",,"1,538",,"331,096",979,"150,753","1,756,537","85,824",Europe
166,Benin,"26,952",,163,,"25,506",,"1,283",5,"2,125",13,"604,310","47,654","12,681,260",Africa
167,Somalia,"26,400",,"1,348",,"13,182",,"11,870",,"1,583",81,"400,466","24,020","16,672,430",Africa
168,Taiwan,"24,585",+275,853,,"20,549",+39,"3,183",,"1,029",36,"12,913,337","540,474","23,892,594",Asia
169,Congo,"24,071",,385,,"20,178",,"3,508",,"4,181",67,"347,815","60,418","5,756,805",Africa
170,Saint Lucia,"22,965",+1,365,,"22,582",+2,18,1,"124,066","1,972","140,589","759,518","185,103",North America
171,Timor-Leste,"22,832",,130,,"22,692",,10,,"16,756",95,"257,486","188,968","1,362,592",Asia
172,Burkina Faso,"20,853",,382,,"20,439",,32,,952,17,"248,995","11,364","21,910,564",Africa
173,Cayman Islands,"20,606",,24,,"8,553",,"12,029",1,"307,190",358,"222,773","3,321,054","67,079",North America
174,Nicaragua,"18,434",,224,,"4,225",,"13,985",,"2,726",33,,,"6,763,157",North America
175,Tajikistan,"17,388",,124,,"17,264",,0,,"1,754",13,,,"9,914,197",Asia
176,South Sudan,"17,301",+23,138,,"13,514",,"3,649",1,"1,514",12,"363,287","31,799","11,424,515",Africa
177,Gibraltar,"17,073",+94,101,,"16,526",+167,446,3,"507,023","2,999","534,115","15,861,818","33,673",Europe
178,Liechtenstein,"16,559",+37,84,,"16,345",,130,1,"432,124","2,192","80,413","2,098,460","38,320",Europe
179,Equatorial Guinea,"15,903",,183,,"15,693",,27,5,"10,717",123,"301,203","202,971","1,483,968",Africa
180,Djibouti,"15,590",,189,,"15,396",,5,,"15,386",187,"299,041","295,126","1,013,264",Africa
181,San Marino,"15,181",,113,,"14,740",,328,4,"445,766","3,318","144,139","4,232,411","34,056",Europe
182,CAR,"14,649",,113,,"6,859",,"7,677",2,"2,943",23,"81,294","16,333","4,977,408",Africa
183,Grenada,"14,024",,218,,"13,748",,58,4,"123,625","1,922","144,147","1,270,689","113,440",North America
184,Bermuda,"12,564",,128,,"12,198",,238,,"203,061","2,069","841,380","13,598,500","61,873",North America
185,Gambia,"11,989",+1,365,,"11,591",,33,,"4,728",144,"155,686","61,391","2,535,977",Africa
186,Greenland,"11,971",,21,,"2,761",,"9,189",4,"210,228",369,"164,926","2,896,335","56,943",North America
187,Dominica,"11,891",,63,,"11,683",,145,,"164,467",871,"184,859","2,556,833","72,300",North America
188,Yemen,"11,808",+2,"2,144",+1,"8,999",,665,23,381,69,"265,253","8,562","30,980,655",Asia
189,Solomon Islands,"11,470",,133,,"9,700",,"1,637",1,"16,009",186,"5,117","7,142","716,489",Australia/Oceania
190,Monaco,"10,872",+30,54,,"10,668",+67,150,4,"273,640","1,359","54,960","1,383,303","39,731",Europe
191,Saint Martin,"10,107",,63,,"1,399",,"8,645",7,"253,785","1,582","112,382","2,821,896","39,825",North America
192,Sint Maarten,"9,766",,86,,"9,601",,79,10,"223,315","1,967","62,056","1,419,007","43,732",North America
193,Eritrea,"9,728",,103,,"9,623",,2,,"2,678",28,"23,693","6,522","3,632,731",Africa
194,Caribbean Netherlands,"8,851",+277,33,,"8,447",+287,371,,"332,095","1,238","30,126","1,130,347","26,652",North America
195,Niger,"8,811",,308,,"8,484",,19,1,342,12,"242,057","9,402","25,745,940",Africa
196,Guinea-Bissau,"8,151",,170,,"7,148",+2,833,6,"3,977",83,"129,866","63,357","2,049,756",Africa
197,Comoros,"8,093",,160,,"7,921",,12,,"8,971",177,,,"902,164",Africa
198,Sierra Leone,"7,675",+1,125,,N/A,N/A,N/A,,929,15,"259,958","31,464","8,262,154",Africa
199,Antigua and Barbuda,"7,493",,135,,"7,350",,8,1,"75,416","1,359","18,901","190,237","99,355",North America
200,Liberia,"7,400",,294,,"5,747",,"1,359",2,"1,405",56,"139,824","26,549","5,266,624",Africa
201,Chad,"7,347",+39,192,+1,"4,874",,"2,281",,426,11,"191,341","11,090","17,254,125",Africa
202,Tonga,"7,234",+107,9,,"4,915",+365,"2,310",,"67,105",83,"218,754","2,029,220","107,802",Australia/Oceania
203,St. Vincent Grenadines,"6,746",,106,,"6,638",,2,,"60,470",950,"98,631","884,107","111,560",North America
204,British Virgin Islands,"6,155",,62,,N/A,N/A,N/A,1,"201,242","2,027","102,012","3,335,360","30,585",North America
205,Sao Tome and Principe,"5,948",+3,73,,"5,872",+5,3,,"26,282",323,"29,036","128,300","226,314",Africa
206,Turks and Caicos,"5,910",,36,,"5,838",,36,4,"149,099",908,"436,234","11,005,449","39,638",North America
207,Saint Kitts and Nevis,"5,549",,43,,"5,506",,0,,"103,024",798,"65,141","1,209,428","53,861",North America
208,Vanuatu,"4,431",+324,2,,"1,861",+214,"2,568",11,"13,857",6,"24,976","78,109","319,760",Australia/Oceania
209,St. Barth,"4,150",,6,,N/A,N/A,N/A,,"417,925",604,"78,646","7,920,040","9,930",North America
210,Palau,"4,042",,6,,"3,721",,315,,"221,528",329,"41,052","2,249,918","18,246",Australia/Oceania
211,Kiribati,"3,067",,13,,"2,588",+3,466,9,"25,002",106,,,"122,671",Australia/Oceania
212,Anguilla,"2,700",,9,,"2,676",,15,4,"177,177",591,"51,382","3,371,744","15,239",North America
