#,"Country,Other",Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,"Serious, Critical",Tot Cases/1M pop,Deaths/1M pop,Total Tests,Tests/1M pop,Population,Region
24,Australia,"3,767,956","+52,341","5,665",+26,"3,442,974","+31,840","319,317",96,"144,894",218,"65,006,859","2,499,799","26,004,837",Australia/Oceania
25,Israel,"3,745,408","+8,056","10,417",+12,"3,692,166","+5,883","42,825",325,"401,609","1,117","41,373,364","4,436,346","9,326,000",Asia
26,Czechia,"3,716,205","+8,550","39,306",+28,"3,595,972","+3,825","80,927",129,"345,922","3,659","53,196,535","4,951,787","10,742,896",Europe
27,South Africa,"3,700,484","+1,681","99,829",+62,"3,585,603","+1,310","15,052",546,"61,079","1,648","23,514,233","388,121","60,584,846",Africa
28,Belgium,"3,683,784","+13,820","30,492",+20,"3,417,067","+7,284","236,225",181,"315,508","2,612","32,285,642","2,765,194","11,675,724",Europe
29,Philippines,"3,672,656",+593,"57,880",+145,"3,569,387",+500,"45,389",289,"32,771",516,"28,624,002","255,412","112,070,103",Asia
30,Peru,"3,539,400",+947,"211,691",+30,N/A,N/A,N/A,615,"104,854","6,271","28,107,876","832,686","33,755,661",South America
31,Portugal,"3,448,919","+9,808","21,392",+16,N/A,N/A,N/A,70,"339,930","2,108","37,805,639","3,726,178","10,145,956",Europe
32,Canada,"3,386,170","+6,471","37,104",+81,"3,233,089","+5,803","115,977",510,"88,396",969,"58,875,646","1,536,943","38,306,984",North America
33,Chile,"3,354,179","+16,655","44,246",+184,"2,634,821","+24,013","675,112",875,"172,929","2,281","34,410,260","1,774,064","19,396,286",South America
34,Austria,"3,335,900","+52,045","15,320",+31,"2,887,173","+35,506","433,407",211,"366,820","1,685","169,094,014","18,593,778","9,094,118",Europe
35,Thailand,"3,276,098","+25,456","23,998",+77,"3,026,969","+22,217","225,131",687,"46,735",342,"17,270,775","246,377","70,098,966",Asia
36,Switzerland,"3,238,685","+29,249","13,463",+22,"2,590,658","+24,635","634,564",144,"369,601","1,536","19,635,312","2,240,794","8,762,657",Europe
37,Denmark,"2,843,361","+7,871","5,300",+43,"2,677,962","+12,570","160,099",29,"487,961",910,"126,439,626","21,698,845","5,827,021",Europe
38,Romania,"2,806,881","+4,033","64,589",+37,"2,606,660",,"135,632",502,"147,586","3,396","21,679,709","1,139,920","19,018,628",Europe
39,Greece,"2,732,866","+24,256","26,792",+62,"2,472,529","+12,953","233,545",348,"264,399","2,592","70,323,524","6,803,651","10,336,145",Europe
40,Sweden,"2,475,687","+1,862","18,020",+1,"2,396,572","+4,792","61,095",42,"242,554","1,765","18,342,988","1,797,141","10,206,759",Europe
41,Iraq,"2,315,134",+559,"25,119",+3,"2,270,809","+1,028","19,206",72,"55,436",601,"18,204,435","435,908","41,762,072",Asia
42,Bangladesh,"1,950,357",+233,"29,112",,"1,867,161","+1,561","54,084","1,264","11,645",174,"13,692,423","81,751","167,489,830",Asia
43,Serbia,"1,949,953","+2,362","15,647",+14,"1,892,639","+2,116","41,667",47,"224,719","1,803","8,989,852","1,036,020","8,677,293",Europe
44,Hungary,"1,820,767","+1,503","44,895",+64,"1,667,111","+3,204","108,761",90,"189,299","4,668","10,965,815","1,140,078","9,618,477",Europe
45,Jordan,"1,680,179",,"13,959",,"1,647,266",,"18,954",694,"161,929","1,345","16,499,905","1,590,196","10,376,017",Asia
46,Georgia,"1,639,678",+888,"16,612",+17,"1,594,011","+2,831","29,055",,"412,384","4,178","16,142,347","4,059,849","3,976,095",Asia
47,Slovakia,"1,608,668","+11,000","19,040",+31,"1,463,345","+11,432","126,283",214,"294,404","3,485","6,673,583","1,221,338","5,464,156",Europe
48,Pakistan,"1,520,634",+514,"30,319",+2,"1,472,828",+537,"17,487",546,"6,663",133,"27,036,710","118,473","228,209,708",Asia
49,Norway,"1,372,340","+4,175","2,169",,N/A,N/A,N/A,22,"249,807",395,"9,852,076","1,793,374","5,493,598",Europe
50,Ireland,"1,365,467",,"6,638",,"1,248,933",,"109,896",44,"271,361","1,319","11,577,799","2,300,870","5,031,923",Europe
51,Kazakhstan,"1,304,723",+78,"13,650",,"1,282,851",+509,"8,222",528,"68,096",712,"11,575,012","604,123","19,160,017",Asia
52,Morocco,"1,162,322",+34,"16,050",+2,"1,145,647",+75,625,293,"30,866",426,"11,237,010","298,403","37,657,221",Africa
53,Bulgaria,"1,121,194","+1,720","36,248",+26,"892,225","+2,751","192,721",276,"163,459","5,285","9,438,319","1,376,017","6,859,159",Europe
54,Lebanon,"1,086,890",+508,"10,232",+6,"1,013,703","+3,725","62,955",186,"160,468","1,511","4,795,578","708,015","6,773,269",Asia
55,Croatia,"1,079,397","+2,032","15,392",+9,"1,052,932","+1,190","11,073",42,"265,727","3,789","4,606,262","1,133,974","4,062,052",Europe
56,Cuba,"1,079,111",+586,"8,503",,"1,067,982",+610,"2,626",23,"95,372",751,"12,920,253","1,141,888","11,314,814",North America
57,Tunisia,"1,029,762",,"28,065",,"983,630",,"18,067",74,"85,602","2,333","4,475,031","371,999","12,029,689",Africa
58,Hong Kong,"996,862","+21,650","5,136",+289,N/A,N/A,N/A,119,"131,152",676,"36,260,319","4,770,593","7,600,799",Asia
59,Singapore,"986,320","+10,713","1,182",+12,"942,101","+9,994","43,037",36,"166,359",199,"23,396,045","3,946,117","5,928,878",Asia
60,Lithuania,"980,456","+5,243","8,697",+17,"897,930","+5,220","73,829",61,"368,945","3,273","7,935,486","2,986,118","2,657,459",Europe
61,Nepal,"978,107",+22,"11,950",,"961,781",+220,"4,376",100,"32,570",398,"5,498,412","183,092","30,030,928",Asia
62,Belarus,"946,674","+1,789","6,698",+10,"928,536",,"11,440",,"100,241",709,"12,688,661","1,343,566","9,444,017",Europe
63,Slovenia,"929,176","+3,204","6,428",+4,"892,721","+1,886","30,027",58,"446,843","3,091","2,595,139","1,248,007","2,079,426",Europe
64,Bolivia,"898,941",+477,"21,477",+1,"812,904","+1,323","64,560",220,"75,258","1,798","2,682,016","224,535","11,944,752",South America
65,UAE,"886,687",+386,"2,302",,"854,007","+1,016","30,378",,"87,840",228,"143,872,681","14,252,801","10,094,344",Asia
66,Uruguay,"871,081","+2,129","7,120",+4,"854,061","+1,678","9,900",54,"249,288","2,038","5,858,748","1,676,668","3,494,281",South America
67,Ecuador,"849,699",,"35,348",,N/A,N/A,N/A,759,"46,944","1,953","2,470,170","136,472","18,100,215",South America
68,Costa Rica,"828,442","+1,096","8,215",+13,"748,263","+4,512","71,964",83,"160,131","1,588","3,854,668","745,077","5,173,516",North America
69,Guatemala,"812,125","+2,539","17,191",+13,"774,578","+3,247","20,356",5,"43,944",930,"4,113,749","222,594","18,480,984",North America
70,Azerbaijan,"791,077",,"9,633",,"779,987",,"1,457",,"76,840",936,"6,646,110","645,556","10,295,165",Asia
71,Finland,"782,912","+4,295","2,783",+20,"46,000",,"734,129",38,"140,928",501,"10,205,163","1,836,976","5,555,413",Europe
72,Latvia,"761,074","+5,253","5,484",+14,"667,949",,"87,641",36,"411,257","2,963","6,950,241","3,755,663","1,850,603",Europe
73,Panama,"760,735",+330,"8,150",+4,"750,028",+204,"2,557",16,"171,698","1,839","5,616,413","1,267,622","4,430,667",North America
74,Saudi Arabia,"749,268",+97,"9,024",+1,"731,638",+198,"8,606",223,"20,965",252,"41,320,890","1,156,184","35,739,028",Asia
75,Sri Lanka,"657,435",+301,"16,419",+3,"624,440","+5,247","16,576",,"30,484",761,"6,368,159","295,280","21,566,512",Asia
76,Paraguay,"646,630",+135,"18,559",+4,"621,935",+320,"6,136",68,"88,798","2,549","2,565,957","352,367","7,282,063",South America
77,Kuwait,"626,833",+224,"2,552",,"621,187",+539,"3,094",9,"143,167",583,"7,763,313","1,773,115","4,378,346",Asia
78,Myanmar,"607,844",+445,"19,418",+1,"561,667",+780,"26,759",,"11,045",353,"7,455,368","135,472","55,032,421",Asia
79,Palestine,"580,165",,"5,326",,"571,646",,"3,193",46,"109,389","1,004","3,078,533","580,452","5,303,685",Asia
80,Dominican Republic,"577,070",+166,"4,375",,"572,179",+87,516,20,"52,301",397,"3,183,162","288,498","11,033,581",North America
81,Bahrain,"542,305","+1,121","1,464",,"529,926","+1,626","10,915",5,"300,880",812,"9,529,669","5,287,226","1,802,395",Asia
82,Estonia,"538,673","+1,752","2,376",+5,"442,625","+4,114","93,672",16,"405,610","1,789","3,193,333","2,404,513","1,328,058",Europe
83,Venezuela,"519,245",+186,"5,664",+1,"510,385",+207,"3,196",230,"18,349",200,"3,359,014","118,700","28,298,402",South America
84,Moldova,"509,367",+450,"11,373",+5,"493,146",+684,"4,848",56,"126,773","2,831","3,105,348","772,867","4,017,958",Europe
85,Libya,"500,760",+134,"6,365",+4,"486,171",+766,"8,224",119,"71,224",905,"2,460,605","349,978","7,030,746",Africa
86,Egypt,"495,373",,"24,277",,"424,831",,"46,265",122,"4,690",230,"3,693,367","34,966","105,627,339",Africa
87,Ethiopia,"469,393",+64,"7,488",,"421,562",+22,"40,343",48,"3,917",62,"4,587,895","38,290","119,820,284",Africa
88,Mongolia,"467,359",+95,"2,177",,"313,256",,"151,926",192,"138,749",646,"4,030,048","1,196,438","3,368,372",Asia
89,New Zealand,"438,477","+19,616",135,+10,"238,495","+17,411","199,847",,"87,659",27,"6,878,730","1,375,168","5,002,100",Australia/Oceania
90,Armenia,"422,202",+47,"8,589",+2,"409,047",+140,"4,566",,"142,027","2,889","2,944,317","990,453","2,972,698",Asia
91,Honduras,"417,201",,"10,842",,"131,100",,"275,259",105,"41,009","1,066","1,263,329","124,180","10,173,407",North America
92,Oman,"387,180",+171,"4,250",,"380,425",+330,"2,505",23,"72,667",798,"25,000,000","4,692,087","5,328,119",Asia
93,Bosnia and Herzegovina,"373,799",+129,"15,661",+10,"192,218",,"165,920",,"115,157","4,825","1,725,264","531,507","3,245,984",Europe
94,Cyprus,"367,743","+3,951",905,+1,"124,370",,"242,468",60,"300,846",740,"9,477,138","7,753,142","1,222,361",Asia
95,Qatar,"359,517",+68,677,,"357,858",+143,982,3,"128,042",241,"3,397,422","1,209,992","2,807,805",Asia
96,Kenya,"323,237",+18,"5,647",,"317,527",+4,63,1,"5,794",101,"3,457,194","61,966","55,791,665",Africa
97,Réunion,"318,695",,689,,"306,072",,"11,934",41,"351,676",760,"1,535,875","1,694,818","906,218",Africa
98,Zambia,"315,623",+127,"3,962",+1,"310,706",+644,955,1,"16,386",206,"3,322,571","172,495","19,261,888",Africa
99,North Macedonia,"302,548",+324,"9,162",+3,"291,431",+287,"1,955",,"145,230","4,398","1,904,444","914,179","2,083,228",Europe
100,Albania,"272,885",+81,"3,487",,"268,764",+102,634,13,"95,001","1,214","1,762,808","613,699","2,872,433",Europe
101,Algeria,"265,511",+15,"6,870",+1,"178,137",+20,"80,504",8,"5,874",152,"230,861","5,107","45,202,038",Africa
102,Botswana,"263,950",,"2,619",,"259,434",,"1,897",1,"108,504","1,077","2,026,898","833,213","2,432,629",Africa
103,Nigeria,"255,092",,"3,142",,"249,457",,"2,493",11,"1,187",15,"4,589,725","21,362","214,853,324",Africa
104,Zimbabwe,"244,012",+362,"5,420",+2,"233,461",+197,"5,131",12,"16,020",356,"2,149,854","141,139","15,232,139",Africa
105,Uzbekistan,"237,384",+43,"1,637",,"234,860",+64,887,23,"6,921",48,"1,377,915","40,176","34,296,943",Asia
106,Montenegro,"231,927",+111,"2,696",+1,"228,450",+82,781,60,"369,192","4,292","1,193,819","1,900,374","628,202",Europe
107,Mozambique,"225,200",+6,"2,199",+1,"221,989",,"1,012",13,"6,877",67,"1,287,004","39,299","32,748,623",Africa
108,Kyrgyzstan,"200,776",+13,"2,976",+1,"195,985",+39,"1,815",131,"29,931",444,"1,907,195","284,322","6,707,859",Asia
109,Luxembourg,"197,701","+1,405","1,010",+2,"183,716","+1,048","12,975",4,"307,297","1,570","4,114,873","6,395,960","643,355",Europe
110,Afghanistan,"176,941",+151,"7,651",,"159,740",+359,"9,550","1,124","4,377",189,"909,246","22,493","40,423,766",Asia
111,Maldives,"174,658",,297,,"163,687",,"10,674",25,"313,689",533,"2,213,831","3,976,075","556,788",Asia
112,Iceland,"169,258","+1,878",91,+4,"75,685",,"93,482",6,"490,570",264,"1,844,753","5,346,754","345,023",Europe
113,Uganda,"163,560",+18,"3,595",+1,"100,129",,"59,836",9,"3,393",75,"2,513,469","52,143","48,203,767",Africa
114,El Salvador,"160,803","+4,439","4,105",+1,"140,202","+7,792","16,496",153,"24,580",627,"1,758,939","268,866","6,542,072",North America
115,Ghana,"160,775",+14,"1,445",,"159,256",+29,74,1,"4,996",45,"2,382,030","74,023","32,179,400",Africa
116,Namibia,"157,489",+18,"4,014",,"153,069",,406,1,"60,124","1,532","971,993","371,073","2,619,414",Africa
117,Laos,"149,131",+874,643,,"7,660",,"140,828",,"20,002",86,"1,002,806","134,502","7,455,721",Asia
118,Martinique,"135,881",,905,,104,,"134,872",8,"362,574","2,415","777,358","2,074,238","374,768",North America
119,Cambodia,"134,624",+132,"3,049",,"130,407",+379,"1,168",,"7,866",178,"2,907,588","169,897","17,113,824",Asia
120,Trinidad and Tobago,"134,272",+484,"3,700",+5,"119,799","+2,848","10,773",18,"95,416","2,629","657,641","467,332","1,407,224",North America
121,Guadeloupe,"130,705",,843,,"2,250",,"127,612",19,"326,566","2,106","938,039","2,343,685","400,241",North America
122,Rwanda,"129,623",+8,"1,458",,"45,522",,"82,643",,"9,602",108,"4,997,675","370,204","13,499,802",Africa
123,Jamaica,"128,456",+30,"2,857",+2,"79,730",,"45,869",25,"43,059",958,"889,955","298,319","2,983,230",North America
124,Brunei,"120,600","+1,666",177,+1,"100,048","+5,274","20,375",,"271,237",398,"717,784","1,614,344","444,629",Asia
125,Cameroon,"119,414",,"1,926",,"117,263",,225,13,"4,315",70,"1,751,774","63,303","27,672,830",Africa
126,Angola,"99,003",+18,"1,900",,"96,951",+12,152,,"2,861",55,"1,473,371","42,572","34,609,309",Africa
127,DRC,"86,461",+35,"1,335",,"50,930",,"34,196",,918,14,"846,704","8,988","94,203,776",Africa
128,Senegal,"85,818",+3,"1,964",,"83,810",+7,44,3,"4,905",112,"1,029,625","58,848","17,496,395",Africa
129,Malawi,"85,539",+13,"2,624",,"77,556",+367,"5,359",67,"4,283",131,"555,817","27,828","19,972,972",Africa
130,Ivory Coast,"81,637",+11,796,,"80,778",+20,63,,"2,969",29,"1,451,949","52,813","27,492,312",Africa
131,Suriname,"78,860",+32,"1,322",,"49,368",,"28,170",,"132,403","2,220","233,149","391,450","595,604",South America
132,French Guiana,"78,326",+54,394,,"11,254",,"66,678",3,"251,137","1,263","605,571","1,941,648","311,885",South America
133,Malta,"73,728",+304,619,+1,"70,836",+115,"2,273",1,"166,223","1,396","1,211,456","2,731,273","443,550",Europe
134,French Polynesia,"71,243",+417,645,,N/A,N/A,N/A,7,"251,139","2,274",,,"283,680",Australia/Oceania
135,Eswatini,"69,527",+20,"1,392",,"68,077",+26,58,11,"58,888","1,179","488,858","414,053","1,180,666",Africa
136,Fiji,"64,154",,834,,"62,248",,"1,072",,"70,691",919,"502,686","553,904","907,533",Australia/Oceania
137,Madagascar,"63,870",,"1,377",,"59,156",,"3,337",23,"2,210",48,"404,843","14,006","28,905,063",Africa
138,Guyana,"63,175",+6,"1,226",,"61,792",+20,157,5,"79,663","1,546","557,731","703,290","793,031",South America
139,Sudan,"61,775",+60,"4,888",+14,N/A,N/A,N/A,,"1,355",107,"562,941","12,346","45,595,510",Africa
140,Channel Islands,"60,524",+314,147,,"55,353",+343,"5,024",,"342,722",832,"1,228,692","6,957,565","176,598",Europe
141,New Caledonia,"59,795",+106,306,+1,"57,627",+45,"1,862",25,"206,060","1,055","98,964","341,040","290,183",Australia/Oceania
142,Mauritania,"58,660",,981,,"57,665",+2,14,30,"12,075",202,"765,598","157,593","4,858,082",Africa
143,Barbados,"57,451",+103,326,,"56,079",+187,"1,046",,"199,499","1,132","601,053","2,087,164","287,976",North America
144,Belize,"57,131",+18,652,,"56,101",+27,378,6,"139,363","1,590","513,749","1,253,218","409,944",North America
145,Cabo Verde,"55,917",+3,401,,"55,453",,63,23,"98,742",708,"400,982","708,081","566,294",Africa
146,Syria,"55,488",+28,"3,122",+2,"50,568",+216,"1,798",,"3,044",171,"146,269","8,025","18,225,742",Asia
147,Gabon,"47,570",,303,,"47,244",,23,,"20,546",131,"1,584,243","684,247","2,315,310",Africa
148,Papua New Guinea,"41,533",,639,,"39,905",,989,7,"4,497",69,"249,149","26,975","9,236,170",Australia/Oceania
149,Seychelles,"39,761",,163,,"39,367",,231,,"400,066","1,640",,,"99,386",Africa
150,Curaçao,"39,459",,265,,"38,760",,434,3,"238,800","1,604","494,095","2,990,184","165,239",North America
151,Andorra,"39,234",+440,153,+1,"38,377",+452,704,14,"506,402","1,975","249,838","3,224,715","77,476",Europe
152,Burundi,"38,296",+17,38,,773,,"37,485",,"3,065",3,"345,742","27,671","12,494,606",Africa
153,Togo,"36,871",+1,272,,"36,542",,57,,"4,283",32,"707,053","82,123","8,609,667",Africa
154,Mayotte,"36,745",,187,,"2,964",,"33,594",,"129,365",658,"176,919","622,862","284,042",Africa
155,Guinea,"36,435",,440,,"35,950",,45,8,"2,652",32,"660,107","48,042","13,740,252",Africa
156,Mauritius,"34,890",+268,934,,"32,931",+228,"1,025",,"27,357",732,"358,675","281,232","1,275,371",Africa
157,Faeroe Islands,"34,237",,28,,"7,693",,"26,516",5,"696,157",569,"778,000","15,819,439","49,180",Europe
158,Aruba,"33,843",+47,212,,"33,591",+69,40,4,"314,702","1,971","177,885","1,654,129","107,540",North America
159,Tanzania,"33,773",,800,,N/A,N/A,N/A,7,539,13,,,"62,635,420",Africa
160,Bahamas,"33,211",+5,773,,"32,135",,303,11,"83,099","1,934","224,033","560,563","399,657",North America
161,Lesotho,"32,775",,697,,"23,900",,"8,178",,"15,095",321,"415,510","191,370","2,171,236",Africa
162,Haiti,"30,478",,827,,"27,039",,"2,612",,"2,618",71,"132,422","11,377","11,639,757",North America
163,Mali,"30,439",+6,727,,"29,592",+2,120,,"1,433",34,"637,225","29,994","21,245,403",Africa
164,Benin,"26,952",,163,,"25,506",,"1,283",5,"2,128",13,"604,310","47,716","12,664,720",Africa
165,Somalia,"26,400",,"1,348",,"13,182",,"11,870",,"1,586",81,"400,466","24,053","16,649,323",Africa
166,Isle of Man,"25,825",+283,81,,"24,010",+236,"1,734",,"300,987",944,"150,753","1,757,007","85,801",Europe
167,Congo,"24,049",,378,,"20,178",,"3,493",,"4,183",66,"347,815","60,492","5,749,734",Africa
168,Saint Lucia,"22,870",+8,365,,"22,468",+9,37,1,"123,582","1,972","138,567","748,768","185,060",North America
169,Timor-Leste,"22,789",,129,,"22,596",,64,9,"16,741",95,"252,951","185,818","1,361,287",Asia
170,Taiwan,"21,583",+91,853,,"19,451",+68,"1,279",,903,36,"12,204,336","510,848","23,890,362",Asia
171,Burkina Faso,"20,751",,375,,"20,309",,67,,948,17,"248,995","11,380","21,880,698",Africa
172,Bhutan,"20,722",+606,9,+2,"15,939","+1,496","4,774",4,"26,360",11,"2,061,231","2,622,068","786,109",Asia
173,Cayman Islands,"19,433",,22,,"8,553",,"10,858",2,"289,876",328,"222,773","3,323,036","67,039",North America
174,Nicaragua,"18,290",,223,,"4,225",,"13,842",,"2,706",33,,,"6,759,067",North America
175,Tajikistan,"17,388",,124,,"17,264",+1,0,,"1,756",13,,,"9,903,050",Asia
176,South Sudan,"17,084",+11,138,,"13,507",,"3,439",1,"1,496",12,"351,224","30,761","11,417,704",Africa
177,Gibraltar,"16,105",+52,101,,"15,604",+16,400,10,"478,262","2,999","524,939","15,588,852","33,674",Europe
178,Equatorial Guinea,"15,899",+1,183,,"15,679",,37,5,"10,731",124,"295,501","199,452","1,481,562",Africa
179,Djibouti,"15,572",,189,,"15,376",,7,,"15,379",187,"291,959","288,349","1,012,518",Africa
180,Liechtenstein,"14,926",+284,81,,"14,055",+148,790,8,"389,560","2,114","80,413","2,098,734","38,315",Europe
181,San Marino,"14,726",,112,,"14,340",,274,4,"432,444","3,289","140,260","4,118,874","34,053",Europe
182,CAR,"14,649",,113,,"6,859",,"7,677",2,"2,946",23,"81,294","16,347","4,973,043",Africa
183,Grenada,"13,921",,217,,"13,635",,69,4,"122,746","1,913","140,484","1,238,694","113,413",North America
184,Bermuda,"12,094",+105,126,+1,"11,697",+90,271,,"195,427","2,036","823,671","13,309,703","61,885",North America
185,Gambia,"11,973",,365,,"11,591",,17,,"4,728",144,"155,686","61,477","2,532,439",Africa
186,Greenland,"11,915",+14,20,,"2,761",,"9,134",4,"209,263",351,"164,926","2,896,589","56,938",North America
187,Yemen,"11,797",,"2,140",,"8,908",+7,749,23,381,69,"265,253","8,571","30,946,475",Asia
188,Dominica,"11,643",,62,,"11,330",,251,,"161,057",858,"175,744","2,431,063","72,291",North America
189,Monaco,"10,015",+51,54,+1,"9,646",+35,315,4,"252,159","1,360","54,960","1,383,790","39,717",Europe
190,Saint Martin,"9,912",,63,,"1,399",,"8,450",7,"249,102","1,583","112,382","2,824,307","39,791",North America
191,Solomon Islands,"9,758",+346,127,+2,"2,195",+74,"7,436",4,"13,636",177,"5,117","7,151","715,612",Australia/Oceania
192,Eritrea,"9,722",,103,,"9,618",+1,1,,"2,678",28,"23,693","6,527","3,630,183",Africa
193,Sint Maarten,"9,633",+2,85,,"9,524",+8,24,10,"220,399","1,945","62,056","1,419,818","43,707",North America
194,Niger,"8,788",+2,308,,"8,465",,15,1,342,12,"235,282","9,155","25,700,174",Africa
195,Guinea-Bissau,"8,096",+25,169,,"7,082",+5,845,6,"3,954",83,"126,743","61,906","2,047,335",Africa
196,Comoros,"8,074",,160,,"7,892",,22,,"8,959",178,,,"901,200",Africa
197,Caribbean Netherlands,"7,739",,31,,"7,609",,99,,"290,514","1,164","30,126","1,130,898","26,639",North America
198,Sierra Leone,"7,670",,125,,N/A,N/A,N/A,,929,15,"259,958","31,496","8,253,717",Africa
199,Antigua and Barbuda,"7,470",,135,,"7,330",,5,1,"75,217","1,359","18,901","190,317","99,313",North America
200,Liberia,"7,397",,294,,"5,747",,"1,356",2,"1,406",56,"139,824","26,580","5,260,436",Africa
201,Chad,"7,267",,190,,"4,874",,"2,203",,422,11,"191,341","11,105","17,229,558",Africa
202,St. Vincent Grenadines,"6,743",,106,,"6,636",,1,,"60,453",950,"98,236","880,717","111,541",North America
203,British Virgin Islands,"6,104",,62,,N/A,N/A,N/A,1,"199,647","2,028","101,161","3,308,726","30,574",North America
204,Sao Tome and Principe,"5,938",,72,,"5,862",,4,,"26,262",318,"29,036","128,420","226,102",Africa
205,Turks and Caicos,"5,874",,36,,"5,808",,30,4,"148,292",909,"419,792","10,597,864","39,611",North America
206,Saint Kitts and Nevis,"5,544",+3,42,,"5,497",+1,5,1,"102,970",780,"65,141","1,209,877","53,841",North America
207,Palau,"3,935",,6,,"3,639",,290,1,"215,723",329,"38,863","2,130,530","18,241",Australia/Oceania
208,St. Barth,"3,780",,6,,N/A,N/A,N/A,,"380,741",604,"78,646","7,921,636","9,928",North America
209,Kiribati,"3,041",,13,,"2,478",+11,550,9,"24,809",106,,,"122,576",Australia/Oceania
210,Anguilla,"2,595",,9,,"2,572",,14,4,"170,365",591,"51,382","3,373,293","15,232",North America
