"Country,Other",Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,"Serious, Critical",Tot Cases/1M pop,Deaths/1M pop,Total Tests,Tests/1M pop,Population,Region,Date
Asia,113133947,536838.0,1336888.0,1781.0,105021415.0,468749.0,6775644.0,31432.0,24251.096527549187,286.5718097373742,1913049308.0,410076.2384810032,4665106457.0,Asia,2022-02-22
North America,94377625,93761.0,1389049.0,1931.0,64467430.0,251661.0,28521146.0,16714.0,158166.2269061191,2327.889044863312,1055152934.0,1768316.996530706,596698972.0,North America,2022-02-22
South America,53558796,148168.0,1251032.0,1340.0,46856975.0,306378.0,5450789.0,13801.0,122671.51726307737,2865.374225078962,208271713.0,477027.28486820724,436603355.0,South America,2022-02-22
Europe,152145597,819461.0,1692440.0,3700.0,126042562.0,1576809.0,24410595.0,16080.0,203301.96994900674,2261.4942055832016,2474593515.0,3306633.555899333,748372468.0,Europe,2022-02-22
Africa,11475423,22119.0,248312.0,223.0,10503327.0,34034.0,723784.0,1894.0,8236.026845607064,178.21602725114195,95347708.0,68432.0118530797,1393320252.0,Africa,2022-02-22
Oceania,3339161,31537.0,7517.0,41.0,3051406.0,26184.0,280238.0,250.0,76970.48896885586,173.27321610994184,70487940.0,1624806.7128860734,43382354.0,Australia/Oceania,2022-02-22
World,428031270,1651884.0,5925253.0,9016.0,355943821.0,2663815.0,66162196.0,80171.0,54912.0,760.2,5816903118.0,737859.4569071293,7883483858.0,All,2022-02-22
China,107989,138.0,4636.0,0.0,101544.0,53.0,1809.0,12.0,75.0,3.0,160000000.0,111163.0,1439323776.0,Asia,2022-02-22
USA,80297104,67042.0,964090.0,1670.0,52215153.0,220355.0,27117861.0,10400.0,240271.0,2885.0,942817780.0,2821168.0,334194157.0,North America,2022-02-22
India,42867031,15102.0,512652.0,281.0,42189887.0,31377.0,164492.0,8944.0,30569.0,366.0,761230580.0,542841.0,1402309809.0,Asia,2022-02-22
Brazil,28351876,101285.0,645534.0,839.0,25505984.0,261958.0,2200358.0,8318.0,131842.0,3002.0,63776166.0,296573.0,215043743.0,South America,2022-02-22
France,22401406,97382.0,137276.0,285.0,19740327.0,319295.0,2523803.0,3055.0,341949.0,2095.0,243529298.0,3717379.0,65511023.0,Europe,2022-02-22
UK,18695027,40989.0,160815.0,205.0,16918511.0,101391.0,1615701.0,324.0,273030.0,2349.0,477969909.0,6980478.0,68472378.0,Europe,2022-02-22
Russia,15657928,135172.0,347031.0,796.0,12657025.0,164293.0,2653872.0,2300.0,107219.0,2376.0,273400000.0,1872124.0,146037365.0,Europe,2022-02-22
Germany,13872762,158507.0,122369.0,329.0,10031200.0,201900.0,3719193.0,2494.0,164712.0,1453.0,104701826.0,1243128.0,84224475.0,Europe,2022-02-22
Turkey,13675581,86070.0,92990.0,271.0,12853899.0,98199.0,728692.0,1128.0,159331.0,1083.0,141211474.0,1645227.0,85830994.0,Asia,2022-02-22
Italy,12554718,60151.0,153512.0,322.0,11109291.0,89993.0,1291915.0,896.0,208150.0,2545.0,184981913.0,3066899.0,60315622.0,Europe,2022-02-22
Spain,10880194,22194.0,98635.0,173.0,8876996.0,141095.0,1904563.0,1185.0,232560.0,2108.0,471036328.0,10068201.0,46784558.0,Europe,2022-02-22
Argentina,8855624,16950.0,125618.0,167.0,8607471.0,11011.0,122535.0,1474.0,193027.0,2738.0,33992595.0,740941.0,45877612.0,South America,2022-02-22
Iran,6983635,22073.0,135499.0,223.0,6539753.0,22317.0,308383.0,3918.0,81432.0,1580.0,46780865.0,545485.0,85760114.0,Asia,2022-02-22
Netherlands,6153207,34665.0,21507.0,18.0,3922750.0,74414.0,2208950.0,171.0,357802.0,1251.0,21107399.0,1227373.0,17197217.0,Europe,2022-02-22
Colombia,6052126,2174.0,138285.0,80.0,5874444.0,3565.0,39397.0,342.0,116894.0,2671.0,33016280.0,637694.0,51774475.0,South America,2022-02-22
Poland,5582224,18799.0,110157.0,325.0,4935340.0,44530.0,536727.0,947.0,147762.0,2916.0,33181435.0,878317.0,37778445.0,Europe,2022-02-22
Mexico,5418257,4832.0,315786.0,98.0,4676499.0,12177.0,425972.0,4798.0,41310.0,2408.0,14895473.0,113567.0,131159700.0,North America,2022-02-22
Indonesia,5289414,57491.0,146798.0,257.0,4593185.0,38474.0,549431.0,2807.0,19008.0,528.0,82000597.0,294671.0,278278496.0,Asia,2022-02-22
Ukraine,4758773,24440.0,104932.0,287.0,3985601.0,33238.0,668240.0,177.0,109898.0,2423.0,19430200.0,448717.0,43301680.0,Europe,2022-02-22
Japan,4540656,55903.0,22000.0,179.0,3698801.0,85534.0,819855.0,1504.0,36083.0,175.0,37793387.0,300329.0,125839744.0,Asia,2022-02-22
South Africa,3662032,2334.0,98868.0,64.0,3526115.0,1713.0,37049.0,546.0,60492.0,1633.0,22928257.0,378742.0,60537858.0,Africa,2022-02-22
