#,"Country,Other",Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,"Serious, Critical",Tot Cases/1M pop,Deaths/1M pop,Total Tests,Tests/1M pop,Population,Region
12,Argentina,"8,981,155","+5,076","127,295",+38,"8,787,789","+4,214","66,071",761,"195,657","2,773","34,877,407","759,815","45,902,517",South America
13,Netherlands,"7,266,972","+52,897","21,725",+12,"5,712,759","+60,151","1,532,488",157,"422,511","1,263","21,107,399","1,227,211","17,199,489",Europe
14,S. Korea,"7,228,550","+362,328","10,888",+293,N/A,N/A,N/A,"1,196","140,786",212,"15,804,065","307,805","51,344,386",Asia
15,Iran,"7,130,129","+3,223","139,180",+117,"6,791,854","+5,921","199,095","2,531","83,078","1,622","48,393,373","563,863","85,824,734",Asia
16,Vietnam,"6,639,900","+177,810","41,545",+68,"3,383,142","+111,164","3,215,213","4,269","67,184",420,"81,738,760","827,055","98,831,073",Asia
17,Colombia,"6,077,861",+573,"139,335",+20,"5,909,782",+613,"28,744",342,"117,317","2,689","33,566,181","647,908","51,807,055",South America
18,Indonesia,"5,914,532","+14,408","152,745",+308,"5,462,344","+27,615","299,443","2,771","21,241",549,"89,512,643","321,465","278,452,247",Asia
19,Poland,"5,836,667","+12,690","113,622",+178,"5,199,156","+9,060","523,889",482,"154,507","3,008","34,681,947","918,096","37,775,963",Europe
20,Japan,"5,804,459","+32,063","26,262",+108,"5,227,335","+59,558","550,862","1,170","46,134",209,"41,189,103","327,374","125,816,574",Asia
21,Mexico,"5,607,845","+1,018","321,115",+12,"4,900,680","+3,525","386,050","4,798","42,729","2,447","15,355,108","116,999","131,241,075",North America
22,Ukraine,"4,912,528","+6,120","107,269",+85,N/A,N/A,N/A,177,"113,490","2,478","19,521,252","450,983","43,285,970",Europe
23,Malaysia,"3,872,135","+26,534","33,994",+95,"3,533,994","+31,234","304,147",376,"117,080","1,028","52,598,004","1,590,381","33,072,571",Asia
24,Israel,"3,732,586","+7,172","10,399",+7,"3,681,263","+6,153","40,924",306,"400,234","1,115","41,373,364","4,436,346","9,326,000",Asia
25,Czechia,"3,696,907","+10,821","39,240",+33,"3,588,661","+8,062","69,006",116,"344,127","3,653","53,125,897","4,945,237","10,742,842",Europe
26,South Africa,"3,696,823","+1,648","99,727",+2,"3,578,877","+1,539","18,219",546,"61,021","1,646","23,452,959","387,122","60,582,803",Africa
27,Philippines,"3,671,293",,"57,625",,"3,567,412",,"46,256",289,"32,760",514,"28,545,001","254,716","112,066,117",Asia
28,Belgium,"3,658,084","+3,417","30,445",+11,"3,402,134","+26,703","225,505",185,"313,311","2,608","32,189,080","2,756,956","11,675,586",Europe
29,Australia,"3,656,931","+34,047","5,616",+25,"3,378,144","+31,915","273,171",105,"140,629",216,"64,784,755","2,491,335","26,004,029",Australia/Oceania
30,Peru,"3,537,488",+646,"211,619",+40,N/A,N/A,N/A,658,"104,801","6,269","28,001,696","829,572","33,754,406",South America
31,Portugal,"3,380,263",,"21,285",,"2,876,177",,"482,801",70,"333,161","2,098","37,805,639","3,726,148","10,146,037",Europe
32,Canada,"3,373,776","+4,274","36,993",+49,"3,222,524","+4,186","114,259",510,"88,074",966,"58,805,098","1,535,137","38,306,081",North America
33,Chile,"3,323,324","+8,716","44,039",+34,"2,580,632","+38,122","698,653",931,"171,342","2,271","34,210,544","1,763,809","19,395,838",South America
34,Thailand,"3,226,697","+19,742","23,851",+70,"2,981,413","+24,125","221,433",687,"46,031",340,"17,270,775","246,379","70,098,489",Asia
35,Austria,"3,225,272","+37,125","15,261",+40,"2,816,416","+31,420","393,595",219,"354,660","1,678","167,268,269","18,393,300","9,093,978",Europe
36,Switzerland,"3,173,851","+38,297","13,438",+5,"2,555,555","+13,444","604,858",143,"362,209","1,534","19,474,998","2,222,543","8,762,485",Europe
37,Denmark,"2,826,404","+9,420","5,232",+36,"2,646,071","+17,487","175,101",26,"485,056",898,"126,352,755","21,684,141","5,826,966",Europe
38,Romania,"2,798,935","+4,854","64,500",+61,"2,606,660",,"127,775",542,"147,165","3,391","21,607,053","1,136,079","19,018,977",Europe
39,Greece,"2,684,916","+26,620","26,686",+51,"2,443,577","+15,710","214,653",358,"259,756","2,582","69,719,530","6,745,126","10,336,283",Europe
40,Sweden,"2,472,045","+1,708","17,960",+6,"2,389,295","+3,918","64,790",39,"242,201","1,760","18,342,988","1,797,171","10,206,588",Europe
41,Iraq,"2,313,943",+573,"25,109",+4,"2,268,769","+1,346","20,065",72,"55,411",601,"18,175,523","435,242","41,759,599",Asia
42,Bangladesh,"1,949,942",+217,"29,112",,"1,864,408","+1,600","56,422","1,264","11,642",174,"13,665,453","81,592","167,485,350",Asia
43,Serbia,"1,945,142","+2,415","15,619",+15,"1,887,890","+3,184","41,633",66,"224,162","1,800","8,956,349","1,032,148","8,677,389",Europe
44,Hungary,"1,814,362",,"44,653",,"1,650,643",,"119,066",109,"188,632","4,642","10,921,558","1,135,469","9,618,544",Europe
45,Jordan,"1,680,179",,"13,959",,"1,647,266",,"18,954",694,"161,933","1,345","16,499,905","1,590,239","10,375,741",Asia
46,Georgia,"1,637,691","+1,716","16,585",+16,"1,590,380","+1,551","30,726",,"411,882","4,171","16,099,446","4,049,038","3,976,116",Asia
47,Slovakia,"1,586,140","+9,654","18,979",+29,"1,439,179","+11,175","127,982",217,"290,281","3,473","6,634,177","1,214,128","5,464,149",Europe
48,Pakistan,"1,519,627",+473,"30,313",+4,"1,471,288",+466,"18,026",560,"6,659",133,"26,963,417","118,158","228,197,969",Asia
49,Norway,"1,363,406","+6,126","1,826",+10,N/A,N/A,N/A,29,"248,186",332,"9,852,076","1,793,412","5,493,483",Europe
50,Ireland,"1,360,015","+6,282","6,636",+12,"1,245,453","+4,318","107,926",42,"270,285","1,319","11,546,772","2,294,772","5,031,773",Europe
51,Kazakhstan,"1,304,560",+54,"13,648",,"1,281,862",+958,"9,050",528,"68,090",712,"11,575,012","604,143","19,159,404",Asia
52,Morocco,"1,162,236",+111,"16,046",+3,"1,145,486",+148,704,293,"30,865",426,"11,237,010","298,412","37,656,026",Africa
53,Bulgaria,"1,117,525","+2,393","36,196",+34,"885,909","+3,260","195,420",288,"162,921","5,277","9,406,028","1,371,281","6,859,302",Europe
54,Lebanon,"1,085,846",+614,"10,219",+8,"1,006,268","+4,435","69,359",186,"160,311","1,509","4,795,578","708,007","6,773,352",Asia
55,Cuba,"1,077,966",+561,"8,503",,"1,066,760",+610,"2,703",23,"95,270",751,"12,920,253","1,141,886","11,314,833",North America
56,Croatia,"1,074,706","+1,179","15,373",+19,"1,050,939","+1,263","8,394",47,"264,568","3,784","4,591,099","1,130,222","4,062,121",Europe
57,Tunisia,"1,029,762",,"28,065",,"983,630",,"18,067",74,"85,604","2,333","4,475,031","372,009","12,029,351",Africa
58,Nepal,"978,044",+57,"11,950",,"961,348",+130,"4,746",100,"32,569",398,"5,492,019","182,887","30,029,495",Asia
59,Lithuania,"969,197","+4,982","8,666",+16,"887,641","+9,113","72,890",63,"364,694","3,261","7,907,132","2,975,333","2,657,562",Europe
60,Singapore,"964,329","+15,851","1,159",+6,"921,236","+12,945","41,934",23,"162,653",195,"23,315,251","3,932,572","5,928,753",Asia
61,Hong Kong,"945,940","+27,765","4,568",+289,N/A,N/A,N/A,111,"124,455",601,"36,260,319","4,770,697","7,600,634",Asia
62,Belarus,"943,027",+693,"6,681",+11,"928,536",,"7,810",,"99,854",707,"12,651,102","1,339,588","9,444,026",Europe
63,Slovenia,"923,038","+4,228","6,419",+4,"888,977","+2,555","27,642",65,"443,891","3,087","2,591,453","1,246,235","2,079,425",Europe
64,Bolivia,"897,970",+481,"21,475",+2,"810,015","+1,387","66,480",220,"75,180","1,798","2,682,016","224,543","11,944,317",South America
65,UAE,"885,983",+280,"2,302",,"851,918",+947,"31,763",,"87,773",228,"143,122,412","14,178,935","10,094,017",Asia
66,Uruguay,"867,282","+1,638","7,110",+7,"850,698","+1,731","9,474",65,"248,203","2,035","5,834,665","1,669,791","3,494,248",South America
67,Ecuador,"849,699",,"35,348",,N/A,N/A,N/A,759,"46,946","1,953","2,470,170","136,477","18,099,482",South America
68,Costa Rica,"826,251","+1,093","8,192",+6,"739,726","+6,062","78,333",94,"159,712","1,583","3,854,668","745,095","5,173,389",North America
69,Guatemala,"807,453","+2,060","17,170",+11,"768,454","+3,149","21,829",5,"43,693",929,"4,085,376","221,069","18,480,078",North America
70,Azerbaijan,"790,962",+142,"9,627",+9,"779,828",+243,"1,507",,"76,830",935,"6,640,773","645,054","10,294,915",Asia
71,Finland,"767,220","+6,110","2,719",+2,"46,000",,"718,501",42,"138,104",489,"10,162,649","1,829,331","5,555,390",Europe
72,Panama,"760,105",+323,"8,143",+3,"749,576",+354,"2,386",16,"171,563","1,838","5,603,325","1,264,721","4,430,482",North America
73,Latvia,"750,683","+6,250","5,450",+6,"647,896","+3,607","97,337",41,"405,630","2,945","6,924,994","3,741,905","1,850,660",Europe
74,Saudi Arabia,"749,044",+129,"9,021",+1,"731,219",+215,"8,804",256,"20,960",252,"41,284,790","1,155,222","35,737,546",Asia
75,Sri Lanka,"656,814",+428,"16,415",+8,"619,073",+112,"21,326",,"30,456",761,"6,368,159","295,283","21,566,268",Asia
76,Paraguay,"646,283",+229,"18,552",+4,"621,240",+408,"6,491",77,"88,753","2,548","2,561,955","351,829","7,281,823",South America
77,Kuwait,"626,384",+270,"2,552",,"620,141",+469,"3,691",9,"143,070",583,"7,763,313","1,773,186","4,378,173",Asia
78,Myanmar,"606,910",+683,"19,414",+3,"559,673",+937,"27,823",,"11,028",353,"7,422,318","134,874","55,031,426",Asia
79,Palestine,"579,923",,"5,321",,"570,740",,"3,862",58,"109,350","1,003","3,078,533","580,487","5,303,360",Asia
80,Dominican Republic,"576,788",+90,"4,374",,"572,028",+131,386,23,"52,277",396,"3,174,924","287,759","11,033,284",North America
81,Bahrain,"539,988","+1,194","1,464",+1,"526,515","+1,731","12,009",8,"299,622",812,"9,516,707","5,280,512","1,802,232",Asia
82,Estonia,"534,787","+2,705","2,367",+8,"433,572","+1,178","98,848",19,"402,684","1,782","3,183,507","2,397,120","1,328,055",Europe
83,Venezuela,"518,750",+290,"5,661",+2,"510,005",+255,"3,084",230,"18,331",200,"3,359,014","118,699","28,298,621",South America
84,Moldova,"508,578",+343,"11,357",+7,"491,634",+641,"5,587",87,"126,575","2,827","3,094,224","770,094","4,017,984",Europe
85,Libya,"500,497",+193,"6,354",+4,"484,591",+636,"9,552",119,"71,189",904,"2,457,789","349,590","7,030,491",Africa
86,Egypt,"495,373",,"24,277",,"424,831",,"46,265",122,"4,690",230,"3,693,367","34,968","105,622,058",Africa
87,Ethiopia,"469,291",+69,"7,486",,"421,500",+15,"40,305",50,"3,917",62,"4,576,756","38,199","119,812,480",Africa
88,Mongolia,"467,100",+97,"2,177",,"313,256",,"151,667",192,"138,678",646,"4,030,048","1,196,489","3,368,228",Asia
89,Armenia,"422,076",+55,"8,579",+3,"408,799",+237,"4,698",,"141,985","2,886","2,938,644","988,549","2,972,683",Asia
90,Honduras,"417,201",+472,"10,842",+8,"131,100",,"275,259",105,"41,011","1,066","1,263,329","124,185","10,172,976",North America
91,New Zealand,"399,342","+21,657",117,+8,"205,975","+18,859","193,250",,"79,835",23,"6,842,694","1,367,964","5,002,100",Australia/Oceania
92,Oman,"386,829",+183,"4,250",,"379,788",+225,"2,791",19,"72,606",798,"25,000,000","4,692,401","5,327,763",Asia
93,Bosnia and Herzegovina,"373,506",+147,"15,641",+6,"192,218",,"165,647",,"115,065","4,818","1,725,264","531,498","3,246,039",Europe
94,Cyprus,"360,078","+3,294",904,+2,"124,370",,"234,804",60,"294,582",740,"9,477,138","7,753,294","1,222,337",Asia
95,Qatar,"359,361",+102,677,,"357,549",+158,"1,135",3,"127,986",241,"3,395,654","1,209,362","2,807,805",Asia
96,Kenya,"323,204",+9,"5,647",+1,"317,503",+12,54,1,"5,793",101,"3,448,106","61,807","55,788,422",Africa
97,Réunion,"318,695","+8,514",689,+9,"306,072","+7,990","11,934",41,"351,682",760,"1,535,875","1,694,850","906,201",Africa
98,Zambia,"315,381",+179,"3,961",+1,"309,765",,"1,655",3,"16,375",206,"3,310,740","171,893","19,260,476",Africa
99,North Macedonia,"301,895",+312,"9,155",+5,"290,617",,"2,123",,"144,917","4,395","1,904,444","914,179","2,083,228",Europe
100,Albania,"272,711",+22,"3,486",+1,"268,563",+152,662,13,"94,941","1,214","1,761,701","613,311","2,872,441",Europe
101,Algeria,"265,478",+21,"6,868",+2,"178,094",+21,"80,516",6,"5,873",152,"230,861","5,108","45,199,871",Africa
102,Botswana,"263,950",,"2,619",,"259,434",,"1,897",1,"108,510","1,077","2,026,898","833,257","2,432,499",Africa
103,Nigeria,"255,001",,"3,142",,"249,373",,"2,486",11,"1,187",15,"4,589,725","21,364","214,839,323",Africa
104,Zimbabwe,"243,365",+456,"5,417",+1,"232,787",+362,"5,161",12,"15,978",356,"2,137,216","140,315","15,231,547",Africa
105,Uzbekistan,"237,281",+21,"1,637",,"234,720",+51,924,23,"6,919",48,"1,377,915","40,178","34,295,617",Asia
106,Montenegro,"231,719",+106,"2,695",+2,"228,257",+110,767,60,"368,861","4,290","1,190,834","1,895,626","628,201",Europe
107,Mozambique,"225,188",+9,"2,198",,"221,989",+17,"1,001",13,"6,877",67,"1,285,237","39,248","32,746,221",Africa
108,Kyrgyzstan,"200,758",+16,"2,974",+1,"195,916",+43,"1,868",131,"29,930",443,"1,907,195","284,335","6,707,565",Asia
109,Luxembourg,"194,846",+907,"1,007",+1,"182,044",+17,"11,795",3,"302,872","1,565","4,107,467","6,384,727","643,327",Europe
110,Afghanistan,"176,617",+154,"7,649",+4,"159,007",+352,"9,961","1,124","4,369",189,"906,639","22,430","40,421,365",Asia
111,Maldives,"174,658",,297,,"163,687",,"10,674",25,"313,704",533,"2,213,831","3,976,268","556,761",Asia
112,Iceland,"165,365","+2,427",83,+2,"75,685",,"89,597",6,"479,295",241,"1,835,985","5,321,433","345,017",Europe
113,Uganda,"163,530",+13,"3,594",,"100,123",+6,"59,813",11,"3,393",75,"2,506,821","52,009","48,199,801",Africa
114,Ghana,"160,761",+45,"1,445",,"159,227",+115,89,1,"4,996",45,"2,376,530","73,857","32,177,624",Africa
115,Namibia,"157,458",+20,"4,014",,"153,069",,375,1,"60,115","1,532","969,833","370,266","2,619,288",Africa
116,El Salvador,"156,364",,"4,102",+1,"132,410",,"19,852",153,"23,902",627,"1,758,939","268,869","6,541,983",North America
117,Laos,"147,409",+722,643,+1,"7,660",,"139,106",,"19,772",86,"1,002,806","134,507","7,455,432",Asia
118,Martinique,"135,881","+9,660",905,+5,104,,"134,872",8,"362,573","2,415","777,358","2,074,232","374,769",North America
119,Cambodia,"134,352",+139,"3,048",+1,"129,717",+425,"1,587",,"7,851",178,"2,900,473","169,488","17,113,192",Asia
120,Trinidad and Tobago,"133,393",+242,"3,690",+4,"116,951","+1,439","12,752",18,"94,792","2,622","651,489","462,964","1,407,212",North America
121,Guadeloupe,"130,705",,843,,"2,250",,"127,612",19,"326,566","2,106","938,039","2,343,685","400,241",North America
122,Rwanda,"129,610",+8,"1,458",,"45,522",,"82,630",,"9,602",108,"4,985,910","369,356","13,498,922",Africa
123,Jamaica,"128,418",+18,"2,851",+1,"79,633",+108,"45,934",25,"43,047",956,"885,522","296,837","2,983,195",North America
124,Cameroon,"119,322",,"1,926",,"117,263",,133,13,"4,312",70,"1,751,774","63,307","27,671,019",Africa
125,Brunei,"116,882","+2,511",171,+1,"89,174","+5,413","27,537",,"262,882",385,"717,784","1,614,387","444,617",Asia
126,Angola,"98,956",+25,"1,900",,"96,935",+35,121,,"2,859",55,"1,470,711","42,498","34,606,502",Africa
127,DRC,"86,375",+31,"1,335",,"50,930",,"34,110",,917,14,"846,704","8,989","94,196,303",Africa
128,Senegal,"85,808",+2,"1,964",,"83,793",+8,51,3,"4,905",112,"1,027,175","58,712","17,495,185",Africa
129,Malawi,"85,515",+11,"2,624",+1,"76,810",+58,"6,081",67,"4,282",131,"554,744","27,777","19,971,617",Africa
130,Ivory Coast,"81,616",+18,796,,"80,746",+11,74,,"2,969",29,"1,448,758","52,700","27,490,522",Africa
131,Suriname,"78,793",+30,"1,321",,"49,367",,"28,105",,"132,294","2,218","232,620","390,571","595,589",South America
132,French Guiana,"78,220",+72,394,,"11,254",,"66,572",2,"250,815","1,263","604,462","1,938,229","311,863",South America
133,Malta,"73,195",+194,617,+2,"70,639",+78,"1,939",3,"165,022","1,391","1,211,456","2,731,291","443,547",Europe
134,French Polynesia,"70,826",+390,645,,N/A,N/A,N/A,7,"249,673","2,274",,,"283,675",Australia/Oceania
135,Eswatini,"69,478",+19,"1,392",,"68,049",+7,37,11,"58,848","1,179","487,301","412,745","1,180,634",Africa
136,Fiji,"64,149",+68,834,,"62,237",,"1,078",,"70,686",919,"502,418","553,619","907,515",Australia/Oceania
137,Madagascar,"63,870",,"1,377",,"59,156",,"3,337",23,"2,210",48,"404,843","14,007","28,903,112",Africa
138,Guyana,"63,157",+10,"1,225",,"61,740",+18,192,4,"79,641","1,545","554,991","699,844","793,021",South America
139,Sudan,"61,715",+2,"4,874",+2,N/A,N/A,N/A,,"1,354",107,"562,941","12,347","45,592,705",Africa
140,Channel Islands,"59,867","+2,602",147,,"54,718","+1,431","5,002",,"339,009",832,"1,226,909","6,947,626","176,594",Europe
141,New Caledonia,"59,618",+196,305,,"57,445",+337,"1,868",25,"205,455","1,051","98,964","341,049","290,175",Australia/Oceania
142,Mauritania,"58,660",+1,981,,"57,659",,20,30,"12,076",202,"763,393","157,150","4,857,747",Africa
143,Barbados,"57,230",+128,326,,"55,850",+302,"1,054",,"198,733","1,132","599,379","2,081,358","287,975",North America
144,Belize,"57,096",+25,652,,"56,032",+30,412,6,"139,284","1,591","512,376","1,249,929","409,924",North America
145,Cabo Verde,"55,911",+4,401,,"55,453",,57,23,"98,734",708,"400,982","708,102","566,277",Africa
146,Syria,"55,431",+32,"3,118",+1,"50,181",+90,"2,132",,"3,042",171,"146,269","8,026","18,224,577",Asia
147,Gabon,"47,570",,303,,"47,244",,23,,"20,547",131,"1,584,243","684,289","2,315,166",Africa
148,Papua New Guinea,"41,533",,639,,"39,905",,989,7,"4,497",69,"249,149","26,977","9,235,706",Australia/Oceania
149,Seychelles,"39,761",+156,163,,"39,367",+155,231,,"400,070","1,640",,,"99,385",Africa
150,Curaçao,"39,459",,265,,"38,760",,434,3,"238,802","1,604","494,095","2,990,220","165,237",North America
151,Andorra,"38,794",,152,,"37,925",,717,14,"500,723","1,962","249,838","3,224,715","77,476",Europe
152,Burundi,"38,274",,38,,773,,"37,463",,"3,063",3,"345,742","27,673","12,493,634",Africa
153,Togo,"36,860",,272,,"36,542",,46,,"4,281",32,"703,340","81,697","8,609,136",Africa
154,Mayotte,"36,745",,187,,"2,964",,"33,594",,"129,373",658,"176,919","622,902","284,024",Africa
155,Guinea,"36,435",,440,,"35,950",,45,8,"2,652",32,"660,107","48,045","13,739,275",Africa
156,Mauritius,"34,426",+70,934,,"31,050",+272,"2,442",,"26,993",732,"358,675","281,233","1,275,365",Africa
157,Faeroe Islands,"34,237",,28,,"7,693",,"26,516",5,"696,171",569,"778,000","15,819,760","49,179",Europe
158,Aruba,"33,796",,212,,"33,522",,62,4,"314,267","1,971","177,885","1,654,144","107,539",North America
159,Tanzania,"33,726",,800,,N/A,N/A,N/A,7,538,13,,,"62,630,753",Africa
160,Bahamas,"33,198",,773,,"32,112",,313,92,"83,068","1,934","223,897","560,237","399,647",North America
161,Lesotho,"32,775",,697,,"23,900",,"8,178",,"15,095",321,"415,510","191,374","2,171,190",Africa
162,Haiti,"30,473",+12,827,,"26,710",+172,"2,936",,"2,618",71,"132,422","11,377","11,639,378",North America
163,Mali,"30,428",+5,726,,"29,585",+2,117,,"1,432",34,"635,567","29,918","21,243,803",Africa
164,Benin,"26,575",,163,,"25,506",,906,5,"2,098",13,"604,310","47,719","12,663,850",Africa
165,Somalia,"26,400",,"1,348",,"13,182",,"11,870",,"1,586",81,"400,466","24,055","16,648,107",Africa
166,Isle of Man,"25,236",+323,81,,"23,643",+171,"1,512",,"294,126",944,"150,753","1,757,028","85,800",Europe
167,Congo,"24,049",,378,,"20,178",,"3,493",,"4,183",66,"347,815","60,496","5,749,361",Africa
168,Saint Lucia,"22,856",+3,365,,"22,447",+2,44,1,"123,508","1,972","138,196","746,775","185,057",North America
169,Timor-Leste,"22,789",,129,,"22,596",,64,9,"16,742",95,"252,951","185,827","1,361,218",Asia
170,Taiwan,"21,402",+39,853,,"19,303",+56,"1,246",,896,36,"12,126,224","507,581","23,890,245",Asia
171,Burkina Faso,"20,751",,375,,"20,309",,67,,948,17,"248,995","11,380","21,879,126",Africa
172,Bhutan,"19,435",+783,7,,"14,112",+274,"5,316",2,"24,724",9,"2,050,791","2,608,863","786,086",Asia
173,Cayman Islands,"19,433",,22,+5,"8,553",,"10,858",2,"289,885",328,"222,773","3,323,135","67,037",North America
174,Nicaragua,"18,290",+87,223,+1,"4,225",,"13,842",,"2,706",33,,,"6,758,851",North America
175,Tajikistan,"17,388",,124,,"17,263",,1,,"1,756",13,,,"9,902,463",Asia
176,South Sudan,"17,067",+3,138,,"13,507",,"3,422",1,"1,495",12,"349,306","30,594","11,417,345",Africa
177,Gibraltar,"15,993",+64,101,,"15,569",+37,323,10,"474,936","2,999","523,368","15,542,199","33,674",Europe
178,Equatorial Guinea,"15,898",,183,,"15,679",,36,5,"10,731",124,"294,218","198,603","1,481,436",Africa
179,Djibouti,"15,568",,189,,"15,376",+14,3,,"15,376",187,"290,949","287,363","1,012,478",Africa
180,San Marino,"14,726",,112,,"14,340",,274,4,"432,444","3,289","140,260","4,118,874","34,053",Europe
181,CAR,"14,649",+329,113,,"6,859",,"7,677",2,"2,946",23,"81,294","16,348","4,972,814",Africa
182,Liechtenstein,"14,424",+189,79,,"13,780",+154,565,7,"376,458","2,062","80,413","2,098,734","38,315",Europe
183,Grenada,"13,916",+226,217,+1,"13,632",+296,67,4,"122,703","1,913","136,411","1,202,792","113,412",North America
184,Bermuda,"11,989",,125,,"11,607",,257,,"193,727","2,020","820,407","13,256,746","61,886",North America
185,Gambia,"11,973",,365,,"11,591",,17,,"4,728",144,"155,686","61,481","2,532,253",Africa
186,Greenland,"11,895",+16,20,,"2,761",,"9,114",4,"208,911",351,"164,926","2,896,589","56,938",North America
187,Yemen,"11,793",,"2,139",,"8,879",,775,23,381,69,"265,253","8,572","30,944,676",Asia
188,Dominica,"11,529",,62,,"11,142",,325,,"159,480",858,"173,956","2,406,330","72,291",North America
189,Saint Martin,"9,912",,63,,"1,399",,"8,450",7,"249,114","1,583","112,382","2,824,449","39,789",North America
190,Monaco,"9,901",+74,52,,"9,571",+38,278,4,"249,295","1,309","54,960","1,383,825","39,716",Europe
191,Eritrea,"9,722",,103,,"9,617",,2,,"2,678",28,"23,693","6,527","3,630,048",Africa
192,Sint Maarten,"9,629",,85,,"9,504",+10,40,10,"220,318","1,945","62,056","1,419,883","43,705",North America
193,Solomon Islands,"9,412",+288,125,+5,"2,121",+261,"7,166",4,"13,153",175,"5,117","7,151","715,566",Australia/Oceania
194,Niger,"8,781",,308,,"8,461",,12,1,342,12,"233,804","9,098","25,697,765",Africa
195,Comoros,"8,072",+3,160,,"7,887",,25,,"8,957",178,,,"901,149",Africa
196,Guinea-Bissau,"8,071",+3,169,+1,"7,077",+10,825,6,"3,942",83,"126,481","61,782","2,047,208",Africa
197,Caribbean Netherlands,"7,739",+86,31,,"7,609",+43,99,,"290,525","1,164","30,126","1,130,941","26,638",North America
198,Sierra Leone,"7,670",+2,125,,N/A,N/A,N/A,,929,15,"259,958","31,498","8,253,273",Africa
199,Antigua and Barbuda,"7,470",+4,135,,"7,330",+13,5,1,"75,218","1,359","18,901","190,321","99,311",North America
200,Liberia,"7,397",,294,,"5,747",,"1,356",2,"1,406",56,"139,824","26,582","5,260,110",Africa
201,Chad,"7,267",,190,,"4,874",,"2,203",,422,11,"191,341","11,106","17,228,265",Africa
202,St. Vincent Grenadines,"6,743",,106,,"6,636",,1,,"60,454",950,"98,236","880,724","111,540",North America
203,British Virgin Islands,"6,104",,62,,N/A,N/A,N/A,1,"199,647","2,028","101,161","3,308,726","30,574",North America
204,Sao Tome and Principe,"5,937",+1,72,,"5,862",,3,,"26,259",318,"29,036","128,426","226,091",Africa
205,Turks and Caicos,"5,874",,36,,"5,808",,30,4,"148,300",909,"419,792","10,598,399","39,609",North America
206,Saint Kitts and Nevis,"5,541",,42,,"5,496",+1,3,1,"102,916",780,"65,141","1,209,900","53,840",North America
207,Palau,"3,922",,6,,"3,630",,286,1,"215,010",329,"37,947","2,080,314","18,241",Australia/Oceania
208,St. Barth,"3,780",,6,,N/A,N/A,N/A,,"380,741",604,"78,646","7,921,636","9,928",North America
209,Kiribati,"3,038",+5,13,,"2,455",+13,570,9,"24,786",106,,,"122,571",Australia/Oceania
210,Anguilla,"2,595",,9,,"2,572",,14,4,"170,376",591,"51,382","3,373,515","15,231",North America
