"Country,Other",Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,"Serious, Critical",Tot Cases/1M pop,Deaths/1M pop,Total Tests,Tests/1M pop,Population,Region,Date
Africa,11645688,11980.0,251811.0,27.0,10757764.0,11433.0,538801.0,1512.0,1734610.0,17717.0,195346538.0,9852583.0,2790335824.0,Africa,2022-03-15
Asia,128088236,732966.0,1376077.0,1642.0,112364129.0,335765.0,6188996.0,29002.0,4599000.0,29838.0,3948203504.0,77206202.0,9334071402.0,Asia,2022-03-15
Oceania,4312147,56992.0,8310.0,38.0,3753253.0,51533.0,480403.0,159.0,1093636.0,5826.0,145284916.0,9700531.0,86826098.0,Australia/Oceania,2022-03-15
Europe,166618123,791965.0,1743515.0,2150.0,143180733.0,779801.0,15527036.0,11844.0,13675358.0,107826.0,5056625898.0,186905588.0,1496796496.0,Europe,2022-03-15
North America,95819512,50356.0,1426147.0,1299.0,69308727.0,194972.0,25074822.0,9668.0,6068333.0,49941.0,2164877866.0,83710364.0,1193927364.0,North America,2022-03-15
South America,55352374,67839.0,1269023.0,470.0,48161333.0,176766.0,1781680.0,12367.0,1698449.0,30612.0,425481038.0,12191474.0,873614314.0,South America,2022-03-15
World,461836801,1712098.0,6074898.0,5626.0,387526645.0,1550270.0,49591738.0,64552.0,28869386.0,241760.0,17903729640.0,379566742.0,23663357247.0,All,2022-03-15
USA,81259094,29715.0,993757.0,1192.0,56461468.0,174444.0,23803869.0,3726.0,243069.0,2973.0,967505242.0,2894077.0,334305317.0,North America,2022-03-15
India,42998938,2876.0,516103.0,98.0,42450055.0,3884.0,32780.0,8944.0,30646.0,368.0,779754156.0,555742.0,1403087655.0,Asia,2022-03-15
Brazil,29432274,50078.0,655649.0,323.0,27968811.0,130018.0,807814.0,8318.0,136811.0,3048.0,63776166.0,296454.0,215130305.0,South America,2022-03-15
France,23649615,116618.0,140440.0,146.0,22327945.0,66648.0,1181230.0,1855.0,360957.0,2143.0,246629975.0,3764235.0,65519286.0,Europe,2022-03-15
UK,19819810,52698.0,163095.0,200.0,18429633.0,51258.0,1227082.0,253.0,289371.0,2381.0,492630733.0,7192446.0,68492797.0,Europe,2022-03-15
Germany,17567738,225387.0,126532.0,287.0,13714200.0,212800.0,3727006.0,2494.0,208544.0,1502.0,104701826.0,1242902.0,84239806.0,Europe,2022-03-15
Russia,17412919,36678.0,361902.0,558.0,15704022.0,118372.0,1346995.0,2300.0,119233.0,2478.0,273400000.0,1872078.0,146040943.0,Europe,2022-03-15
Turkey,14600683,24614.0,96735.0,115.0,14213445.0,30553.0,290503.0,975.0,170007.0,1126.0,149168647.0,1736881.0,85883036.0,Asia,2022-03-15
Italy,13490898,86867.0,157177.0,180.0,12296018.0,53349.0,1037703.0,502.0,223691.0,2606.0,193352508.0,3205949.0,60310541.0,Europe,2022-03-15
Spain,11260040,9015.0,101416.0,71.0,10502784.0,48933.0,655840.0,682.0,240673.0,2168.0,471036328.0,10067978.0,46785594.0,Europe,2022-03-15
Argentina,8981155,5076.0,127295.0,38.0,8787789.0,4214.0,66071.0,761.0,195662.0,2773.0,34877407.0,759833.0,45901385.0,South America,2022-03-15
Netherlands,7266972,52897.0,21725.0,12.0,5712759.0,60151.0,1532488.0,157.0,422513.0,1263.0,21107399.0,1227218.0,17199386.0,Europe,2022-03-15
S. Korea,7228550,362328.0,10888.0,293.0,0.0,0.0,0.0,1196.0,140786.0,212.0,15804065.0,307806.0,51344266.0,Asia,2022-03-15
Iran,7130129,3223.0,139180.0,117.0,6791854.0,5921.0,199095.0,2531.0,83081.0,1622.0,48393373.0,563882.0,85821796.0,Asia,2022-03-15
Vietnam,6639900,177810.0,41545.0,68.0,3383142.0,111164.0,3215213.0,4269.0,67186.0,420.0,81738760.0,827075.0,98828683.0,Asia,2022-03-15
Colombia,6077861,573.0,139335.0,20.0,5909782.0,613.0,28744.0,342.0,117321.0,2690.0,33566181.0,647926.0,51805575.0,South America,2022-03-15
Indonesia,5914532,14408.0,152745.0,308.0,5462344.0,27615.0,299443.0,2771.0,21241.0,549.0,89512643.0,321474.0,278444349.0,Asia,2022-03-15
Poland,5836667,12690.0,113622.0,178.0,5199156.0,9060.0,523889.0,482.0,154507.0,3008.0,34681947.0,918093.0,37776076.0,Europe,2022-03-15
Japan,5804459,32063.0,26262.0,108.0,5227335.0,59558.0,550862.0,1170.0,46134.0,209.0,41189103.0,327371.0,125817627.0,Asia,2022-03-15
Mexico,5607845,1018.0,321115.0,12.0,4900680.0,3525.0,386050.0,4798.0,42731.0,2447.0,15355108.0,117003.0,131237376.0,North America,2022-03-15
Ukraine,4912528,6120.0,107269.0,85.0,0.0,0.0,0.0,177.0,113488.0,2478.0,19521252.0,450976.0,43286684.0,Europe,2022-03-15
Malaysia,3872135,26534.0,33994.0,95.0,3533994.0,31234.0,304147.0,376.0,117084.0,1028.0,52598004.0,1590436.0,33071438.0,Asia,2022-03-15
Israel,3732586,7172.0,10399.0,7.0,3681263.0,6153.0,40924.0,306.0,400234.0,1115.0,41373364.0,4436346.0,9326000.0,Asia,2022-03-15
Czechia,3696873,10820.0,39236.0,32.0,3588772.0,8066.0,68865.0,116.0,344126.0,3652.0,53125897.0,4945262.0,10742788.0,Europe,2022-03-15
South Africa,3696823,1648.0,99727.0,2.0,3578877.0,1539.0,18219.0,546.0,61023.0,1646.0,23452959.0,387135.0,60580760.0,Africa,2022-03-15
Philippines,3671293,0.0,57625.0,0.0,3567412.0,0.0,46256.0,289.0,32761.0,514.0,28545001.0,254725.0,112062132.0,Asia,2022-03-15
Belgium,3658084,3417.0,30445.0,11.0,3402134.0,26703.0,225505.0,185.0,313314.0,2608.0,32189080.0,2756989.0,11675449.0,Europe,2022-03-15
Australia,3656931,34047.0,5616.0,25.0,3378144.0,31915.0,273171.0,105.0,140634.0,216.0,64784755.0,2491413.0,26003221.0,Australia/Oceania,2022-03-15
Peru,3537488,646.0,211619.0,40.0,0.0,0.0,0.0,658.0,104805.0,6270.0,28001696.0,829602.0,33753151.0,South America,2022-03-15
