"Country,Other",Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,"Serious, Critical",Tot Cases/1M pop,Deaths/1M pop,Total Tests,Tests/1M pop,Population,Region,Date
Asia,143370531,339759.0,1410387.0,829.0,122659097.0,173985.0,19301047.0,24045.0,30704.71704697398,302.0532424597806,2031538546.0,435081.15503144043,4669332428.0,Asia,2022-04-09
North America,97038340,26509.0,1448711.0,265.0,93130222.0,54380.0,2459407.0,7203.0,162467.40726506803,2425.518821183297,1108409180.0,1855765.1095783387,597278812.0,North America,2022-04-09
South America,56397062,27391.0,1290561.0,177.0,52171766.0,41364.0,2934735.0,11183.0,129040.36417600345,2952.8925005232927,217347321.0,497305.6478459591,437049774.0,South America,2022-04-09
Europe,183685398,367361.0,1788832.0,933.0,163120164.0,527680.0,18776402.0,10097.0,245427.9711337782,2390.115998546486,2623254401.0,3505014.6196443145,748428947.0,Europe,2022-04-09
Oceania,6060899,58403.0,9615.0,39.0,5441419.0,63066.0,609865.0,152.0,139463.80989585508,221.24515392001197,75755261.0,1743160.1019444284,43458579.0,Australia/Oceania,2022-04-09
Africa,11792857,1449.0,253142.0,14.0,11026820.0,442.0,512895.0,1340.0,8439.33827984217,181.1563534464809,100194573.0,71702.37842715644,1397367496.0,Africa,2022-04-09
World,498345808,820872.0,6201263.0,2257.0,447550194.0,860917.0,44594351.0,54020.0,63933.0,795.6,6156499282.0,780003.1387537745,7892916036.0,All,2022-04-09
China,163042,1350.0,4638.0,0.0,135218.0,1996.0,23186.0,79.0,113.0,3.0,160000000.0,111163.0,1439323776.0,Asia,2022-04-09
USA,82053242,15572.0,1012131.0,155.0,79854542.0,41187.0,1186569.0,1667.0,245347.0,3026.0,990969690.0,2963092.0,334437650.0,North America,2022-04-09
India,43035271,1054.0,521695.0,9.0,42502454.0,1258.0,11122.0,8944.0,30652.0,372.0,793429395.0,565115.0,1404013663.0,Asia,2022-04-09
Brazil,30145192,21229.0,661270.0,88.0,29018271.0,16901.0,465651.0,8318.0,140058.0,3072.0,63776166.0,296312.0,215233355.0,South America,2022-04-09
France,26839721,141690.0,143243.0,87.0,23994004.0,81144.0,2702474.0,1541.0,409585.0,2186.0,260504402.0,3975399.0,65529123.0,Europe,2022-04-09
Germany,22634098,100037.0,132311.0,170.0,18323900.0,155700.0,4177887.0,2494.0,268628.0,1570.0,122332384.0,1451878.0,84258058.0,Europe,2022-04-09
UK,21549830,0.0,169759.0,0.0,19531820.0,0.0,1848251.0,357.0,314518.0,2478.0,509604812.0,7437629.0,68517106.0,Europe,2022-04-09
Russia,17983004,13573.0,371457.0,288.0,17183730.0,40100.0,427817.0,2300.0,123133.0,2543.0,273400000.0,1872023.0,146045203.0,Europe,2022-04-09
Italy,15238795,64659.0,160658.0,112.0,13839605.0,76051.0,1238532.0,462.0,252698.0,2664.0,206047664.0,3416788.0,60304492.0,Europe,2022-04-09
S. Korea,15169189,185495.0,19092.0,338.0,0.0,0.0,0.0,1099.0,295423.0,372.0,15804065.0,307788.0,51347270.0,Asia,2022-04-09
Turkey,14953365,6986.0,98377.0,35.0,14643306.0,8825.0,211682.0,975.0,173988.0,1145.0,155783790.0,1812599.0,85944992.0,Asia,2022-04-09
Spain,11627487,0.0,103104.0,0.0,11033321.0,0.0,491062.0,371.0,248521.0,2204.0,471036328.0,10067713.0,46786827.0,Europe,2022-04-09
Vietnam,10169929,34140.0,42794.0,26.0,8497532.0,41857.0,1629603.0,1551.0,102842.0,433.0,84898827.0,858531.0,98888445.0,Asia,2022-04-09
Argentina,9052083,840.0,128197.0,3.0,8882702.0,2564.0,41184.0,429.0,197086.0,2791.0,35601432.0,775129.0,45929685.0,South America,2022-04-09
Netherlands,7971855,0.0,22080.0,0.0,6964548.0,74504.0,985227.0,122.0,463427.0,1284.0,21107399.0,1227034.0,17201968.0,Europe,2022-04-09
Iran,7188749,1757.0,140577.0,49.0,6913934.0,3967.0,134238.0,1647.0,83692.0,1637.0,49358909.0,574641.0,85895228.0,Asia,2022-04-09
Japan,6939525,52104.0,28590.0,62.0,6422199.0,52860.0,488736.0,489.0,55167.0,227.0,44561970.0,354253.0,125791297.0,Asia,2022-04-09
Colombia,6087737,294.0,139713.0,10.0,5920900.0,304.0,27124.0,342.0,117427.0,2695.0,34113190.0,658015.0,51842598.0,South America,2022-04-09
Indonesia,6031636,1468.0,155597.0,41.0,5801909.0,3865.0,74130.0,2771.0,21647.0,558.0,93136656.0,334252.0,278641793.0,Asia,2022-04-09
Poland,5977775,1416.0,115635.0,41.0,5333780.0,87.0,528360.0,268.0,158254.0,3061.0,35844896.0,948949.0,37773256.0,Europe,2022-04-09
Mexico,5719829,4325.0,323595.0,87.0,5018306.0,4026.0,377928.0,4798.0,43553.0,2464.0,15659694.0,119239.0,131329847.0,North America,2022-04-09
Australia,5019894,49140.0,6550.0,24.0,4527754.0,51152.0,485590.0,103.0,192899.0,252.0,67568503.0,2596449.0,26023424.0,Australia/Oceania,2022-04-09
Ukraine,4982249,0.0,108118.0,0.0,0.0,0.0,0.0,177.0,115146.0,2499.0,19521252.0,451162.0,43268832.0,Europe,2022-04-09
Malaysia,4317706,10177.0,35280.0,21.0,4128963.0,15132.0,153463.0,195.0,130445.0,1066.0,57387773.0,1733782.0,33099762.0,Asia,2022-04-09
Israel,3993522,5688.0,10559.0,0.0,3932746.0,9632.0,50217.0,256.0,428214.0,1132.0,41373364.0,4436346.0,9326000.0,Asia,2022-04-09
Austria,3976750,12504.0,16208.0,40.0,3757730.0,28669.0,202812.0,208.0,437133.0,1782.0,179195293.0,19697546.0,9097341.0,Europe,2022-04-09
Belgium,3915732,0.0,30997.0,0.0,3578125.0,7406.0,306610.0,176.0,335283.0,2654.0,33120016.0,2835888.0,11678886.0,Europe,2022-04-09
Czechia,3860071,4133.0,39877.0,15.0,3771785.0,7752.0,48409.0,91.0,359272.0,3712.0,54893226.0,5109131.0,10744141.0,Europe,2022-04-09
Thailand,3858346,25298.0,25978.0,98.0,3580920.0,22003.0,251448.0,1496.0,55033.0,371.0,17270775.0,246338.0,70109942.0,Asia,2022-04-09
South Africa,3731247,1181.0,100096.0,12.0,3617708.0,84.0,13443.0,546.0,61539.0,1651.0,24044412.0,396564.0,60631833.0,Africa,2022-04-09
Philippines,3681097,298.0,59730.0,70.0,3591931.0,1316.0,29436.0,289.0,32820.0,533.0,29132342.0,259735.0,112161766.0,Asia,2022-04-09
Portugal,3667184,0.0,21874.0,0.0,0.0,0.0,0.0,61.0,361509.0,2156.0,40433267.0,3985892.0,10144096.0,Europe,2022-04-09
Canada,3564637,3797.0,37988.0,11.0,3330961.0,2300.0,195688.0,367.0,93004.0,991.0,59839826.0,1561266.0,38327757.0,North America,2022-04-09
Peru,3551245,454.0,212471.0,33.0,0.0,0.0,0.0,401.0,105115.0,6289.0,29171760.0,863465.0,33784532.0,South America,2022-04-09
Switzerland,3512093,0.0,13752.0,0.0,2996614.0,0.0,501727.0,113.0,400621.0,1569.0,20400357.0,2327047.0,8766629.0,Europe,2022-04-09
Chile,3508556,3773.0,56997.0,42.0,3193781.0,19900.0,257778.0,443.0,180792.0,2937.0,36053418.0,1857793.0,19406586.0,South America,2022-04-09
Greece,3164995,12518.0,28076.0,51.0,2929785.0,27432.0,207134.0,361.0,306301.0,2717.0,76363746.0,7390306.0,10332961.0,Europe,2022-04-09
Denmark,2935163,2316.0,5885.0,24.0,2887537.0,4086.0,41741.0,18.0,503605.0,1010.0,126961822.0,21783680.0,5828300.0,Europe,2022-04-09
Romania,2871937,1451.0,65198.0,19.0,2606660.0,0.0,200079.0,271.0,151070.0,3430.0,22313369.0,1173733.0,19010608.0,Europe,2022-04-09
Sweden,2491980,0.0,18472.0,0.0,2446592.0,2102.0,26916.0,22.0,244056.0,1809.0,18445431.0,1806479.0,10210710.0,Europe,2022-04-09
Iraq,2321781,151.0,25183.0,0.0,2288012.0,487.0,8586.0,35.0,55520.0,602.0,18389346.0,439737.0,41818929.0,Asia,2022-04-09
Serbia,1988716,960.0,15877.0,8.0,1943830.0,2242.0,29009.0,28.0,229244.0,1830.0,9295508.0,1071517.0,8675092.0,Europe,2022-04-09
Bangladesh,1952023,28.0,29123.0,0.0,1887933.0,610.0,34967.0,1283.0,11647.0,174.0,13882935.0,82837.0,167592858.0,Asia,2022-04-09
Hungary,1868007,0.0,45721.0,0.0,1725324.0,0.0,96962.0,50.0,194241.0,4754.0,11191893.0,1163768.0,9616942.0,Europe,2022-04-09
Slovakia,1748373,3105.0,19549.0,26.0,1662342.0,7256.0,66482.0,136.0,319962.0,3578.0,6967893.0,1275161.0,5464322.0,Europe,2022-04-09
Jordan,1694216,0.0,14048.0,0.0,1678941.0,0.0,1227.0,124.0,163182.0,1353.0,16670254.0,1605630.0,10382377.0,Asia,2022-04-09
Georgia,1651322,341.0,16770.0,4.0,1631009.0,445.0,3543.0,0.0,415363.0,4218.0,16565335.0,4166734.0,3975616.0,Asia,2022-04-09
Pakistan,1526472,238.0,30361.0,0.0,1486729.0,79.0,9382.0,272.0,6681.0,133.0,27715253.0,121303.0,228479688.0,Asia,2022-04-09
Ireland,1487164,0.0,6863.0,0.0,1321781.0,0.0,158520.0,58.0,295342.0,1363.0,11910682.0,2365395.0,5035388.0,Europe,2022-04-09
Norway,1415609,616.0,2667.0,0.0,0.0,0.0,0.0,20.0,257559.0,485.0,11002430.0,2001803.0,5496259.0,Europe,2022-04-09
Kazakhstan,1305279,14.0,13660.0,0.0,1290502.0,98.0,1117.0,528.0,68075.0,712.0,11575012.0,603679.0,19174128.0,Asia,2022-04-09
Hong Kong,1188262,2535.0,8705.0,62.0,0.0,0.0,0.0,115.0,156255.0,1145.0,44972952.0,5913901.0,7604617.0,Asia,2022-04-09
Morocco,1163962,74.0,16061.0,0.0,1147128.0,35.0,773.0,293.0,30887.0,426.0,11237010.0,298185.0,37684707.0,Africa,2022-04-09
Bulgaria,1145143,321.0,36692.0,7.0,938827.0,107.0,169624.0,141.0,167031.0,5352.0,9687969.0,1413087.0,6855891.0,Europe,2022-04-09
Singapore,1135428,3259.0,1299.0,2.0,1064944.0,4439.0,69185.0,18.0,191415.0,219.0,23611604.0,3980535.0,5931766.0,Asia,2022-04-09
Croatia,1108551,903.0,15675.0,15.0,1085430.0,1482.0,7446.0,28.0,273011.0,3860.0,4717894.0,1161909.0,4060469.0,Europe,2022-04-09
Cuba,1096234,609.0,8517.0,0.0,1084906.0,702.0,2811.0,23.0,96889.0,753.0,12920253.0,1141932.0,11314381.0,North America,2022-04-09
Lebanon,1094503,189.0,10338.0,4.0,1072082.0,949.0,12083.0,186.0,161637.0,1527.0,4795578.0,708215.0,6771357.0,Asia,2022-04-09
Lithuania,1040589,1601.0,8964.0,7.0,988502.0,4282.0,43123.0,37.0,391922.0,3376.0,8133324.0,3063295.0,2655090.0,Europe,2022-04-09
Tunisia,1037358,0.0,28425.0,0.0,0.0,0.0,0.0,29.0,86178.0,2361.0,4537900.0,376982.0,12037455.0,Africa,2022-04-09
Slovenia,986742,1862.0,6531.0,4.0,949545.0,2926.0,30666.0,37.0,474522.0,3141.0,2626630.0,1263141.0,2079444.0,Europe,2022-04-09
Nepal,978568,12.0,11951.0,0.0,965980.0,44.0,637.0,0.0,32550.0,398.0,5574500.0,185422.0,30063903.0,Asia,2022-04-09
Belarus,969616,940.0,6872.0,2.0,928536.0,0.0,34208.0,0.0,102672.0,728.0,12952334.0,1371514.0,9443822.0,Europe,2022-04-09
Finland,920692,0.0,3334.0,0.0,46000.0,0.0,871358.0,33.0,165713.0,600.0,10512930.0,1892192.0,5555953.0,Europe,2022-04-09
Bolivia,903244,182.0,21899.0,0.0,847518.0,845.0,33827.0,220.0,75555.0,1832.0,2686794.0,224747.0,11954760.0,South America,2022-04-09
Uruguay,893575,566.0,7181.0,0.0,882651.0,770.0,3743.0,30.0,255670.0,2055.0,6065403.0,1735434.0,3495035.0,South America,2022-04-09
UAE,893538,226.0,2302.0,0.0,873449.0,619.0,17787.0,0.0,88453.0,228.0,150358912.0,14884292.0,10101852.0,Asia,2022-04-09
