"Country,Other",Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,"Serious, Critical",Tot Cases/1M pop,Deaths/1M pop,Total Tests,Tests/1M pop,Population,Region,Date
Asia,123798340,747480.0,1367665.0,2010.0,111545172.0,334654.0,10885503.0,29849.0,26528.729088776494,293.0767429450307,1962240249.0,420488.19049443095,4666576359.0,Asia,2022-03-10
North America,95596883,68868.0,1423328.0,1791.0,68340219.0,194200.0,25833336.0,10815.0,160155.43323536814,2384.5308060518046,1077083084.0,1804459.5444446278,596900655.0,North America,2022-03-10
South America,55051926,86344.0,1266237.0,966.0,49669119.0,122849.0,4116570.0,12625.0,126046.56718517501,2899.1688155080074,211772922.0,484874.04129827954,436758630.0,South America,2022-03-10
Europe,163242371,857565.0,1734310.0,2178.0,143668055.0,1033065.0,17840006.0,12327.0,218124.12049864593,2317.381456202977,2517111329.0,3363358.9825481204,748392111.0,Europe,2022-03-10
Africa,11611724,4272.0,251576.0,57.0,10769274.0,7441.0,590874.0,1635.0,8325.439852737565,180.3763899652029,97146547.0,69652.68326646784,1394727991.0,Africa,2022-03-10
Oceania,4060886,59853.0,8176.0,31.0,3548369.0,41577.0,504341.0,168.0,93555.58118941395,188.36047892126211,72151329.0,1662238.121972303,43406133.0,Australia/Oceania,2022-03-10
World,453362851,1824382.0,6051307.0,7033.0,387540914.0,1733786.0,59770630.0,67419.0,58162.0,776.3,5937505460.0,752844.5198541794,7886761879.0,All,2022-03-10
China,112385,528.0,4636.0,0.0,103139.0,126.0,4610.0,7.0,78.0,3.0,160000000.0,111163.0,1439323776.0,Asia,2022-03-10
USA,81115706,44548.0,992022.0,1434.0,55600175.0,170181.0,24523509.0,4888.0,242659.0,2968.0,962617214.0,2879683.0,334278850.0,North America,2022-03-10
India,42984261,4194.0,515745.0,255.0,42426328.0,6208.0,42188.0,8944.0,30640.0,368.0,776082445.0,553198.0,1402902454.0,Asia,2022-03-10
Brazil,29249903,55861.0,654147.0,559.0,27556598.0,85812.0,1039158.0,8318.0,135977.0,3041.0,63776166.0,296482.0,215109695.0,South America,2022-03-10
France,23308880,74818.0,139880.0,107.0,22011415.0,82398.0,1157585.0,1962.0,355767.0,2135.0,246629975.0,3764348.0,65517319.0,Europe,2022-03-10
UK,19457657,40031.0,162624.0,142.0,18182482.0,44126.0,1112551.0,266.0,284103.0,2374.0,489082431.0,7141147.0,68487936.0,Europe,2022-03-10
Russia,17191300,51231.0,358911.0,665.0,15043717.0,148634.0,1788672.0,2300.0,117716.0,2458.0,273400000.0,1872089.0,146040091.0,Europe,2022-03-10
Germany,16636606,300270.0,125669.0,154.0,12963800.0,210100.0,3547137.0,2494.0,197500.0,1492.0,104701826.0,1242956.0,84236156.0,Europe,2022-03-10
Turkey,14488373,29492.0,96094.0,140.0,14013492.0,62245.0,378787.0,975.0,168723.0,1119.0,147556339.0,1718356.0,85870645.0,Asia,2022-03-10
Italy,13215332,55064.0,156493.0,136.0,12086850.0,85787.0,971989.0,545.0,219117.0,2595.0,191387173.0,3173298.0,60311750.0,Europe,2022-03-10
Spain,11204125,22615.0,101077.0,85.0,10254207.0,40140.0,848841.0,725.0,239479.0,2160.0,471036328.0,10068031.0,46785347.0,Europe,2022-03-10
Argentina,8961595,6137.0,127009.0,54.0,8758109.0,4659.0,76477.0,861.0,195260.0,2767.0,34692713.0,755903.0,45895724.0,South America,2022-03-10
Iran,7113591,6424.0,138572.0,139.0,6761892.0,7658.0,213127.0,3176.0,82902.0,1615.0,48036013.0,559814.0,85807110.0,Asia,2022-03-10
Netherlands,6986628,74518.0,21675.0,41.0,5328403.0,189367.0,1636550.0,159.0,406226.0,1260.0,21107399.0,1227255.0,17198870.0,Europe,2022-03-10
Colombia,6074874,719.0,139220.0,31.0,5905559.0,1194.0,30095.0,342.0,117280.0,2688.0,33454522.0,645863.0,51798170.0,South America,2022-03-10
Indonesia,5847900,21311.0,151413.0,278.0,5296634.0,38399.0,399853.0,2771.0,21005.0,544.0,88544248.0,318041.0,278404860.0,Asia,2022-03-10
Poland,5788359,13434.0,113186.0,184.0,5160958.0,8460.0,514215.0,557.0,153226.0,2996.0,34365607.0,909705.0,37776640.0,Europe,2022-03-10
Mexico,5583773,8165.0,320410.0,244.0,4863376.0,0.0,399987.0,4798.0,42553.0,2442.0,15287662.0,116505.0,131218882.0,North America,2022-03-10
Japan,5546271,62747.0,25486.0,205.0,4911283.0,61591.0,609502.0,1322.0,44080.0,203.0,40484358.0,321757.0,125822893.0,Asia,2022-03-10
S. Korea,5539650,327532.0,9646.0,206.0,0.0,0.0,0.0,1113.0,107894.0,188.0,15804065.0,307809.0,51343665.0,Asia,2022-03-10
Vietnam,5279821,161267.0,41157.0,71.0,2908365.0,53151.0,2330299.0,4044.0,53430.0,416.0,80924444.0,818935.0,98816731.0,Asia,2022-03-10
Ukraine,4888473,6112.0,106899.0,115.0,0.0,0.0,0.0,177.0,112923.0,2469.0,19521252.0,450939.0,43290255.0,Europe,2022-03-10
Malaysia,3741986,30787.0,33567.0,70.0,3393999.0,26457.0,314420.0,389.0,113168.0,1015.0,51578408.0,1559873.0,33065773.0,Asia,2022-03-10
Israel,3704116,13135.0,10358.0,36.0,3641612.0,7410.0,52146.0,390.0,397182.0,1111.0,41373364.0,4436346.0,9326000.0,Asia,2022-03-10
South Africa,3690291,1868.0,99681.0,25.0,3571758.0,2220.0,18852.0,546.0,60926.0,1646.0,23314522.0,384915.0,60570545.0,Africa,2022-03-10
Philippines,3669523,598.0,57317.0,135.0,3565090.0,460.0,47116.0,289.0,32751.0,512.0,28479926.0,254189.0,112042205.0,Asia,2022-03-10
Czechia,3662168,9029.0,39100.0,30.0,3540751.0,4509.0,82317.0,142.0,340904.0,3640.0,52980025.0,4931807.0,10742517.0,Europe,2022-03-10
Belgium,3620262,11140.0,30354.0,41.0,3314520.0,28930.0,275388.0,197.0,310093.0,2600.0,32027795.0,2743336.0,11674761.0,Europe,2022-03-10
Peru,3531075,1071.0,211364.0,63.0,0.0,0.0,0.0,688.0,104634.0,6263.0,27785664.0,823355.0,33746874.0,South America,2022-03-10
Australia,3500734,38073.0,5520.0,22.0,3250184.0,26984.0,245030.0,113.0,134648.0,212.0,64351597.0,2475139.0,25999181.0,Australia/Oceania,2022-03-10
Portugal,3380263,12794.0,21285.0,18.0,2876177.0,8319.0,482801.0,70.0,333145.0,2098.0,37805639.0,3725970.0,10146522.0,Europe,2022-03-10
Canada,3350834,8445.0,36807.0,74.0,3200818.0,7691.0,113209.0,552.0,87488.0,961.0,58613554.0,1530354.0,38300662.0,North America,2022-03-10
Chile,3250736,19943.0,43527.0,244.0,2389453.0,25838.0,817756.0,1011.0,167623.0,2244.0,33817368.0,1743779.0,19393151.0,South America,2022-03-10
Thailand,3111857,22984.0,23515.0,74.0,2868011.0,24161.0,220331.0,687.0,44394.0,335.0,17270775.0,246389.0,70095625.0,Asia,2022-03-10
Switzerland,3040426,30180.0,13364.0,6.0,2447480.0,32216.0,579582.0,141.0,347023.0,1525.0,19192127.0,2190520.0,8761449.0,Europe,2022-03-10
Austria,3022079,49432.0,15136.0,23.0,2671393.0,27452.0,335550.0,179.0,332347.0,1665.0,164876915.0,18132017.0,9093137.0,Europe,2022-03-10
Romania,2784651,3565.0,64229.0,61.0,2606660.0,0.0,113762.0,630.0,146398.0,3377.0,21466696.0,1128575.0,19021069.0,Europe,2022-03-10
Denmark,2783384,13503.0,5049.0,41.0,2559518.0,23728.0,218817.0,26.0,477700.0,867.0,126140210.0,21648906.0,5826632.0,Europe,2022-03-10
Greece,2583366,21863.0,26424.0,58.0,2370821.0,27671.0,186121.0,359.0,249912.0,2556.0,68363846.0,6613436.0,10337114.0,Europe,2022-03-10
Sweden,2466577,1457.0,17765.0,2.0,2356320.0,19558.0,92492.0,54.0,241690.0,1741.0,18297871.0,1792932.0,10205557.0,Europe,2022-03-10
Iraq,2311238,699.0,25090.0,8.0,2262122.0,1289.0,24026.0,89.0,55366.0,601.0,18113388.0,433908.0,41744767.0,Asia,2022-03-10
Bangladesh,1948798,327.0,29100.0,3.0,1855249.0,2879.0,64449.0,1264.0,11638.0,174.0,13600387.0,81216.0,167458473.0,Asia,2022-03-10
Serbia,1934953,2139.0,15533.0,21.0,1867601.0,3852.0,51819.0,74.0,222973.0,1790.0,8891431.0,1024599.0,8677963.0,Europe,2022-03-10
Hungary,1812294,2377.0,44603.0,54.0,1646037.0,4781.0,121654.0,117.0,188409.0,4637.0,10907123.0,1133921.0,9618944.0,Europe,2022-03-10
Jordan,1654677,0.0,13882.0,0.0,1572386.0,0.0,68409.0,694.0,159501.0,1338.0,16319298.0,1573084.0,10374081.0,Asia,2022-03-10
Georgia,1631900,1970.0,16485.0,29.0,1578178.0,7294.0,37237.0,0.0,410413.0,4146.0,16039231.0,4033767.0,3976241.0,Asia,2022-03-10
Slovakia,1546510,12066.0,18817.0,31.0,1389931.0,15147.0,137762.0,215.0,283031.0,3444.0,6561449.0,1200828.0,5464106.0,Europe,2022-03-10
