"Country,Other",Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,"Serious, Critical",Tot Cases/1M pop,Deaths/1M pop,Total Tests,Tests/1M pop,Population,Region,Date
Asia,143370531,339759.0,1410387.0,829.0,122659097.0,173985.0,19301047.0,15799.0,30704.112937735863,302.0472996219458,2031538546.0,435072.59489572304,4669424298.0,Asia,2022-04-10
North America,97045146,34257.0,1448820.0,341.0,93130222.0,54380.0,2466104.0,7203.0,162475.37257441267,2425.650112301965,1108409180.0,1855725.9369304185,597291420.0,North America,2022-04-10
South America,56398851,28501.0,1290608.0,218.0,52171766.0,41364.0,2936477.0,11183.0,129041.59236651997,2952.9344745156172,217347321.0,497294.6062046045,437059478.0,South America,2022-04-10
Europe,183755550,421482.0,1788997.0,1095.0,163120164.0,527680.0,18846389.0,10097.0,245521.30194655128,2390.332551144574,2623254401.0,3505008.887462395,748430171.0,Europe,2022-04-10
Oceania,6060905,58409.0,9615.0,39.0,5441419.0,63066.0,609871.0,152.0,139459.50988176197,221.2381133697264,75755261.0,1743104.6304182226,43459962.0,Australia/Oceania,2022-04-10
Africa,11795870,1662.0,253204.0,14.0,11030740.0,638.0,511926.0,1340.0,8440.9629933678,181.18931403726054,100194573.0,71697.86398368994,1397455481.0,Africa,2022-04-10
World,498427574,884070.0,6201646.0,2536.0,447554114.0,861113.0,44671814.0,45774.0,63944.0,795.6,6156499282.0,779982.9028589263,7893120810.0,All,2022-04-10
China,163042,1350.0,4638.0,0.0,135218.0,1996.0,23186.0,79.0,113.0,3.0,160000000.0,111163.0,1439323776.0,Asia,2022-04-10
USA,82060048,23320.0,1012240.0,231.0,79854542.0,41187.0,1193266.0,1667.0,245363.0,3027.0,990969690.0,2963046.0,334442943.0,North America,2022-04-10
India,43035271,1054.0,521695.0,9.0,42502454.0,1258.0,11122.0,698.0,30651.0,372.0,793429395.0,565100.0,1404050703.0,Asia,2022-04-10
Brazil,30145192,21229.0,661270.0,88.0,29018271.0,16901.0,465651.0,8318.0,140055.0,3072.0,63776166.0,296306.0,215237477.0,South America,2022-04-10
France,26839721,141690.0,143243.0,87.0,23994004.0,81144.0,2702474.0,1541.0,409582.0,2186.0,260504402.0,3975375.0,65529517.0,Europe,2022-04-10
Germany,22634098,100037.0,132311.0,170.0,18323900.0,155700.0,4177887.0,2494.0,268626.0,1570.0,122332384.0,1451865.0,84258788.0,Europe,2022-04-10
UK,21596171,30310.0,169875.0,116.0,19531820.0,0.0,1894476.0,357.0,315189.0,2479.0,509604812.0,7437523.0,68518078.0,Europe,2022-04-10
Russia,17983004,13573.0,371457.0,288.0,17183730.0,40100.0,427817.0,2300.0,123133.0,2543.0,273400000.0,1872021.0,146045373.0,Europe,2022-04-10
Italy,15238795,64659.0,160658.0,112.0,13839605.0,76051.0,1238532.0,462.0,252699.0,2664.0,206047664.0,3416802.0,60304250.0,Europe,2022-04-10
S. Korea,15169189,185495.0,19092.0,338.0,0.0,0.0,0.0,1099.0,295423.0,372.0,15804065.0,307787.0,51347390.0,Asia,2022-04-10
Turkey,14953365,6986.0,98377.0,35.0,14643306.0,8825.0,211682.0,975.0,173983.0,1145.0,155783790.0,1812547.0,85947470.0,Asia,2022-04-10
