#,"Country,Other",Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,"Serious, Critical",Tot Cases/1M pop,Deaths/1M pop,Total Tests,Tests/1M pop,Population,Region
57,Nepal,976984,119,11936,1,956813,400,8235,100,32562,398,5421609,180698,30003688,Asia
58,Belarus,919736,2268,6480,10,908132,2089,5124,0,97387,686,12438809,1317088,9444178,Europe
59,Lithuania,902554,1923,8421,8,808647,2175,85486,95,339381,3166,7746771,2912961,2659415,Europe
60,Bolivia,893223,0,21426,0,787320,0,84477,220,74831,1795,2669468,223639,11936484,South America
61,Slovenia,892606,656,6306,14,845577,3629,40723,104,429259,3033,2570219,1236032,2079411,Europe
62,UAE,879973,605,2301,0,834041,1571,43631,0,87228,228,137766535,13656284,10088142,Asia
63,Uruguay,840511,0,6977,0,809798,0,23736,122,240582,1997,5698831,1631194,3493657,South America
64,Ecuador,827760,0,35223,0,0,0,0,759,45767,1947,2470170,136577,18086299,South America
65,Costa Rica,802472,0,7999,0,659607,0,134866,129,155184,1547,3635922,703123,5171103,North America
66,Azerbaijan,785670,369,9417,17,765373,1090,10880,0,76350,915,6554964,636996,10290425,Asia
67,Guatemala,776262,0,16961,0,714146,0,45155,5,42042,919,3922624,212450,18463756,North America
68,Panama,755262,0,8079,0,740813,0,6370,27,170598,1825,5513584,1245406,4427139,North America
69,Saudi Arabia,745027,653,8998,2,723549,1081,12480,601,20863,252,40704052,1139823,35710863,Asia
70,Singapore,710880,0,1007,0,650359,0,59514,46,119950,170,23141120,3904690,5926493,Asia
71,Latvia,653120,3616,5239,9,513598,0,134283,76,352718,2829,6711057,3624309,1851679,Europe
72,Sri Lanka,645037,0,16190,0,608719,0,20128,0,29916,751,6282076,291351,21561862,Asia
73,Paraguay,641321,0,18359,0,608474,0,14488,151,88124,2523,2526622,347182,7277515,South America
74,Finland,637757,28,2366,2,46000,0,589391,35,114808,426,9927154,1787077,5554968,Europe
75,Kuwait,619310,0,2537,0,606657,0,10116,62,141554,580,7626573,1743191,4375065,Asia
76,Myanmar,586198,0,19365,0,533395,0,33438,0,10656,352,7100472,129068,55013516,Asia
77,Palestine,575372,0,5216,0,553022,0,17134,104,108612,985,3078533,581128,5297513,Asia
78,Dominican Republic,574071,0,4368,0,568031,0,1672,40,52056,396,3103088,281384,11027938,North America
79,Venezuela,514795,0,5633,0,502418,0,6744,230,18189,199,3359014,118682,28302567,South America
80,Bahrain,512306,0,1453,0,485005,0,25848,14,284724,808,9385851,5216370,1799307,Asia
81,Moldova,501312,0,11213,0,475918,0,14181,77,124753,2790,3009636,748956,4018443,Europe
82,Libya,494446,898,6261,11,463762,2660,24423,129,70375,891,2423118,344884,7025895,Africa
83,Estonia,494430,2281,2236,11,368812,1885,123382,25,372308,1684,3100487,2334683,1328012,Europe
84,Egypt,482248,0,24040,0,412161,0,46047,122,4570,228,3693367,34999,105526991,Africa
85,Ethiopia,468674,0,7460,0,416704,0,44510,86,3916,62,4501473,37615,119672008,Africa
86,Mongolia,464211,166,2168,0,313256,0,148787,192,137927,644,4030048,1197413,3365629,Asia
87,Armenia,419832,139,8461,12,401677,837,9694,0,141243,2847,2894588,973818,2972411,Asia
88,Honduras,411212,0,10720,0,127663,0,272829,105,40453,1055,1263329,124280,10165223,North America
89,Oman,382244,863,4244,2,368677,1473,9323,60,71832,798,25000000,4698051,5321356,Asia
90,Bosnia and Herzegovina,371202,135,15459,24,192218,0,163525,0,114320,4761,1699911,523527,3247038,Europe
91,Qatar,356982,311,670,2,353139,586,3173,20,127139,239,3374531,1201840,2807805,Asia
92,Kenya,322930,0,5639,0,303248,0,14043,4,5795,101,3368063,60435,55730036,Africa
93,Cyprus,320160,0,854,0,124370,0,194936,60,262017,699,9477138,7756029,1221906,Asia
94,Zambia,312750,43,3952,0,307102,256,1696,1,16259,205,3270113,170008,19235057,Africa
95,North Macedonia,297081,0,9001,0,283908,0,4172,0,142606,4321,1889266,906892,2083232,Europe
96,Réunion,292126,0,640,0,274185,0,17301,40,322475,706,1424291,1572261,905887,Africa
97,Albania,271527,0,3464,0,265275,0,2788,13,94523,1206,1742017,606426,2872595,Europe
98,Algeria,264855,0,6831,0,177437,0,80587,14,5865,151,230861,5112,45160878,Africa
99,Botswana,263950,0,2619,0,259434,0,1897,1,108614,1078,2026898,834060,2430159,Africa
100,Nigeria,254525,0,3142,0,249013,0,2370,11,1186,15,4317621,20121,214587291,Africa
101,Uzbekistan,236405,106,1635,2,232918,321,1852,23,6898,48,1377915,40206,34271752,Asia
102,Zimbabwe,235975,0,5394,0,226069,0,4512,12,15503,354,2078325,136544,15220902,Africa
103,Montenegro,230120,0,2676,0,225847,0,1597,60,366318,4260,1168531,1860132,628198,Europe
104,Mozambique,225038,0,2192,0,219321,0,3525,13,6881,67,1268201,38779,32702989,Africa
105,Kyrgyzstan,200500,22,2957,1,195161,105,2382,131,29915,441,1907195,284560,6702266,Asia
106,Luxembourg,181903,0,988,0,171378,0,9537,8,282974,1537,4064929,6323529,642826,Europe
107,Afghanistan,173659,94,7598,2,156326,407,9735,1124,4301,188,890731,22060,40378143,Asia
108,Hong Kong,171314,0,659,0,13232,0,157423,16,22548,87,36260319,4772573,7597646,Asia
109,Maldives,169632,0,297,0,154246,0,15089,25,304933,534,2183549,3925178,556293,Asia
110,Uganda,163266,16,3588,0,99995,5,59683,35,3392,75,2460535,51124,48128415,Africa
111,Ghana,159124,0,1442,0,157133,0,549,1,4950,45,2305405,71717,32145660,Africa
112,Namibia,157210,0,4007,0,152694,0,509,2,60072,1531,953850,364479,2617022,Africa
113,El Salvador,147786,0,4068,0,123870,0,19848,153,22596,622,1693464,258925,6540376,North America
114,Laos,142743,134,621,0,7660,0,134462,0,19160,83,1000342,134270,7450238,Asia
115,Cambodia,130276,356,3032,0,123772,419,3472,0,7618,177,2859086,167180,17101809,Asia
116,Iceland,129844,1099,62,1,75685,0,54097,2,376459,180,1754901,5088012,344909,Europe
117,Rwanda,129489,0,1457,0,45522,0,82510,1,9604,108,4832169,358388,13483084,Africa
118,Jamaica,127961,0,2813,0,76703,0,48445,25,42903,943,848470,284477,2982561,North America
119,Trinidad and Tobago,127404,0,3622,0,102045,0,21737,18,90551,2574,627706,446134,1406989,North America
120,Guadeloupe,126642,0,837,0,2250,0,123555,19,316418,2091,938039,2343709,400237,North America
121,Cameroon,119240,0,1923,0,117089,0,228,13,4314,70,1751774,63382,27638422,Africa
122,Martinique,112901,0,876,0,104,0,111921,16,301244,2337,678821,1811237,374783,North America
123,New Zealand,100821,14683,56,0,18332,218,82433,0,20156,11,6711198,1341676,5002100,Australia/Oceania
124,Angola,98701,0,1899,0,96622,0,180,0,2856,55,1424011,41209,34555986,Africa
125,DRC,85999,0,1335,0,50930,0,33734,0,914,14,846704,9002,94061790,Africa
126,Senegal,85693,17,1960,0,83631,9,102,2,4904,112,1014840,58079,17473411,Africa
127,Malawi,85328,0,2615,0,75578,0,7135,67,4278,131,546116,27378,19947226,Africa
128,Ivory Coast,81467,0,792,0,79816,0,859,0,2967,29,1414287,51507,27458300,Africa
129,Suriname,78123,31,1316,0,49355,1,27452,3,131226,2211,228303,383489,595331,South America
130,French Guiana,77652,0,391,0,11254,0,66007,6,249299,1255,591966,1900488,311481,South America
131,Malta,71275,40,605,1,69566,61,1104,3,160714,1364,1211456,2731648,443489,Europe
132,Eswatini,69130,0,1390,0,67643,0,97,11,58583,1178,477146,404346,1180043,Africa
133,French Polynesia,65583,0,638,0,0,0,0,7,231255,2250,0,0,283596,Australia/Oceania
134,Fiji,63930,2,834,1,61908,18,1188,0,70470,919,497039,547885,907196,Australia/Oceania
135,Madagascar,63659,0,1366,0,58677,0,3616,61,2205,47,398434,13802,28867987,Africa
136,Brunei,63542,4095,125,4,33512,2490,29905,14,142980,281,712994,1604354,444412,Asia
137,Guyana,62891,0,1220,0,60929,0,742,10,79324,1539,538535,679253,792834,South America
138,Sudan,61376,0,3901,0,40329,0,17146,0,1348,86,562941,12361,45542220,Africa
139,Mauritania,58632,0,979,0,57602,0,51,30,12085,202,743798,153306,4851716,Africa
140,Belize,56597,0,650,0,54453,0,1494,6,138187,1587,499451,1219458,409568,North America
141,Cabo Verde,55882,0,401,0,55409,0,72,23,98735,709,400982,708474,565980,Africa
142,Barbados,55031,0,315,0,52253,0,2463,0,191108,1094,584756,2030706,287957,North America
143,Syria,54480,0,3071,0,46933,0,4476,0,2993,169,146269,8035,18203608,Asia
144,New Caledonia,54177,1170,299,0,46473,4155,7405,32,186791,1031,98964,341208,290040,Australia/Oceania
145,Channel Islands,50384,0,143,0,47633,0,2608,0,285437,810,1207943,6843288,176515,Europe
146,Gabon,47534,0,303,0,46155,0,1076,1,20555,131,1569625,678734,2312576,Africa
147,Papua New Guinea,41038,0,638,0,38856,0,1544,7,4447,69,249149,27001,9227358,Australia/Oceania
148,Seychelles,39181,0,160,0,38481,0,540,0,394354,1610,0,0,99355,Africa
149,Curaçao,38933,0,261,0,38352,0,320,3,235666,1580,492011,2978203,165204,North America
150,Burundi,38063,0,38,0,773,0,37252,0,3051,3,345742,27712,12476142,Africa
151,Andorra,37999,0,151,0,37135,0,713,14,490500,1949,249838,3224965,77470,Europe
152,Togo,36798,0,272,0,36410,0,116,0,4279,32,689248,80149,8599568,Africa
153,Mayotte,36662,0,187,0,2964,0,33511,0,129229,659,176919,623615,283699,Africa
154,Guinea,36393,0,440,0,32939,0,3014,49,2652,32,587607,42823,13721693,Africa
155,Faeroe Islands,34237,0,28,0,7693,0,26516,5,696299,569,778000,15822656,49170,Europe
156,Aruba,33676,0,211,0,33406,0,59,6,313218,1962,177885,1654498,107516,North America
157,Tanzania,33620,0,798,0,0,0,0,7,538,13,0,0,62546742,Africa
158,Bahamas,33129,0,771,0,26221,0,6137,9,82934,1930,220066,550905,399463,North America
159,Lesotho,32612,0,696,0,23343,0,8573,0,15026,321,398053,183404,2170356,Africa
160,Mauritius,30858,0,786,0,27008,0,3064,0,24197,616,358675,281256,1275261,Africa
161,Mali,30378,0,722,0,29470,0,186,0,1432,34,620934,29269,21215000,Africa
162,Haiti,30342,0,820,0,25210,0,4312,0,2608,70,132422,11384,11632543,North America
163,Benin,26567,0,163,0,25506,0,898,5,2100,13,604310,47778,12648180,Africa
164,Somalia,26313,0,1348,0,13182,0,11783,0,1583,81,400466,24086,16626216,Africa
165,Congo,23967,0,378,0,20178,0,3411,0,4174,66,347815,60567,5742662,Africa
166,Timor-Leste,22693,25,128,0,22140,132,425,9,16686,94,248770,182922,1359981,Asia
167,Saint Lucia,22667,0,358,0,22092,0,217,4,122514,1935,135214,730823,185016,North America
168,Isle of Man,22660,0,79,0,22227,0,354,0,264170,921,150753,1757479,85778,Europe
169,Burkina Faso,20751,0,375,0,20309,0,67,0,950,17,248995,11395,21850832,Africa
170,Taiwan,20489,56,853,0,18386,48,1250,0,858,36,11589121,485141,23888131,Asia
171,Cayman Islands,19373,0,17,0,8553,0,10803,2,289154,254,222773,3325020,66999,North America
172,Nicaragua,18004,0,220,0,4225,0,13559,0,2665,33,0,0,6754976,North America
173,Tajikistan,17388,0,124,0,17263,0,1,0,1758,13,0,0,9891902,Asia
174,South Sudan,16955,0,137,0,13250,0,3568,1,1486,12,338083,29628,11410893,Africa
175,Equatorial Guinea,15877,0,182,0,15653,0,42,5,10734,123,273437,184860,1479157,Africa
176,Djibouti,15547,0,189,0,15352,0,6,0,15366,187,284842,281528,1011772,Africa
177,Gibraltar,15313,0,101,0,14599,0,613,10,454743,2999,513118,15237810,33674,Europe
178,San Marino,14207,0,112,0,13703,0,392,4,417252,3289,134668,3955123,34049,Europe
179,CAR,14187,0,113,0,6859,0,7215,2,2855,23,81294,16361,4968679,Africa
180,Grenada,13679,0,216,0,13258,0,205,4,120641,1905,136411,1203067,113386,North America
181,Bhutan,12702,508,6,0,8291,381,4405,0,16167,8,1983905,2525119,785668,Asia
182,Liechtenstein,12001,93,78,0,11485,298,438,4,313268,2036,80413,2099063,38309,Europe
183,Gambia,11924,0,365,0,11461,0,98,4,4715,144,135608,53623,2528901,Africa
184,Yemen,11769,0,2134,0,8689,0,946,23,381,69,265253,8581,30912295,Asia
185,Greenland,11715,0,16,0,2761,0,8938,9,205768,281,164926,2896844,56933,North America
186,Bermuda,11490,0,123,0,11150,0,217,0,185631,1987,795082,12845243,61897,North America
187,Dominica,11016,0,57,0,10563,0,396,0,152403,789,165338,2287402,72282,North America
188,Saint Martin,9877,0,63,0,1399,0,8415,7,248434,1585,78366,1971125,39757,North America
189,Eritrea,9700,0,103,0,9593,0,4,0,2674,28,23693,6531,3627634,Africa
190,Sint Maarten,9548,0,85,0,9420,0,43,10,218585,1946,62056,1420663,43681,North America
191,Monaco,9377,0,51,0,9140,0,186,4,236185,1285,54960,1384313,39702,Europe
192,Niger,8751,0,307,0,8432,0,12,1,341,12,228471,8906,25654408,Africa
193,Comoros,8033,0,160,0,7855,0,18,0,8923,178,0,0,900236,Africa
194,Guinea-Bissau,8001,0,167,0,6978,0,856,6,3913,82,123632,60458,2044914,Africa
195,Sierra Leone,7665,0,125,0,0,0,0,0,930,15,259958,31528,8245280,Africa
196,Caribbean Netherlands,7564,0,31,0,7444,0,89,0,284083,1164,30126,1131450,26626,North America
197,Antigua and Barbuda,7437,0,135,0,7253,0,49,1,74916,1360,18901,190398,99271,North America
198,Liberia,7360,0,290,0,5747,0,1323,2,1401,55,139824,26612,5254248,Africa
199,Chad,7246,0,190,0,4874,0,2182,0,421,11,191341,11121,17204990,Africa
200,Solomon Islands,6937,0,96,0,1732,0,5109,4,9706,134,5117,7159,714735,Australia/Oceania
201,St. Vincent Grenadines,6739,0,106,0,6591,0,42,0,60427,950,98160,880177,111523,North America
202,British Virgin Islands,6074,0,62,0,0,0,0,6,198731,2029,99936,3269729,30564,North America
203,Sao Tome and Principe,5934,0,72,0,5852,0,10,0,26269,319,29036,128540,225891,Africa
204,Turks and Caicos,5867,0,36,0,5787,0,44,4,148216,909,419792,10605093,39584,North America
205,Saint Kitts and Nevis,5530,0,42,0,5480,0,8,1,102746,780,65141,1210304,53822,North America
206,Palau,3781,55,6,0,3140,198,635,5,207326,329,36979,2027691,18237,Australia/Oceania
207,St. Barth,3758,0,6,0,0,0,0,0,378564,604,56491,5690642,9927,North America
208,Kiribati,2914,0,11,0,2051,0,852,4,23791,90,0,0,122481,Australia/Oceania
209,Anguilla,2528,0,9,0,2506,0,13,4,166043,591,51382,3374844,15225,North America
210,Saint Pierre Miquelon,1070,0,1,0,1049,0,20,1,186184,174,17358,3020358,5747,North America
211,Diamond Princess,712,0,13,0,699,0,0,0,0,0,0,0,0,
212,Wallis and Futuna,454,0,7,0,438,0,9,0,41602,641,20508,1879227,10913,Australia/Oceania
213,Tonga,355,0,0,0,177,0,178,0,3297,0,0,0,107677,Australia/Oceania
214,Montserrat,164,0,2,0,161,0,1,0,32820,400,8359,1672804,4997,North America
215,Falkland Islands,109,0,0,0,0,0,0,0,29888,0,8632,2366877,3647,South America
216,Macao,81,0,0,0,79,0,2,0,122,0,5318,8009,663981,Asia
217,Samoa,33,0,0,0,3,0,30,0,165,0,0,0,200596,Australia/Oceania
218,Vatican City,29,0,0,0,28,0,1,0,36070,0,0,0,804,Europe
219,Cook Islands,25,0,0,0,4,0,21,0,1421,0,1309,74413,17591,Australia/Oceania
220,Vanuatu,18,0,1,0,6,0,11,0,56,3,23000,72097,319013,Australia/Oceania
221,Western Sahara,10,0,1,0,8,0,1,0,16,2,0,0,621622,Africa
222,MS Zaandam,9,0,2,0,7,0,0,0,0,0,0,0,0,
223,Marshall Islands,7,0,0,0,7,0,0,0,117,0,0,0,59851,Australia/Oceania
224,Saint Helena,2,0,0,0,2,0,0,0,327,0,0,0,6107,Africa
225,Micronesia,1,0,0,0,1,0,0,0,9,0,0,0,117018,Australia/Oceania
226,China,109326,234,4636,0,101936,68,2754,21,76,3,160000000,111163,1439323776,Asia
