"Country,Other",Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,"Serious, Critical",Tot Cases/1M pop,Deaths/1M pop,Total Tests,Tests/1M pop,Population,Region,Date
Africa,11685654,3157.0,252373.0,41.0,9827464.0,4937.0,502743.0,1416.0,1747879.0,17781.0,197005488.0,9935563.0,2791907304.0,Africa,2022-03-24
Asia,135238569,671483.0,1393887.0,1583.0,115609811.0,345248.0,6331483.0,27315.0,4821868.0,30418.0,3986307158.0,77781065.0,9315910732.0,Asia,2022-03-24
Oceania,4943398,82957.0,8603.0,47.0,4302948.0,65267.0,560625.0,152.0,1217088.0,5874.0,147360594.0,10519570.0,86493740.0,Australia/Oceania,2022-03-24
Europe,173946371,911309.0,1760871.0,1905.0,146034213.0,631768.0,16417337.0,11046.0,14213405.0,109064.0,5124578346.0,189285432.0,1496818606.0,Europe,2022-03-24
North America,96262014,52879.0,1436709.0,989.0,76837760.0,204580.0,17977729.0,8287.0,6028051.0,49045.0,2185262518.0,81829085.0,1194036566.0,North America,2022-03-24
South America,55867149,52050.0,1285167.0,554.0,48937378.0,70631.0,1492816.0,11885.0,1712942.0,31303.0,429181986.0,12309510.0,873788996.0,South America,2022-03-24
World,477943155,1773835.0,6137610.0,5119.0,401549574.0,1322431.0,43282733.0,60101.0,29741233.0,243485.0,18104544135.0,381660225.0,23638433916.0,All,2022-03-24
China,139285,2054.0,4638.0,0.0,108394.0,904.0,26253.0,50.0,97.0,3.0,160000000.0,111163.0,1439323776.0,Asia,2022-03-24
USA,81568963,34602.0,1002506.0,728.0,63824394.0,185162.0,16742063.0,2663.0,243961.0,2998.0,976855043.0,2921628.0,334352957.0,North America,2022-03-24
India,43016372,1685.0,520790.0,82.0,42478087.0,2499.0,17495.0,8944.0,30651.0,371.0,784952800.0,559314.0,1403421018.0,Asia,2022-03-24
Brazil,29767681,37690.0,658367.0,300.0,28407457.0,43491.0,701857.0,8318.0,138347.0,3060.0,63776166.0,296403.0,215167403.0,South America,2022-03-24
France,24636311,148635.0,141443.0,124.0,22817001.0,57688.0,1677867.0,1564.0,375996.0,2159.0,254106036.0,3878130.0,65522828.0,Europe,2022-03-24
