"Country,Other",Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,"Serious, Critical",Tot Cases/1M pop,Deaths/1M pop,Total Tests,Tests/1M pop,Population,Region,Date
Asia,140544858,473961.0,1404173.0,1063.0,120884591.0,288537.0,18256094.0,25396.0,30103.115063277273,300.757935859505,2020758475.0,432823.5536587024,4668781211.0,Asia,2022-04-03
North America,96655542,28286.0,1444018.0,375.0,78675205.0,153542.0,16536319.0,7443.0,161846.99711848825,2417.967684512546,1101645534.0,1844674.5823110011,597203184.0,North America,2022-04-03
South America,56194252,28138.0,1288728.0,246.0,51753270.0,49533.0,3152254.0,11377.0,128593.4542673747,2949.0913969472404,216238685.0,494834.9423778208,436991543.0,South America,2022-04-03
Europe,180049338,441175.0,1775052.0,1111.0,158392267.0,500305.0,19882019.0,10463.0,240572.0827031365,2371.7274458757956,2583605767.0,3452072.7882433226,748421579.0,Europe,2022-04-03
Oceania,5591244,66841.0,9299.0,45.0,4934062.0,65625.0,647883.0,145.0,128713.86071760635,214.06867430808268,74841572.0,1722898.817203239,43439331.0,Australia/Oceania,2022-04-03
Africa,11766869,1859.0,252925.0,16.0,10991611.0,6648.0,522333.0,1354.0,8423.92286884159,181.06946644870092,99748050.0,71409.80999426052,1396839594.0,Africa,2022-04-03
World,490802824,1040260.0,6174210.0,2856.0,425631712.0,1064190.0,58996902.0,56178.0,62965.0,792.1,6096838083.0,772565.6427767671,7891676442.0,All,2022-04-03
China,153232,2129.0,4638.0,0.0,121466.0,4307.0,27128.0,58.0,106.0,3.0,160000000.0,111163.0,1439323776.0,Asia,2022-04-03
USA,81833149,20302.0,1008367.0,242.0,65525962.0,142971.0,15298820.0,1889.0,244712.0,3015.0,984989983.0,2945492.0,334405890.0,North America,2022-04-03
India,43028131,1096.0,521374.0,81.0,42493773.0,1447.0,12984.0,8944.0,30651.0,371.0,790298979.0,562975.0,1403791421.0,Asia,2022-04-03
Brazil,29995638,20473.0,660192.0,127.0,28758676.0,18989.0,576770.0,8318.0,139379.0,3068.0,63776166.0,296346.0,215208623.0,South America,2022-04-03
France,25895586,132114.0,142475.0,68.0,23371737.0,60288.0,2381374.0,1486.0,395191.0,2174.0,254106036.0,3877897.0,65526762.0,Europe,2022-04-03
Germany,21588614,128639.0,130529.0,187.0,16886200.0,132200.0,4571885.0,2494.0,256233.0,1549.0,104701826.0,1242697.0,84253677.0,Europe,2022-04-03
UK,21216874,0.0,165570.0,0.0,19075703.0,0.0,1975601.0,356.0,309684.0,2417.0,505708151.0,7381386.0,68511272.0,Europe,2022-04-03
Russia,17880038,17949.0,369404.0,340.0,16929332.0,44547.0,581302.0,2300.0,122429.0,2529.0,273400000.0,1872036.0,146044181.0,Europe,2022-04-03
