"Country,Other",Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,"Serious, Critical",Tot Cases/1M pop,Deaths/1M pop,Total Tests,Tests/1M pop,Population,Region,Date
Asia,138945432,654199.0,1400886.0,1190.0,120013024.0,250757.0,17531522.0,26953.0,29762.878754412093,300.07751652284145,2006283578.0,429757.02057612146,4668413736.0,Asia,2022-03-30
North America,96525408,50584.0,1442072.0,908.0,78193590.0,204354.0,16889746.0,7692.0,161642.73891443544,2414.913053688597,1098981317.0,1840368.8083418761,597152762.0,North America,2022-03-30
South America,56085332,45056.0,1287609.0,347.0,51592339.0,86204.0,3205384.0,11601.0,128355.60613941563,2946.792463768724,215652353.0,493537.0354000263,436952726.0,South America,2022-03-30
Europe,178081126,789264.0,1770236.0,1836.0,156538643.0,632800.0,19772247.0,10656.0,237943.82676682985,2365.308090653053,2577290199.0,3443656.8681551595,748416668.0,Europe,2022-03-30
Oceania,5368670,84639.0,8838.0,47.0,4723274.0,79724.0,636558.0,133.0,123605.81499227858,203.482090145559,74443466.0,1713952.48465262,43433798.0,Australia/Oceania,2022-03-30
Africa,11755901,2737.0,252809.0,48.0,10975024.0,4569.0,528068.0,1338.0,8418.191810705735,181.03203263388374,99548008.0,71284.55961968965,1396487662.0,Africa,2022-03-30
World,486762590,1626479.0,6162465.0,4376.0,422036600.0,1258408.0,58563525.0,58373.0,62447.0,790.6,6072198921.0,769523.3420308826,7890857352.0,All,2022-03-30
China,147437,1629.0,4638.0,0.0,114636.0,1325.0,28163.0,62.0,102.0,3.0,160000000.0,111163.0,1439323776.0,Asia,2022-03-30
USA,81745942,32194.0,1006881.0,741.0,65078974.0,189471.0,15660087.0,2140.0,244467.0,3011.0,982546778.0,2938372.0,334384717.0,North America,2022-03-30
India,43024440,1225.0,521159.0,28.0,42489004.0,1594.0,14277.0,8944.0,30652.0,371.0,788556935.0,561793.0,1403643260.0,Asia,2022-03-30
Brazil,29916334,33937.0,659570.0,276.0,28679560.0,61049.0,577204.0,8318.0,139022.0,3065.0,63776166.0,296368.0,215192135.0,South America,2022-03-30
France,25445532,169024.0,142134.0,149.0,23166895.0,74654.0,2136503.0,1486.0,388332.0,2169.0,254106036.0,3877990.0,65525188.0,Europe,2022-03-30
UK,21111457,69485.0,165187.0,213.0,18995883.0,46061.0,1950387.0,365.0,308163.0,2411.0,504238542.0,7360353.0,68507383.0,Europe,2022-03-30
Germany,20970297,267367.0,129742.0,305.0,16319700.0,226800.0,4520855.0,2494.0,248903.0,1540.0,104701826.0,1242740.0,84250757.0,Europe,2022-03-30
Russia,17823648,20145.0,368377.0,352.0,16788291.0,51085.0,666980.0,2300.0,122043.0,2522.0,273400000.0,1872045.0,146043499.0,Europe,2022-03-30
Turkey,14846224,14993.0,97977.0,53.0,14515495.0,18856.0,232752.0,975.0,172791.0,1140.0,153504955.0,1786599.0,85920210.0,Asia,2022-03-30
Italy,14569159,78790.0,159224.0,170.0,13125950.0,55303.0,1283985.0,481.0,241584.0,2640.0,200421282.0,3323355.0,60306911.0,Europe,2022-03-30
S. Korea,12774956,424528.0,15855.0,432.0,0.0,0.0,0.0,1301.0,248801.0,309.0,15804065.0,307795.0,51346068.0,Asia,2022-03-30
Spain,11508309,0.0,102392.0,0.0,10875306.0,0.0,530611.0,492.0,245976.0,2189.0,471036328.0,10067819.0,46786334.0,Europe,2022-03-30
Vietnam,9483771,85869.0,42454.0,41.0,7268531.0,114685.0,2172786.0,3635.0,95927.0,429.0,84217005.0,851842.0,98864540.0,Asia,2022-03-30
Argentina,9035127,2965.0,127997.0,27.0,8856717.0,2072.0,50413.0,541.0,196765.0,2787.0,35371141.0,770305.0,45918365.0,South America,2022-03-30
Netherlands,7833807,27783.0,21961.0,35.0,6339700.0,28836.0,1472146.0,140.0,455429.0,1277.0,21107399.0,1227108.0,17200936.0,Europe,2022-03-30
Iran,7159733,2987.0,140158.0,49.0,6868435.0,5137.0,151140.0,1551.0,83383.0,1632.0,49358909.0,574837.0,85865855.0,Asia,2022-03-30
Japan,6452108,41473.0,27913.0,82.0,6008253.0,40292.0,415942.0,655.0,51288.0,222.0,43110998.0,342690.0,125801829.0,Asia,2022-03-30
Colombia,6084551,311.0,139607.0,12.0,5917586.0,252.0,27358.0,342.0,117399.0,2694.0,33899469.0,654079.0,51827789.0,South America,2022-03-30
Indonesia,6009486,3840.0,155000.0,118.0,5742931.0,7876.0,111555.0,2771.0,21573.0,556.0,91894843.0,329889.0,278562815.0,Asia,2022-03-30
Poland,5957934,5736.0,115040.0,101.0,5315444.0,11174.0,527450.0,323.0,157724.0,3045.0,35591635.0,942216.0,37774384.0,Europe,2022-03-30
Mexico,5654311,2758.0,322845.0,84.0,4953318.0,2632.0,378148.0,4798.0,43066.0,2459.0,15543430.0,118387.0,131292859.0,North America,2022-03-30
Ukraine,4964242,2525.0,107918.0,24.0,0.0,0.0,0.0,177.0,114711.0,2494.0,19521252.0,451088.0,43275973.0,Europe,2022-03-30
Australia,4453921,67379.0,5962.0,34.0,3966973.0,59055.0,480986.0,100.0,171204.0,229.0,66410932.0,2552760.0,26015343.0,Australia/Oceania,2022-03-30
Malaysia,4183359,15941.0,34939.0,33.0,3941829.0,21186.0,206591.0,275.0,126430.0,1056.0,56113819.0,1695874.0,33088432.0,Asia,2022-03-30
Israel,3904305,10164.0,10485.0,0.0,3782095.0,0.0,111725.0,278.0,418647.0,1124.0,41373364.0,4436346.0,9326000.0,Asia,2022-03-30
Belgium,3819762,12315.0,30770.0,23.0,3518510.0,0.0,270482.0,163.0,327104.0,2635.0,32719965.0,2801964.0,11677511.0,Europe,2022-03-30
Czechia,3808151,8909.0,39663.0,27.0,3700517.0,3551.0,67971.0,94.0,354458.0,3692.0,54650278.0,5086775.0,10743600.0,Europe,2022-03-30
Austria,3805155,34743.0,15812.0,48.0,3415869.0,44120.0,373474.0,245.0,418336.0,1738.0,175247380.0,19266550.0,9095940.0,Europe,2022-03-30
