#,"Country,Other",Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,"Serious, Critical",Tot Cases/1M pop,Deaths/1M pop,Total Tests,Tests/1M pop,Population,Region
82,Estonia,543241,1691,2392,2,450136,,88514,15,409047,1801,3204964,2413258,1328065,Europe
83,Venezuela,519663,105,5668,1,511124,150,2827,230,18364,200,3359014,118703,28297745,South America
84,Moldova,521075,10869,11394,13,513339,18919,23945,,129689,2836,4512088,1123002,4017882,Europe
85,Libya,500864,,6368,,486647,,7161,65,71231,906,2704584,384638,7031512,Africa
86,Egypt,495373,,24277,,424831,,39539,114,4689,230,3239121,30661,105643184,Africa
87,New Zealand,471225,,144,,347416,,110518,,94205,29,5705364,1140594,5002100,Australia/Oceania
88,Ethiopia,469465,24,7489,,423284,1651,39698,25,3917,62,4603199,38410,119843696,Africa
89,Mongolia,467586,65,2177,,313256,,152108,192,138799,646,4030048,1196284,3368805,Asia
90,Armenia,422315,29,8596,3,409374,97,4383,,142062,2892,2951245,992768,2972743,Asia
91,Honduras,418300,,10857,,131100,,276369,105,41112,1067,1263329,124164,10174699,North America
92,Oman,387490,93,4250,,380425,,2576,15,72711,797,25000000,4691147,5329187,Asia
93,Bosnia and Herzegovina,373985,,15664,,192218,,182409,,115221,4826,4593457,1415192,3245818,Europe
94,Cyprus,375375,1717,923,7,124370,,234458,,307072,755,6609839,5407118,1222433,Asia
95,Qatar,359945,139,677,,358233,100,1014,2,128194,241,3399940,1210889,2807805,Asia
96,Kenya,327612,4340,5647,,324761,7194,2113,35,5871,101,2764870,49548,55801396,Africa
97,Réunion,318695,,689,,306072,,9918,7,351655,760,2254529,2487698,906271,Africa
98,Zambia,315623,,3962,,310706,,934,1,16382,206,3327195,172697,19266124,Africa
99,North Macedonia,303432,292,9176,4,292229,277,1998,,145655,4405,1904444,914180,2083227,Europe
100,Albania,273097,57,3487,,268997,58,609,13,95076,1214,1767898,615476,2872407,Europe
101,Algeria,265552,13,6871,,178184,10,80494,6,5874,152,230861,5107,45208536,Africa
102,Botswana,263950,,2619,,259434,,1897,1,108487,1076,2026898,833080,2433018,Africa
103,Nigeria,255103,,3142,,249460,,2513,11,1187,15,4640182,21593,214895330,Africa
104,Zimbabwe,244657,205,5429,3,234797,527,4701,12,16060,356,2158131,141666,15233913,Africa
105,Uzbekistan,237456,18,1637,,235037,49,800,23,6923,48,1377915,40171,34300920,Asia
106,Montenegro,232220,103,2696,,228722,103,807,14,369658,4292,1197656,1906482,628202,Europe
107,Mozambique,225210,4,2199,,222027,8,986,13,6875,67,1289196,39358,32755829,Africa
108,Kyrgyzstan,201247,445,2982,4,196068,23,3984,23,29998,444,2728869,406763,6708742,Asia
109,Luxembourg,199202,,1010,,184566,,11607,112,309590,1570,3300584,5129599,643439,Europe
110,Afghanistan,177099,55,7657,3,160016,171,9499,1124,4380,189,911834,22553,40430970,Asia
111,Maldives,174658,,297,,163687,,25783,8,313645,533,2082319,3739354,556866,Asia
112,Iceland,170806,,91,,75685,,80689,22,495031,264,1983950,5749896,345041,Europe
113,Uganda,163635,,3595,,100142,,59919,7,3394,75,2522718,52322,48215664,Africa
114,El Salvador,161052,,4109,,141145,,15797,45,24617,628,1847861,282447,6542339,North America
115,Ghana,160791,,1445,,159277,,72,1,4996,45,2388714,74219,32184727,Africa
116,Namibia,157534,18,4015,,153069,,437,4,60132,1533,975392,372317,2619792,Africa
117,Laos,153789,1833,645,,7660,,144409,,20625,87,1006869,135031,7456586,Asia
118,Martinique,135881,,905,,104,,135812,8,362576,2415,788679,2104457,374766,North America
119,Cambodia,135074,185,3053,3,131380,576,2454,,7892,178,2076617,121328,17115721,Asia
120,Trinidad and Tobago,135127,249,3708,,121354,234,8511,,96021,2635,1494207,1061784,1407261,North America
121,Guadeloupe,130705,,843,,2250,,127612,19,326566,2106,938039,2343685,400241,North America
122,Rwanda,129646,9,1458,,45522,,82663,,9602,108,5023669,372056,13502442,Africa
123,Jamaica,128500,,2863,,80112,,45498,25,43073,960,897730,300915,2983336,North America
124,Brunei,124747,1325,183,3,110578,1759,14005,,280543,412,717784,1614220,444663,Asia
125,Cameroon,119544,,1927,,117455,,162,13,4319,70,1751774,63291,27678263,Africa
126,Angola,99003,,1900,,96951,,150,,2860,55,1477815,42690,34617728,Africa
127,DRC,86461,,1335,,50930,,34204,,918,14,846704,8986,94226195,Africa
128,Senegal,85822,1,1964,,83824,3,36,1,4904,112,1032128,58979,17500024,Africa
129,Malawi,85563,7,2626,,77679,13,5239,67,4283,131,557255,27895,19977038,Africa
130,Ivory Coast,81663,8,796,,80817,12,51,,2970,29,1456744,52977,27497682,Africa
131,Suriname,78968,52,1324,1,49368,,28243,,132575,2223,233674,392303,595647,South America
132,French Guiana,78326,,394,,11254,,66678,3,251087,1263,605571,1941256,311948,South America
133,Malta,74625,310,621,,71183,145,2737,1,168241,1400,1211456,2731211,443560,Europe
134,French Polynesia,71243,,645,,,,,7,251127,2274,,,283693,Australia/Oceania
135,Eswatini,69569,21,1392,,68124,21,48,11,58919,1179,492553,417147,1180765,Africa
136,Fiji,66017,1704,834,,62425,,1939,,72739,919,774066,852884,907586,Australia/Oceania
137,Madagascar,63928,,1380,,59225,,2920,,2211,48,443045,15324,28910917,Africa
138,Guyana,63183,,1226,,61812,,685,17,79670,1546,502929,634161,793062,South America
139,Sudan,61775,,4888,,,,,,1355,107,562093,12326,45603924,Africa
140,Channel Islands,60844,,147,,55714,,,,344509,832,982914,5565418,176611,Europe
141,New Caledonia,59861,,306,,58138,,1301,22,206271,1054,98964,341014,290205,Australia/Oceania
142,Mauritania,58662,,981,,57670,1,11,30,12073,202,769143,158290,4859087,Africa
143,Barbados,57767,107,327,,56259,134,1157,,200594,1135,603286,2094896,287979,North America
144,Belize,57143,,654,,56132,,355,6,139372,1595,515066,1256249,410003,North America
145,Cabo Verde,55929,4,401,,55459,4,69,23,98755,708,400982,708020,566343,Africa
146,Syria,55559,21,3126,1,51176,65,1283,,3048,171,146269,8024,18229236,Asia
147,Gabon,47570,,303,,47244,,23,,20542,131,1585315,684582,2315742,Africa
148,Papua New Guinea,41533,,639,,39905,,989,7,4496,69,249149,26971,9237561,Australia/Oceania
149,Curaçao,39853,,265,,39097,,452,,241177,1604,,,165244,North America
150,Seychelles,39761,,163,,39367,,275,,400046,1640,,,99391,Africa
151,Andorra,39234,,153,,38377,,704,14,506395,1975,249838,3224673,77477,Europe
152,Burundi,38323,15,38,,773,,37508,,3066,3,345742,27665,12497522,Africa
153,Togo,36886,10,272,,36542,,59,,4283,32,709314,82371,8611262,Africa
154,Mayotte,36745,,187,,2964,,33594,,129340,658,176919,622744,284096,Africa
155,Guinea,36435,,440,,35950,,45,8,2651,32,660107,48032,13743183,Africa
156,Mauritius,35043,,934,,32931,,1257,,27476,732,358675,281228,1275388,Africa
157,Faeroe Islands,34237,,28,,7693,,26516,5,696143,569,778000,15819117,49181,Europe
158,Aruba,33843,,212,,33591,,40,4,314690,1971,177885,1654067,107544,North America
159,Tanzania,33773,,800,,,,,7,539,13,,,62649422,Africa
160,Bahamas,33211,,773,,32135,,301,11,83092,1934,224570,561863,399688,North America
161,Lesotho,32775,,697,,23900,,8159,,15094,321,417793,192409,2171375,Africa
162,Haiti,30478,,827,,27039,,2504,,2618,71,132422,11376,11640897,North America
163,Mali,30452,4,727,,29593,,127,,1433,34,640146,30124,21250204,Africa
164,Benin,26952,,163,,25506,,1283,5,2128,13,604310,47706,12667332,Africa
165,Somalia,26400,,1348,,13182,,10191,,1585,81,308072,18500,16652971,Africa
166,Isle of Man,26101,,81,,24259,,3480,,304190,944,243147,2833716,85805,Europe
167,Congo,24059,,383,,20178,,3498,,4184,67,347815,60481,5750850,Africa
168,Saint Lucia,22878,,365,,22488,,24,1,123621,1972,139106,751656,185066,North America
169,Timor-Leste,22789,,129,,22596,,56,9,16738,95,252951,185789,1361493,Asia
170,Taiwan,21968,184,853,,20180,600,1548,,920,36,8503178,355920,23890715,Asia
171,Bhutan,21877,217,9,,17186,98,4044,,27827,11,5879432,7478490,786179,Asia
172,Burkina Faso,20751,,375,,20309,,67,,948,17,248995,11377,21885414,Africa
173,Cayman Islands,19433,,22,,8553,,10858,2,289846,328,222773,3322689,67046,North America
174,Nicaragua,18290,,223,,4225,,13855,,2706,33,,,6759713,North America
175,Tajikistan,17388,,124,,17264,,0,,1756,13,,,9904810,Asia
176,South Sudan,17093,,138,,13507,,3457,1,1497,12,352838,30900,11418779,Africa
177,Gibraltar,16166,,101,,15656,,424,10,480074,2999,526447,15633634,33674,Europe
178,Equatorial Guinea,15899,,183,,15679,,36,5,10728,123,296793,200273,1481942,Africa
179,Djibouti,15573,,189,,15378,,6,,15379,187,293203,289544,1012636,Africa
180,Liechtenstein,15361,118,81,,14195,,888,5,400903,2114,80413,2098679,38316,Europe
181,San Marino,14726,,112,,14340,,281,4,432444,3289,141043,4141867,34053,Europe
182,CAR,14649,,113,,6859,,7677,2,2945,23,81294,16345,4973733,Africa
183,Grenada,13936,,217,,13659,,58,4,122874,1913,141143,1244461,113417,North America
184,Bermuda,12094,,126,,11697,,278,,195433,2036,825573,13340869,61883,North America
185,Gambia,11973,,365,,11591,,17,,4727,144,155686,61463,2532997,Africa
186,Greenland,11926,,20,,2761,,9149,4,209452,351,164926,2896538,56939,North America
187,Yemen,11800,1,2140,,8915,,741,23,381,69,265253,8570,30951872,Asia
188,Dominica,11780,56,62,,11478,52,233,,162948,858,178465,2468635,72293,North America
189,Monaco,10203,79,54,,9783,48,332,4,256880,1360,54960,1383721,39719,Europe
190,Saint Martin,9912,,63,,1399,,8353,2,249070,1583,72694,1826666,39796,North America
191,Solomon Islands,9851,,127,,2195,,7686,7,13763,177,44805,62599,715751,Australia/Oceania
192,Eritrea,9723,,103,,9618,,2,,2678,28,23693,6526,3630585,Africa
193,Sint Maarten,9655,14,85,,9544,14,27,10,220883,1945,62056,1419688,43711,North America
194,Niger,8788,,308,,8465,,16,1,342,12,235282,9152,25707400,Africa
195,Guinea-Bissau,8127,14,169,,7103,8,850,6,3969,83,127607,62317,2047717,Africa
196,Comoros,8076,,160,,7899,2,18,,8960,178,,,901352,Africa
197,Caribbean Netherlands,7739,,31,,7609,,129,,290492,1164,30126,1130813,26641,North America
198,Sierra Leone,7673,,125,,,,,,929,15,259958,31491,8255049,Africa
199,Antigua and Barbuda,7473,,135,,7335,,3,1,75242,1359,18901,190304,99320,North America
200,Liberia,7397,,294,,5747,,1356,2,1406,56,139824,26575,5261413,Africa
201,Chad,7267,,190,,4874,,2206,,422,11,191341,11103,17233437,Africa
202,St. Vincent Grenadines,6745,,106,,6636,,3,,60469,950,98446,882575,111544,North America
203,British Virgin Islands,6104,,62,,,,,1,199634,2028,101161,3308510,30576,North America
204,Sao Tome and Principe,5942,2,73,,5862,,6,,26276,323,29036,128401,226136,Africa
205,Turks and Caicos,5874,,36,,5808,,30,4,148277,909,419792,10596794,39615,North America
206,Saint Kitts and Nevis,5544,,42,,5497,,4,1,102964,780,65141,1209810,53844,North America
207,Palau,3945,,6,,3656,,284,,216259,329,39036,2139897,18242,Australia/Oceania
208,St. Barth,3780,,6,,,,,,380703,604,89852,9049451,9929,North America
209,Kiribati,3049,,13,,2499,,,,24871,106,,,122591,Australia/Oceania
210,Tonga,3139,116,2,,964,,1796,,29133,19,,,107749,Australia/Oceania
211,Anguilla,2595,,9,,2572,,13,4,170354,591,51382,3373072,15233,North America
212,Saint Pierre Miquelon,1693,,1,,1217,,479,1,294691,174,17416,3031506,5745,North America
213,Vanuatu,839,86,1,,117,13,675,3,2626,3,24976,78185,319446,Australia/Oceania
214,Cook Islands,833,90,,,305,58,482,,47351,,5943,337824,17592,Australia/Oceania
215,Diamond Princess,712,,13,,699,,0,,,,,,,
216,Wallis and Futuna,454,,7,,438,,9,,41648,642,20508,1881295,10901,Australia/Oceania
217,Montserrat,174,,2,,163,,53,,34821,400,,,4997,North America
218,Falkland Islands,118,,,,,,,,32293,,8693,2379037,3654,South America
219,Samoa,111,17,,,28,,,,553,,,,200675,Australia/Oceania
220,Macao,82,,,,79,,3,,123,,5318,8003,664513,Asia
221,Vatican City,29,,,,28,,1,,36070,,,,804,Europe
222,Western Sahara,10,,1,,8,,1,,16,2,,,622508,Africa
223,MS Zaandam,9,,2,,7,,0,,,,,,,
224,Marshall Islands,7,,,,7,,0,,117,,,,59875,Australia/Oceania
225,Saint Helena,2,,,,2,,0,,327,,,,6108,Africa
226,Micronesia,1,,,,1,,0,,9,,,,117091,Australia/Oceania
227,Niue,1,,,,,,1,,608,,,,1645,Australia/Oceania
