"Country,Other",Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,"Serious, Critical",Tot Cases/1M pop,Deaths/1M pop,Total Tests,Tests/1M pop,Population,Region,Date
Georgia,1640550,872.0,16630.0,18.0,1594924.0,913.0,28996.0,0.0,412605.0,4183.0,16160678.0,4064480.0,3976075.0,Asia,2022-03-18
Slovakia,1618450,9782.0,19073.0,33.0,1474343.0,10998.0,125034.0,202.0,296194.0,3491.0,6690340.0,1224403.0,5464164.0,Europe,2022-03-18
Pakistan,1520817,183.0,30326.0,7.0,1473616.0,788.0,16875.0,525.0,6664.0,133.0,27065254.0,118592.0,228221446.0,Asia,2022-03-18
Norway,1376239,3899.0,2169.0,0.0,0.0,0.0,0.0,22.0,250512.0,395.0,9852076.0,1793336.0,5493714.0,Europe,2022-03-18
Ireland,1365467,0.0,6638.0,0.0,1248933.0,0.0,109896.0,44.0,271353.0,1319.0,11577799.0,2300801.0,5032074.0,Europe,2022-03-18
Kazakhstan,1304767,44.0,13653.0,3.0,1282851.0,0.0,8263.0,528.0,68096.0,713.0,11575012.0,604104.0,19160631.0,Asia,2022-03-18
Morocco,1162374,52.0,16050.0,0.0,1145730.0,83.0,594.0,293.0,30866.0,426.0,11237010.0,298393.0,37658416.0,Africa,2022-03-18
Bulgaria,1122795,1601.0,36266.0,18.0,893850.0,1625.0,192679.0,260.0,163696.0,5287.0,9454432.0,1378395.0,6859017.0,Europe,2022-03-18
Lebanon,1087387,497.0,10237.0,5.0,1019761.0,6058.0,57389.0,186.0,160543.0,1511.0,4795578.0,708024.0,6773186.0,Asia,2022-03-18
Croatia,1081336,1939.0,15410.0,18.0,1054740.0,1808.0,11186.0,42.0,266209.0,3794.0,4612473.0,1135522.0,4061983.0,Europe,2022-03-18
Cuba,1079853,742.0,8504.0,1.0,1068531.0,549.0,2818.0,23.0,95437.0,752.0,12920253.0,1141890.0,11314795.0,North America,2022-03-18
Tunisia,1029762,0.0,28065.0,0.0,983630.0,0.0,18067.0,74.0,85599.0,2333.0,4475031.0,371988.0,12030027.0,Africa,2022-03-18
Hong Kong,1016944,20082.0,5401.0,265.0,0.0,0.0,0.0,115.0,133791.0,711.0,36260319.0,4770489.0,7600965.0,Asia,2022-03-18
Singapore,996914,10594.0,1191.0,9.0,957785.0,15684.0,37938.0,30.0,168142.0,201.0,23396045.0,3946033.0,5929004.0,Asia,2022-03-18
Lithuania,985028,4572.0,8703.0,6.0,902150.0,4220.0,74175.0,67.0,370680.0,3275.0,7947254.0,2990662.0,2657356.0,Europe,2022-03-18
Nepal,978119,12.0,11950.0,0.0,962173.0,392.0,3996.0,100.0,32569.0,398.0,5501055.0,183171.0,30032362.0,Asia,2022-03-18
Belarus,948416,1742.0,6705.0,7.0,928536.0,0.0,13175.0,0.0,100425.0,710.0,12704497.0,1345244.0,9444009.0,Europe,2022-03-18
Slovenia,932167,2991.0,6429.0,1.0,894618.0,1897.0,31120.0,62.0,448281.0,3092.0,2596567.0,1248694.0,2079427.0,Europe,2022-03-18
Bolivia,899217,276.0,21480.0,3.0,814410.0,1506.0,63327.0,220.0,75279.0,1798.0,2682016.0,224527.0,11945187.0,South America,2022-03-18
UAE,887018,331.0,2302.0,0.0,855055.0,1048.0,29661.0,0.0,87870.0,228.0,144205004.0,14285262.0,10094670.0,Asia,2022-03-18
Uruguay,872938,1857.0,7127.0,7.0,855615.0,1554.0,10196.0,52.0,249817.0,2040.0,5870968.0,1680149.0,3494313.0,South America,2022-03-18
Ecuador,849699,0.0,35348.0,0.0,0.0,0.0,0.0,759.0,46942.0,1953.0,2470170.0,136466.0,18100947.0,South America,2022-03-18
Costa Rica,829400,958.0,8226.0,11.0,755691.0,7428.0,65483.0,84.0,160313.0,1590.0,3854668.0,745059.0,5173643.0,North America,2022-03-18
Guatemala,814111,1986.0,17206.0,15.0,777282.0,2704.0,19623.0,5.0,44049.0,931.0,4127811.0,223344.0,18481891.0,North America,2022-03-18
Azerbaijan,791288,211.0,9647.0,14.0,780536.0,549.0,1105.0,0.0,76858.0,937.0,6656940.0,646593.0,10295414.0,Asia,2022-03-18
Finland,786312,3400.0,2783.0,0.0,46000.0,0.0,737529.0,40.0,141539.0,501.0,10217581.0,1839204.0,5555437.0,Europe,2022-03-18
Latvia,765297,4223.0,5494.0,10.0,676834.0,8885.0,82969.0,36.0,413552.0,2969.0,6960295.0,3761210.0,1850547.0,Europe,2022-03-18
Panama,761004,269.0,8153.0,3.0,750402.0,374.0,2449.0,16.0,171751.0,1840.0,5622595.0,1268964.0,4430853.0,North America,2022-03-18
Saudi Arabia,749373,105.0,9025.0,1.0,731831.0,193.0,8517.0,220.0,20967.0,253.0,41338059.0,1156616.0,35740510.0,Asia,2022-03-18
Sri Lanka,657723,288.0,16422.0,3.0,624521.0,81.0,16780.0,0.0,30497.0,761.0,6368159.0,295277.0,21566757.0,Asia,2022-03-18
Paraguay,646843,213.0,18571.0,12.0,622241.0,306.0,6031.0,57.0,88824.0,2550.0,2568204.0,352664.0,7282302.0,South America,2022-03-18
Kuwait,626993,160.0,2553.0,1.0,621614.0,427.0,2826.0,8.0,143198.0,583.0,7763313.0,1773046.0,4378518.0,Asia,2022-03-18
Myanmar,608384,540.0,19420.0,2.0,562905.0,1238.0,26059.0,0.0,11055.0,353.0,7473131.0,135793.0,55033416.0,Asia,2022-03-18
Palestine,580165,0.0,5326.0,0.0,571646.0,0.0,3193.0,46.0,109382.0,1004.0,3078533.0,580416.0,5304010.0,Asia,2022-03-18
Dominican Republic,577241,171.0,4375.0,0.0,572289.0,110.0,577.0,24.0,52315.0,397.0,3186681.0,288809.0,11033878.0,North America,2022-03-18
Bahrain,543089,784.0,1465.0,1.0,531521.0,1595.0,10103.0,5.0,301288.0,813.0,9534009.0,5289158.0,1802557.0,Asia,2022-03-18
Estonia,540183,1510.0,2385.0,9.0,446134.0,3509.0,91664.0,17.0,406746.0,1796.0,3197685.0,2407787.0,1328060.0,Europe,2022-03-18
Venezuela,519420,175.0,5666.0,2.0,510790.0,405.0,2964.0,230.0,18355.0,200.0,3359014.0,118701.0,28298183.0,South America,2022-03-18
Moldova,509834,467.0,11378.0,5.0,493797.0,651.0,4659.0,60.0,126890.0,2832.0,3109908.0,774007.0,4017933.0,Europe,2022-03-18
Libya,500864,104.0,6368.0,3.0,486647.0,476.0,7849.0,111.0,71237.0,906.0,2461977.0,350160.0,7031002.0,Africa,2022-03-18
Egypt,495373,0.0,24277.0,0.0,424831.0,0.0,46265.0,122.0,4690.0,230.0,3693367.0,34964.0,105632621.0,Africa,2022-03-18
Ethiopia,469419,26.0,7488.0,0.0,421604.0,42.0,40327.0,48.0,3917.0,62.0,4593258.0,38332.0,119828088.0,Africa,2022-03-18
Mongolia,467436,77.0,2177.0,0.0,313256.0,0.0,152003.0,192.0,138766.0,646.0,4030048.0,1196386.0,3368517.0,Asia,2022-03-18
New Zealand,452670,14193.0,138.0,3.0,328665.0,90170.0,123867.0,0.0,90496.0,28.0,6883186.0,1376059.0,5002100.0,Australia/Oceania,2022-03-18
Armenia,422254,52.0,8592.0,3.0,409196.0,149.0,4466.0,0.0,142043.0,2890.0,2946713.0,991254.0,2972713.0,Asia,2022-03-18
Honduras,418300,1099.0,10857.0,15.0,131100.0,0.0,276343.0,105.0,41115.0,1067.0,1263329.0,124174.0,10173838.0,North America,2022-03-18
Oman,387315,135.0,4250.0,0.0,380425.0,0.0,2640.0,23.0,72688.0,798.0,25000000.0,4691774.0,5328475.0,Asia,2022-03-18
Bosnia and Herzegovina,373985,186.0,15664.0,3.0,192218.0,0.0,166103.0,0.0,115217.0,4826.0,1725264.0,531516.0,3245929.0,Europe,2022-03-18
Cyprus,370311,2568.0,915.0,10.0,124370.0,0.0,245026.0,60.0,302941.0,749.0,9477138.0,7752989.0,1222385.0,Asia,2022-03-18
Qatar,359670,153.0,677.0,0.0,357990.0,132.0,1003.0,3.0,128097.0,241.0,3398360.0,1210326.0,2807805.0,Asia,2022-03-18
Kenya,323255,18.0,5647.0,0.0,317546.0,19.0,62.0,1.0,5794.0,101.0,3461926.0,62047.0,55794909.0,Africa,2022-03-18
Réunion,318695,0.0,689.0,0.0,306072.0,0.0,11934.0,41.0,351669.0,760.0,1535875.0,1694785.0,906236.0,Africa,2022-03-18
Zambia,315623,0.0,3962.0,0.0,310706.0,0.0,955.0,1.0,16385.0,206.0,3322571.0,172482.0,19263300.0,Africa,2022-03-18
North Macedonia,302867,319.0,9164.0,2.0,291719.0,288.0,1984.0,0.0,145384.0,4399.0,1904444.0,914179.0,2083228.0,Europe,2022-03-18
Albania,272961,76.0,3487.0,0.0,268835.0,71.0,639.0,13.0,95028.0,1214.0,1765898.0,614776.0,2872424.0,Europe,2022-03-18
Algeria,265524,13.0,6871.0,1.0,178156.0,19.0,80497.0,6.0,5874.0,152.0,230861.0,5107.0,45204204.0,Africa,2022-03-18
Botswana,263950,0.0,2619.0,0.0,259434.0,0.0,1897.0,1.0,108498.0,1077.0,2026898.0,833168.0,2432759.0,Africa,2022-03-18
Nigeria,255103,11.0,3142.0,0.0,249460.0,3.0,2501.0,11.0,1187.0,15.0,4589725.0,21361.0,214867326.0,Africa,2022-03-18
Zimbabwe,244318,306.0,5423.0,3.0,233873.0,412.0,5022.0,12.0,16039.0,356.0,2153582.0,141379.0,15232730.0,Africa,2022-03-18
Uzbekistan,237414,30.0,1637.0,0.0,234932.0,72.0,845.0,23.0,6922.0,48.0,1377915.0,40174.0,34298269.0,Asia,2022-03-18
Montenegro,232038,111.0,2696.0,0.0,228523.0,73.0,819.0,60.0,369368.0,4292.0,1195201.0,1902574.0,628202.0,Europe,2022-03-18
Mozambique,225201,1.0,2199.0,0.0,222008.0,19.0,994.0,13.0,6876.0,67.0,1287922.0,39325.0,32751025.0,Africa,2022-03-18
Kyrgyzstan,200787,11.0,2977.0,1.0,196016.0,31.0,1794.0,131.0,29932.0,444.0,1907195.0,284310.0,6708153.0,Asia,2022-03-18
Luxembourg,199202,1501.0,1010.0,0.0,184566.0,850.0,13626.0,4.0,309617.0,1570.0,4118924.0,6401978.0,643383.0,Europe,2022-03-18
Afghanistan,177009,68.0,7651.0,0.0,159744.0,4.0,9614.0,1124.0,4379.0,189.0,909906.0,22508.0,40426168.0,Asia,2022-03-18
Maldives,174658,0.0,297.0,0.0,163687.0,0.0,10674.0,25.0,313674.0,533.0,2213831.0,3975890.0,556814.0,Asia,2022-03-18
Iceland,170806,1548.0,91.0,0.0,75685.0,0.0,95030.0,6.0,495048.0,264.0,1848940.0,5358796.0,345029.0,Europe,2022-03-18
Uganda,163567,7.0,3595.0,0.0,100134.0,5.0,59838.0,9.0,3393.0,75.0,2516444.0,52200.0,48207733.0,Africa,2022-03-18
El Salvador,160942,139.0,4107.0,2.0,140603.0,401.0,16232.0,45.0,24601.0,628.0,1843224.0,281745.0,6542161.0,North America,2022-03-18
Ghana,160791,16.0,1445.0,0.0,159277.0,21.0,69.0,1.0,4996.0,45.0,2384624.0,74100.0,32181175.0,Africa,2022-03-18
Namibia,157503,14.0,4014.0,0.0,153069.0,0.0,420.0,1.0,60126.0,1532.0,973306.0,371556.0,2619540.0,Africa,2022-03-18
Laos,150639,1508.0,645.0,2.0,7660.0,0.0,142334.0,0.0,20204.0,87.0,1006869.0,135041.0,7456009.0,Asia,2022-03-18
Martinique,135881,0.0,905.0,0.0,104.0,0.0,134872.0,8.0,362575.0,2415.0,777358.0,2074243.0,374767.0,North America,2022-03-18
Cambodia,134772,148.0,3049.0,0.0,130688.0,281.0,1035.0,0.0,7875.0,178.0,2907588.0,169891.0,17114456.0,Asia,2022-03-18
Trinidad and Tobago,134445,173.0,3704.0,4.0,119799.0,0.0,10942.0,18.0,95538.0,2632.0,657641.0,467328.0,1407236.0,North America,2022-03-18
Guadeloupe,130705,0.0,843.0,0.0,2250.0,0.0,127612.0,19.0,326566.0,2106.0,938039.0,2343685.0,400241.0,North America,2022-03-18
Rwanda,129635,12.0,1458.0,0.0,45522.0,0.0,82655.0,0.0,9602.0,108.0,5005483.0,370758.0,13500682.0,Africa,2022-03-18
Jamaica,128477,21.0,2858.0,1.0,79975.0,245.0,45644.0,25.0,43066.0,958.0,892366.0,299124.0,2983265.0,North America,2022-03-18
Brunei,121957,1357.0,178.0,1.0,105218.0,5170.0,16561.0,0.0,274283.0,400.0,717784.0,1614304.0,444640.0,Asia,2022-03-18
Cameroon,119414,0.0,1926.0,0.0,117263.0,0.0,225.0,13.0,4315.0,70.0,1751774.0,63299.0,27674641.0,Africa,2022-03-18
Angola,99003,0.0,1900.0,0.0,96951.0,0.0,152.0,0.0,2860.0,55.0,1473371.0,42568.0,34612115.0,Africa,2022-03-18
DRC,86461,0.0,1335.0,0.0,50930.0,0.0,34196.0,0.0,918.0,14.0,846704.0,8987.0,94211249.0,Africa,2022-03-18
Senegal,85820,2.0,1964.0,0.0,83814.0,4.0,42.0,2.0,4905.0,112.0,1030824.0,58912.0,17497605.0,Africa,2022-03-18
Malawi,85544,5.0,2624.0,0.0,77615.0,59.0,5305.0,67.0,4283.0,131.0,556095.0,27840.0,19974328.0,Africa,2022-03-18
Ivory Coast,81643,6.0,796.0,0.0,80790.0,12.0,57.0,0.0,2969.0,29.0,1453611.0,52870.0,27494102.0,Africa,2022-03-18
Suriname,78893,33.0,1322.0,0.0,49368.0,0.0,28203.0,0.0,132456.0,2220.0,233382.0,391832.0,595618.0,South America,2022-03-18
French Guiana,78326,0.0,394.0,0.0,11254.0,0.0,66678.0,3.0,251121.0,1263.0,605571.0,1941518.0,311906.0,South America,2022-03-18
Malta,74029,301.0,621.0,2.0,70923.0,87.0,2485.0,1.0,166900.0,1400.0,1211456.0,2731248.0,443554.0,Europe,2022-03-18
French Polynesia,71243,0.0,645.0,0.0,0.0,0.0,0.0,7.0,251135.0,2274.0,0.0,0.0,283684.0,Australia/Oceania,2022-03-18
Eswatini,69541,14.0,1392.0,0.0,68083.0,6.0,66.0,11.0,58898.0,1179.0,489777.0,414820.0,1180699.0,Africa,2022-03-18
Fiji,64221,67.0,834.0,0.0,62425.0,177.0,962.0,0.0,70763.0,919.0,502974.0,554210.0,907551.0,Australia/Oceania,2022-03-18
Madagascar,63870,0.0,1377.0,0.0,59156.0,0.0,3337.0,23.0,2209.0,48.0,404843.0,14005.0,28907015.0,Africa,2022-03-18
Guyana,63175,0.0,1226.0,0.0,61792.0,0.0,157.0,5.0,79662.0,1546.0,557731.0,703281.0,793041.0,South America,2022-03-18
Sudan,61775,0.0,4888.0,0.0,0.0,0.0,0.0,0.0,1355.0,107.0,562941.0,12346.0,45598315.0,Africa,2022-03-18
Channel Islands,60844,320.0,147.0,0.0,55714.0,361.0,4983.0,0.0,344524.0,832.0,1229565.0,6962311.0,176603.0,Europe,2022-03-18
New Caledonia,59861,66.0,306.0,0.0,58138.0,511.0,1417.0,22.0,206282.0,1054.0,98964.0,341032.0,290190.0,Australia/Oceania,2022-03-18
Mauritania,58661,1.0,981.0,0.0,57666.0,1.0,14.0,30.0,12074.0,202.0,766792.0,157828.0,4858417.0,Africa,2022-03-18
Barbados,57548,97.0,326.0,0.0,56103.0,24.0,1119.0,0.0,199835.0,1132.0,601766.0,2089632.0,287977.0,North America,2022-03-18
Belize,57143,12.0,654.0,2.0,56132.0,31.0,357.0,6.0,139386.0,1595.0,514356.0,1254640.0,409963.0,North America,2022-03-18
Cabo Verde,55921,4.0,401.0,0.0,55454.0,1.0,66.0,23.0,98746.0,708.0,400982.0,708061.0,566310.0,Africa,2022-03-18
Syria,55514,26.0,3124.0,2.0,50846.0,278.0,1544.0,0.0,3046.0,171.0,146269.0,8025.0,18226907.0,Asia,2022-03-18
Gabon,47570,0.0,303.0,0.0,47244.0,0.0,23.0,0.0,20545.0,131.0,1584243.0,684204.0,2315454.0,Africa,2022-03-18
Papua New Guinea,41533,0.0,639.0,0.0,39905.0,0.0,989.0,7.0,4497.0,69.0,249149.0,26974.0,9236634.0,Australia/Oceania,2022-03-18
Curaçao,39853,394.0,265.0,0.0,39097.0,337.0,491.0,3.0,241183.0,1604.0,494095.0,2990166.0,165240.0,North America,2022-03-18
Seychelles,39761,0.0,163.0,0.0,39367.0,0.0,231.0,0.0,400058.0,1640.0,0.0,0.0,99388.0,Africa,2022-03-18
Andorra,39234,0.0,153.0,0.0,38377.0,0.0,704.0,14.0,506402.0,1975.0,249838.0,3224715.0,77476.0,Europe,2022-03-18
Burundi,38296,0.0,38.0,0.0,773.0,0.0,37485.0,0.0,3065.0,3.0,345742.0,27669.0,12495578.0,Africa,2022-03-18
Togo,36871,0.0,272.0,0.0,36542.0,0.0,57.0,0.0,4282.0,32.0,707053.0,82118.0,8610199.0,Africa,2022-03-18
Mayotte,36745,0.0,187.0,0.0,2964.0,0.0,33594.0,0.0,129356.0,658.0,176919.0,622823.0,284060.0,Africa,2022-03-18
Guinea,36435,0.0,440.0,0.0,35950.0,0.0,45.0,8.0,2652.0,32.0,660107.0,48038.0,13741229.0,Africa,2022-03-18
Mauritius,35043,153.0,934.0,0.0,32931.0,0.0,1178.0,0.0,27477.0,732.0,358675.0,281231.0,1275376.0,Africa,2022-03-18
Faeroe Islands,34237,0.0,28.0,0.0,7693.0,0.0,26516.0,5.0,696157.0,569.0,778000.0,15819439.0,49180.0,Europe,2022-03-18
Aruba,33843,0.0,212.0,0.0,33591.0,0.0,40.0,4.0,314699.0,1971.0,177885.0,1654113.0,107541.0,North America,2022-03-18
Tanzania,33773,0.0,800.0,0.0,0.0,0.0,0.0,7.0,539.0,13.0,0.0,0.0,62640088.0,Africa,2022-03-18
Bahamas,33211,0.0,773.0,0.0,32135.0,0.0,303.0,11.0,83096.0,1934.0,224033.0,560548.0,399668.0,North America,2022-03-18
Lesotho,32775,0.0,697.0,0.0,23900.0,0.0,8178.0,0.0,15095.0,321.0,415510.0,191366.0,2171283.0,Africa,2022-03-18
Haiti,30478,0.0,827.0,0.0,27039.0,0.0,2612.0,0.0,2618.0,71.0,132422.0,11376.0,11640137.0,North America,2022-03-18
Mali,30444,5.0,727.0,0.0,29593.0,1.0,124.0,0.0,1433.0,34.0,638117.0,30033.0,21247003.0,Africa,2022-03-18
Benin,26952,0.0,163.0,0.0,25506.0,0.0,1283.0,5.0,2128.0,13.0,604310.0,47713.0,12665591.0,Africa,2022-03-18
Somalia,26400,0.0,1348.0,0.0,13182.0,0.0,11870.0,0.0,1586.0,81.0,400466.0,24051.0,16650539.0,Africa,2022-03-18
Isle of Man,26101,276.0,81.0,0.0,24259.0,249.0,1761.0,0.0,304200.0,944.0,150753.0,1756987.0,85802.0,Europe,2022-03-18
Congo,24059,10.0,383.0,5.0,20178.0,0.0,3498.0,0.0,4184.0,67.0,347815.0,60488.0,5750106.0,Africa,2022-03-18
Saint Lucia,22878,8.0,365.0,0.0,22488.0,20.0,25.0,1.0,123623.0,1972.0,138910.0,750613.0,185062.0,North America,2022-03-18
Timor-Leste,22789,0.0,129.0,0.0,22596.0,0.0,64.0,9.0,16740.0,95.0,252951.0,185808.0,1361355.0,Asia,2022-03-18
