#,"Country,Other",Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,"Serious, Critical",Tot Cases/1M pop,Deaths/1M pop,Total Tests,Tests/1M pop,Population,Region
12,Spain,"11,508,309","+14,159","102,392",,"10,875,306","+27,569","530,611",492,"245,976","2,189","471,036,328","10,067,829","46,786,284",Europe
13,Vietnam,"9,386,489","+88,378","42,413",+55,"7,153,846","+200,000","2,190,230","3,639","94,945",429,"84,127,172","850,954","98,862,150",Asia
14,Argentina,"9,032,162","+3,432","127,970",+27,"8,854,645","+2,331","49,547",555,"196,705","2,787","35,336,140","769,562","45,917,233",South America
15,Netherlands,"7,806,024","+30,677","21,926",+18,"6,310,864","+27,373","1,473,234",144,"453,817","1,275","21,107,399","1,227,115","17,200,832",Europe
16,Iran,"7,156,746","+2,743","140,109",+46,"6,863,298","+4,526","153,339","1,477","83,351","1,632","48,991,010","570,572","85,862,918",Asia
17,Japan,"6,410,635","+32,916","27,831",+64,"5,967,961","+44,621","414,843",673,"50,958",221,"42,984,629","341,682","125,802,882",Asia
18,Colombia,"6,084,240",+301,"139,595",+10,"5,917,334",+307,"27,311",342,"117,397","2,694","33,877,164","653,667","51,826,308",South America
19,Indonesia,"6,005,646","+3,895","154,882",+108,"5,735,055","+10,092","115,709","2,771","21,560",556,"91,760,483","329,416","278,554,917",Asia
20,Poland,"5,952,198","+6,606","114,939",+110,"5,304,270","+10,772","532,989",336,"157,572","3,043","35,534,904","940,712","37,774,497",Europe
21,Mexico,"5,651,553",+657,"322,761",+11,"4,950,686","+1,775","378,106","4,798","43,047","2,458","15,527,815","118,272","131,289,160",North America
22,Ukraine,"4,961,717","+2,635","107,894",+33,N/A,N/A,N/A,177,"114,651","2,493","19,521,252","451,080","43,276,687",Europe
23,Australia,"4,386,988","+60,694","5,928",+31,"3,850,408",,"530,652",119,"168,636",228,"66,250,653","2,546,678","26,014,535",Australia/Oceania
24,Malaysia,"4,167,418","+15,215","34,906",+64,"3,920,643","+24,154","211,869",282,"125,952","1,055","55,953,427","1,691,085","33,087,299",Asia
25,Israel,"3,894,141","+18,019","10,485",,"3,782,095",,"101,561",278,"417,557","1,124","41,373,364","4,436,346","9,326,000",Asia
26,Belgium,"3,807,447","+7,281","30,747",+16,"3,518,571","+11,582","258,129",163,"326,053","2,633","32,719,965","2,801,997","11,677,374",Europe
27,Czechia,"3,799,186","+8,809","39,631",+26,"3,697,164","+8,421","62,391",93,"353,625","3,689","54,614,357","5,083,458","10,743,545",Europe
28,Austria,"3,770,412","+22,830","15,764",+58,"3,371,749","+40,058","382,899",238,"414,522","1,733","174,441,569","19,178,255","9,095,800",Europe
29,South Africa,"3,715,390","+1,557","99,976",+6,"3,602,251","+2,024","13,163",546,"61,301","1,650","23,783,240","392,402","60,609,361",Africa
30,Philippines,"3,677,616",+246,"59,038",+8,"3,577,433",+933,"41,145",289,"32,801",527,"28,888,596","257,663","112,117,927",Asia
31,Thailand,"3,575,398","+21,678","24,961",+78,"3,305,286","+27,183","245,151","1,496","51,001",356,"17,270,775","246,357","70,104,692",Asia
32,Peru,"3,545,628",,"212,157",,N/A,N/A,N/A,492,"104,991","6,282","28,614,628","847,321","33,770,724",South America
33,Portugal,"3,534,003",,"21,545",,N/A,N/A,N/A,64,"348,350","2,124","39,851,361","3,928,183","10,144,986",Europe
34,Canada,"3,460,685","+9,766","37,506",+45,"3,280,662","+7,796","142,517",384,"90,315",979,"59,342,677","1,548,697","38,317,822",North America
35,Switzerland,"3,459,067","+18,385","13,681",+3,"2,770,129","+11,060","675,257",142,"394,658","1,561","20,199,118","2,304,591","8,764,729",Europe
36,Chile,"3,458,499","+3,439","56,464",+18,"2,986,425","+25,227","415,610",641,"178,258","2,910","35,348,678","1,821,941","19,401,660",South America
37,Greece,"2,986,882","+29,072","27,392",+51,"2,705,525","+24,183","253,965",351,"289,021","2,651","73,486,501","7,110,805","10,334,484",Europe
38,Denmark,"2,904,052","+4,250","5,585",,"2,820,819","+9,420","77,648",22,"498,320",958,"126,756,345","21,750,709","5,827,688",Europe
39,Romania,"2,847,015","+4,276","64,980",+44,"2,606,660",,"175,375",398,"149,729","3,417","22,028,806","1,158,530","19,014,444",Europe
40,Sweden,"2,481,736",,"18,155",,"2,427,550","+1,483","36,031",32,"243,097","1,778","18,382,831","1,800,681","10,208,820",Europe
41,Iraq,"2,318,865",+415,"25,160",+4,"2,281,152",+728,"12,553",44,"55,486",602,"18,315,039","438,245","41,791,736",Asia
42,Serbia,"1,972,760","+1,933","15,779",+11,"1,917,068",,"39,913",37,"227,377","1,819","9,158,177","1,055,558","8,676,145",Europe
43,Bangladesh,"1,951,432",+69,"29,120",+1,"1,879,544",+747,"42,768","1,248","11,647",174,"13,806,564","82,406","167,543,584",Asia
44,Hungary,"1,846,311","+1,730","45,390",+48,"1,700,728","+1,556","100,193",55,"191,971","4,719","11,094,272","1,153,529","9,617,676",Europe
45,Slovakia,"1,696,760","+6,557","19,311",+19,"1,566,848","+9,632","110,601",176,"310,521","3,534","6,845,351","1,252,754","5,464,243",Europe
46,Jordan,"1,689,314",,"14,003",,"1,668,852",,"6,459",276,"162,757","1,349","16,575,546","1,596,976","10,379,336",Asia
47,Georgia,"1,647,243",+698,"16,730",+10,"1,622,432","+1,036","8,081",,"414,313","4,208","16,343,334","4,110,657","3,975,845",Asia
48,Pakistan,"1,524,355",+269,"30,347",+1,"1,485,473",+47,"8,535",432,"6,676",133,"27,415,453","120,059","228,350,567",Asia
49,Ireland,"1,448,812","+5,935","6,730",+9,"1,291,424","+2,327","150,658",50,"287,821","1,337","11,724,746","2,329,236","5,033,731",Europe
50,Norway,"1,402,219","+2,505","2,339",,N/A,N/A,N/A,20,"255,182",426,"9,852,076","1,792,921","5,494,986",Europe
51,Kazakhstan,"1,305,082",+17,"13,659",+1,"1,288,751","+1,470","2,672",528,"68,089",713,"11,575,012","603,891","19,167,379",Asia
52,Morocco,"1,163,109",+97,"16,059",+1,"1,146,459",+82,591,293,"30,875",426,"11,237,010","298,289","37,671,562",Africa
53,Hong Kong,"1,143,788","+7,596","7,571",+151,N/A,N/A,N/A,115,"150,443",996,"36,260,319","4,769,343","7,602,791",Asia
54,Bulgaria,"1,136,604","+1,698","36,498",+18,"913,075","+2,761","187,031",217,"165,747","5,322","9,578,368","1,396,782","6,857,454",Europe
55,Croatia,"1,095,115",+913,"15,548",+14,"1,071,198","+1,227","8,369",35,"269,651","3,828","4,665,187","1,148,714","4,061,226",Europe
56,Lebanon,"1,091,413",+329,"10,292",+4,"1,055,020",,"26,101",186,"161,159","1,520","4,795,578","708,120","6,772,271",Asia
57,Cuba,"1,088,638",+621,"8,510",,"1,076,282",+852,"3,846",23,"96,215",752,"12,920,253","1,141,911","11,314,588",North America
58,Singapore,"1,085,094","+8,164","1,258",+4,"1,025,578",,"58,258",25,"182,972",212,"23,477,384","3,958,830","5,930,385",Asia
59,Tunisia,"1,035,884",,"28,323",,N/A,N/A,N/A,42,"86,082","2,354","4,521,880","375,767","12,033,741",Africa
60,Lithuania,"1,018,841","+2,701","8,861",+10,"947,760","+6,393","62,220",45,"383,568","3,336","8,046,505","3,029,303","2,656,223",Europe
61,Nepal,"978,377",+30,"11,951",,"965,228",+86,"1,198",100,"32,560",398,"5,538,827","184,332","30,048,133",Asia
62,Slovenia,"962,285","+4,493","6,480",+1,"916,798","+4,239","39,007",55,"462,763","3,116","2,611,718","1,255,975","2,079,435",Europe
63,Belarus,"960,245",+443,"6,799",+8,"928,536",,"24,910",,"101,679",720,"12,825,455","1,358,065","9,443,916",Europe
64,Bolivia,"901,587",+220,"21,894",+2,"833,011","+1,827","46,682",220,"75,447","1,832","2,682,016","224,437","11,949,973",South America
65,UAE,"890,699",+301,"2,302",,"866,102",+873,"22,295",,"88,203",228,"147,495,186","14,605,999","10,098,261",Asia
66,Uruguay,"885,980","+1,238","7,156",+2,"871,267","+1,519","7,557",37,"253,523","2,048","5,985,160","1,712,652","3,494,674",South America
67,Finland,"864,815","+5,338","3,055",+1,"46,000",,"815,760",32,"155,663",550,"10,385,069","1,869,266","5,555,695",Europe
68,Ecuador,"859,890",+683,"35,421",,N/A,N/A,N/A,759,"47,484","1,956","2,470,170","136,406","18,109,004",South America
69,Costa Rica,"837,086",+868,"8,288",+10,"806,620","+3,653","22,178",73,"161,755","1,602","4,053,111","783,204","5,175,039",North America
70,Guatemala,"826,061","+1,417","17,295",+6,"798,338","+2,050","10,428",5,"44,672",935,"4,218,882","228,148","18,491,866",North America
71,Latvia,"794,447","+2,897","5,596",+19,"739,004","+2,089","49,847",25,"429,448","3,025","7,039,679","3,805,388","1,849,924",Europe
72,Azerbaijan,"791,814",+48,"9,687",+3,"781,819",+31,308,,"76,889",941,"6,692,062","649,831","10,298,158",Asia
73,Panama,"763,933",+325,"8,168",+1,"753,329",+302,"2,436",10,"172,333","1,843","5,689,994","1,283,584","4,432,896",North America
74,Saudi Arabia,"750,589",+106,"9,042",+2,"733,811",+219,"7,736",122,"20,991",253,"41,508,671","1,160,860","35,756,816",Asia
75,Sri Lanka,"661,285",+232,"16,469",+4,"637,187",+51,"7,629",,"30,658",764,"6,368,159","295,240","21,569,449",Asia
76,Paraguay,"647,950",,"18,664",,"624,673",,"4,613",38,"88,944","2,562","2,584,332","354,750","7,284,935",South America
77,Kuwait,"628,978",+848,"2,554",+1,"624,538","+1,207","1,886",10,"143,589",583,"7,763,313","1,772,277","4,380,417",Asia
78,New Zealand,"627,898","+17,211",266,+35,"518,405","+20,925","109,227",,"125,527",53,"6,911,964","1,381,812","5,002,100",Australia/Oceania
79,Myanmar,"611,275",+254,"19,430",,"588,670","+19,852","3,175",,"11,105",353,"7,627,793","138,575","55,044,360",Asia
80,Palestine,"581,075",+202,"5,351",+6,"574,674",+530,"1,050",17,"109,480","1,008","3,078,533","580,025","5,307,584",Asia
81,Dominican Republic,"577,982",+72,"4,375",,"573,347",,260,25,"52,367",396,"3,218,626","291,618","11,037,145",North America
82,Estonia,"553,735","+1,450","2,448",+4,"474,462","+1,567","76,825",16,"416,942","1,843","3,235,280","2,436,045","1,328,087",Europe
83,Bahrain,"552,890",+735,"1,470",+1,"542,990",,"8,430",6,"306,421",815,"9,596,794","5,318,713","1,804,345",Asia
84,Venezuela,"520,304",+135,"5,681",+1,"513,073",+150,"1,550",230,"18,388",201,"3,359,014","118,711","28,295,772",South America
85,Moldova,"512,942",+304,"11,423",+2,"498,397",+320,"3,122",63,"127,672","2,843","3,142,867","782,265","4,017,652",Europe
86,Egypt,"505,264",,"24,417",,"434,503",,"46,344",122,"4,781",231,"3,693,367","34,945","105,690,718",Africa
87,Libya,"501,610",+51,"6,411",+3,"489,703",+183,"5,496",98,"71,314",911,"2,471,499","351,374","7,033,810",Africa
88,Ethiopia,"469,679",+23,"7,492",,"439,113","+1,993","23,074",14,"3,917",62,"4,647,944","38,761","119,913,931",Africa
89,Mongolia,"468,138",+87,"2,177",,"313,256",,"152,705",192,"138,909",646,"4,030,048","1,195,823","3,370,104",Asia
90,Armenia,"422,484",+16,"8,611",+1,"409,853",+34,"4,020",,"142,113","2,897","2,971,201","999,436","2,972,879",Asia
91,Cyprus,"421,603","+5,089",937,+2,"124,370",,"296,296",60,"344,828",766,"9,477,138","7,751,315","1,222,649",Asia
92,Honduras,"420,978",+357,"10,878",+7,"131,100",,"279,000",105,"41,359","1,069","1,263,329","124,116","10,178,576",North America
93,Oman,"388,229",+69,"4,250",,"382,718",+82,"1,261",19,"72,806",797,"25,000,000","4,688,328","5,332,391",Asia
94,Bosnia and Herzegovina,"375,222",+168,"15,708",+2,"192,218",,"167,296",,"115,619","4,840","1,734,273","534,392","3,245,319",Europe
95,Qatar,"361,160",+140,677,,"359,294",+146,"1,189",1,"128,627",241,"3,407,675","1,213,644","2,807,805",Asia
96,Réunion,"336,945","+9,756",709,+7,"322,519","+8,181","13,717",10,"371,728",782,"1,603,660","1,769,208","906,428",Africa
97,Kenya,"323,395",+12,"5,648",+1,"317,624",+16,123,1,"5,792",101,"3,507,448","62,823","55,830,589",Africa
98,Zambia,"316,550",,"3,966",,"311,868",,716,,"16,420",206,"3,348,548","173,690","19,278,834",Africa
99,Botswana,"305,526",+96,"2,686",+3,"302,476","+1,305",364,1,"125,515","1,103","2,026,898","832,679","2,434,188",Africa
100,North Macedonia,"305,423",+309,"9,214",+6,"294,427",+355,"1,782",,"146,611","4,423","1,957,834","939,809","2,083,225",Europe
101,Albania,"273,529",+70,"3,492",,"269,603",+140,434,13,"95,229","1,216","1,775,588","618,170","2,872,330",Europe
102,Algeria,"265,651",+10,"6,874",+1,"178,270",+9,"80,507",10,"5,874",152,"230,861","5,104","45,228,033",Africa
103,Nigeria,"255,341",,"3,142",,"249,566",,"2,633",11,"1,188",15,"4,726,096","21,980","215,021,345",Africa
104,Zimbabwe,"246,042",+115,"5,439",+1,"237,544",+249,"3,059",12,"16,145",357,"2,182,466","143,214","15,239,236",Africa
105,Uzbekistan,"237,687",+8,"1,637",,"235,520",+19,530,23,"6,927",48,"1,377,915","40,157","34,312,853",Asia
106,Montenegro,"232,924",+92,"2,700",+1,"229,625",+125,599,6,"370,778","4,298","1,208,329","1,923,466","628,204",Europe
107,Mozambique,"225,244",+5,"2,200",,"222,997",+927,47,13,"6,872",67,"1,294,945","39,507","32,777,445",Africa
108,Luxembourg,"212,390","+1,110","1,035",+3,"192,768",+20,"18,587",3,"329,957","1,608","4,152,692","6,451,395","643,689",Europe
109,Kyrgyzstan,"200,909",+17,"2,986",+1,"196,193",+12,"1,730",131,"29,936",445,"1,907,195","284,173","6,711,391",Asia
110,Iceland,"180,582",+769,97,,"75,685",,"104,800",4,"523,280",281,"1,877,287","5,439,898","345,096",Europe
111,Afghanistan,"177,658",+49,"7,665",+2,"160,771",+62,"9,222","1,124","4,392",189,"920,098","22,745","40,452,581",Asia
112,Maldives,"176,993",,298,,"163,687",,"13,008",25,"317,704",535,"2,213,831","3,973,849","557,100",Asia
113,Laos,"171,439","+2,183",663,+2,"7,660",,"163,116",,"22,984",89,"1,017,548","136,415","7,459,184",Asia
114,Uganda,"163,878",+9,"3,595",,"100,167",,"60,116",7,"3,396",75,"2,552,614","52,902","48,251,357",Africa
115,El Salvador,"161,052",,"4,118",+1,"141,145",,"15,789",45,"24,614",629,"1,847,861","282,412","6,543,143",North America
116,Ghana,"160,925",,"1,445",,"159,409",,71,1,"4,998",45,"2,410,734","74,866","32,200,709",Africa
117,Namibia,"157,622",+7,"4,019",,"153,069",,534,3,"60,140","1,533","982,245","374,770","2,620,925",Africa
118,Martinique,"141,415",,909,,104,,"140,402",8,"377,349","2,426","807,954","2,155,930","374,759",North America
119,Trinidad and Tobago,"137,496",+248,"3,741",+3,"126,621",+367,"7,134",18,"97,697","2,658","670,141","476,165","1,407,372",North America
120,Cambodia,"135,552",+39,"3,054",,"131,527",+68,971,,"7,917",178,"2,922,278","170,680","17,121,412",Asia
121,Brunei,"132,981",+787,206,+3,"126,760",+918,"6,015",,"298,991",463,"717,784","1,613,846","444,766",Asia
122,Guadeloupe,"130,705",,843,,"2,250",,"127,612",19,"326,564","2,106","938,039","2,343,674","400,243",North America
123,Rwanda,"129,714",+2,"1,458",,"45,522",,"82,734",,"9,601",108,"5,096,617","377,238","13,510,361",Africa
124,Jamaica,"128,727",+23,"2,882",+1,"80,984",+98,"44,861",,"43,144",966,"922,458","309,171","2,983,653",North America
125,Cameroon,"119,544",,"1,927",,"117,455",,162,13,"4,317",70,"1,751,774","63,253","27,694,561",Africa
126,Angola,"99,138",+23,"1,900",,"97,120",+44,118,,"2,862",55,"1,494,119","43,129","34,642,986",Africa
127,DRC,"86,715",+87,"1,337",+2,"50,930",,"34,448",,920,14,"846,704","8,979","94,293,452",Africa
128,Senegal,"85,880",+4,"1,964",,"83,883",+7,33,1,"4,904",112,"1,042,043","59,508","17,510,912",Africa
129,Malawi,"85,625",+5,"2,626",,"79,919",+531,"3,080",67,"4,284",131,"560,820","28,056","19,989,233",Africa
130,Ivory Coast,"81,719",+5,796,,"80,908",+6,15,,"2,970",29,"1,469,250","53,400","27,513,793",Africa
131,Suriname,"79,173",+18,"1,324",,"49,377",+1,"28,472",,"132,891","2,222","235,107","394,623","595,776",South America
132,French Guiana,"78,649",,394,,"11,254",,"67,001",4,"251,968","1,262","609,252","1,951,861","312,139",South America
133,Malta,"78,062",+603,635,+1,"72,346",+193,"5,081",4,"175,978","1,432","1,797,874","4,053,018","443,589",Europe
134,French Polynesia,"72,195",+137,646,,N/A,N/A,N/A,7,"254,447","2,277",,,"283,733",Australia/Oceania
135,Eswatini,"69,695",+23,"1,394",,"68,264",+7,37,11,"59,011","1,180","1,000,258","846,915","1,181,060",Africa
136,Channel Islands,"68,365","+1,810",156,+5,"63,644","+3,236","4,565",,"387,006",883,"1,242,313","7,032,584","176,651",Europe
137,Fiji,"64,400",+6,834,,"62,595",+6,971,,"70,945",919,"504,466","555,735","907,746",Australia/Oceania
138,Madagascar,"64,009",,"1,384",,"59,280",,"3,345",19,"2,213",48,"410,717","14,198","28,928,480",Africa
139,Guyana,"63,239",+4,"1,226",,"61,935",+8,78,2,"79,731","1,546","566,380","714,085","793,155",South America
140,Sudan,"61,929",+13,"4,905",+3,N/A,N/A,N/A,,"1,357",107,"562,941","12,337","45,629,166",Africa
141,New Caledonia,"60,241",+35,311,,"59,605",+75,325,14,"207,533","1,071","98,964","340,935","290,272",Australia/Oceania
142,Barbados,"58,862",+228,374,,"57,526",+96,962,,"204,391","1,299","610,226","2,118,936","287,987",North America
143,Mauritania,"58,668",,982,,"57,679",,7,,"12,066",202,"778,583","160,133","4,862,103",Africa
144,Belize,"57,253",,654,,"56,290",,309,6,"139,580","1,594","520,220","1,268,269","410,181",North America
145,Cabo Verde,"55,950",+1,401,,"55,488",+8,61,23,"98,766",708,"400,982","707,835","566,491",Africa
146,Syria,"55,680",+8,"3,138",+1,"51,563",+14,979,,"3,053",172,"146,269","8,019","18,239,721",Asia
147,Gabon,"47,584",,303,,"47,265",+2,16,,"20,537",131,"1,588,441","685,549","2,317,036",Africa
148,Papua New Guinea,"42,203",,640,,"39,905",,"1,658",7,"4,567",69,"249,149","26,959","9,241,735",Australia/Oceania
149,Curaçao,"40,217",,267,,"39,453",,497,3,"243,356","1,616","494,095","2,989,804","165,260",North America
150,Seychelles,"40,209",,164,,"39,727",,318,,"404,493","1,650",,,"99,406",Africa
151,Andorra,"39,713",,153,,"38,871",,689,14,"512,558","1,975","249,838","3,224,548","77,480",Europe
152,Burundi,"38,463",,38,,773,,"37,652",,"3,075",3,"345,742","27,645","12,506,268",Africa
153,Togo,"36,924",+3,272,,"36,586",+5,66,,"4,285",32,"717,263","83,247","8,616,046",Africa
154,Mayotte,"36,745",,187,,"2,964",,"33,594",,"129,266",658,"176,919","622,389","284,258",Africa
155,Guinea,"36,459",,440,,"35,976",,43,8,"2,651",32,"660,107","48,001","13,751,974",Africa
156,Mauritius,"36,261",+41,968,,"33,600",+150,"1,693",,"28,430",759,"358,675","281,217","1,275,440",Africa
157,Faeroe Islands,"34,237",,28,,"7,693",,"26,516",5,"696,072",569,"778,000","15,817,509","49,186",Europe
158,Aruba,"33,929",,212,,"33,663",,54,2,"315,457","1,971","177,885","1,653,898","107,555",North America
159,Tanzania,"33,797",,800,,N/A,N/A,N/A,7,539,13,,,"62,691,428",Africa
160,Bahamas,"33,258",+1,788,,"32,183",+3,287,11,"83,191","1,971","226,807","567,328","399,781",North America
161,Lesotho,"32,880",,697,,"24,116",,"8,067",,"15,140",321,"421,681","194,163","2,171,792",Africa
162,Haiti,"30,529",,833,,"28,269",,"1,427",,"2,622",72,"132,422","11,372","11,644,314",North America
163,Mali,"30,476",+3,727,,"29,627",,122,,"1,433",34,"647,785","30,463","21,264,605",Africa
164,Isle of Man,"28,017",+295,82,,"26,237",+286,"1,698",,"326,478",956,"150,753","1,756,700","85,816",Europe
165,Benin,"26,952",,163,,"25,506",,"1,283",5,"2,126",13,"604,310","47,677","12,675,167",Africa
166,Somalia,"26,400",,"1,348",,"13,182",,"11,870",,"1,584",81,"400,466","24,032","16,663,917",Africa
167,Bhutan,"25,876",+16,10,,"22,376",,"3,490",15,"32,905",13,"2,093,347","2,661,981","786,387",Asia
168,Congo,"24,069",,384,,"20,178",,"3,507",,"4,183",67,"347,815","60,445","5,754,200",Africa
169,Taiwan,"22,992",+96,853,,"20,146",+77,"1,993",,962,36,"12,632,794","528,751","23,891,772",Asia
170,Saint Lucia,"22,947",+6,365,,"22,543",+6,39,,"123,980","1,972","140,451","758,838","185,087",North America
171,Timor-Leste,"22,827",+5,130,,"22,680",+1,17,,"16,759",95,"256,776","188,513","1,362,111",Asia
172,Burkina Faso,"20,853",,382,,"20,439",,32,,952,17,"248,995","11,370","21,899,561",Africa
173,Cayman Islands,"20,606",,24,,"8,553",,"12,029",1,"307,259",358,"222,773","3,321,797","67,064",North America
174,Nicaragua,"18,434",+69,224,+1,"4,225",,"13,985",,"2,726",33,,,"6,761,650",North America
175,Tajikistan,"17,388",,124,,"17,264",,0,,"1,755",13,,,"9,910,090",Asia
176,South Sudan,"17,237",+15,138,,"13,514",+7,"3,585",1,"1,509",12,"359,136","31,442","11,422,005",Africa
177,Gibraltar,"16,773",+63,101,,"16,179",+75,493,3,"498,114","2,999","531,848","15,794,494","33,673",Europe
178,Liechtenstein,"16,176",+61,84,+1,"15,785",+146,307,9,"422,151","2,192","80,413","2,098,570","38,318",Europe
179,Equatorial Guinea,"15,903",,183,,"15,693",,27,5,"10,723",123,"300,567","202,664","1,483,081",Africa
180,Djibouti,"15,585",,189,,"15,389",,7,,"15,385",187,"297,052","293,243","1,012,989",Africa
181,San Marino,"15,181",,113,,"14,740",,328,4,"445,779","3,318","144,139","4,232,536","34,055",Europe
182,CAR,"14,649",,113,,"6,859",,"7,677",2,"2,944",23,"81,294","16,338","4,975,800",Africa
183,Grenada,"13,982",,218,,"13,707",,57,4,"123,265","1,922","142,754","1,258,521","113,430",North America
184,Bermuda,"12,456",,127,,"12,088",,241,,"201,299","2,052","837,414","13,533,307","61,878",North America
185,Gambia,"11,988",+2,365,,"11,591",,32,,"4,730",144,"155,686","61,423","2,534,673",Africa
186,Greenland,"11,971",,21,,"2,761",,"9,189",4,"210,235",369,"164,926","2,896,437","56,941",North America
187,Yemen,"11,803",,"2,143",+1,"8,994",+10,666,23,381,69,"265,253","8,565","30,968,062",Asia
188,Dominica,"11,787",,63,,"11,503",,221,,"163,036",871,"180,273","2,493,506","72,297",North America
189,Solomon Islands,"10,778",,133,,"9,700",,945,1,"15,050",186,"5,117","7,145","716,166",Australia/Oceania
190,Monaco,"10,670",+88,54,,"10,322",+60,294,4,"268,590","1,359","54,960","1,383,477","39,726",Europe
191,Saint Martin,"9,912",,63,,"1,399",,"8,450",7,"248,964","1,582","112,382","2,822,746","39,813",North America
192,Eritrea,"9,724",,103,,"9,620",,1,,"2,677",28,"23,693","6,524","3,631,792",Africa
193,Sint Maarten,"9,698",,86,,"9,587",,25,10,"221,805","1,967","62,056","1,419,299","43,723",North America
194,Niger,"8,801",,308,,"8,471",,22,1,342,12,"239,326","9,302","25,729,079",Africa
195,Caribbean Netherlands,"8,475",+286,31,,"8,085",+225,359,,"318,047","1,163","30,126","1,130,559","26,647",North America
196,Guinea-Bissau,"8,140",,170,,"7,111",,859,6,"3,973",83,"128,876","62,901","2,048,864",Africa
197,Comoros,"8,085",+2,160,,"7,915",+2,10,,"8,965",177,,,"901,809",Africa
198,Sierra Leone,"7,674",,125,,N/A,N/A,N/A,,929,15,"259,958","31,476","8,259,046",Africa
199,Antigua and Barbuda,"7,491",,135,,"7,347",,9,1,"75,408","1,359","18,901","190,266","99,340",North America
200,Liberia,"7,400",,294,,"5,747",,"1,359",2,"1,406",56,"139,824","26,561","5,264,344",Africa
201,Chad,"7,308",,191,,"4,874",,"2,243",,424,11,"191,341","11,095","17,245,074",Africa
202,St. Vincent Grenadines,"6,746",,106,,"6,638",,2,,"60,473",950,"98,557","883,499","111,553",North America
203,Tonga,"6,144",+297,6,+4,"2,889",+474,"3,249",,"57,006",56,"149,665","1,388,629","107,779",Australia/Oceania
204,British Virgin Islands,"6,141",,62,,N/A,N/A,N/A,1,"200,811","2,027","101,616","3,322,848","30,581",North America
205,Sao Tome and Principe,"5,945",,73,,"5,867",,5,,"26,278",323,"29,036","128,344","226,236",Africa
206,Turks and Caicos,"5,910",+22,36,,"5,838",+12,36,4,"149,137",908,"436,234","11,008,227","39,628",North America
207,Saint Kitts and Nevis,"5,549",,43,,"5,506",,0,,"103,038",798,"65,141","1,209,585","53,854",North America
208,Palau,"4,023",+9,6,,"3,711",,306,,"220,511",329,"39,821","2,182,690","18,244",Australia/Oceania
209,St. Barth,"3,780",,6,,N/A,N/A,N/A,,"380,703",604,"78,646","7,920,838","9,929",North America
210,Kiribati,"3,065",,13,,"2,567",+3,485,9,"24,993",106,,,"122,636",Australia/Oceania
211,Vanuatu,"2,787",+154,1,,"1,062",+92,"1,724",2,"8,720",3,"24,976","78,142","319,623",Australia/Oceania
