#,"Country,Other",Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,"Serious, Critical",Tot Cases/1M pop,Deaths/1M pop,Total Tests,Tests/1M pop,Population,Region
44,Hungary,1836919,2651,45220,35,1689460,3141,102239,71,190987,4702,11040273,1147875,9618010,Europe
45,Jordan,1689314,,14003,,1668852,,6459,276,162779,1349,16575546,1597188,10377953,Asia
46,Slovakia,1666482,9649,19209,24,1527325,12042,119948,203,304981,3515,6782808,1241316,5464207,Europe
47,Georgia,1644711,599,16688,7,1608441,3846,19582,,413665,4197,16262859,4090308,3975950,Asia
48,Pakistan,1523072,210,30333,,1484676,180,8063,445,6672,133,27268079,119444,228291876,Asia
49,Ireland,1413798,8869,6693,8,1273373,3275,133732,53,280907,1330,11692937,2323264,5032978,Europe
50,Norway,1393061,3026,2339,,N/A,N/A,N/A,20,253542,426,9852076,1793110,5494408,Europe
51,Kazakhstan,1304961,12,13656,,1285329,229,5976,528,68093,713,11575012,603988,19164312,Asia
52,Morocco,1162764,78,16056,1,1146137,77,571,293,30871,426,11237010,298336,37665587,Africa
53,Bulgaria,1131065,1424,36396,21,904636,2624,190033,241,164922,5307,9524020,1388713,6858165,Europe
54,Hong Kong,1101224,13074,6770,201,N/A,N/A,N/A,115,144861,891,36260319,4769864,7601961,Asia
55,Lebanon,1089830,411,10267,4,1042985,3974,36578,186,160915,1516,4795578,708076,6772687,Asia
56,Croatia,1089696,2061,15485,9,1062763,1317,11448,41,268294,3813,4643518,1143282,4061570,Europe
57,Cuba,1084568,877,8508,,1072515,824,3545,23,95855,752,12920253,1141902,11314682,North America
58,Singapore,1053139,8478,1226,6,1009408,,42505,24,177602,207,23477384,3959249,5929757,Asia
59,Tunisia,1033731,,28165,,N/A,N/A,N/A,63,85915,2341,4500701,374059,12032053,Africa
60,Lithuania,1006442,3835,8791,18,927949,4825,69702,62,378826,3309,8006870,3013797,2656738,Europe
61,Nepal,978297,32,11951,,964127,266,2219,100,32565,398,5521055,183784,30040964,Asia
62,Belarus,955600,1699,6759,12,928536,,20305,,101186,716,12775372,1352756,9443958,Europe
63,Slovenia,949677,3306,6461,7,905926,2324,37290,50,456700,3107,2605303,1252892,2079431,Europe
64,Bolivia,900557,297,21484,1,823920,1782,55153,220,75374,1798,2682016,224478,11947798,South America
65,UAE,889108,390,2302,,860513,800,26293,,88060,228,146055747,14465793,10096629,Asia
66,Uruguay,881152,1534,7147,3,864614,1845,9391,40,252153,2045,5938278,1699316,3494510,South America
67,Ecuador,855314,,35413,,N/A,N/A,N/A,759,47241,1956,2470170,136433,18105342,South America
68,Finland,834038,12502,2951,3,46000,,785087,40,150126,531,10316301,1856927,5555577,Europe
69,Costa Rica,833909,943,8263,2,786453,6419,39193,72,161160,1597,3913872,756391,5174404,North America
70,Guatemala,821834,1357,17267,9,790080,2282,14487,5,44454,934,4180812,226145,18487332,North America
71,Azerbaijan,791604,21,9672,2,781394,91,538,,76878,939,6676788,648426,10296911,Asia
72,Latvia,784155,3324,5559,21,721486,7042,57110,32,423820,3005,7008915,3788179,1850207,Europe
73,Panama,762735,341,8160,1,751821,181,2754,10,172099,1841,5659857,1277053,4431967,North America
74,Saudi Arabia,750080,115,9034,1,732741,145,8305,146,20982,253,41436288,1159076,35749404,Asia
75,Sri Lanka,660399,248,16450,5,637011,12148,6938,,30619,763,6368159,295257,21568226,Asia
76,Paraguay,647672,134,18658,2,623980,275,5034,45,88920,2562,2579054,354084,7283738,South America
77,Kuwait,628130,377,2553,,623331,489,2246,10,143423,583,7763313,1772626,4379554,Asia
78,Myanmar,610176,261,19428,,566838,463,23910,,11086,353,7560882,137372,55039385,Asia
79,Palestine,580873,,5345,,574144,,1384,17,109476,1007,3078533,580203,5305959,Asia
80,Dominican Republic,577673,197,4375,,572853,179,445,24,52346,396,3208952,290780,11035660,North America
81,New Zealand,557330,18491,192,8,438269,19603,118869,,111419,38,6899840,1379389,5002100,Australia/Oceania
82,Bahrain,548866,915,1466,,539213,1211,8187,7,304328,813,9569757,5306117,1803533,Asia
83,Estonia,548331,1447,2423,5,463737,3478,82171,14,412877,1824,3219345,2424069,1328075,Europe
84,Venezuela,519943,71,5674,1,512090,287,2179,230,18375,201,3359014,118706,28296868,South America
85,Moldova,511662,431,11408,7,496781,542,3473,60,127349,2839,3130327,779119,4017780,Europe
86,Libya,501379,83,6392,3,488723,316,6264,107,71294,909,2467798,350912,7032534,Africa
87,Egypt,500889,,24361,,430198,,46330,122,4740,231,3693367,34954,105664310,Africa
88,Ethiopia,469544,21,7491,,429269,1945,32784,16,3917,62,4622381,38560,119874912,Africa
89,Mongolia,467781,55,2177,,313256,,152348,192,138833,646,4030048,1196079,3369383,Asia
90,Armenia,422401,19,8604,1,409635,47,4162,,142088,2894,2959560,995545,2972803,Asia
91,Honduras,418492,,10869,,131100,,276523,105,41124,1068,1263329,124143,10176422,North America
92,Cyprus,397205,5186,927,,124370,,271908,60,324904,758,9477138,7752076,1222529,Asia
93,Oman,387922,93,4250,,381949,192,1723,15,72773,797,25000000,4689894,5330611,Asia
94,Bosnia and Herzegovina,374696,123,15695,4,192218,,166783,,115448,4836,1729817,532974,3245596,Europe
95,Qatar,360497,115,677,,358686,112,1134,1,128391,241,3403146,1212031,2807805,Asia
96,Réunion,327189,,702,,314338,,12149,41,361000,775,1569429,1731612,906340,Africa
97,Kenya,323333,14,5647,,317581,,105,1,5793,101,3487114,62477,55814371,Africa
98,Zambia,316312,122,3965,1,311481,133,866,1,16413,206,3341351,173381,19271773,Africa
99,North Macedonia,304326,279,9191,3,293171,285,1964,,146084,4412,1904444,914180,2083226,Europe
100,Albania,273257,93,3489,,269307,51,461,13,95133,1215,1770982,616557,2872373,Europe
101,Algeria,265599,14,6873,,178225,11,80501,7,5874,152,230861,5106,45217202,Africa
102,Botswana,263950,,2619,,259434,,1897,1,108463,1076,2026898,832902,2433538,Africa
103,Nigeria,255244,,3142,,249486,,2616,11,1187,15,4726096,21987,214951337,Africa
104,Zimbabwe,245467,273,5434,2,236096,591,3937,12,16111,357,2170726,142471,15236279,Africa
105,Uzbekistan,237533,6,1637,,235224,37,672,23,6924,48,1377915,40165,34306224,Asia
106,Montenegro,232561,99,2698,2,229156,110,707,6,370200,4295,1202443,1914099,628203,Europe
107,Mozambique,225223,3,2200,,222045,,978,13,6874,67,1291515,39417,32765436,Africa
108,Luxembourg,206044,2183,1023,4,188669,1071,16352,3,320168,1590,4137106,6428570,643550,Europe
109,Kyrgyzstan,200847,11,2982,,196129,16,1736,131,29933,444,1907195,284235,6709920,Asia
110,Iceland,177554,1273,95,2,75685,,101774,2,514551,275,1868488,5414871,345066,Europe
111,Afghanistan,177321,,7657,,160402,,9262,1124,4385,189,914608,22616,40440575,Asia
112,Maldives,174658,,297,,163687,,10674,25,313586,533,2213831,3974776,556970,Asia
113,Uganda,163817,42,3595,,100157,,60065,7,3396,75,2535729,52574,48231528,Africa
114,Laos,161866,2819,652,,7660,,153554,,21704,87,1012890,135817,7457741,Asia
115,El Salvador,161052,,4115,1,141145,,15792,45,24616,629,1847861,282431,6542696,North America
116,Ghana,160894,24,1445,,159359,22,90,1,4998,45,2401739,74607,32191830,Africa
117,Namibia,157566,14,4017,1,153069,,480,3,60133,1533,978352,373375,2620295,Africa
118,Martinique,141415,,909,,104,,140402,8,377345,2426,807954,2155907,374763,North America
119,Trinidad and Tobago,136220,366,3727,5,123155,679,9338,18,96795,2648,666494,473594,1407311,North America
120,Cambodia,135285,63,3054,2,131216,55,1015,,7903,178,2918114,170468,17118250,Asia
121,Guadeloupe,130705,,843,,2250,,127612,19,326565,2106,938039,2343680,400242,North America
122,Rwanda,129705,12,1458,,45522,,82725,,9604,108,5052845,374120,13505961,Africa
123,Brunei ,129081,775,200,1,118980,1919,9901,,290259,450,717784,1614053,444709,Asia
124,Jamaica,128607,13,2874,2,80504,15,45229,25,43106,963,907881,304303,2983477,North America
125,Cameroon,119544,,1927,,117455,,162,13,4318,70,1751774,63274,27685506,Africa
126,Angola,99081,23,1900,,97034,15,147,,2861,55,1487871,42966,34628954,Africa
127,DRC,86598,13,1335,,50930,,34333,,919,14,846704,8983,94256087,Africa
128,Senegal,85842,4,1964,,83845,4,33,1,4904,112,1036625,59219,17504863,Africa
129,Malawi,85586,12,2626,,78563,455,4397,67,4283,131,558925,27971,19982458,Africa
130,Ivory Coast,81680,5,796,,80854,8,30,,2970,29,1462170,53160,27504842,Africa
131,Suriname,79100,45,1324,,49372,2,28404,,132784,2223,234561,393754,595704,South America
132,French Guiana,78649,323,394,,11254,,67001,4,252053,1263,609252,1952524,312033,South America
133,Malta,75892,415,626,,71601,131,3665,2,171092,1411,1211456,2731131,443573,Europe
134,French Polynesia,71868,195,646,,N/A,N/A,N/A,7,253314,2277,,,283711,Australia/Oceania
135,Eswatini,69633,23,1393,,68199,18,41,11,58966,1180,497589,421366,1180896,Africa
136,Channel Islands,65644,367,149,,59275,358,6220,,371649,844,1237263,7004869,176629,Europe
137,Fiji,64371,36,834,,62543,,994,,70920,919,503821,555079,907657,Australia/Oceania
138,Madagascar,63928,,1380,,59225,,3323,19,2211,48,407670,14097,28918723,Africa
139,Guyana,63208,,1226,,61865,,117,1,79697,1546,561899,708482,793103,South America
140,Sudan,61862,,4900,,N/A,N/A,N/A,,1356,107,562941,12341,45615143,Africa
141,New Caledonia,60135,51,310,3,59085,25,740,22,207194,1068,98964,340979,290235,Australia/Oceania
142,Mauritania,58665,,981,,57676,,8,,12070,202,773443,159131,4860427,Africa
143,Barbados,58128,110,329,,56897,120,902,,201846,1142,606118,2104708,287982,North America
144,Belize,57212,9,654,,56236,18,322,6,139514,1595,517873,1262852,410082,North America
145,Cabo Verde,55941,7,401,,55468,2,72,23,98764,708,400982,707937,566409,Africa
146,Syria,55623,13,3130,1,51323,21,1170,,3051,172,146269,8022,18233896,Asia
147,Gabon,47584,3,303,,47263,8,18,,20543,131,1587821,685494,2316317,Africa
148,Papua New Guinea,41533,,639,,39905,,989,7,4495,69,249149,26966,9239416,Australia/Oceania
149,Seychelles,39991,,163,,39566,,262,,402332,1640,,,99398,Africa
150,Curaçao,39853,,265,,39097,,491,3,241166,1604,494095,2989967,165251,North America
151,Andorra,39713,,153,,38871,,689,14,512571,1975,249838,3224632,77478,Europe
152,Burundi,38406,34,38,,773,,37595,,3072,3,345742,27656,12501409,Africa
153,Togo,36907,5,272,,36581,1,54,,4285,32,713359,82820,8613388,Africa
154,Mayotte,36745,,187,,2964,,33594,,129307,658,176919,622586,284168,Africa
155,Guinea,36459,,440,,35976,,43,8,2652,32,660107,48018,13747090,Africa
156,Mauritius,35753,168,968,,32931,,1854,,28033,759,358675,281223,1275411,Africa
157,Faeroe Islands,34237,,28,,7693,,26516,5,696115,569,778000,15818474,49183,Europe
158,Aruba,33843,,212,,33591,,40,4,314675,1971,177885,1653990,107549,North America
159,Tanzania,33797,,800,,N/A,N/A,N/A,7,539,13,,,62668091,Africa
160,Bahamas,33242,4,787,,32166,2,289,11,83161,1969,225483,564090,399729,North America
161,Lesotho,32880,,697,,24116,,8067,,15141,321,421681,194183,2171561,Africa
162,Haiti,30511,,827,,27778,70,1906,,2621,71,132422,11374,11642415,North America
163,Mali,30466,3,727,,29615,6,124,,1433,34,642705,30236,21256604,Africa
164,Isle of Man,27329,307,81,,25267,354,1981,,318483,944,150753,1756823,85810,Europe
165,Benin,26952,,163,,25506,,1283,5,2127,13,604310,47693,12670814,Africa
166,Somalia,26400,,1348,,13182,,11870,,1585,81,400466,24041,16657836,Africa
167,Congo,24062,,384,,20178,,3500,,4183,67,347815,60465,5752339,Africa
168,Bhutan,23814,659,9,,20713,,3092,4,30287,11,2080206,2645660,786271,Asia
169,Saint Lucia,22907,2,365,,22512,,30,1,123771,1972,139789,755306,185076,North America
170,Timor-Leste,22813,,130,,22669,4,14,9,16752,95,252951,185752,1361768,Asia
171,Taiwan,22327,139,853,,19864,64,1610,,935,36,12448008,521029,23891184,Asia
172,Burkina Faso,20751,,375,,20309,,67,,948,17,248995,11374,21891701,Africa
173,Cayman Islands,19529,96,24,2,8553,,10952,2,291243,358,222773,3322292,67054,North America
174,Nicaragua,18365,,223,,4225,,13917,,2716,33,,,6760574,North America
175,South Sudan,17184,31,138,,13507,,3539,1,1505,12,356226,31193,11420213,Africa
176,Gibraltar,16530,71,101,,15863,30,566,10,490883,2999,529149,15713874,33674,Europe
177,Equatorial Guinea,15902,,183,,15689,,30,5,10727,123,298992,201688,1482448,Africa
178,Liechtenstein,15761,112,83,,15189,108,489,9,411332,2166,80413,2098625,38317,Europe
179,Djibouti,15580,2,189,,15381,,10,,15383,187,295031,291304,1012793,Africa
180,San Marino,14968,,112,,14541,,315,4,439537,3289,142376,4180889,34054,Europe
181,CAR,14649,,113,,6859,,7677,2,2945,23,81294,16342,4974651,Africa
182,Grenada,13967,13,218,,13696,10,53,4,123141,1922,142284,1254455,113423,North America
183,Bermuda,12354,123,127,1,11950,157,277,,199641,2052,832485,13452998,61881,North America
184,Gambia,11973,,365,,11591,,17,,4725,144,155686,61445,2533742,Africa
185,Greenland,11953,1,21,,2761,,9171,4,209923,369,164926,2896488,56940,North America
186,Yemen,11803,1,2142,,8933,1,728,23,381,69,265253,8568,30959067,Asia
187,Dominica,11787,10,63,,11503,5,221,,163040,871,180273,2493575,72295,North America
188,Monaco,10431,62,54,,9995,51,382,4,262600,1359,54960,1383616,39722,Europe
189,Solomon Islands,10426,222,129,1,2195,,8102,1,14563,180,5117,7147,715936,Australia/Oceania
190,Saint Martin,9912,,63,,1399,,8450,7,249020,1583,112382,2823385,39804,North America
191,Eritrea,9723,,103,,9619,,1,,2678,28,23693,6525,3631122,Africa
192,Sint Maarten,9677,12,86,,9562,16,29,10,221361,1967,62056,1419526,43716,North America
193,Niger,8799,,308,,8471,2,20,1,342,12,238395,9270,25717035,Africa
194,Guinea-Bissau,8125,1,169,,7102,,854,6,3967,83,127980,62483,2048227,Africa
195,Comoros,8081,3,160,,7911,3,10,,8963,177,,,901555,Africa
196,Caribbean Netherlands,8039,,31,,7730,,278,,301719,1163,30126,1130686,26644,North America
197,Sierra Leone,7674,,125,,N/A,N/A,N/A,,929,15,259958,31484,8256825,Africa
198,Antigua and Barbuda,7482,,135,,7341,,6,1,75325,1359,18901,190287,99329,North America
199,Liberia,7397,,294,,5747,,1356,2,1406,56,139824,26569,5262716,Africa
200,Chad,7286,,190,,4874,,2222,,423,11,191341,11100,17238609,Africa
201,St. Vincent Grenadines,6746,1,106,,6637,1,3,,60476,950,98446,882544,111548,North America
202,British Virgin Islands,6104,,62,,N/A,N/A,N/A,1,199621,2028,101161,3308294,30578,North America
203,Sao Tome and Principe,5943,,73,,5864,2,6,,26276,323,29036,128376,226180,Africa
204,Turks and Caicos,5888,,36,,5826,,26,4,148608,909,436234,11010171,39621,North America
205,Tonga,4537,363,2,,1609,210,2926,,42102,19,122495,1136718,107762,Australia/Oceania
206,Palau,3985,9,6,,3683,,296,,218440,329,39821,2182810,18243,Australia/Oceania
207,St. Barth,3780,,6,,N/A,N/A,N/A,,380703,604,78646,7920838,9929,North America
208,Kiribati,3061,1,13,,2540,7,508,9,24965,106,,,122611,Australia/Oceania
209,Anguilla,2633,,9,,2615,,9,4,172837,591,51382,3372850,15234,North America
210,Saint Pierre Miquelon,1781,,1,,1284,,496,1,310009,174,17516,3048912,5745,North America
211,Vanuatu,1700,279,1,,328,35,1371,4,5320,3,24976,78166,319524,Australia/Oceania
212,Cook Islands,1060,,N/A,,604,,456,,60255,,7115,404445,17592,Australia/Oceania
213,Samoa,796,126,N/A,,61,,735,,3966,,,,200690,Australia/Oceania
214,Wallis and Futuna,454,,7,,438,,9,,41655,642,20508,1881641,10899,Australia/Oceania
215,Falkland Islands,119,,N/A,,N/A,N/A,N/A,,32558,,8632,2361696,3655,South America
216,Macao,82,,N/A,,80,1,2,,123,,5318,8002,664610,Asia
217,Vatican City,29,,N/A,,28,,1,,36070,,,,804,Europe
218,Western Sahara,10,,1,,8,,1,,16,2,,,622669,Africa
