#,"Country,Other",Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,"Serious, Critical",Tot Cases/1M pop,Deaths/1M pop,Total Tests,Tests/1M pop,Population,Region
21,Malaysia,3774786,32800,33643,76,3418443,24444,322700,380,114152,1017,51833725,1567487,33068039,Asia
22,Israel,3707477,3361,10359,1,3652205,10593,44913,388,397542,1111,41373364,4436346,9326000,Asia
23,South Africa,3691962,1671,99709,28,3572534,776,19719,546,60949,1646,23365475,385730,60574631,Africa
24,Czechia,3670436,8238,39122,22,3554638,13915,76676,129,341670,3642,53015282,4935040,10742625,Europe
25,Philippines,3669522,,57317,,3565090,,47115,289,32749,512,28479926,254171,112050176,Asia
26,Belgium,3629671,9409,30380,26,3333536,19016,265755,192,310892,2602,32069513,2746845,11675036,Europe
27,Australia,3535620,34886,5549,29,3268084,17900,261987,101,135981,213,64450382,2478785,26000797,Australia/Oceania
28,Peru,3534687,3612,211423,59,,,,683,104733,6264,27851471,825244,33749385,South America
29,Portugal,3380263,,21285,,2876177,,482801,70,333150,2098,37805639,3726030,10146360,Europe
30,Canada,3357009,6175,36855,48,3207481,6663,112673,552,87645,962,58655426,1531375,38302468,North America
31,Chile,3269062,18326,43659,132,2424006,34553,801397,1000,168560,2251,33911987,1748577,19394046,South America
32,Thailand,3136649,24792,23578,63,2890076,22065,222995,687,44748,336,17270775,246385,70096580,Asia
33,Austria,3071402,49323,15163,27,2697610,26217,358629,176,337761,1667,165347447,18183203,9093417,Europe
34,Switzerland,3058800,18374,13366,2,2474544,27064,570890,142,349107,1525,19259669,2198142,8761794,Europe
35,Denmark,2796420,13036,5076,27,2580989,21471,210355,28,479928,871,126206869,21659934,5826743,Europe
36,Romania,2787625,2974,64292,49,2606660,,116673,608,146560,3380,21498489,1130288,19020372,Europe
37,Greece,2604626,21260,26473,49,2378977,8156,199176,361,251975,2561,68688765,6645047,10336837,Europe
38,Sweden,2466577,,17765,,2372096,15776,76716,47,241681,1741,18297871,1792872,10205901,Europe
39,Iraq,2311926,688,25094,4,2263685,1563,23147,90,55376,601,18127495,434195,41749711,Asia
40,Bangladesh,1949055,257,29105,5,1857648,2399,62302,1264,11638,174,13614188,81295,167467432,Asia
41,Serbia,1937183,2230,15552,19,1872063,4462,49568,75,223235,1792,8904881,1026171,8677772,Europe
42,Hungary,1814362,2068,44653,50,1650643,4606,119066,109,188626,4642,10921558,1135437,9618811,Europe
43,Jordan,1654677,,13882,,1572386,,68409,694,159493,1338,16319298,1573000,10374634,Asia
44,Georgia,1633443,1543,16505,20,1581376,3198,35562,,410805,4151,16053104,4037298,3976200,Asia
45,Slovakia,1556433,9923,18847,30,1402729,12798,134857,206,284846,3449,6578659,1203974,5464120,Europe
46,Pakistan,1517512,723,30298,7,1469405,956,17809,677,6651,133,26825303,117577,228151016,Asia
47,Norway,1346777,5614,1753,,88952,,1256072,23,245180,319,9852076,1793563,5493020,Europe
48,Ireland,1341826,9125,6611,21,1223949,5665,111266,37,266703,1314,11510702,2287878,5031170,Europe
49,Kazakhstan,1304220,119,13642,3,1279441,1032,11137,528,68081,712,11575012,604220,19156950,Asia
50,Morocco,1161980,55,16034,1,1144938,205,1008,293,30862,426,11237010,298450,37651246,Africa
51,Bulgaria,1111216,1635,36069,41,875759,4453,199388,345,161988,5258,9354689,1363683,6859870,Europe
52,Lebanon,1083351,932,10193,8,982902,8480,90256,186,159935,1505,4795578,707972,6773684,Asia
53,Cuba,1075616,586,8503,1,1064627,483,2486,23,95062,751,12920253,1141879,11314908,North America
54,Croatia,1070855,1538,15308,14,1045532,1764,10015,57,263602,3768,4573949,1125924,4062396,Europe
55,Tunisia,1028717,364,28031,13,981311,2523,19375,109,85527,2330,4466743,371362,12028001,Africa
56,Nepal,977848,62,11950,1,960686,189,5212,100,32569,398,5475202,182362,30023760,Asia
57,Lithuania,956648,5302,8605,4,871253,9092,76790,74,359916,3237,7875623,2963017,2657974,Europe
58,Belarus,937583,1899,6633,15,928536,,2414,,99278,702,12601257,1334305,9444059,Europe
59,Singapore,917103,15345,1129,13,859317,21481,56657,23,154700,190,23315251,3932906,5928250,Asia
60,Slovenia,914455,2249,6398,8,883016,1922,25041,77,439764,3077,2586209,1243715,2079422,Europe
61,Bolivia,896744,429,21472,2,804502,1181,70770,220,75088,1798,2682016,224576,11942576,South America
62,UAE,884736,382,2302,,847788,1093,34646,,87661,228,141879002,14057570,10092712,Asia
63,Uruguay,862153,1490,7083,8,844434,2180,10636,83,246744,2027,5801596,1660390,3494117,South America
64,Ecuador,843760,,35316,,,,,759,46625,1952,2470170,136499,18096553,South America
65,Costa Rica,822935,1122,8160,11,718278,385,96497,98,159086,1577,3801529,734896,5172881,North America
66,Guatemala,802744,2341,17139,12,757609,3836,27996,5,43447,928,4057394,219598,18476451,North America
67,Azerbaijan,790378,225,9589,14,778543,583,2246,,76781,932,6622919,643382,10293917,Asia
68,Panama,759224,301,8131,3,748028,299,3065,26,171392,1836,5582962,1260337,4429739,North America
69,Saudi Arabia,748489,178,9016,2,730038,377,9435,330,20948,252,41197847,1152980,35731616,Asia
70,Finland,734262,21159,2653,80,46000,,685609,36,132173,478,10113235,1820467,5555296,Europe
71,Latvia,733084,6216,5411,14,628869,10020,98804,45,396072,2923,6885924,3720339,1850886,Europe
72,Sri Lanka,655383,467,16381,7,618697,81,20305,,30391,760,6368159,295297,21565289,Asia
73,Hong Kong,646700,29281,3444,294,13232,,630024,76,85092,453,36260319,4771113,7599970,Asia
74,Paraguay,645655,272,18522,5,618923,721,8210,86,88678,2544,2554263,350819,7280866,South America
75,Kuwait,625202,280,2549,,618194,560,4459,17,142822,582,7763313,1773465,4377483,Asia
76,Myanmar,604219,956,19403,2,555290,1399,29526,,10980,353,7354769,133656,55027446,Asia
77,Palestine,579548,200,5306,1,569179,632,5063,71,109306,1001,3078533,580629,5302061,Asia
78,Dominican Republic,576367,147,4374,2,571656,317,337,29,52245,396,3158390,286291,11032096,North America
79,Bahrain,535065,1317,1462,,518158,1840,15445,9,296997,812,9490280,5267748,1801582,Asia
80,Estonia,527902,2156,2337,10,423051,2014,102514,25,397503,1760,3166482,2384317,1328046,Europe
81,Venezuela,517999,279,5656,1,508885,194,3458,230,18304,200,3359014,118695,28299498,South America
82,Moldova,507028,347,11333,14,488198,1547,7497,91,126186,2820,3075370,765382,4018086,Europe
83,Libya,499767,302,6336,10,481778,819,11653,123,71096,901,2451379,348729,7029470,Africa
84,Egypt,495373,854,24277,8,424831,733,46265,122,4691,230,3693367,34975,105600932,Africa
85,Ethiopia,469153,19,7484,,421433,22,40236,53,3917,62,4559980,38069,119781264,Africa
86,Mongolia,466642,219,2177,,313256,,151209,192,138566,646,4030048,1196694,3367650,Asia
87,Armenia,421842,128,8568,5,407933,350,5341,,141909,2882,2930081,985689,2972622,Asia
88,Honduras,414714,,10812,,129792,,274110,105,40773,1063,1263329,124206,10171253,North America
89,Oman,386185,182,4250,,377476,,4459,29,72505,798,25000000,4693655,5326339,Asia
90,Bosnia and Herzegovina,373105,143,15614,4,192218,,165273,,114934,4810,1725264,531462,3246261,Europe
91,Qatar,358946,125,674,2,356884,307,1388,,127839,240,3391376,1207839,2807805,Asia
92,Cyprus,347876,3020,895,6,124370,,222611,60,284621,732,9477138,7753897,1222242,Asia
93,New Zealand,328836,21033,91,,118883,19895,209862,,65740,18,6830787,1365584,5002100,Australia/Oceania
94,Kenya,323160,20,5644,,317467,4,49,1,5794,101,3429326,61485,55775447,Africa
95,Zambia,314986,136,3960,,309336,279,1690,3,16359,206,3305230,171657,19254827,Africa
96,Réunion,310181,,680,,298082,,11419,41,342314,750,1498366,1653587,906131,Africa
97,North Macedonia,301016,302,9123,6,289847,315,2046,,144495,4379,1904444,914179,2083229,Europe
98,Albania,272552,73,3485,1,268093,217,974,13,94884,1213,1758227,612095,2872476,Europe
99,Algeria,265391,25,6861,,178008,31,80522,13,5873,152,230861,5109,45191206,Africa
100,Botswana,263950,,2619,,259434,,1897,1,108533,1077,2026898,833436,2431979,Africa
101,Nigeria,254945,51,3142,,249335,9,2468,11,1187,15,4519905,21044,214783316,Africa
102,Zimbabwe,242069,521,5412,4,231438,426,5219,12,15895,355,2128873,139789,15229182,Africa
103,Uzbekistan,237129,70,1637,,234447,87,1045,23,6915,48,1377915,40184,34290314,Asia
104,Montenegro,231391,78,2692,,227870,135,829,60,368339,4285,1185660,1887390,628201,Europe
105,Mozambique,225165,3,2198,,221955,13,1012,13,6878,67,1282207,39167,32736614,Africa
106,Kyrgyzstan,200707,16,2971,1,195786,25,1950,131,29928,443,1907195,284385,6706387,Asia
107,Luxembourg,191964,958,1004,,180078,823,10882,4,298444,1561,4099088,6372802,643216,Europe
108,Afghanistan,175981,88,7640,1,158307,23,10034,1124,4355,189,902544,22334,40411760,Asia
109,Maldives,174163,172,297,,159621,234,14245,25,312873,534,2210061,3970238,556657,Asia
110,Uganda,163462,16,3594,1,100108,11,59760,11,3392,75,2494741,51775,48183937,Africa
111,Ghana,160693,12,1445,,159079,35,169,1,4995,45,2365638,73534,32170521,Africa
112,Iceland,158533,2656,79,2,75685,,82769,4,459525,229,1820155,5275919,344993,Europe
113,Namibia,157366,,4014,,153069,,283,1,60091,1533,964061,368133,2618785,Africa
114,El Salvador,156364,,4095,1,132410,,19859,153,23903,626,1758939,268884,6541626,North America
115,Laos,145507,413,640,3,7660,,137207,,19520,86,1002806,134528,7454278,Asia
116,Cambodia,133738,237,3045,1,128300,305,2393,,7816,178,2892129,169025,17110662,Asia
117,Trinidad and Tobago,132383,543,3676,3,108546,,20161,18,94078,2612,647371,460054,1407162,North America
118,Guadeloupe,130705,,843,,2250,,127612,19,326567,2106,938039,2343691,400240,North America
119,Rwanda,129589,13,1458,,45522,,82609,,9602,108,4959057,367463,13495403,Africa
120,Jamaica,128318,45,2839,2,79233,139,46246,25,43016,952,875832,293602,2983054,North America
121,Martinique,126221,,900,,104,,125217,10,336794,2401,738299,1969995,374772,North America
122,Cameroon,119322,,1926,,117263,,133,13,4313,70,1751774,63324,27663775,Africa
123,China,112940,555,4636,,103280,141,5024,6,78,3,160000000,111163,1439323776,Asia
124,Brunei,106936,2914,158,2,68764,4683,38014,,240537,355,717784,1614551,444572,Asia
125,Angola,98855,,1900,,96817,,138,,2857,55,1453019,42001,34595276,Africa
126,DRC,86315,25,1335,,50930,,34050,,917,14,846704,8992,94166412,Africa
127,Senegal,85785,3,1964,2,83768,7,53,1,4905,112,1025172,58614,17490347,Africa
128,Malawi,85486,10,2620,,76642,95,6224,67,4282,131,552610,27677,19966197,Africa
129,Ivory Coast,81577,6,795,,80623,47,159,,2968,29,1439716,52385,27483361,Africa
130,Suriname,78705,51,1319,,49365,1,28021,1,132159,2215,231838,389296,595532,South America
131,French Guiana,78075,50,394,,11254,,66427,4,250418,1264,602022,1930925,311779,South America
132,Malta,72560,139,613,,70386,68,1561,4,163595,1382,1211456,2731371,443534,Europe
133,French Polynesia,70158,,643,,,,,7,247333,2267,,,283658,Australia/Oceania
134,Eswatini,69408,29,1392,,67932,56,84,11,58795,1179,485322,411115,1180502,Africa
135,Fiji,64067,5,834,,62218,10,1015,,70602,919,502044,553250,907445,Australia/Oceania
136,Madagascar,63791,,1373,,59002,,3416,26,2208,48,401851,13907,28895306,Africa
137,Guyana,63127,20,1224,,61690,6,213,5,79607,1544,550775,694564,792979,South America
138,Sudan,61655,12,4865,,,,,,1353,107,562941,12350,45581486,Africa
139,New Caledonia,59217,184,305,1,55768,911,3144,24,204095,1051,98964,341085,290145,Australia/Oceania
140,Mauritania,58657,,981,,57650,2,26,30,12078,202,759231,156336,4856406,Africa
141,Belize,57034,31,652,,55851,108,531,6,139160,1591,510065,1244531,409845,North America
142,Barbados,56805,126,323,,55256,163,1226,,197259,1122,596122,2070077,287971,North America
143,Channel Islands,56437,347,147,1,52513,309,3777,,319619,833,1221372,6916976,176576,Europe
144,Cabo Verde,55906,,401,,55441,3,64,23,98737,708,400982,708185,566211,Africa
145,Syria,55288,45,3110,3,49151,173,3027,,3034,171,146269,8028,18219917,Asia
146,Gabon,47564,,303,,47212,,49,1,20550,131,1580654,682909,2314590,Africa
147,Papua New Guinea,41533,,639,,39905,,989,7,4498,69,249149,26982,9233851,Australia/Oceania
148,Seychelles,39605,,163,,39212,,230,,398529,1640,,,99378,Africa
149,Curaçao,39459,326,265,1,38760,227,434,3,238814,1604,494095,2990365,165229,North America
150,Andorra,38794,,152,,37925,,717,14,500736,1962,249838,3224798,77474,Europe
151,Burundi,38248,39,38,,773,,37437,,3062,3,345742,27682,12489747,Africa
152,Togo,36848,5,272,,36472,25,104,,4281,32,700440,81380,8607010,Africa
153,Mayotte,36745,42,187,,2964,,33594,,129406,659,176919,623060,283952,Africa
154,Guinea,36427,,440,,33000,,2987,8,2652,32,660107,48059,13735368,Africa
155,Faeroe Islands,34237,,28,,7693,,26516,5,696199,569,778000,15820404,49177,Europe
156,Mauritius,33856,360,934,30,30378,339,2544,,26547,732,358675,281238,1275342,Africa
157,Aruba,33796,64,212,,33522,60,62,4,314282,1971,177885,1654221,107534,North America
158,Tanzania,33726,,800,,,,,7,539,13,,,62612084,Africa
159,Bahamas,33191,3,771,,32098,11,322,9,83059,1929,223430,559126,399606,North America
160,Lesotho,32716,,697,,23461,,8558,,15070,321,407836,187856,2171005,Africa
161,Haiti,30438,5,827,,26220,193,3391,,2615,71,132422,11379,11637859,North America
162,Mali,30409,2,726,,29564,3,119,,1432,34,631808,29750,21237402,Africa
163,Benin,26575,,163,,25506,,906,5,2099,13,604310,47732,12660368,Africa
164,Somalia,26400,,1348,,13182,,11870,,1586,81,400466,24062,16643242,Africa
165,Isle of Man,24346,177,81,,23195,116,1070,,283769,944,150753,1757130,85795,Europe
166,Congo,24049,8,378,,20178,,3493,,4184,66,347815,60512,5747873,Africa
167,Saint Lucia,22833,11,365,1,22424,18,44,1,123390,1972,137657,743899,185048,North America
168,Timor-Leste,22786,2,129,,22582,16,75,9,16743,95,252353,185425,1360943,Asia
169,Taiwan,21163,82,853,,19084,73,1226,,886,36,11995178,502105,23889775,Asia
170,Burkina Faso,20751,,375,,20309,,67,,949,17,248995,11384,21872838,Africa
171,Cayman Islands,19433,60,17,,8553,,10863,2,289919,254,222773,3323532,67029,North America
172,Nicaragua,18203,,222,,4225,,13756,,2694,33,,,6757990,North America
173,Tajikistan,17388,,124,,17263,,1,,1756,13,,,9900116,Asia
174,South Sudan,17051,7,138,,13503,,3410,1,1494,12,347087,30404,11415912,Africa
175,Bhutan,16666,389,7,,12695,508,3964,3,21204,9,2032568,2585987,785993,Asia
176,Equatorial Guinea,15894,,183,,15670,,41,5,10732,124,290997,196496,1480929,Africa
177,Gibraltar,15840,48,101,,15413,59,326,10,470393,2999,521652,15491240,33674,Europe
178,Djibouti,15564,,189,,15359,,16,,15375,187,289377,285855,1012321,Africa
179,San Marino,14523,,112,,14198,,213,4,426495,3289,138257,4060173,34052,Europe
180,CAR,14320,,113,,6859,,7348,2,2880,23,81294,16351,4971895,Africa
181,Liechtenstein,13789,199,79,,13103,208,607,4,359904,2062,80413,2098844,38313,Europe
182,Grenada,13690,,216,,13336,,138,4,120717,1905,136411,1202855,113406,North America
183,Gambia,11963,,365,,11583,,15,,4726,144,153983,60827,2531508,Africa
184,Greenland,11856,7,20,,2761,,9075,4,208230,351,164926,2896640,56937,North America
185,Bermuda,11850,,124,,11502,,224,,191475,2004,815667,13179728,61888,North America
186,Yemen,11783,,2139,,8838,11,806,23,381,69,265253,8574,30937480,Asia
187,Dominica,11502,,62,,11127,,313,,159111,858,173397,2398664,72289,North America
188,Saint Martin,9912,,63,,1399,,8450,7,249158,1584,112382,2824946,39782,North America
189,Monaco,9736,50,51,,9456,21,229,4,245159,1284,54960,1383930,39713,Europe
190,Eritrea,9720,1,103,,9616,3,1,,2678,28,23693,6528,3629512,Africa
191,Sint Maarten,9599,,85,,9463,,51,10,219657,1945,62056,1420046,43700,North America
192,Niger,8780,6,308,1,8460,6,12,1,342,12,233409,9086,25688130,Africa
193,Solomon Islands,8491,,118,,1860,,6513,3,11869,165,5117,7153,715382,Australia/Oceania
194,Comoros,8060,3,160,,7884,1,16,,8946,178,,,900946,Africa
195,Guinea-Bissau,8050,,168,,7055,,827,6,3933,82,125580,61357,2046698,Africa
196,Sierra Leone,7667,,125,,,,,,929,15,259958,31504,8251497,Africa
197,Caribbean Netherlands,7614,,31,,7547,,36,,285854,1164,30126,1131026,26636,North America
198,Antigua and Barbuda,7466,5,135,,7317,12,14,1,75185,1359,18901,190339,99302,North America
199,Liberia,7392,,294,,5747,,1351,2,1406,56,139824,26589,5258808,Africa
200,Chad,7258,,190,,4874,,2194,,421,11,191341,11110,17223093,Africa
201,St. Vincent Grenadines,6742,,106,,6634,,2,,60446,950,98236,880748,111537,North America
202,British Virgin Islands,6091,,62,,,,,1,199235,2028,100749,3295466,30572,North America
203,Sao Tome and Principe,5934,,72,,5862,,0,,26251,319,29036,128451,226047,Africa
204,Turks and Caicos,5874,,36,,5808,,30,4,148318,909,419792,10599737,39604,North America
205,Saint Kitts and Nevis,5538,,42,,5491,,5,1,102868,780,65141,1209990,53836,North America
206,Palau,3899,7,6,,3568,12,325,,213761,329,37947,2080428,18240,Australia/Oceania
207,St. Barth,3780,,6,,,,,,380741,604,78646,7921636,9928,North America
208,Kiribati,3019,9,13,,2407,9,599,9,24635,106,,,122551,Australia/Oceania
209,Anguilla,2574,,9,,2552,,13,4,169009,591,51382,3373736,15230,North America
210,Tonga,1382,62,2,2,442,76,938,,12829,19,44487,412976,107723,Australia/Oceania
211,Saint Pierre Miquelon,1316,60,1,,1099,7,216,1,229029,174,17358,3020884,5746,North America
212,Diamond Princess,712,,13,,699,,0,,,,,,,
213,Wallis and Futuna,454,,7,,438,,9,,41628,642,20508,1880433,10906,Australia/Oceania
214,Cook Islands,280,33,,,71,10,209,,15917,,2943,167301,17591,Australia/Oceania
215,Montserrat,166,,2,,162,,2,,33220,400,8359,1672804,4997,North America
216,Vanuatu,157,62,1,,13,1,143,1,492,3,24976,78224,319289,Australia/Oceania
217,Falkland Islands,118,2,,,,,,,32320,,8632,2364284,3651,South America
218,Macao,82,,,,79,,3,,123,,5318,8005,664320,Asia
219,Samoa,45,,,,28,,17,,224,,,,200646,Australia/Oceania
220,Vatican City,29,,,,28,,1,,36070,,,,804,Europe
221,Western Sahara,10,,1,,8,,1,,16,2,,,622186,Africa
222,MS Zaandam,9,,2,,7,,0,,,,,,,
223,Marshall Islands,7,,,,7,,0,,117,,,,59866,Australia/Oceania
224,Saint Helena,2,,,,2,,0,,327,,,,6108,Africa
225,Micronesia,1,,,,1,,0,,9,,,,117064,Australia/Oceania
226,Niue,1,,,,,,1,,608,,,,1645,Australia/Oceania
