"Country,Other",Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,"Serious, Critical",Tot Cases/1M pop,Deaths/1M pop,Total Tests,Tests/1M pop,Population,Region,Date
Asia,128088236,732966.0,1376077.0,1642.0,113346885.0,335765.0,13365274.0,29002.0,27444.768536768523,294.8445222851755,1974101752.0,422980.0280149788,4667127574.0,Asia,2022-03-16
North America,95843253,51022.0,1426509.0,1338.0,69317608.0,196167.0,25099136.0,9668.0,160547.83904582824,2389.557221408432,1082438933.0,1813202.5588929255,596976288.0,North America,2022-03-16
South America,55352374,67839.0,1269023.0,470.0,50325963.0,176766.0,3757388.0,12367.0,126717.5770795971,2905.160306553095,212740519.0,487024.5152328244,436816859.0,South America,2022-03-16
Europe,166618134,791959.0,1743602.0,2152.0,147327594.0,779797.0,17546938.0,11844.0,222632.61593928418,2329.774467507647,2528312949.0,3378293.29999,748399480.0,Europe,2022-03-16
Africa,11645688,11980.0,251811.0,27.0,10803092.0,11433.0,590785.0,1512.0,8346.632375303383,180.4765716767889,97673269.0,70003.83912372685,1395255892.0,Africa,2022-03-16
Oceania,4312147,56992.0,8310.0,38.0,3786753.0,51533.0,517084.0,159.0,99325.19903347344,191.41100801252006,72642458.0,1673232.985594122,43414431.0,Australia/Oceania,2022-03-16
World,461860553,1712758.0,6075347.0,5667.0,394908601.0,1551461.0,60876605.0,64552.0,59252.0,779.4,5967909880.0,756581.7760356123,7887990524.0,All,2022-03-16
China,120504,3602.0,4636.0,0.0,103884.0,149.0,11984.0,8.0,84.0,3.0,160000000.0,111163.0,1439323776.0,Asia,2022-03-16
USA,81282835,30381.0,994119.0,1231.0,56463858.0,175639.0,23824858.0,3726.0,243136.0,2974.0,967505242.0,2894031.0,334310610.0,North America,2022-03-16
India,42998938,2876.0,516103.0,98.0,42450055.0,3884.0,32780.0,8944.0,30645.0,368.0,779754156.0,555727.0,1403124696.0,Asia,2022-03-16
Brazil,29432274,50078.0,655649.0,323.0,27968811.0,130018.0,807814.0,8318.0,136809.0,3048.0,63776166.0,296448.0,215134427.0,South America,2022-03-16
France,23649615,116618.0,140440.0,146.0,22327945.0,66648.0,1181230.0,1855.0,360954.0,2143.0,246629975.0,3764212.0,65519680.0,Europe,2022-03-16
UK,19819810,52698.0,163095.0,200.0,18429633.0,51258.0,1227082.0,253.0,289367.0,2381.0,492630733.0,7192344.0,68493770.0,Europe,2022-03-16
Germany,17567738,225387.0,126532.0,287.0,13714200.0,212800.0,3727006.0,2494.0,208543.0,1502.0,104701826.0,1242891.0,84240536.0,Europe,2022-03-16
Russia,17412919,36678.0,361902.0,558.0,15704022.0,118372.0,1346995.0,2300.0,119233.0,2478.0,273400000.0,1872076.0,146041114.0,Europe,2022-03-16
Turkey,14600683,24614.0,96735.0,115.0,14213445.0,30553.0,290503.0,975.0,170002.0,1126.0,149168647.0,1736831.0,85885515.0,Asia,2022-03-16
Italy,13490898,86867.0,157177.0,180.0,12296018.0,53349.0,1037703.0,502.0,223691.0,2606.0,193352508.0,3205962.0,60310299.0,Europe,2022-03-16
Spain,11260040,9015.0,101416.0,71.0,10502784.0,48933.0,655840.0,682.0,240673.0,2168.0,471036328.0,10067967.0,46785643.0,Europe,2022-03-16
Argentina,8981155,5076.0,127295.0,38.0,8787789.0,4214.0,66071.0,761.0,195657.0,2773.0,34877407.0,759815.0,45902517.0,South America,2022-03-16
Netherlands,7266972,52897.0,21725.0,12.0,5712759.0,60151.0,1532488.0,157.0,422511.0,1263.0,21107399.0,1227211.0,17199489.0,Europe,2022-03-16
S. Korea,7228550,362328.0,10888.0,293.0,0.0,0.0,0.0,1196.0,140786.0,212.0,15804065.0,307805.0,51344386.0,Asia,2022-03-16
Iran,7130129,3223.0,139180.0,117.0,6791854.0,5921.0,199095.0,2531.0,83078.0,1622.0,48393373.0,563863.0,85824734.0,Asia,2022-03-16
Vietnam,6639900,177810.0,41545.0,68.0,3383142.0,111164.0,3215213.0,4269.0,67184.0,420.0,81738760.0,827055.0,98831073.0,Asia,2022-03-16
