"Country,Other",Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,"Serious, Critical",Tot Cases/1M pop,Deaths/1M pop,Total Tests,Tests/1M pop,Population,Region,Date
Asia,141275570,309185.0,1405808.0,805.0,121316716.0,222817.0,18553046.0,24749.0,30258.434441386806,301.096284411927,2023608919.0,433417.0289354849,4668964955.0,Asia,2022-04-05
North America,96734656,37355.0,1445181.0,381.0,79015884.0,174746.0,16273591.0,7353.0,161972.63495795973,2419.8129630106832,1103625914.0,1847912.678765991,597228390.0,North America,2022-04-05
South America,56226678,19420.0,1289166.0,221.0,51882677.0,75960.0,3054835.0,11340.0,128661.9419612992,2949.962668441487,216507367.0,495427.78051279695,437010954.0,South America,2022-04-05
Europe,180839902,335236.0,1780736.0,1222.0,159554152.0,637794.0,19505014.0,10441.0,241627.59947508955,2379.314300772365,2589282176.0,3459645.9610474478,748424031.0,Europe,2022-04-05
Oceania,5706206,58249.0,9365.0,29.0,5053609.0,64781.0,643232.0,151.0,131351.98949185188,215.5743030642765,75092200.0,1728558.3214696492,43442098.0,Australia/Oceania,2022-04-05
Africa,11771283,1900.0,253044.0,28.0,11003166.0,4442.0,515073.0,1353.0,8426.021366483486,181.13184014524563,99857188.0,71478.93731592031,1397015565.0,Africa,2022-04-05
World,492555016,761345.0,6183315.0,2686.0,427826910.0,1180540.0,58544791.0,55387.0,63190.0,793.3,6107973764.0,773936.5447129637,7892085993.0,All,2022-04-05
China,156143,1405.0,4638.0,0.0,125781.0,1848.0,25724.0,54.0,108.0,3.0,160000000.0,111163.0,1439323776.0,Asia,2022-04-05
USA,81885591,23247.0,1009353.0,319.0,65843689.0,161049.0,15032549.0,1803.0,244861.0,3018.0,986829899.0,2950901.0,334416477.0,North America,2022-04-05
India,43029839,795.0,521446.0,58.0,42496369.0,1280.0,12024.0,8944.0,30651.0,371.0,791079706.0,563501.0,1403865502.0,Asia,2022-04-05
Brazil,30012798,12982.0,660381.0,112.0,28834486.0,49558.0,517931.0,8318.0,139454.0,3068.0,63776166.0,296334.0,215216867.0,South America,2022-04-05
France,26025500,27648.0,142655.0,149.0,23507109.0,116587.0,2375736.0,1486.0,397169.0,2177.0,254106036.0,3877850.0,65527549.0,Europe,2022-04-05
